Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17805404__GPR162	0.022497	0.23394	0.89643	0.90334	0.85737	0.035045	0.5258	0.026045	0.68079	0.61552	0.71497	0.83815	0.81055	0.24694	0.62426	0.44675	0.030077	0.075924	0.037622	0.58418	0.57625	0.88853	0.68688	0.70239	0.04291	0.48733	0.030997	0.086844	0.3875	0.035642	0.30038	0.051617	0.33708	0.16204	0.61212	0.060124	0.91625	0.56377	0.63429
Meth__cg03013422__AACS	0.035162	0.070434	0.060343	0.18686	0.1856	0.1996	0.09407	0.095065	0.06262	0.13642	0.044714	0.17916	0.25748	0.0642	0.068734	0.054167	0.029461	0.070977	0.051097	0.069654	0.043897	0.10038	0.11395	0.049064	0.088075	0.23412	0.075635	0.10604	0.20241	0.4713	0.030532	0.033731	0.17849	0.0378	0.050959	0.12538	0.3479	0.050083	0.0402
Meth__cg03167883__FLJ46365	0.78458	0.066197	0.55375	0.77302	0.85591	0.057775	0.71062	0.83098	0.048406	0.37563	0.78852	0.35561	0.53666	0.08947	0.065444	0.62875	0.07173	0.54714	0.039449	0.75058	0.68991	0.13063	0.060925	0.84019	0.15672	0.27013	0.14494	0.5683	0.11122	0.05162	0.062952	0.059578	0.82152	0.18302	0.76068	0.11388	0.59709	0.42627	0.45067
Meth__cg10065825__CDH11	0.050757	0.038258	0.94436	0.044966	0.062328	0.030041	0.041345	0.67299	0.18846	0.037648	0.9231	0.33264	0.75975	0.04282	0.17434	0.96576	0.039934	0.10282	0.034059	0.87202	0.58128	0.061795	0.064673	0.65275	0.11924	0.039498	0.052404	0.93831	0.085427	0.045186	0.031078	0.080391	0.03853	0.030227	0.78494	0.081779	0.26871	0.049242	0.039801
Meth__cg00185839__LRDD	0.04304	0.034862	0.049303	0.044892	0.035953	0.031196	0.039732	0.025604	0.035933	0.041314	0.041105	0.038429	0.081677	0.029027	0.042743	0.0403	0.039472	0.04736	0.64267	0.048199	0.038024	0.031474	0.16448	0.02679	0.04806	0.075589	0.037526	0.0848	0.057071	0.037513	0.034316	0.031965	0.037254	0.040206	0.039053	0.092531	0.049439	0.067701	0.068394
Meth__cg20199629__SAMD14	0.043655	0.039597	0.45152	0.09677	0.032741	0.48238	0.057136	0.11097	0.033905	0.03618	0.93426	0.32103	0.58247	0.035407	0.048079	0.93027	0.039611	0.11535	0.036253	0.041425	0.04426	0.040577	0.06657	0.051217	0.094324	0.057293	0.064407	0.10338	0.079663	0.050732	0.058307	0.04458	0.049765	0.04049	0.92764	0.1347	0.056334	0.12616	0.044355
Meth__cg27376271__CBLN2	0.038252	0.034032	0.16399	0.034723	0.035747	0.053422	0.040936	0.345	0.03335	0.045385	0.15617	0.20719	0.24387	0.030568	0.048343	0.045082	0.034972	0.094136	0.026738	0.040863	0.051146	0.042066	0.044532	0.034341	0.36169	0.045421	0.066343	0.042656	0.12797	0.038793	0.021364	0.039983	0.043676	0.036599	0.09108	0.070359	0.081214	0.037582	0.031219
Meth__cg24638647__TMEM101	0.070623	0.4232	0.07139	0.076914	0.94771	0.066227	0.91224	0.069864	0.071272	0.93344	0.072487	0.16445	0.14839	0.054843	0.25341	0.071869	0.055828	0.12044	0.065412	0.058313	0.087444	0.35987	0.072756	0.4454	0.10423	0.080258	0.083895	0.89211	0.79682	0.056463	0.059181	0.06907	0.063871	0.061012	0.93135	0.33978	0.07886	0.064451	0.071569
Meth__cg15626350__ESR1	0.07437	0.07743	0.90027	0.097128	0.11194	0.58569	0.10393	0.92222	0.34748	0.085668	0.67831	0.13583	0.88983	0.197	0.34987	0.76134	0.08036	0.26272	0.35854	0.44655	0.23673	0.069348	0.62804	0.79459	0.86373	0.11172	0.13037	0.26032	0.10278	0.06994	0.65742	0.086759	0.90854	0.097973	0.88737	0.20269	0.074428	0.70664	0.67695
Meth__cg10911877__PAFAH1B1	0.037516	0.037718	0.03321	0.035388	0.052616	0.027611	0.071588	0.028156	0.029123	0.051139	0.020479	0.040943	0.059827	0.030738	0.043416	0.044228	0.04223	0.071739	0.021135	0.06347	0.030409	0.071091	0.038242	0.043156	0.046881	0.047851	0.039009	0.09805	0.091412	0.030367	0.027841	0.069899	0.050313	0.039316	0.043317	0.15543	0.027215	0.046125	0.060269
Meth__cg07017477__THEM4	0.089527	0.082648	0.11256	0.3779	0.051138	0.97404	0.07852	0.18118	0.55421	0.050499	0.099522	0.031753	0.059076	0.1465	0.57613	0.044125	0.069562	0.11334	0.03855	0.065162	0.098797	0.06475	0.087851	0.058771	0.064998	0.084305	0.079942	0.692	0.12539	0.043447	0.043007	0.046191	0.06356	0.05885	0.85043	0.1823	0.059359	0.33762	0.62824
Meth__cg13540795__ZNF432	0.028211	0.017852	0.5893	0.28804	0.026527	0.024267	0.03711	0.24017	0.037396	0.01932	0.024456	0.12413	0.44574	0.014051	0.065159	0.035483	0.01922	0.029232	0.026442	0.39425	0.066854	0.019858	0.042224	0.11634	0.072803	0.027691	0.030331	0.175	0.12085	0.025857	0.025909	0.032879	0.01728	0.31856	0.23992	0.074734	0.024286	0.22863	0.14961
Meth__cg25538571__FLJ46365	0.63632	0.049414	0.77616	0.88542	0.86416	0.0529	0.79767	0.85804	0.041181	0.69052	0.8142	0.66443	0.73608	0.11111	0.046419	0.79859	0.054017	0.52236	0.022744	0.78429	0.68038	0.053338	0.029014	0.9035	0.081007	0.26716	0.13779	0.78446	0.069476	0.031466	0.042062	0.053154	0.91338	0.29328	0.84342	0.065722	0.89729	0.49516	0.50801
Meth__cg18440474__CHN1	0.058481	0.073933	0.099583	0.066971	0.051711	0.70574	0.076322	0.055208	0.052366	0.046365	0.41087	0.038149	0.15611	0.046119	0.040963	0.045013	0.046454	0.084785	0.031783	0.046963	0.068247	0.076003	0.062925	0.04249	0.092453	0.061617	0.15877	0.63174	0.1668	0.04866	0.049161	0.034385	0.044156	0.031415	0.066852	0.070938	0.042368	0.044239	0.056194
Meth__cg07308943__FLJ20628	0.036066	0.034547	0.045047	0.044329	0.032067	0.25217	0.05228	0.028523	0.036549	0.036669	0.062892	0.028717	0.088464	0.039527	0.03618	0.047367	0.041605	0.076428	0.036259	0.030503	0.035051	0.035906	0.034762	0.038704	0.084247	0.040973	0.066507	0.055483	0.058457	0.031445	0.032788	0.044686	0.031561	0.032084	0.038078	0.05925	0.031838	0.04221	0.035023
Meth__cg22368262__C10orf35	0.039651	0.037429	0.062606	0.051952	0.043801	0.31666	0.057255	0.030565	0.041697	0.03719	0.065916	0.063094	0.079209	0.046544	0.18977	0.043717	0.038946	0.059878	0.14659	0.043221	0.047038	0.050551	0.11875	0.053469	0.077159	0.08073	0.065163	0.076933	0.038881	0.051578	0.039051	0.040027	0.037651	0.067186	0.029615	0.11812	0.056295	0.054744	0.06348
Meth__cg00547789__RAB39B	0.45571	0.065511	0.9275	0.90559	0.073125	0.040321	0.90418	0.25461	0.048997	0.040751	0.89576	0.13005	0.85234	0.06364	0.25805	0.29611	0.31688	0.11554	0.36725	0.050847	0.052213	0.20631	0.33548	0.3993	0.81527	0.63551	0.10716	0.88848	0.080916	0.25624	0.033202	0.3333	0.11255	0.94546	0.93122	0.27802	0.50209	0.35981	0.041241
Meth__cg23910835__SFRP2	0.30301	0.070523	0.37448	0.21503	0.070477	0.17463	0.20075	0.44089	0.067969	0.072834	0.44984	0.1105	0.17267	0.070812	0.089004	0.2404	0.19606	0.24881	0.077012	0.092311	0.1344	0.3495	0.43317	0.3125	0.14959	0.22596	0.080456	0.24072	0.092015	0.083219	0.048535	0.078605	0.63636	0.050042	0.052525	0.071665	0.16108	0.094754	0.089463
Meth__cg12603043__EHD2	0.018397	0.014393	0.83869	0.79661	0.57101	0.015228	0.014747	0.0087876	0.020765	0.022736	0.64376	0.025704	0.038102	0.026493	0.018247	0.020842	0.014009	0.10366	0.014781	0.014862	0.050648	0.030744	0.02961	0.036797	0.024044	0.5002	0.030667	0.036709	0.051305	0.015875	0.01688	0.015337	0.035983	0.02508	0.018127	0.02135	0.023824	0.023302	0.018529
Meth__cg03973663__LYN	0.078525	0.061648	0.89329	0.084351	0.032846	0.86859	0.056897	0.3023	0.91793	0.034635	0.92582	0.67003	0.88329	0.086025	0.767	0.87148	0.9304	0.16543	0.81605	0.087465	0.079744	0.65056	0.93678	0.047105	0.15364	0.10029	0.18803	0.12821	0.074676	0.9126	0.42793	0.14908	0.045052	0.13734	0.29198	0.18533	0.05233	0.08799	0.12318
Meth__cg11700584__RPL36AL	0.05321	0.042894	0.095842	0.45248	0.032659	0.048744	0.064331	0.058884	0.050125	0.04513	0.079348	0.075345	0.050955	0.047175	0.040512	0.047698	0.023077	0.10137	0.057708	0.038071	0.04033	0.069317	0.0678	0.84651	0.043915	0.078739	0.054889	0.079451	0.055195	0.050412	0.033083	0.043494	0.043724	0.037407	0.040256	0.057924	0.18319	0.057408	0.032007
Meth__cg19570545__PKP1	0.62836	0.83203	0.95786	0.03889	0.032925	0.93881	0.9171	0.024195	0.029035	0.62136	0.13447	0.059089	0.90623	0.72243	0.035143	0.9335	0.36394	0.20327	0.41051	0.45421	0.48315	0.91286	0.88707	0.024221	0.8308	0.049496	0.044626	0.17898	0.57577	0.1912	0.028645	0.90313	0.18446	0.067467	0.94893	0.082968	0.49617	0.55034	0.94347
Meth__cg03218909__HAPLN2	0.087496	0.090526	0.10262	0.34629	0.22203	0.133	0.10207	0.37109	0.094939	0.35276	0.22603	0.18935	0.51375	0.087093	0.1018	0.2648	0.14143	0.11197	0.11957	0.10389	0.12972	0.7809	0.22241	0.12816	0.22985	0.12823	0.25443	0.13156	0.20636	0.08948	0.099825	0.11803	0.53766	0.11347	0.25872	0.14782	0.13556	0.09164	0.099238
Meth__cg03475172__USP6NL	0.074178	0.1597	0.16924	0.23973	0.0503	0.74547	0.19023	0.88775	0.31726	0.070683	0.58999	0.64735	0.38526	0.08425	0.28568	0.84397	0.73103	0.257	0.51561	0.20509	0.087166	0.21099	0.75943	0.16908	0.36386	0.21553	0.55421	0.2692	0.16346	0.85841	0.37261	0.19856	0.13076	0.089666	0.26178	0.21812	0.081212	0.14298	0.27074
Meth__cg06942445__TRO	0.77156	0.020993	0.93832	0.79459	0.46917	0.024242	0.61942	0.97017	0.65652	0.022255	0.90812	0.46907	0.49731	0.40665	0.61062	0.045223	0.016652	0.033725	0.021661	0.34638	0.27617	0.80398	0.17253	0.95049	0.10563	0.48717	0.025773	0.59232	0.024253	0.038526	0.030809	0.040236	0.89793	0.029373	0.35709	0.028722	0.80816	0.39825	0.19701
Meth__cg01125463__PEX6	0.043703	0.052371	0.42529	0.10252	0.36419	0.26509	0.084644	0.039857	0.076814	0.064592	0.13233	0.37773	0.48548	0.4176	0.076669	0.16993	0.061911	0.096372	0.24681	0.69634	0.57856	0.1292	0.13884	0.088202	0.12615	0.34223	0.066422	0.058529	0.1696	0.046288	0.049519	0.038075	0.18697	0.045035	0.052268	0.10577	0.13488	0.048368	0.037725
Meth__cg05341670__C1orf83	0.032457	0.032204	0.032788	0.030919	0.026852	0.023584	0.046346	0.027604	0.028409	0.033025	0.02767	0.036218	0.044875	0.035596	0.027778	0.034006	0.030929	0.11232	0.025833	0.34227	0.034576	0.030685	0.028395	0.036445	0.051939	0.039322	0.076634	0.061073	0.05899	0.031751	0.02974	0.029586	0.027585	0.026077	0.031597	0.056333	0.036226	0.029954	0.043152
Meth__cg26240939__LOC57149	0.092752	0.11019	0.49467	0.18301	0.11714	0.78985	0.1298	0.45372	0.38478	0.10776	0.1484	0.53717	0.30401	0.10705	0.28685	0.7491	0.61561	0.41639	0.70733	0.092926	0.08609	0.11299	0.694	0.30139	0.65211	0.13825	0.29624	0.15576	0.1511	0.69693	0.27541	0.64885	0.17173	0.099593	0.10719	0.18919	0.12514	0.17127	0.17521
Meth__cg02975142__FLCN	0.040513	0.032007	0.039206	0.053265	0.048856	0.033724	0.066776	0.044096	0.042271	0.057974	0.039467	0.035714	0.051753	0.038594	0.039955	0.031916	0.0425	0.047157	0.026667	0.039914	0.050352	0.052214	0.033664	0.046169	0.071525	0.049128	0.10868	0.056149	0.060647	0.62791	0.043496	0.076881	0.031641	0.038049	0.029859	0.084983	0.047636	0.044797	0.040133
Meth__cg16127845__GPR30	0.04384	0.02329	0.10698	0.058195	0.028086	0.96054	0.039745	0.053954	0.023284	0.042635	0.94349	0.051788	0.47497	0.02511	0.029704	0.050983	0.026228	0.045038	0.044864	0.041058	0.16394	0.040664	0.84111	0.029278	0.061755	0.055352	0.053005	0.096112	0.035058	0.023995	0.022109	0.034251	0.9571	0.025507	0.25499	0.10788	0.83622	0.088681	0.10043
Meth__cg10193817__IGSF4	0.050422	0.04554	0.59896	0.046009	0.032754	0.6459	0.057136	0.14848	0.036415	0.041918	0.039782	0.038267	0.14666	0.043466	0.040859	0.087531	0.095038	0.1301	0.035418	0.042102	0.050282	0.058651	0.049955	0.031078	0.90713	0.053709	0.11095	0.58288	0.080589	0.058643	0.75149	0.065649	0.041797	0.036998	0.044357	0.092259	0.043948	0.042985	0.049848
Meth__cg03681481__OVOL1	0.040764	0.050693	0.067902	0.39277	0.040256	0.72467	0.084454	0.15508	0.38095	0.30013	0.083069	0.079139	0.46009	0.032427	0.35275	0.55819	0.086943	0.12435	0.37821	0.037631	0.047418	0.039086	0.94591	0.06052	0.91772	0.058041	0.11165	0.068096	0.097232	0.74025	0.052813	0.12185	0.030648	0.0283	0.064453	0.073395	0.11137	0.19243	0.14252
Meth__cg17793621__ATP10A	0.084717	0.097461	0.93887	0.94765	0.059434	0.80384	0.93564	0.34835	0.22148	0.092305	0.095668	0.028191	0.26242	0.35796	0.1963	0.10122	0.078653	0.15849	0.045524	0.92545	0.91576	0.090471	0.10956	0.040004	0.25316	0.6293	0.084108	0.83827	0.10726	0.066525	0.36951	0.37068	0.050716	0.047073	0.040707	0.11748	0.06002	0.04993	0.13219
Meth__cg09260441__DOK5	0.25098	0.036079	0.63966	0.54163	0.045636	0.58218	0.53284	0.89869	0.40471	0.060763	0.90805	0.82305	0.62418	0.041916	0.31303	0.80621	0.64448	0.42351	0.17883	0.57478	0.44484	0.081425	0.10913	0.2402	0.51073	0.076496	0.1679	0.33512	0.056841	0.041397	0.28125	0.13281	0.47761	0.043712	0.91802	0.088283	0.45463	0.073591	0.066274
Meth__cg07845566__B3GAT1	0.94318	0.06231	0.45674	0.29185	0.034534	0.88943	0.94935	0.13523	0.41374	0.026205	0.049432	0.026863	0.45179	0.14968	0.37775	0.037553	0.1429	0.079902	0.025426	0.91124	0.97299	0.04464	0.079272	0.025396	0.65423	0.65254	0.081991	0.91617	0.037609	0.043939	0.03101	0.037106	0.026499	0.022673	0.043745	0.1179	0.03109	0.48373	0.050105
Meth__cg10534672__C1QTNF2	0.061676	0.096851	0.6213	0.5086	0.18475	0.22592	0.13058	0.064636	0.12626	0.088123	0.050768	0.086331	0.13523	0.044819	0.095345	0.17202	0.08149	0.095775	0.046934	0.2957	0.32636	0.7081	0.0558	0.088408	0.37114	0.54427	0.060905	0.13652	0.2526	0.032055	0.05539	0.065022	0.55461	0.030542	0.18227	0.072027	0.046531	0.13108	0.74318
Meth__cg14679202__L3MBTL2	0.40413	0.20872	0.46721	0.13778	0.28888	0.4118	0.74811	0.29967	0.28075	0.26881	0.43753	0.14322	0.84418	0.043345	0.16552	0.21556	0.1423	0.10588	0.054696	0.12782	0.63372	0.076593	0.24151	0.38731	0.79387	0.5395	0.45607	0.60938	0.14573	0.037426	0.88946	0.31348	0.34575	0.059026	0.22347	0.065376	0.072986	0.67638	0.41168
Meth__cg21341271__C7orf36	0.039894	0.026936	0.036431	0.040545	0.03369	0.041716	0.051182	0.33582	0.041005	0.048762	0.035672	0.068921	0.074114	0.039111	0.035743	0.037729	0.03699	0.058758	0.030692	0.020839	0.057624	0.069308	0.039259	0.043963	0.10194	0.04643	0.11262	0.088549	0.054028	0.025964	0.041818	0.052342	0.048059	0.028802	0.029097	0.077557	0.039471	0.025077	0.033112
Meth__cg24125648__HYPK	0.08984	0.055187	0.66585	0.75601	0.12307	0.76804	0.07033	0.84342	0.070538	0.067363	0.32846	0.65735	0.45325	0.056742	0.25144	0.061809	0.94975	0.74474	0.61293	0.42515	0.45364	0.66189	0.22748	0.12606	0.5113	0.36013	0.15409	0.099303	0.11103	0.058766	0.65263	0.52464	0.060347	0.54338	0.042787	0.0536	0.27365	0.095033	0.072202
Meth__cg03067226__TPI1	0.033545	0.037145	0.05096	0.046574	0.035105	0.10126	0.049523	0.041572	0.031754	0.033819	0.06331	0.30541	0.27108	0.034909	0.036592	0.072869	0.036888	0.059305	0.049752	0.17002	0.067049	0.13296	0.27743	0.066707	0.087237	0.11334	0.053439	0.27963	0.048425	0.030337	0.043332	0.057472	0.13052	0.043586	0.026026	0.064058	0.066741	0.084049	0.03659
Meth__cg10763288__DHCR7	0.086037	0.13677	0.12885	0.12202	0.11879	0.23856	0.24493	0.078581	0.057279	0.10299	0.065916	0.17609	0.09001	0.083589	0.087098	0.11924	0.15085	0.096828	0.71974	0.086405	0.057586	0.12194	0.66122	0.17737	0.48607	0.14242	0.067313	0.15178	0.15637	0.11428	0.10661	0.68576	0.078679	0.0838	0.09438	0.093506	0.085236	0.10229	0.090708
Meth__cg02168291__CDH13	0.80182	0.10518	0.77297	0.77721	0.50704	0.77059	0.24662	0.93195	0.06427	0.084976	0.12063	0.83067	0.62766	0.061224	0.071013	0.30828	0.085621	0.08024	0.25261	0.26226	0.15825	0.2241	0.53333	0.90436	0.66994	0.22847	0.11167	0.16795	0.15593	0.067965	0.24111	0.16166	0.85205	0.10705	0.17943	0.13801	0.75109	0.23887	0.2317
Meth__cg01431114__PDE10A	0.6264	0.16348	0.94269	0.11535	0.056697	0.82143	0.91408	0.097706	0.11363	0.071654	0.52159	0.35937	0.57443	0.11998	0.12025	0.069374	0.11161	0.1275	0.041779	0.66811	0.30439	0.34899	0.064733	0.66046	0.22385	0.076621	0.16143	0.26349	0.12418	0.058424	0.054895	0.14488	0.063699	0.067903	0.1933	0.89584	0.080505	0.36874	0.061817
Meth__cg16232979__TPM4	0.072682	0.10543	0.98789	0.042696	0.02708	0.043686	0.058729	0.58818	0.72008	0.051473	0.054718	0.74321	0.97477	0.019368	0.72149	0.050179	0.030879	0.83213	0.022356	0.015411	0.043967	0.059465	0.047906	0.017975	0.047284	0.057498	0.06674	0.052136	0.052132	0.02126	0.018939	0.095191	0.98819	0.6043	0.021128	0.99049	0.062914	0.067473	0.057159
Meth__cg23896545__NOMO1	0.20598	0.036929	0.11218	0.11744	0.28695	0.47584	0.20499	0.28084	0.079509	0.06887	0.13351	0.2819	0.29165	0.071016	0.075314	0.077157	0.18302	0.098021	0.65698	0.085852	0.056839	0.41198	0.3337	0.29979	0.33266	0.056821	0.27573	0.18395	0.066045	0.038908	0.078277	0.50261	0.22777	0.18966	0.10173	0.10024	0.56321	0.11422	0.066225
Meth__cg13951948__MGC2474	0.031224	0.031226	0.030015	0.026665	0.019307	0.3948	0.031104	0.02904	0.026239	0.030269	0.034936	0.024056	0.049042	0.036597	0.039309	0.025086	0.026967	0.11926	0.023476	0.022118	0.032891	0.022541	0.030063	0.020677	0.095935	0.033361	0.044138	0.055332	0.041906	0.026117	0.030202	0.025076	0.025233	0.02301	0.020808	0.058976	0.028269	0.024927	0.028628
Meth__cg04229238__RB1CC1	0.077908	0.048519	0.095792	0.061788	0.056692	0.040582	0.056086	0.49538	0.057836	0.051238	0.048518	0.13031	0.093533	0.028988	0.067745	0.09097	0.057787	0.13868	0.035117	0.071731	0.055706	0.063084	0.062423	0.040876	0.098771	0.069859	0.1626	0.23193	0.098822	0.038462	0.058061	0.080859	0.058135	0.15476	0.082012	0.16048	0.06408	0.077022	0.050153
Meth__cg05307923__ADARB2	0.090685	0.049033	0.80415	0.041756	0.046292	0.81342	0.66025	0.0782	0.21345	0.036221	0.84502	0.92526	0.21965	0.17129	0.22387	0.060703	0.21752	0.14545	0.12528	0.40356	0.45331	0.075394	0.049786	0.032047	0.64356	0.3624	0.19944	0.82092	0.10517	0.038015	0.2835	0.045077	0.031159	0.034318	0.53118	0.22541	0.040646	0.058379	0.12727
Meth__cg11695601__CHN1	0.051314	0.052817	0.039339	0.058079	0.04059	0.069176	0.056154	0.052559	0.054385	0.068094	0.075229	0.053984	0.079813	0.060661	0.055228	0.039489	0.041007	0.15058	0.063953	0.045412	0.057433	0.063361	0.041177	0.062091	0.147	0.079019	0.10799	0.38948	0.088764	0.030788	0.042519	0.061393	0.092153	0.052453	0.059564	0.22512	0.076082	0.053885	0.091622
Meth__cg24133115__PDE10A	0.55195	0.07952	0.94911	0.073515	0.05021	0.94488	0.36117	0.11282	0.072176	0.93456	0.43608	0.3426	0.50588	0.036407	0.074581	0.060375	0.067702	0.13837	0.03128	0.95098	0.95385	0.04443	0.054483	0.14371	0.086174	0.066393	0.068266	0.68768	0.13238	0.14268	0.065269	0.10534	0.045124	0.039015	0.50502	0.19201	0.042188	0.051329	0.098037
Meth__cg09374949__ISYNA1	0.054859	0.46293	0.068084	0.62426	0.052458	0.58406	0.065715	0.059676	0.052122	0.049591	0.068799	0.44104	0.36624	0.054665	0.051148	0.59179	0.062387	0.079556	0.9626	0.64923	0.2449	0.048176	0.099305	0.062798	0.97288	0.066482	0.057238	0.12983	0.063644	0.054183	0.032957	0.68779	0.26454	0.099259	0.044358	0.052059	0.051379	0.063939	0.067021
Meth__cg18840461__ANKRD43	0.2675	0.054667	0.46991	0.049751	0.038971	0.14867	0.033957	0.036048	0.042246	0.040556	0.036485	0.025678	0.13008	0.041361	0.036578	0.045262	0.037158	0.10195	0.07916	0.061588	0.10295	0.045044	0.094089	0.10937	0.59381	0.047291	0.08253	0.13715	0.1214	0.047236	0.046773	0.096693	0.070845	0.040761	0.37966	0.059021	0.039756	0.046669	0.046529
Meth__cg14348532__CALCA	0.73256	0.077792	0.80293	0.78627	0.34984	0.4948	0.83638	0.86675	0.081011	0.1136	0.92886	0.16052	0.77653	0.06286	0.086717	0.62926	0.44458	0.16363	0.091196	0.8186	0.83855	0.13351	0.11455	0.11633	0.50465	0.19091	0.089957	0.5477	0.067879	0.46949	0.16864	0.09146	0.39068	0.098361	0.28643	0.27233	0.93381	0.22243	0.28131
Meth__cg20051589__DLG3	0.44663	0.030552	0.92084	0.76927	0.22486	0.65724	0.43333	0.97135	0.035751	0.11578	0.65016	0.36084	0.916	0.06514	0.051594	0.54453	0.040069	0.058391	0.21419	0.89095	0.52471	0.49108	0.3734	0.33935	0.43084	0.093792	0.22583	0.75652	0.049881	0.045087	0.66883	0.03613	0.88156	0.041774	0.90909	0.74394	0.92305	0.3131	0.22465
Meth__cg06793062__CNTNAP4	0.85177	0.087703	0.087369	0.88208	0.83149	0.084605	0.81059	0.27456	0.040622	0.41517	0.86697	0.22813	0.11681	0.17806	0.03515	0.22075	0.21319	0.044883	0.031768	0.030684	0.36119	0.9084	0.034443	0.84856	0.044343	0.50738	0.062114	0.83422	0.069705	0.23254	0.60134	0.92679	0.87488	0.034563	0.26958	0.028479	0.041662	0.70416	0.62346
Meth__cg08958015__CCDC65	0.072018	0.027063	0.84674	0.12649	0.50809	0.92993	0.036731	0.044885	0.047694	0.63594	0.89956	0.19076	0.89276	0.96269	0.20155	0.050475	0.64816	0.57437	0.15054	0.75665	0.68852	0.21613	0.92279	0.036188	0.47956	0.032688	0.044938	0.075913	0.16094	0.91115	0.5349	0.066327	0.95039	0.918	0.92778	0.5517	0.90055	0.87565	0.90493
Meth__cg01048931__ECOP	0.055339	0.050474	0.047195	0.045858	0.052368	0.05	0.045899	0.072205	0.038789	0.056208	0.058764	0.059137	0.14573	0.03128	0.044823	0.050559	0.055357	0.080311	0.037444	0.054577	0.050224	0.041505	0.045171	0.031944	0.083465	0.046891	0.10643	0.14795	0.051327	0.049781	0.031618	0.03761	0.061682	0.039857	0.057617	0.086929	0.067578	0.049545	0.044416
Meth__cg15993674__PRNP	0.041368	0.053461	0.055806	0.042644	0.026067	0.036188	0.77186	0.043488	0.032044	0.043972	0.058662	0.021037	0.068111	0.059228	0.051102	0.034804	0.061908	0.08417	0.032059	0.033837	0.041762	0.058014	0.053851	0.046714	0.086135	0.045542	0.061629	0.14878	0.046405	0.031098	0.03351	0.033882	0.030453	0.030945	0.045524	0.057076	0.036874	0.039851	0.034553
Meth__cg26656135__EYA4	0.54159	0.02681	0.93915	0.60781	0.023364	0.52373	0.96369	0.95811	0.022388	0.96447	0.032942	0.13066	0.44441	0.87844	0.25619	0.067862	0.31349	0.085655	0.042872	0.95007	0.62932	0.49274	0.023191	0.52154	0.60057	0.16976	0.051748	0.9513	0.06326	0.026754	0.021767	0.41608	0.026265	0.40301	0.97728	0.93872	0.95605	0.040736	0.040579
Meth__cg25211525__C6orf145	0.98911	0.021031	0.020167	0.028098	0.71642	0.018468	0.98797	0.017616	0.016792	0.027082	0.016972	0.030887	0.030778	0.013268	0.017749	0.017477	0.072748	0.032386	0.01054	0.9927	0.98662	0.75324	0.021217	0.99356	0.034262	0.021069	0.033414	0.96624	0.036171	0.014543	0.0092653	0.017362	0.013095	0.013274	0.014097	0.76801	0.018771	0.02428	0.02075
Meth__cg10316635__INADL	0.048811	0.047417	0.057112	0.053312	0.033128	0.052802	0.046085	0.040892	0.063967	0.043562	0.043653	0.031667	0.10219	0.038949	0.044968	0.034396	0.036155	0.12394	0.033047	0.036531	0.046069	0.043635	0.051138	0.029534	0.66907	0.042889	0.062989	0.13309	0.069428	0.040018	0.029645	0.066869	0.031783	0.035873	0.039994	0.10329	0.037752	0.04196	0.045694
Meth__cg02506728__PPP1R3D	0.036191	0.046253	0.048696	0.042293	0.035434	0.031079	0.033325	0.052989	0.031638	0.035702	0.040139	0.037352	0.065215	0.031389	0.042449	0.036924	0.036266	0.10351	0.032858	0.44849	0.058898	0.033778	0.049346	0.031429	0.053722	0.036377	0.078114	0.068018	0.058381	0.038112	0.029098	0.027895	0.027418	0.030043	0.035561	0.08325	0.034015	0.032419	0.034813
Meth__cg22116290__SMPD3	0.065565	0.045508	0.55657	0.088117	0.048779	0.49562	0.24952	0.10828	0.072061	0.05495	0.84294	0.15631	0.16327	0.13519	0.083048	0.046648	0.13615	0.063345	0.03657	0.0609	0.08148	0.052343	0.054392	0.11856	0.77732	0.059475	0.050385	0.94374	0.064808	0.047425	0.05182	0.090486	0.06201	0.040918	0.21907	0.052858	0.064812	0.13436	0.16945
Meth__cg17471102__FUT3	0.059478	0.060576	0.055797	0.57666	0.25621	0.13819	0.3217	0.069551	0.10836	0.30272	0.039457	0.051667	0.06283	0.11298	0.083074	0.053543	0.067583	0.077479	0.077349	0.2988	0.3739	0.45629	0.16272	0.28111	0.088784	0.44367	0.087529	0.26743	0.10251	0.074708	0.058576	0.055757	0.074773	0.055085	0.045038	0.3677	0.57142	0.10895	0.19294
Meth__cg03714916__CDKN1A	0.04702	0.072471	0.40454	0.31232	0.50378	0.5242	0.32003	0.15541	0.3221	0.202	0.046007	0.30312	0.28493	0.023957	0.3155	0.10217	0.050449	0.047263	0.1709	0.43133	0.23992	0.78645	0.63653	0.04316	0.10041	0.3983	0.11588	0.15741	0.094926	0.037904	0.040763	0.035057	0.55386	0.27324	0.42126	0.024006	0.13588	0.059764	0.049769
