Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg23367478__PDE3A	0.024722	0.023914	0.49061	0.035254	0.024682	0.023055	0.035388	0.02273	0.0237	0.037866	0.23611	0.02651	0.88882	0.023624	0.028289	0.026936	0.02172	0.062032	0.023605	0.047201	0.16488	0.099111	0.027096	0.026274	0.056503	0.025472	0.091379	0.27168	0.06365	0.022525	0.018473	0.03413	0.022211	0.068907	0.044805	0.03256	0.020637	0.028095
Meth__cg12687215__FAM50A	0.64079	0.016987	0.024084	0.041789	0.34324	0.019896	0.03894	0.19221	0.019849	0.51712	0.022568	0.17109	0.63128	0.018504	0.02574	0.37489	0.31847	0.060629	0.023985	0.58699	0.027132	0.52711	0.022982	0.34273	0.066779	0.021768	0.064232	0.14056	0.059128	0.55244	0.021915	0.24498	0.022222	0.16899	0.063775	0.58774	0.2267	0.027241
Meth__cg22646710__SYT6	0.35685	0.025895	0.93872	0.2348	0.086194	0.722	0.4456	0.62091	0.16279	0.0487	0.89584	0.43409	0.81578	0.023516	0.13374	0.26948	0.028066	0.027169	0.016965	0.51917	0.51611	0.41293	0.29071	0.65065	0.33453	0.83311	0.06524	0.71496	0.036982	0.025341	0.02568	0.022342	0.024602	0.32982	0.49432	0.4041	0.72412	0.44877
Meth__cg09250703__PIR	0.60089	0.062961	0.13939	0.60011	0.24839	0.60693	0.053021	0.05073	0.047735	0.035092	0.055485	0.041297	0.55334	0.20495	0.068389	0.033634	0.057567	0.2562	0.028229	0.026475	0.050989	0.93308	0.087986	0.63868	0.075253	0.51506	0.041584	0.26361	0.23841	0.034741	0.089886	0.045975	0.083596	0.034748	0.12065	0.54062	0.20027	0.045861
Meth__cg19211800__MARCKS	0.92169	0.023108	0.033746	0.021273	0.044901	0.023662	0.045857	0.021137	0.020396	0.025504	0.028182	0.027813	0.44786	0.017717	0.63037	0.018898	0.017266	0.039578	0.019155	0.20304	0.027301	0.021085	0.026539	0.038407	0.035891	0.02432	0.049434	0.44434	0.031803	0.022824	0.025836	0.027132	0.023342	0.018488	0.91662	0.41844	0.030478	0.027164
Meth__cg13789236__RFK	0.069298	0.037718	0.16652	0.046911	0.029891	0.059851	0.064301	0.037656	0.02974	0.051039	0.068848	0.053091	0.068799	0.043854	0.039792	0.04005	0.034983	0.034746	0.069729	0.052082	0.048508	0.062826	0.069878	0.0457	0.28754	0.060076	0.10667	0.2766	0.047793	0.060424	0.033273	0.077615	0.047447	0.048456	0.14387	0.073956	0.087888	0.093887
Meth__cg17733100__C1orf106	0.054622	0.037504	0.084968	0.13757	0.1056	0.036547	0.069474	0.46116	0.040626	0.046508	0.053183	0.060216	0.19902	0.028967	0.35939	0.053671	0.049572	0.1192	0.049393	0.32444	0.35178	0.27186	0.6084	0.030031	0.059762	0.062733	0.089893	0.086826	0.079254	0.28283	0.034321	0.04925	0.064211	0.035786	0.05262	0.05778	0.052421	0.04601
Meth__cg21301148__MYH6	0.25285	0.067911	0.43361	0.66915	0.5794	0.097872	0.1594	0.42115	0.26879	0.10687	0.1401	0.47904	0.17801	0.086147	0.21766	0.12395	0.12595	0.14001	0.05153	0.45672	0.42952	0.59962	0.13033	0.88404	0.1189	0.22132	0.1219	0.15657	0.11702	0.091789	0.075246	0.068529	0.09646	0.10355	0.3033	0.61074	0.14644	0.14626
Meth__cg21182454__MERTK	0.036193	0.018504	0.031661	0.021275	0.022489	0.035588	0.042356	0.4055	0.020805	0.030987	0.070701	0.012615	0.35592	0.033446	0.01815	0.026929	0.021076	0.039661	0.0201	0.0149	0.030783	0.088003	0.042345	0.027031	0.041049	0.020716	0.054892	0.078116	0.033354	0.017152	0.015252	0.03342	0.021334	0.13502	0.045953	0.031495	0.029215	0.029186
Meth__cg15379633__RAB36	0.042028	0.043235	0.058122	0.66299	0.040895	0.027402	0.048298	0.040689	0.55926	0.046498	0.66645	0.72631	0.4729	0.035607	0.57187	0.036561	0.76812	0.44664	0.60001	0.040229	0.048878	0.034577	0.036474	0.042178	0.11512	0.046546	0.082894	0.58635	0.088277	0.032819	0.38412	0.041031	0.045523	0.14992	0.14855	0.036133	0.60348	0.6715
Meth__cg22175764__C20orf86	0.40022	0.027694	0.91259	0.028289	0.048103	0.92416	0.11149	0.58438	0.049859	0.039855	0.89425	0.52991	0.90309	0.089096	0.17257	0.85601	0.047705	0.1058	0.87018	0.89513	0.76729	0.67729	0.08213	0.41797	0.85587	0.15292	0.10628	0.84138	0.21446	0.068578	0.14055	0.87005	0.036811	0.86998	0.11322	0.072346	0.071569	0.064405
Meth__cg00029931__RPL36A	0.41392	0.020212	0.062128	0.051579	0.13181	0.014259	0.033011	0.34552	0.25458	0.50842	0.025381	0.081306	0.04642	0.038038	0.2078	0.37225	0.38732	0.045374	0.03913	0.026915	0.02261	0.36286	0.27703	0.31503	0.06996	0.048138	0.24728	0.2967	0.049971	0.027301	0.031229	0.025173	0.020835	0.084803	0.057604	0.54237	0.089534	0.022381
Meth__cg13801381__CCND2	0.95494	0.021809	0.95351	0.23797	0.30785	0.91832	0.84623	0.97748	0.19744	0.92101	0.94345	0.95689	0.8328	0.37329	0.18534	0.020195	0.10596	0.05529	0.35987	0.95307	0.95302	0.96494	0.056268	0.92176	0.67113	0.52659	0.082978	0.82781	0.23651	0.036321	0.71977	0.42657	0.026197	0.71462	0.088041	0.53257	0.44752	0.49159
Meth__cg11269533__FEV	0.52321	0.044956	0.93562	0.36622	0.24473	0.44352	0.21792	0.49375	0.11571	0.35519	0.89488	0.92941	0.7353	0.043779	0.10223	0.30395	0.11843	0.088356	0.056259	0.57328	0.63056	0.39893	0.6132	0.65292	0.26296	0.17334	0.056307	0.61421	0.066267	0.084647	0.12253	0.096677	0.052689	0.20341	0.10092	0.83756	0.41576	0.25578
Meth__cg27201297__CTDSPL	0.11252	0.11373	0.27068	0.16234	0.12228	0.075806	0.123	0.11864	0.20209	0.13793	0.14371	0.14431	0.55275	0.13234	0.10462	0.10716	0.088521	0.19966	0.14198	0.71762	0.77006	0.49554	0.63707	0.10582	0.14646	0.16477	0.21449	0.20514	0.24261	0.09645	0.12396	0.12462	0.096662	0.1355	0.15948	0.11526	0.16002	0.23137
Meth__cg22236626__NENF	0.22257	0.30091	0.27115	0.35799	0.24187	0.058542	0.21265	0.08292	0.27278	0.067422	0.14517	0.25499	0.18132	0.23864	0.27653	0.053082	0.083964	0.078217	0.053142	0.31833	0.24923	0.3572	0.28133	0.18431	0.12854	0.43432	0.20123	0.60199	0.31808	0.05671	0.04379	0.065193	0.18605	0.092236	0.13397	0.062585	0.13679	0.14564
Meth__cg03003060__GPM6B	0.5868	0.018838	0.95457	0.33864	0.038738	0.91046	0.2267	0.045776	0.077176	0.12991	0.043402	0.027289	0.074641	0.2546	0.13116	0.025137	0.041372	0.36786	0.028434	0.080886	0.0421	0.56161	0.10849	0.49612	0.90994	0.49564	0.051961	0.49176	0.16062	0.026645	0.019885	0.076403	0.029793	0.47545	0.048136	0.02584	0.18823	0.02367
Meth__cg03332113__RAI14	0.044959	0.025304	0.017388	0.86132	0.39249	0.5981	0.049425	0.037508	0.058382	0.083168	0.15565	0.82812	0.40916	0.449	0.071519	0.087363	0.061535	0.059402	0.038615	0.66237	0.45659	0.077281	0.02959	0.040285	0.16132	0.04021	0.047046	0.16755	0.073651	0.055518	0.084908	0.028734	0.026724	0.070204	0.072241	0.04585	0.090553	0.35018
Meth__cg05624932__CRISPLD1	0.75379	0.024966	0.87096	0.9251	0.027189	0.59724	0.91486	0.32297	0.034157	0.043867	0.035595	0.25164	0.81997	0.025682	0.18597	0.24838	0.038754	0.073932	0.022567	0.58354	0.089476	0.42254	0.055302	0.034951	0.83009	0.68385	0.11877	0.95474	0.043507	0.057692	0.03509	0.069724	0.07652	0.90069	0.053108	0.59739	0.05077	0.06409
Meth__cg18307604__LAMP2	0.54886	0.042016	0.082289	0.088422	0.16834	0.041102	0.055445	0.57793	0.073043	0.054495	0.075185	0.035273	0.10408	0.043387	0.14598	0.37262	0.55853	0.17709	0.047469	0.034277	0.056627	0.50417	0.067678	0.48594	0.087705	0.062121	0.16653	0.32981	0.092174	0.52051	0.039288	0.48765	0.049958	0.24785	0.10334	0.56911	0.34837	0.056873
Meth__cg21529807__CEACAM4	0.70078	0.05845	0.045091	0.80248	0.81565	0.027494	0.063861	0.046347	0.040513	0.044357	0.078231	0.037869	0.16283	0.038184	0.038055	0.054103	0.043335	0.095366	0.046887	0.18177	0.16558	0.86218	0.11671	0.82437	0.055377	0.093377	0.059216	0.1276	0.078246	0.06243	0.054774	0.041566	0.036262	0.40508	0.086351	0.43294	0.18032	0.17143
Meth__cg20842040__PRPS2	0.47943	0.033239	0.054373	0.031564	0.52953	0.027183	0.032519	0.031496	0.045105	0.59169	0.034755	0.67445	0.55305	0.58598	0.036293	0.038336	0.046895	0.58494	0.40218	0.037515	0.050237	0.59645	0.20911	0.56584	0.070849	0.51569	0.38318	0.53443	0.62458	0.6055	0.04283	0.66106	0.042535	0.02098	0.19158	0.54037	0.51009	0.030984
Meth__cg22359217__FBXO4	0.040693	0.077998	0.036093	0.051488	0.032664	0.029586	0.043372	0.025736	0.02964	0.035576	0.025675	0.034313	0.53461	0.029232	0.030717	0.032951	0.033581	0.052093	0.01921	0.027812	0.035114	0.10316	0.04189	0.039672	0.033685	0.088709	0.04003	0.082317	0.11277	0.026033	0.033725	0.022711	0.029795	0.03685	0.073127	0.038719	0.041577	0.034887
Meth__cg13514050__GGTL3	0.050261	0.046279	0.53975	0.48089	0.040941	0.036992	0.05784	0.064753	0.046533	0.051382	0.043323	0.064701	0.13329	0.04223	0.092074	0.040123	0.042974	0.089795	0.028717	0.044644	0.052655	0.046777	0.049163	0.074552	0.7671	0.057687	0.070284	0.12636	0.098408	0.047106	0.038187	0.052212	0.039639	0.70854	0.10886	0.05325	0.043032	0.051828
Meth__cg08214328__CTPS2	0.46612	0.041633	0.092273	0.037228	0.041871	0.035428	0.068618	0.51525	0.076444	0.1357	0.056571	0.10613	0.17304	0.063678	0.074701	0.039938	0.06115	0.078631	0.031376	0.04029	0.05234	0.47209	0.1351	0.35637	0.1353	0.033449	0.073403	0.30277	0.11758	0.036464	0.084377	0.035046	0.063855	0.046732	0.11455	0.041569	0.039858	0.053733
Meth__cg01430807__NDUFB8	0.046419	0.054908	0.037373	0.053791	0.045089	0.053378	0.062019	0.85707	0.054659	0.066056	0.042361	0.030025	0.074312	0.037054	0.053386	0.050715	0.047918	0.1135	0.052723	0.36544	0.30709	0.06443	0.10707	0.055917	0.090915	0.057971	0.068291	0.082187	0.072265	0.055522	0.057354	0.04571	0.067802	0.047491	0.071446	0.063882	0.051496	0.049933
Meth__cg01078871__FBXO33	0.034617	0.033508	0.056697	0.038933	0.028123	0.038728	0.043256	0.023113	0.042907	0.038166	0.046	0.041702	0.059354	0.023816	0.03878	0.048318	0.035968	0.057524	0.032175	0.039587	0.03581	0.037111	0.65315	0.049001	0.1082	0.048866	0.051143	0.11672	0.083449	0.038565	0.042185	0.039987	0.038916	0.031953	0.083307	0.043884	0.046543	0.043165
Meth__cg23269489__BCORL1	0.044773	0.024086	0.028598	0.0386	0.025469	0.021074	0.032277	0.25696	0.028434	0.027739	0.028799	0.027064	0.046356	0.14718	0.031785	0.055978	0.29234	0.052149	0.027587	0.029068	0.027825	0.10801	0.029643	0.1569	0.074067	0.042844	0.047138	0.44138	0.069211	0.1743	0.030255	0.042349	0.033422	0.15858	0.069775	0.58719	0.038095	0.029838
Meth__cg08504049__ZNF264	0.094102	0.094408	0.099694	0.075094	0.077782	0.083452	0.10552	0.12691	0.076468	0.076898	0.092905	0.082726	0.47673	0.47156	0.078495	0.080793	0.089184	0.13661	0.075753	0.56598	0.62912	0.101	0.10095	0.10125	0.11111	0.083525	0.083181	0.11247	0.25006	0.084241	0.081476	0.064643	0.055208	0.067599	0.11952	0.089971	0.083405	0.11409
Meth__cg17150465__SCRIB	0.034725	0.021292	0.031272	0.033943	0.022101	0.0258	0.038282	0.064524	0.024698	0.032998	0.032794	0.016586	0.091965	0.023003	0.033861	0.025744	0.027354	0.080899	0.022187	0.034032	0.03642	0.03302	0.035983	0.021144	0.058742	0.034153	0.052977	0.067222	0.11292	0.030212	0.022499	0.022727	0.019593	0.029193	0.18147	0.027192	0.032607	0.02765
Meth__cg21272774__HOXC9	0.062354	0.046678	0.055333	0.053832	0.052719	0.053118	0.44557	0.060902	0.052782	0.044753	0.067743	0.13846	0.087941	0.060252	0.065539	0.053576	0.050724	0.10464	0.068399	0.060519	0.059433	0.30419	0.066545	0.072419	0.82295	0.047338	0.13976	0.12005	0.083602	0.050747	0.040547	0.072264	0.045959	0.246	0.052731	0.073476	0.057257	0.054704
Meth__cg13519373__IL8RA	0.65017	0.17646	0.29247	0.76232	0.47924	0.041049	0.61609	0.78401	0.54635	0.64313	0.091484	0.54679	0.51224	0.059573	0.33229	0.25267	0.17905	0.071901	0.049151	0.51974	0.56273	0.85261	0.04627	0.83729	0.087659	0.22136	0.44723	0.45568	0.24355	0.041414	0.15415	0.10473	0.1081	0.669	0.14938	0.69893	0.20816	0.23154
Meth__cg16293105__SIGLEC6	0.4187	0.034205	0.32996	0.93176	0.32185	0.4548	0.63328	0.59114	0.032342	0.089019	0.17502	0.54456	0.12719	0.08678	0.038674	0.051314	0.039196	0.072904	0.029508	0.63852	0.15759	0.050013	0.068343	0.5613	0.13234	0.45048	0.10683	0.40489	0.055741	0.036006	0.036429	0.082418	0.037284	0.71871	0.046106	0.40903	0.038821	0.046974
Meth__cg08722720__AVEN	0.04299	0.060623	0.050939	0.045752	0.057755	0.037251	0.050338	0.20565	0.052757	0.060773	0.051948	0.057333	0.10917	0.042176	0.05494	0.043822	0.049432	0.06894	0.037867	0.042276	0.047421	0.6358	0.076275	0.035836	0.069852	0.076697	0.10542	0.091141	0.094962	0.030189	0.049421	0.036723	0.043785	0.034117	0.10547	0.05769	0.047893	0.051862
Meth__cg27333993__RBM3	0.064283	0.031143	0.074468	0.048623	0.049949	0.040503	0.061397	0.13171	0.044938	0.29639	0.046216	0.21641	0.08556	0.045758	0.065092	0.18338	0.075799	0.1155	0.070884	0.058054	0.059834	0.1929	0.056208	0.076839	0.19085	0.2528	0.083571	0.33998	0.057763	0.057207	0.03745	0.095124	0.060749	0.12356	0.096831	0.10871	0.049106	0.047468
Meth__cg14900471__GATA4	0.59751	0.043478	0.045923	0.04867	0.046531	0.96331	0.51893	0.97572	0.046011	0.048386	0.66624	0.93777	0.913	0.17032	0.063614	0.56293	0.16459	0.10229	0.19708	0.97727	0.97043	0.96964	0.8262	0.97841	0.66471	0.91823	0.076553	0.13263	0.12066	0.055234	0.58156	0.30173	0.084255	0.76386	0.90974	0.97187	0.74347	0.78676
Meth__cg01044662__C2orf3	0.22481	0.54027	0.28895	0.47238	0.12781	0.058154	0.06901	0.033489	0.073246	0.15766	0.047328	0.057531	0.23937	0.043953	0.076611	0.048707	0.042173	0.073458	0.038871	0.23203	0.23942	0.12854	0.13129	0.12257	0.083514	0.05469	0.072842	0.11703	0.45377	0.033822	0.029292	0.042547	0.033849	0.071007	0.11813	0.16409	0.071801	0.061102
Meth__cg17274742__GPNMB	0.26846	0.049574	0.086197	0.17893	0.1992	0.83048	0.098083	0.10151	0.12888	0.068116	0.44449	0.43944	0.30825	0.049843	0.11076	0.080359	0.10826	0.0617	0.056296	0.11868	0.087244	0.57304	0.19731	0.24085	0.12765	0.35845	0.1655	0.29626	0.10869	0.058818	0.078072	0.12061	0.058147	0.10857	0.20263	0.17481	0.19613	0.37565
Meth__cg03792653__C20orf77	0.48782	0.037676	0.44147	0.17021	0.054524	0.60688	0.12165	0.20336	0.59466	0.33893	0.15164	0.060581	0.62618	0.047892	0.51761	0.086803	0.033413	0.11072	0.051034	0.090963	0.16611	0.064765	0.31915	0.21041	0.52786	0.44791	0.071765	0.10972	0.12634	0.036699	0.92672	0.52527	0.029408	0.055395	0.14889	0.37144	0.04596	0.087216
Meth__cg12256228__RING1	0.049433	0.042719	0.08849	0.073188	0.05893	0.040867	0.10559	0.057219	0.048958	0.08041	0.059918	0.041898	0.077789	0.054125	0.052867	0.036178	0.038572	0.09539	0.030544	0.063133	0.047005	0.056043	0.055302	0.09856	0.099485	0.043849	0.062046	0.082669	0.072794	0.040364	0.029499	0.036902	0.038279	0.037279	0.075922	0.079156	0.040248	0.044557
Meth__cg12056618__KLF13	0.19023	0.023514	0.041044	0.040393	0.015044	0.025165	0.024181	0.054419	0.018868	0.020442	0.043324	0.014582	0.091442	0.47169	0.01154	0.015041	0.026264	0.032724	0.016939	0.020795	0.064515	0.01753	0.035704	0.72547	0.059935	0.035669	0.032189	0.96982	0.023118	0.01724	0.01946	0.017184	0.018314	0.017094	0.48005	0.026302	0.042418	0.019357
Meth__cg03109701__TMEM118	0.10425	0.10342	0.13923	0.17629	0.093787	0.12641	0.13245	0.23292	0.10221	0.19932	0.12563	0.62979	0.17258	0.054601	0.10776	0.12931	0.10072	0.10902	0.10307	0.10046	0.096438	0.11237	0.23145	0.68031	0.13181	0.091906	0.15368	0.19869	0.25918	0.9388	0.075434	0.098595	0.076016	0.065751	0.16934	0.45734	0.1321	0.090623
Meth__cg07494518__SNF1LK	0.060995	0.052233	0.060532	0.1047	0.029525	0.027558	0.056223	0.075663	0.030242	0.034103	0.052817	0.04718	0.097697	0.07219	0.032392	0.036577	0.041596	0.081418	0.025341	0.24823	0.17212	0.2679	0.065663	0.02891	0.13496	0.059976	0.065324	0.079541	0.12331	0.036292	0.032095	0.034866	0.026973	0.048179	0.10004	0.033908	0.037179	0.044406
Meth__cg01027739__DOLPP1	0.48874	0.065813	0.046761	0.33378	0.069507	0.74356	0.90652	0.51358	0.69096	0.16274	0.69577	0.85982	0.098919	0.19674	0.57393	0.38107	0.68843	0.67041	0.51615	0.51317	0.54121	0.095848	0.072604	0.21232	0.23492	0.40275	0.10537	0.089355	0.22703	0.05707	0.35279	0.11852	0.057198	0.11182	0.09428	0.65351	0.80329	0.90751
Meth__cg17206029__KIF4A	0.46393	0.026629	0.073517	0.066622	0.22741	0.033002	0.071927	0.033979	0.12604	0.048901	0.062745	0.077562	0.084495	0.072691	0.08336	0.27931	0.06694	0.072623	0.041141	0.065488	0.075436	0.51341	0.062813	0.35575	0.066321	0.071894	0.19305	0.28649	0.066072	0.12832	0.029981	0.39026	0.03423	0.23015	0.35908	0.39901	0.047154	0.045527
Meth__cg07882831__TTYH2	0.034502	0.026096	0.4748	0.12211	0.036396	0.66423	0.050546	0.050552	0.028959	0.030416	0.031516	0.03598	0.6953	0.018116	0.041816	0.027276	0.049629	0.057893	0.02356	0.083454	0.18688	0.08185	0.53406	0.028421	0.40207	0.1498	0.08042	0.55416	0.055813	0.17214	0.032563	0.046167	0.033327	0.32236	0.051663	0.033447	0.072452	0.037708
Meth__cg23428445__GPR37	0.02418	0.020698	0.023007	0.030871	0.015011	0.95024	0.02737	0.037873	0.015745	0.025733	0.070373	0.095712	0.13839	0.015754	0.019256	0.023276	0.031188	0.03305	0.019309	0.087524	0.026247	0.021692	0.027472	0.089478	0.045936	0.029303	0.027168	0.074981	0.028523	0.025354	0.017955	0.09069	0.022353	0.020038	0.072211	0.031687	0.026007	0.02841
Meth__cg03519303__CCRN4L	0.044956	0.041681	0.075729	0.040913	0.017465	0.030816	0.038743	0.053065	0.031452	0.029903	0.041568	0.029209	0.073996	0.017886	0.036823	0.030817	0.03998	0.09368	0.022715	0.025128	0.060733	0.037327	0.43543	0.026177	0.073603	0.04061	0.055103	0.076411	0.05264	0.025377	0.031094	0.030422	0.030278	0.026853	0.054539	0.03266	0.03109	0.038739
Meth__cg24705286__JMJD5	0.09337	0.082897	0.13367	0.053292	0.027086	0.027758	0.056325	0.04033	0.033876	0.025675	0.091873	0.032086	0.11536	0.019994	0.061488	0.021262	0.032821	0.092829	0.01539	0.035369	0.079674	0.028257	0.10279	0.025935	0.043561	0.11144	0.048019	0.29285	0.064486	0.022335	0.030568	0.02119	0.021772	0.017322	0.13462	0.027675	0.0241	0.0318
Meth__cg03693601__SHCBP1	0.024451	0.011813	0.015312	0.014644	0.020828	0.013356	0.021213	0.016295	0.013352	0.01976	0.019898	0.014263	0.033929	0.011753	0.015568	0.012816	0.014535	0.021418	0.01591	0.013953	0.018194	0.024513	0.023001	0.013304	0.027121	0.019158	0.028769	0.10436	0.036153	0.011679	0.017401	0.013628	0.012227	0.0094229	0.12653	0.017399	0.01888	0.021801
Meth__cg04621255__ENDOG	0.024547	0.015013	0.15592	0.039876	0.020823	0.068315	0.024706	0.048823	0.018036	0.030894	0.040333	0.035875	0.026114	0.01905	0.018619	0.030178	0.027997	0.07452	0.015843	0.036385	0.022794	0.022561	0.52953	0.02431	0.5972	0.039684	0.062585	0.040323	0.040404	0.023459	0.020749	0.020782	0.022783	0.01969	0.04181	0.024582	0.020708	0.020654
Meth__cg25270201__WWC3	0.45879	0.15741	0.066068	0.043333	0.3354	0.044585	0.062364	0.059312	0.044928	0.49465	0.071272	0.70294	0.34106	0.57097	0.051787	0.040256	0.052141	0.33618	0.51815	0.041059	0.069067	0.43628	0.42603	0.39804	0.12574	0.38457	0.55325	0.41691	0.50712	0.48464	0.042445	0.4849	0.048576	0.053186	0.082269	0.40793	0.29388	0.060133
Meth__cg14135551__DAAM2	0.052536	0.039751	0.21821	0.082405	0.049354	0.49706	0.45053	0.076489	0.029736	0.070137	0.043104	0.035065	0.73193	0.031627	0.044087	0.047531	0.051099	0.17561	0.038733	0.076628	0.077343	0.43051	0.085574	0.049732	0.19501	0.090958	0.073292	0.11807	0.16078	0.057974	0.043204	0.057321	0.036166	0.459	0.054771	0.067023	0.075515	0.26118
Meth__cg12893143__UNC5A	0.064398	0.064418	0.055348	0.057515	0.055671	0.044033	0.050821	0.1188	0.032609	0.03496	0.16301	0.037378	0.40536	0.039799	0.047137	0.056076	0.043385	0.10245	0.029851	0.096841	0.084873	0.031002	0.053568	0.056204	0.7705	0.079241	0.11038	0.075725	0.092939	0.037183	0.12271	0.47938	0.027833	0.038958	0.10218	0.057135	0.066536	0.053091
Meth__cg13897627__FLJ44674	0.12497	0.074034	0.087925	0.3315	0.16502	0.17128	0.07793	0.49893	0.059267	0.067998	0.10521	0.25291	0.11503	0.058801	0.067917	0.073301	0.090505	0.10272	0.06876	0.06146	0.088716	0.8817	0.098824	0.34206	0.10017	0.072004	0.10039	0.53132	0.11675	0.068966	0.072104	0.080925	0.05585	0.45068	0.10168	0.09419	0.060146	0.067172
Meth__cg08248532__PRDX4	0.45372	0.041192	0.090138	0.052872	0.23399	0.05072	0.060694	0.096774	0.099951	0.49466	0.071329	0.096662	0.40335	0.45985	0.087081	0.056741	0.11216	0.24898	0.20688	0.045129	0.083035	0.40232	0.047916	0.42258	0.10814	0.34718	0.1586	0.34213	0.23769	0.41299	0.085461	0.13802	0.058155	0.034821	0.081957	0.33559	0.11048	0.059816
Meth__cg04716261__ARPM2	0.080686	0.049545	0.5035	0.5916	0.082085	0.096335	0.087171	0.10167	0.053174	0.075272	0.17342	0.40147	0.11837	0.058355	0.051572	0.074735	0.12477	0.090705	0.05668	0.26577	0.31016	0.070887	0.48953	0.69492	0.12597	0.15016	0.10867	0.13563	0.06447	0.087048	0.05548	0.052443	0.052252	0.036101	0.087794	0.21668	0.083987	0.10382
Meth__cg19103704__FCGBP	0.072995	0.057182	0.36126	0.83583	0.64805	0.055399	0.36922	0.16662	0.051793	0.082106	0.27999	0.15396	0.24818	0.059934	0.059808	0.16629	0.067348	0.081208	0.037318	0.414	0.61874	0.66485	0.58507	0.32156	0.093399	0.39395	0.10575	0.15563	0.14453	0.05752	0.050659	0.052219	0.030947	0.14827	0.15174	0.37903	0.43048	0.31463
Meth__cg15563057__PURA	0.036488	0.046872	0.067314	0.038145	0.021323	0.023682	0.040197	0.041368	0.036889	0.04585	0.047577	0.020777	0.072188	0.025398	0.033783	0.030043	0.040939	0.11871	0.021979	0.034839	0.053016	0.023498	0.042129	0.02486	0.031932	0.047851	0.041987	0.048757	0.052465	0.024357	0.023345	0.031886	0.020448	0.023536	0.040524	0.035915	0.037366	0.031343
Meth__cg05511752__MED12	0.58699	0.050011	0.07376	0.069292	0.30696	0.043432	0.077703	0.067767	0.3993	0.096675	0.058677	0.066476	0.092664	0.31007	0.39661	0.49151	0.53344	0.33952	0.057463	0.063074	0.067658	0.52131	0.055122	0.54125	0.10625	0.076201	0.34	0.48518	0.53615	0.056409	0.042327	0.37637	0.047476	0.41107	0.1314	0.5055	0.25139	0.054461
Meth__cg03633120__NDUFA7	0.051713	0.060585	0.098893	0.14585	0.070946	0.062986	0.10539	0.19673	0.058039	0.19765	0.048073	0.8122	0.15784	0.48841	0.074731	0.045183	0.051691	0.087105	0.034592	0.057598	0.060673	0.13813	0.43389	0.13181	0.10165	0.1399	0.1218	0.11951	0.078664	0.040742	0.041653	0.038943	0.081613	0.045002	0.15084	0.18537	0.061697	0.049727
Meth__cg26232187__NTRK3	0.019705	0.017228	0.53903	0.017989	0.019822	0.014738	0.21959	0.016598	0.013194	0.02225	0.20201	0.10049	0.32301	0.024757	0.020189	0.014536	0.018267	0.031611	0.013028	0.54579	0.61835	0.027002	0.020311	0.026777	0.71151	0.16772	0.044432	0.81745	0.024801	0.020213	0.017011	0.023587	0.012043	0.038951	0.070812	0.02441	0.02193	0.015656
Meth__cg14822966__SLBP	0.040915	0.047886	0.050215	0.037892	0.054186	0.060683	0.043944	0.047245	0.046546	0.039496	0.034968	0.054136	0.11528	0.028284	0.04523	0.047786	0.052686	0.051693	0.29643	0.035494	0.035573	0.047312	0.17182	0.060983	0.32546	0.074674	0.051582	0.076696	0.090112	0.036874	0.035705	0.043401	0.031897	0.03358	0.069744	0.044327	0.031942	0.030838
Meth__cg09324116__FAM51A1	0.25656	0.051932	0.070454	0.047431	0.037345	0.042969	0.057775	0.044448	0.038114	0.040237	0.05606	0.037828	0.078442	0.042588	0.044963	0.038314	0.052375	0.17013	0.037629	0.044626	0.058324	0.043239	0.06419	0.045386	0.09984	0.047934	0.16535	0.092537	0.06959	0.046727	0.04145	0.042793	0.055463	0.033019	0.099718	0.047192	0.0485	0.042244
Meth__cg07520161__TMTC3	0.017214	0.018532	0.02823	0.0175	0.017506	0.017442	0.022065	0.35194	0.018137	0.018895	0.019083	0.033705	0.026243	0.018093	0.020542	0.014928	0.012283	0.032577	0.013368	0.016296	0.018473	0.018104	0.023128	0.022545	0.030646	0.021987	0.020643	0.033886	0.055155	0.023568	0.018828	0.021266	0.022393	0.013955	0.018366	0.018548	0.023246	0.017811
Meth__cg00618396__VBP1	0.59167	0.021061	0.035419	0.036582	0.21379	0.023087	0.040767	0.30721	0.02251	0.027062	0.025896	0.04244	0.035132	0.020584	0.035839	0.4088	0.47096	0.05766	0.027691	0.026583	0.022186	0.44235	0.026947	0.55473	0.050611	0.029	0.042953	0.23467	0.067253	0.11816	0.017822	0.13361	0.018638	0.15077	0.095553	0.69388	0.27368	0.034489
