Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg15050111__GRHL3	0.058224	0.06183	0.043653	0.053993	0.044118	0.75841	0.050715	0.032393	0.050919	0.053835	0.69291	0.031981	0.12237	0.058215	0.27897	0.31746	0.077671	0.44197	0.036401	0.038888	0.046585	0.84295	0.039733	0.78785	0.053958	0.08265	0.066621	0.053264	0.20215	0.050591	0.34332	0.04812	0.04695	0.044194	0.067298	0.047011	0.04889	0.04907
Meth__cg03860466__PRDX2	0.08008	0.039673	0.080301	0.062886	0.03408	0.07331	0.058447	0.059442	0.03434	0.049264	0.092768	0.073446	0.085777	0.059155	0.057329	0.048155	0.15275	0.04331	0.037912	0.070466	0.040353	0.62437	0.036029	0.084652	0.063408	0.06217	0.098808	0.096439	0.44101	0.03259	0.034778	0.035708	0.040593	0.036494	0.11555	0.053537	0.050409	0.04629
Meth__cg12871124__STARD4	0.017786	0.012841	0.02035	0.019359	0.013753	0.016493	0.15854	0.01943	0.015809	0.017322	0.017246	0.022061	0.02625	0.017002	0.019721	0.017728	0.02654	0.016212	0.014765	0.024356	0.012347	0.021597	0.010601	0.021056	0.019696	0.01384	0.035015	0.029299	0.015329	0.011339	0.0099368	0.013556	0.0103	0.015674	0.031175	0.016845	0.021383	0.013446
Meth__cg15913671__TMEM105	0.032933	0.047566	0.037796	0.029559	0.036126	0.83159	0.032356	0.76618	0.029135	0.034253	0.39684	0.041762	0.1017	0.038484	0.30442	0.68508	0.056237	0.31969	0.026414	0.03149	0.070627	0.87322	0.022276	0.85427	0.030679	0.044469	0.23043	0.072657	0.03801	0.14376	0.84717	0.017263	0.096498	0.021888	0.076386	0.034179	0.051423	0.033226
Meth__cg11781389__LOC89944	0.21959	0.099528	0.91174	0.38558	0.10339	0.95068	0.13398	0.21277	0.088322	0.087184	0.1375	0.11131	0.86152	0.066611	0.12086	0.39887	0.35821	0.18693	0.14886	0.37012	0.21096	0.16138	0.075798	0.74409	0.28423	0.14889	0.89972	0.1289	0.14035	0.082713	0.62968	0.10954	0.064465	0.35859	0.31205	0.056351	0.22153	0.65338
Meth__cg15812873__SULT1A1	0.07856	0.069042	0.92125	0.26235	0.037515	0.63037	0.19664	0.40718	0.033968	0.036431	0.88408	0.080069	0.23832	0.0391	0.76217	0.024731	0.090532	0.034752	0.52741	0.41266	0.069379	0.54389	0.028935	0.61971	0.1655	0.07046	0.15973	0.034532	0.10808	0.031093	0.056955	0.1047	0.032165	0.040765	0.20961	0.040436	0.033749	0.049032
Meth__cg22307908__ZNF264	0.047471	0.03154	0.037351	0.033727	0.034736	0.032296	0.055505	0.032747	0.036389	0.042542	0.044712	0.038848	0.38389	0.039228	0.044361	0.032251	0.07455	0.045038	0.26962	0.32206	0.033509	0.052636	0.035181	0.076972	0.039231	0.035779	0.066996	0.074032	0.031939	0.02964	0.040245	0.039189	0.02922	0.033194	0.071199	0.04046	0.043775	0.04509
Meth__cg10498963__GALK1	0.073254	0.033876	0.054312	0.041287	0.032377	0.029593	0.047361	0.78188	0.026603	0.042866	0.046823	0.057048	0.069906	0.036363	0.039606	0.050714	0.048048	0.029191	0.042593	0.076587	0.028534	0.071464	0.035649	0.093167	0.05625	0.051143	0.066066	0.050714	0.060798	0.045478	0.044656	0.035212	0.028559	0.037949	0.12753	0.040039	0.041533	0.043078
Meth__cg18150721__EPHB1	0.5192	0.018546	0.92884	0.01784	0.017226	0.49313	0.78876	0.058051	0.018444	0.024528	0.048857	0.016938	0.1462	0.015798	0.028236	0.04663	0.032465	0.026617	0.83986	0.7964	0.1506	0.025457	0.23447	0.32822	0.030933	0.017488	0.58942	0.027639	0.024223	0.41169	0.37549	0.018857	0.020384	0.27116	0.57818	0.030456	0.035024	0.15111
Meth__cg12800028__GPR6	0.21956	0.33379	0.38974	0.099429	0.23092	0.87643	0.55122	0.60491	0.057005	0.37589	0.44546	0.71527	0.71192	0.058301	0.054266	0.55452	0.14065	0.097047	0.44391	0.31655	0.70316	0.15356	0.35148	0.76273	0.17056	0.084632	0.88054	0.1273	0.37694	0.49893	0.26646	0.072677	0.031261	0.15993	0.40881	0.057611	0.26577	0.18706
Meth__cg20777437__CDCP2	0.033855	0.049281	0.68261	0.55184	0.22595	0.75859	0.47886	0.67682	0.028533	0.29262	0.047256	0.2345	0.36136	0.032479	0.25573	0.23068	0.091008	0.083544	0.63427	0.63745	0.68687	0.61589	0.18943	0.7462	0.30892	0.12561	0.28617	0.28674	0.56435	0.27528	0.3427	0.1418	0.0442	0.048336	0.30368	0.15582	0.055663	0.06255
Meth__cg08586737__GCC1	0.22497	0.097887	0.47806	0.17627	0.09746	0.51512	0.54257	0.72456	0.064887	0.088071	0.38198	0.30756	0.19653	0.083382	0.17716	0.15802	0.11888	0.26003	0.43161	0.095822	0.50358	0.39883	0.085537	0.70391	0.63229	0.14851	0.49682	0.13532	0.098214	0.26986	0.57096	0.16485	0.10376	0.19159	0.13078	0.15561	0.19024	0.27377
Meth__cg24441350__TPPP	0.29476	0.045354	0.60895	0.047622	0.032237	0.70849	0.04899	0.25201	0.038095	0.029463	0.55724	0.29202	0.52526	0.035974	0.17182	0.11232	0.15095	0.33219	0.28634	0.050777	0.07905	0.64942	0.14736	0.67448	0.091421	0.077198	0.3359	0.056615	0.033606	0.039539	0.63333	0.030007	0.070977	0.52549	0.31651	0.050832	0.11909	0.044658
Meth__cg18192417__NEBL	0.059726	0.055747	0.044661	0.066496	0.051143	0.93028	0.062361	0.045411	0.047361	0.055309	0.51717	0.064677	0.086862	0.051607	0.91904	0.47735	0.098443	0.086118	0.059268	0.07029	0.089467	0.875	0.12982	0.15801	0.052644	0.1532	0.14228	0.070676	0.40171	0.35529	0.92895	0.043894	0.046234	0.047439	0.10497	0.10197	0.059986	0.056796
Meth__cg01419479__GLUL	0.047306	0.084796	0.62136	0.041779	0.019447	0.98975	0.051037	0.071178	0.046522	0.016292	0.040002	0.024779	0.15835	0.024123	0.9909	0.023351	0.12822	0.64267	0.015038	0.036137	0.024426	0.036295	0.014964	0.69764	0.027848	0.026479	0.066033	0.095384	0.12489	0.016248	0.038209	0.016228	0.016211	0.014958	0.10919	0.023053	0.022707	0.0236
Meth__cg24820809__MB	0.05712	0.047509	0.0881	0.07863	0.20225	0.82648	0.060538	0.46469	0.065563	0.092446	0.76487	0.24261	0.15926	0.05893	0.086324	0.828	0.13099	0.87805	0.25277	0.51405	0.10787	0.85248	0.051076	0.83832	0.075061	0.068209	0.11121	0.17373	0.48991	0.46529	0.89296	0.3884	0.045737	0.055263	0.059827	0.068192	0.047792	0.048207
Meth__cg12728032__ELF5	0.099195	0.044628	0.25314	0.055069	0.11541	0.20075	0.091379	0.12335	0.06333	0.063429	0.1445	0.073974	0.39871	0.054822	0.11003	0.69142	0.3814	0.085784	0.077253	0.081201	0.60534	0.57474	0.044368	0.35253	0.078688	0.39324	0.35557	0.065063	0.12293	0.1659	0.21163	0.067462	0.048534	0.48637	0.083481	0.051311	0.15539	0.091433
Meth__cg20880234__ZNF198	0.29514	0.02326	0.024547	0.045587	0.021192	0.47252	0.030839	0.035484	0.028012	0.052617	0.6307	0.033555	0.66873	0.07816	0.96312	0.026712	0.0544	0.027447	0.023707	0.028676	0.93183	0.62574	0.024384	0.60569	0.24726	0.04754	0.15632	0.055937	0.3084	0.017172	0.080463	0.065965	0.026004	0.94027	0.10091	0.038517	0.042267	0.031487
Meth__cg15820809__BIK	0.052375	0.040701	0.070758	0.051755	0.034797	0.9658	0.053618	0.043484	0.032347	0.046746	0.78657	0.10642	0.055359	0.029788	0.059956	0.040306	0.071641	0.24398	0.058426	0.059011	0.056472	0.065891	0.038482	0.35009	0.065664	0.06105	0.089945	0.063227	0.052933	0.023467	0.043933	0.033591	0.036598	0.044121	0.095405	0.060941	0.088118	0.066068
Meth__cg05001145__ELL2	0.017427	0.010639	0.03812	0.017048	0.015176	0.076282	0.088505	0.12355	0.01889	0.015715	0.054974	0.11055	0.053679	0.019309	0.093636	0.024546	0.031207	0.01132	0.069039	0.027824	0.021572	0.017034	0.012384	0.070498	0.052934	0.016841	0.096418	0.028949	0.019371	0.012098	0.012138	0.01469	0.013039	0.020874	0.032374	0.023468	0.017911	0.016836
Meth__cg03437318__ERBB3	0.050226	0.054643	0.05678	0.054667	0.034696	0.85544	0.054335	0.06986	0.037298	0.046755	0.041003	0.032961	0.07826	0.047243	0.043201	0.069554	0.078224	0.052987	0.039805	0.051718	0.049093	0.46459	0.044892	0.31469	0.053245	0.057412	0.095474	0.096633	0.06932	0.031851	0.05497	0.037889	0.035305	0.030453	0.053162	0.043868	0.04109	0.049821
Meth__cg15014458__LYPD3	0.022762	0.015946	0.02478	0.0206	0.044169	0.9626	0.028331	0.02388	0.022456	0.018656	0.10169	0.042575	0.024098	0.019666	0.026175	0.33324	0.024142	0.075374	0.017774	0.021623	0.048363	0.29879	0.01938	0.85454	0.021726	0.038514	0.07516	0.03547	0.86683	0.020285	0.024045	0.019967	0.019013	0.016825	0.035497	0.024875	0.020836	0.020043
Meth__cg19221959__PPP1R9A	0.041117	0.048542	0.036969	0.034965	0.031005	0.037464	0.042132	0.077179	0.029434	0.037061	0.19178	0.03852	0.43848	0.029474	0.033086	0.043498	0.057846	0.030014	0.038782	0.038559	0.27976	0.040758	0.027305	0.047698	0.052669	0.060602	0.10164	0.058792	0.033658	0.033439	0.036994	0.020064	0.028393	0.019139	0.1106	0.047231	0.036799	0.043211
Meth__cg04711050__SLC1A1	0.038258	0.025921	0.030851	0.029974	0.018358	0.45664	0.037253	0.036322	0.021093	0.03811	0.064169	0.041129	0.073778	0.037797	0.059713	0.039301	0.060693	0.020525	0.44602	0.13874	0.03047	0.034236	0.058685	0.34911	0.034709	0.072054	0.87774	0.071312	0.022714	0.023823	0.10474	0.035699	0.019685	0.028206	0.05268	0.029667	0.024054	0.024794
Meth__cg17550582__SLC2A10	0.035295	0.56561	0.037308	0.028708	0.02313	0.48185	0.038585	0.55259	0.029256	0.035733	0.041853	0.065764	0.47272	0.028898	0.79592	0.080905	0.14917	0.036164	0.026056	0.37519	0.32202	0.067433	0.026661	0.67741	0.040432	0.080905	0.053778	0.17487	0.028858	0.044669	0.061795	0.018173	0.022641	0.025441	0.11643	0.03253	0.026035	0.034093
Meth__cg09437522__GNAS	0.025973	0.0093064	0.17219	0.021717	0.019727	0.93471	0.026768	0.024996	0.028118	0.016952	0.022925	0.021692	0.02981	0.020105	0.090773	0.4106	0.034796	0.10833	0.01134	0.013943	0.41582	0.52074	0.015687	0.93211	0.02187	0.048504	0.041815	0.034373	0.048922	0.03812	0.25625	0.016562	0.013722	0.011324	0.049074	0.016555	0.026895	0.038832
Meth__cg02631622__SIAH1	0.040756	0.029217	0.03748	0.031266	0.020284	0.034136	0.042879	0.40024	0.029057	0.037454	0.033057	0.026588	0.047057	0.037459	0.032425	0.029177	0.07197	0.025845	0.035659	0.03778	0.046665	0.042501	0.025976	0.081599	0.037856	0.10006	0.050432	0.053495	0.029978	0.024034	0.030351	0.031327	0.029257	0.032093	0.076912	0.035752	0.042243	0.035199
Meth__cg08530414__CD44	0.08398	0.092674	0.21782	0.63921	0.59074	0.069155	0.75671	0.067031	0.70585	0.074531	0.063184	0.1747	0.20259	0.65696	0.094868	0.035907	0.14856	0.041443	0.60211	0.13575	0.23322	0.053199	0.37673	0.065328	0.16896	0.055638	0.87743	0.089157	0.033684	0.056602	0.046966	0.87963	0.25769	0.56651	0.083097	0.21978	0.29765	0.86577
Meth__cg23721140__ZNF514	0.043708	0.019812	0.035177	0.029179	0.018096	0.026533	0.031936	0.071163	0.026545	0.027182	0.024779	0.018625	0.035588	0.025246	0.031819	0.01987	0.05912	0.073107	0.018238	0.029429	0.031795	0.036923	0.025087	0.20759	0.032947	0.040989	0.18246	0.038409	0.021452	0.027453	0.027861	0.019649	0.024145	0.013379	0.1284	0.031128	0.037598	0.028503
Meth__cg13841804__ANP32E	0.090498	0.11386	0.16002	0.14925	0.068596	0.10445	0.13185	0.16056	0.055544	0.069148	0.11095	0.11489	0.13752	0.058405	0.10416	0.084188	0.12156	0.056227	0.60004	0.36344	0.070035	0.12918	0.050375	0.17523	0.13019	0.11731	0.13244	0.10779	0.073875	0.051095	0.063302	0.059364	0.051439	0.06144	0.13373	0.057512	0.075995	0.095561
Meth__cg02067021__DNAJC5B	0.028909	0.026682	0.40225	0.034316	0.10982	0.41566	0.02546	0.91101	0.026228	0.21216	0.52697	0.82479	0.072321	0.02292	0.31178	0.37539	0.045791	0.88515	0.12727	0.093623	0.65658	0.90452	0.020805	0.9329	0.028769	0.095865	0.029474	0.036055	0.39376	0.13701	0.38071	0.019328	0.037123	0.035141	0.038767	0.065511	0.029191	0.025946
Meth__cg19162106__GPC5	0.071957	0.07069	0.95398	0.059566	0.032277	0.82858	0.67915	0.061404	0.046823	0.077393	0.091127	0.071687	0.84584	0.040926	0.041378	0.7838	0.16999	0.20951	0.063946	0.071845	0.069731	0.042082	0.03711	0.19894	0.066165	0.37085	0.83092	0.067687	0.051382	0.04336	0.071354	0.062014	0.038109	0.078686	0.95749	0.02923	0.058322	0.047336
Meth__cg27285599__FLJ13841	0.056612	0.050539	0.62383	0.057414	0.042154	0.90618	0.059638	0.88838	0.049905	0.062617	0.64787	0.1119	0.19066	0.051407	0.71732	0.8969	0.20849	0.90339	0.050433	0.059802	0.060611	0.88602	0.047621	0.89484	0.064811	0.10026	0.085314	0.09468	0.71524	0.47178	0.85135	0.057365	0.055101	0.11882	0.063553	0.061965	0.059326	0.11601
Meth__cg27501458__SULT4A1	0.022391	0.022337	0.029372	0.033808	0.037762	0.62481	0.039634	0.31788	0.023376	0.033056	0.17879	0.024863	0.13856	0.025195	0.050341	0.025648	0.029238	0.091665	0.092961	0.29591	0.024258	0.029851	0.044825	0.57687	0.048498	0.035473	0.85386	0.030277	0.045619	0.4246	0.13437	0.03484	0.021156	0.030091	0.032334	0.029379	0.031382	0.023401
Meth__cg19824325__SETD6	0.099938	0.048098	0.047858	0.050265	0.026992	0.071836	0.056352	0.05042	0.062017	0.038953	0.049269	0.10383	0.10687	0.053838	0.057995	0.048667	0.072991	0.50422	0.049391	0.10156	0.075521	0.18418	0.04515	0.059201	0.054281	0.097705	0.07637	0.057086	0.058433	0.025456	0.21038	0.040217	0.027683	0.041363	0.099434	0.062576	0.050291	0.066606
Meth__cg25490410__TUBGCP5	0.092013	0.057788	0.10848	0.051061	0.070312	0.053542	0.10195	0.06364	0.084958	0.10013	0.096794	0.062924	0.13335	0.090924	0.066634	0.075971	0.46874	0.077118	0.096588	0.10223	0.41286	0.074085	0.054317	0.59474	0.12023	0.16935	0.18042	0.074097	0.052736	0.042808	0.090417	0.081692	0.047153	0.066612	0.17719	0.076514	0.087184	0.086256
Meth__cg04970117__SLC6A20	0.93259	0.035729	0.90868	0.43629	0.58236	0.8895	0.96842	0.60351	0.024633	0.979	0.29665	0.2883	0.96487	0.021016	0.95635	0.028054	0.10192	0.096087	0.98238	0.97074	0.96689	0.051796	0.8029	0.95151	0.96299	0.092067	0.95375	0.061897	0.3956	0.027538	0.5821	0.55218	0.020785	0.96721	0.77139	0.034661	0.62104	0.96997
Meth__cg07845566__B3GAT1	0.94318	0.06231	0.45674	0.29185	0.034534	0.88943	0.94935	0.13523	0.41374	0.026205	0.049432	0.026863	0.45179	0.37775	0.037553	0.1429	0.079902	0.025426	0.91124	0.97299	0.04464	0.079272	0.025396	0.65423	0.65254	0.081991	0.91617	0.037609	0.043939	0.03101	0.037106	0.026499	0.022673	0.043745	0.1179	0.03109	0.48373	0.050105
Meth__cg19580810__RAB25	0.099988	0.050562	0.18107	0.088267	0.056962	0.86798	0.089921	0.15854	0.12851	0.14805	0.8073	0.2503	0.23371	0.11588	0.21856	0.86002	0.07881	0.80537	0.088248	0.074521	0.21466	0.86245	0.06447	0.85185	0.14751	0.10558	0.078888	0.27169	0.83685	0.080202	0.84889	0.049983	0.03594	0.040285	0.078047	0.17464	0.037945	0.036921
Meth__cg02608019__SYK	0.081652	0.080046	0.063433	0.064719	0.059459	0.96913	0.071131	0.057083	0.051701	0.077078	0.54145	0.10184	0.095989	0.070038	0.046129	0.43356	0.1187	0.40782	0.035652	0.098885	0.42877	0.41752	0.046965	0.93886	0.11007	0.17771	0.92005	0.10127	0.042276	0.048385	0.074646	0.05759	0.062443	0.05379	0.092831	0.066163	0.066539	0.066267
Meth__cg06771126__HOP	0.068534	0.053374	0.11824	0.065886	0.054899	0.64613	0.075747	0.77335	0.082645	0.11475	0.86212	0.29557	0.20381	0.080456	0.80806	0.8677	0.13213	0.37394	0.076447	0.075432	0.25535	0.63444	0.05658	0.77298	0.078845	0.11586	0.16674	0.075488	0.21757	0.16549	0.84844	0.34346	0.04012	0.56496	0.2	0.11584	0.069915	0.078608
Meth__cg08097973__NUMA1	0.10976	0.053274	0.079607	0.058325	0.052638	0.94915	0.10459	0.2317	0.085981	0.054927	0.076555	0.3951	0.068898	0.089345	0.25135	0.89769	0.10156	0.83911	0.043424	0.060262	0.1116	0.90976	0.049792	0.88489	0.086794	0.12639	0.094368	0.084836	0.67872	0.9615	0.93089	0.059462	0.049918	0.063393	0.12064	0.078519	0.080645	0.049587
Meth__cg25433648__S100A14	0.03044	0.026604	0.10647	0.16025	0.33014	0.94223	0.055891	0.30945	0.45602	0.26354	0.83972	0.045571	0.050158	0.4016	0.12497	0.95036	0.03351	0.93421	0.097126	0.1801	0.92804	0.92799	0.12793	0.92623	0.04067	0.063969	0.074511	0.047159	0.94661	0.040479	0.94406	0.029319	0.025748	0.029064	0.59538	0.046193	0.045928	0.031767
Meth__cg25202471__TFAP2A	0.030078	0.031534	0.028187	0.030373	0.024581	0.15422	0.034675	0.10213	0.030532	0.038847	0.068341	0.033752	0.073881	0.036176	0.030232	0.034938	0.14517	0.032871	0.040402	0.029881	0.034854	0.11758	0.031023	0.72783	0.030821	0.048685	0.078497	0.054195	0.031461	0.028159	0.20512	0.033828	0.03583	0.028514	0.095081	0.03927	0.034791	0.031076
Meth__cg22244122__SURF4	0.45719	0.06406	0.84437	0.17527	0.048006	0.52404	0.52562	0.79109	0.23385	0.19505	0.043519	0.24201	0.27204	0.21292	0.45473	0.12524	0.12448	0.52166	0.813	0.57548	0.26496	0.67772	0.11293	0.8765	0.71405	0.098566	0.048762	0.10771	0.03548	0.042559	0.50019	0.20895	0.055139	0.48419	0.54968	0.060041	0.13245	0.11614
Meth__cg21922841__SLC9A3R1	0.044974	0.018208	0.20621	0.02608	0.027716	0.39734	0.06852	0.28439	0.028047	0.037116	0.085945	0.079541	0.079498	0.034164	0.094118	0.19259	0.042213	0.028081	0.10669	0.057086	0.49124	0.031565	0.11855	0.18491	0.069953	0.057045	0.178	0.027038	0.022754	0.03042	0.039804	0.04892	0.017868	0.037247	0.055263	0.018286	0.026066	0.026496
Meth__cg10154655__PNPO	0.056631	0.046145	0.049304	0.051552	0.037557	0.052015	0.051175	0.07136	0.048877	0.055477	0.46974	0.048815	0.083384	0.049676	0.89768	0.048464	0.12023	0.07029	0.043173	0.046245	0.049172	0.094385	0.03611	0.082513	0.056523	0.088387	0.11344	0.062434	0.043538	0.061946	0.074618	0.044842	0.037939	0.044175	0.067608	0.061545	0.040367	0.045093
Meth__cg23499129__MGC35308	0.15067	0.045932	0.8602	0.12326	0.27734	0.88508	0.84744	0.68312	0.09588	0.56578	0.95797	0.07829	0.36426	0.074696	0.91067	0.073658	0.096783	0.13224	0.83879	0.92222	0.16999	0.87674	0.61327	0.74105	0.067702	0.23971	0.9095	0.050177	0.077898	0.056485	0.062591	0.083574	0.047281	0.82258	0.86293	0.073425	0.069667	0.065076
Meth__cg13066963__ESPN	0.27401	0.11409	0.93723	0.059191	0.070203	0.92307	0.88171	0.87689	0.04761	0.81051	0.9164	0.92632	0.88616	0.076448	0.93966	0.51989	0.25144	0.46764	0.892	0.15161	0.14748	0.92585	0.34731	0.85341	0.51579	0.11137	0.089624	0.32096	0.59255	0.04236	0.89619	0.36517	0.59465	0.044711	0.061713	0.042406	0.041968	0.033587
Meth__cg26259865__LOC124220	0.08778	0.19609	0.84624	0.2686	0.20966	0.76944	0.15015	0.91834	0.36771	0.23837	0.90179	0.89881	0.93517	0.2948	0.8774	0.96788	0.43917	0.59942	0.59354	0.4395	0.092397	0.94434	0.17945	0.47292	0.12388	0.13936	0.39456	0.13513	0.93989	0.65395	0.89592	0.077127	0.17036	0.089942	0.34374	0.12096	0.33527	0.10217
Meth__cg22429822__RAB3B	0.50051	0.049276	0.27081	0.054474	0.023759	0.023925	0.032282	0.30483	0.022644	0.031799	0.66476	0.031309	0.1628	0.026799	0.032552	0.046829	0.071033	0.023684	0.11297	0.043551	0.032179	0.033333	0.021202	0.95616	0.29193	0.046189	0.94958	0.058244	0.025235	0.056688	0.037432	0.020609	0.024371	0.029316	0.061322	0.029414	0.035301	0.031606
Meth__cg11251858__ESR1	0.043122	0.021661	0.051909	0.040506	0.045889	0.86898	0.054319	0.40646	0.033301	0.037621	0.41743	0.047859	0.48639	0.032628	0.83028	0.15516	0.065008	0.038652	0.27508	0.036017	0.035955	0.13767	0.035238	0.80311	0.035203	0.090744	0.085968	0.091545	0.04171	0.033429	0.062001	0.060344	0.028998	0.32228	0.10342	0.037232	0.04162	0.050561
Meth__cg17483510__GNB4	0.04388	0.3433	0.95522	0.9261	0.1907	0.031276	0.036469	0.042042	0.046275	0.02561	0.024933	0.46965	0.18366	0.1399	0.040191	0.032779	0.061339	0.022689	0.92657	0.90161	0.35222	0.028924	0.89736	0.057845	0.60763	0.58489	0.94871	0.2567	0.038827	0.031636	0.037131	0.86692	0.2439	0.96408	0.16311	0.59154	0.64456	0.22645
Meth__cg08366126__FUCA1	0.092624	0.095278	0.079734	0.080834	0.070975	0.79432	0.070868	0.055507	0.06773	0.11034	0.097584	0.070008	0.53311	0.072896	0.077039	0.066931	0.092931	0.10645	0.051141	0.073123	0.1026	0.090121	0.06217	0.63554	0.083103	0.098735	0.13577	0.085867	0.071256	0.061237	0.35241	0.068675	0.084711	0.054339	0.12856	0.080955	0.095508	0.088213
Meth__cg18632631__TNK1	0.077581	0.074345	0.069311	0.30098	0.12296	0.91056	0.090107	0.16021	0.074216	0.16496	0.055767	0.20824	0.15506	0.063953	0.12668	0.071963	0.154	0.15037	0.57419	0.085491	0.11383	0.4706	0.092031	0.51033	0.10315	0.13565	0.19858	0.1639	0.074421	0.04577	0.2563	0.069572	0.04849	0.053219	0.20182	0.10416	0.091175	0.076539
Meth__cg08946989__TBC1D7	0.032502	0.015408	0.026708	0.026349	0.017881	0.019492	0.032599	0.28844	0.023106	0.026819	0.031232	0.018336	0.059711	0.018332	0.018052	0.02277	0.046558	0.020819	0.024528	0.02576	0.023302	0.027687	0.019972	0.10104	0.031736	0.043382	0.045131	0.039459	0.026596	0.013725	0.01888	0.021499	0.01877	0.020423	0.043914	0.029315	0.027694	0.030599
Meth__cg26317056__NNT	0.026344	0.055491	0.50769	0.55634	0.036311	0.018655	0.08384	0.017847	0.014912	0.02522	0.01554	0.021288	0.87207	0.02351	0.016711	0.01383	0.021878	0.01632	0.070977	0.018506	0.016436	0.018922	0.099927	0.033076	0.022403	0.024529	0.064226	0.093017	0.018131	0.020783	0.01993	0.51761	0.3048	0.71881	0.07394	0.24484	0.28717	0.084842
Meth__cg12439899__TFAP2A	0.045694	0.02733	0.038393	0.047692	0.036245	0.038457	0.053945	0.11453	0.039513	0.047021	0.10195	0.031644	0.091145	0.033186	0.024588	0.029503	0.059166	0.041173	0.053793	0.04767	0.042526	0.07563	0.036885	0.88258	0.061104	0.11349	0.059297	0.076604	0.039045	0.035143	0.056426	0.033242	0.027604	0.030034	0.083597	0.045631	0.061053	0.064607
Meth__cg06899976__PCDHB1	0.83963	0.055027	0.86094	0.55318	0.076194	0.61023	0.8731	0.90737	0.069839	0.076665	0.87171	0.090636	0.83681	0.066088	0.86764	0.1287	0.11219	0.052217	0.89091	0.60863	0.099168	0.077468	0.05566	0.5146	0.82309	0.079886	0.29215	0.10853	0.29814	0.7433	0.07304	0.052506	0.086142	0.35854	0.097599	0.069008	0.49645	0.53387
Meth__cg25917510__HOXC8	0.051232	0.085338	0.97542	0.97839	0.97062	0.023829	0.96126	0.035289	0.3394	0.030587	0.053634	0.97505	0.95865	0.61879	0.81149	0.031739	0.93984	0.023398	0.02706	0.03544	0.69405	0.97194	0.9872	0.91482	0.89136	0.087299	0.97168	0.17866	0.034145	0.029714	0.043385	0.98253	0.98677	0.98285	0.98338	0.98545	0.98072	0.98124
Meth__cg25827112__TESK2	0.018031	0.017499	0.029385	0.035596	0.020422	0.01868	0.019163	0.02375	0.013239	0.030205	0.024989	0.020843	0.039259	0.01507	0.019756	0.016696	0.05015	0.015206	0.018636	0.022041	0.017074	0.022717	0.014025	0.038151	0.023311	0.01858	0.036526	0.020107	0.16888	0.016181	0.015732	0.013475	0.017842	0.014544	0.055825	0.019517	0.022479	0.022101
Meth__cg05562817__MGC33839	0.047898	0.075152	0.093729	0.71677	0.2378	0.052471	0.12321	0.089842	0.50683	0.10304	0.065211	0.5035	0.11111	0.52285	0.11281	0.06103	0.11307	0.044588	0.056171	0.080851	0.066224	0.066259	0.056593	0.07335	0.15728	0.13798	0.11494	0.2402	0.052443	0.24782	0.063856	0.41959	0.058231	0.054567	0.066196	0.073545	0.26077	0.21489
Meth__cg24891133__FLJ14834	0.074616	0.020355	0.42933	0.25908	0.72085	0.61114	0.65806	0.91216	0.023928	0.91239	0.95223	0.023076	0.37489	0.020014	0.61629	0.4037	0.061959	0.024246	0.78425	0.7095	0.95563	0.050173	0.53177	0.49897	0.86351	0.033887	0.80283	0.034795	0.01863	0.018953	0.055841	0.60859	0.023614	0.47313	0.050931	0.025819	0.17143	0.17611
Meth__cg22285621__SSH3	0.039159	0.028499	0.039177	0.036537	0.020836	0.02321	0.039028	0.10579	0.034427	0.080767	0.038882	0.017147	0.053977	0.039607	0.049163	0.097743	0.05342	0.019301	0.0188	0.043172	0.030372	0.51161	0.030541	0.058379	0.042823	0.044639	0.080764	0.043118	0.02917	0.020306	0.027657	0.024821	0.027442	0.027837	0.041035	0.02772	0.041882	0.031963
Meth__cg04222374__CXorf40A	0.63178	0.035259	0.061842	0.031529	0.49776	0.031079	0.035887	0.65225	0.033443	0.60888	0.035676	0.053147	0.06765	0.033479	0.55581	0.62658	0.20033	0.032793	0.030818	0.031528	0.60129	0.64538	0.54154	0.11481	0.035917	0.58213	0.35101	0.029213	0.55534	0.030697	0.60456	0.023664	0.027446	0.030717	0.10547	0.61812	0.49971	0.031583
Meth__cg18542098__FLJ36445	0.032852	0.036745	0.044937	0.031334	0.02757	0.96469	0.05598	0.97776	0.88694	0.41796	0.033953	0.87443	0.10039	0.7374	0.43826	0.96699	0.31788	0.87242	0.053616	0.038608	0.035427	0.95631	0.03313	0.93541	0.035019	0.492	0.053737	0.043999	0.74378	0.029828	0.83903	0.030072	0.039215	0.021016	0.038899	0.02832	0.038541	0.033928
