Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17740645__GRB7	0.026383	0.020314	0.02887	0.024664	0.016207	0.96282	0.017445	0.021405	0.022197	0.031168	0.015845	0.021025	0.029935	0.031476	0.022543	0.65322	0.037018	0.20297	0.021618	0.025644	0.021321	0.95615	0.020539	0.14106	0.018997	0.040881	0.043819	0.032267	0.91443	0.015787	0.28615	0.019383	0.30652	0.018701	0.027146	0.017684	0.023099	0.018295
Meth__cg13277179__PHKG2	0.063923	0.042414	0.15048	0.067037	0.21981	0.26201	0.10572	0.058809	0.11532	0.2012	0.11175	0.10568	0.10231	0.11601	0.044704	0.041289	0.054218	0.029738	0.072396	0.092376	0.42371	0.059676	0.31356	0.47366	0.13983	0.067129	0.41502	0.08064	0.041918	0.30589	0.14929	0.039673	0.2466	0.076193	0.11068	0.044929	0.13156	0.093388
Meth__cg25332298__ELAVL3	0.44935	0.042723	0.082914	0.39723	0.068331	0.49342	0.53782	0.037199	0.30442	0.04673	0.78109	0.70853	0.26371	0.30804	0.058473	0.1326	0.37471	0.44148	0.63653	0.56852	0.54436	0.04817	0.76256	0.73327	0.41178	0.53734	0.76533	0.14831	0.037212	0.26879	0.44728	0.040974	0.071214	0.59045	0.83152	0.78368	0.057819	0.043208
Meth__cg23613317__LARP1	0.072952	0.096369	0.7824	0.13242	0.082979	0.88962	0.086897	0.91516	0.43626	0.073621	0.88792	0.602	0.72989	0.39995	0.41386	0.89715	0.39357	0.69157	0.083825	0.097112	0.080109	0.89771	0.090634	0.81449	0.080833	0.14807	0.18438	0.16238	0.88573	0.11466	0.62775	0.12875	0.062958	0.077075	0.13003	0.079965	0.084131	0.098184
Meth__cg24022301__PTGFR	0.49693	0.039644	0.55118	0.07811	0.23902	0.031601	0.11007	0.051658	0.041756	0.052852	0.058297	0.12376	0.84815	0.034372	0.071267	0.046946	0.046579	0.049889	0.64214	0.686	0.3305	0.067604	0.14541	0.12587	0.46474	0.063515	0.35235	0.12349	0.042957	0.041736	0.049384	0.072401	0.037268	0.24661	0.16066	0.47286	0.2755	0.37657
Meth__cg21091679__ELL2	0.11919	0.042062	0.053099	0.87698	0.76361	0.32637	0.54614	0.047184	0.16652	0.49894	0.055378	0.13851	0.42	0.19813	0.052538	0.034349	0.096141	0.052056	0.38767	0.39737	0.83628	0.037972	0.59342	0.0636	0.51889	0.049012	0.81504	0.075776	0.024916	0.055427	0.042357	0.43713	0.072486	0.88641	0.093505	0.16102	0.36102	0.093006
Meth__cg24133115__PDE10A	0.55195	0.07952	0.94911	0.073515	0.05021	0.94488	0.36117	0.11282	0.072176	0.93456	0.43608	0.3426	0.50588	0.074581	0.060375	0.067702	0.13837	0.03128	0.95098	0.95385	0.04443	0.054483	0.14371	0.086174	0.066393	0.068266	0.68768	0.13238	0.14268	0.065269	0.10534	0.045124	0.039015	0.50502	0.19201	0.042188	0.051329	0.098037
Meth__cg01048931__ECOP	0.055339	0.050474	0.047195	0.045858	0.052368	0.05	0.045899	0.072205	0.038789	0.056208	0.058764	0.059137	0.14573	0.044823	0.050559	0.055357	0.080311	0.037444	0.054577	0.050224	0.041505	0.045171	0.031944	0.083465	0.046891	0.10643	0.14795	0.051327	0.049781	0.031618	0.03761	0.061682	0.039857	0.057617	0.086929	0.067578	0.049545	0.044416
Meth__cg14521746__PAK1	0.099382	0.088479	0.15853	0.14112	0.11165	0.73455	0.19692	0.26231	0.074202	0.085545	0.10893	0.075577	0.22298	0.096247	0.1225	0.098257	0.13365	0.064688	0.12664	0.12104	0.095896	0.086868	0.090978	0.19698	0.083449	0.090397	0.38476	0.094374	0.075414	0.057927	0.079138	0.35536	0.0687	0.14835	0.081608	0.088249	0.24834	0.36644
Meth__cg06557358__LOC124842	0.45579	0.035784	0.19846	0.10074	0.02244	0.94238	0.38554	0.19327	0.028363	0.026057	0.29812	0.075581	0.16955	0.047485	0.041673	0.068769	0.15523	0.032737	0.11648	0.054286	0.025894	0.071292	0.026393	0.82416	0.037031	0.054022	0.078981	0.050377	0.15934	0.055964	0.12572	0.026846	0.028214	0.11396	0.06911	0.036371	0.030744	0.042363
Meth__cg06156376__SHOX2	0.57908	0.061605	0.080222	0.077632	0.061844	0.057702	0.13508	0.093209	0.087495	0.51007	0.11364	0.10494	0.90514	0.53468	0.04842	0.061687	0.14892	0.04346	0.083275	0.55697	0.65611	0.079182	0.060427	0.068982	0.073516	0.58904	0.94429	0.090818	0.052372	0.070688	0.071768	0.06046	0.55868	0.56319	0.81131	0.54545	0.6409	0.66166
Meth__cg06513075__NAT10	0.055888	0.041502	0.084273	0.055048	0.056482	0.04476	0.068936	0.14996	0.31923	0.047867	0.053618	0.16836	0.25111	0.28541	0.088074	0.042709	0.21189	0.048989	0.080581	0.070221	0.084818	0.046745	0.045887	0.23836	0.064973	0.14407	0.099594	0.098529	0.034783	0.030759	0.050617	0.046504	0.24235	0.10268	0.097167	0.052054	0.16766	0.22705
Meth__cg26209058__EIF5A2	0.44706	0.029613	0.040003	0.076422	0.041046	0.034042	0.95495	0.047455	0.033372	0.037941	0.050753	0.045546	0.42059	0.038904	0.030517	0.03191	0.044915	0.025788	0.029877	0.041424	0.93689	0.043758	0.027089	0.056522	0.72577	0.10549	0.90734	0.049765	0.027143	0.025002	0.036585	0.039604	0.065423	0.73576	0.47184	0.074581	0.15318	0.42415
Meth__cg23695504__FLJ45717	0.077657	0.13375	0.9031	0.12718	0.34909	0.59112	0.24785	0.1335	0.052357	0.23863	0.15698	0.11839	0.21568	0.049347	0.56948	0.078192	0.1128	0.086228	0.065107	0.11115	0.077663	0.11727	0.055187	0.23228	0.11511	0.10348	0.11777	0.091077	0.043231	0.048171	0.34086	0.14826	0.048741	0.045742	0.15409	0.057795	0.35642	0.58776
Meth__cg00718513__	0.28091	0.04774	0.13012	0.12325	0.38122	0.046487	0.06697	0.11187	0.48577	0.12091	0.13058	0.11412	0.085273	0.31714	0.075766	0.044891	0.059576	0.092951	0.066601	0.064197	0.054758	0.054758	0.21622	0.10417	0.12465	0.13973	0.10309	0.057172	0.041052	0.062521	0.064757	0.3744	0.034645	0.060901	0.18206	0.17159	0.11628	0.099275
Meth__cg08527127__C1orf94	0.55969	0.085176	0.13528	0.90077	0.54252	0.15005	0.11772	0.78273	0.048963	0.84332	0.25755	0.89986	0.74375	0.052638	0.13585	0.076334	0.09418	0.047802	0.073877	0.37123	0.91434	0.11506	0.91956	0.26383	0.41057	0.23115	0.86052	0.18044	0.043352	0.13291	0.088038	0.68565	0.13379	0.82339	0.11187	0.88869	0.5842	0.11892
Meth__cg23799276__NUP210	0.081755	0.083301	0.086868	0.078426	0.047744	0.68181	0.11655	0.18176	0.08311	0.082918	0.55181	0.071611	0.11624	0.099638	0.12276	0.14884	0.083385	0.35774	0.05884	0.12075	0.068555	0.16491	0.18291	0.093512	0.083659	0.10725	0.12371	0.10643	0.18337	0.055287	0.11634	0.059364	0.058412	0.052595	0.15958	0.069522	0.079156	0.074449
Meth__cg08700306__LRP3	0.029822	0.34655	0.24749	0.029985	0.038212	0.037435	0.038887	0.82744	0.047049	0.28144	0.044869	0.89802	0.41217	0.043019	0.40806	0.027445	0.41259	0.054136	0.088368	0.10149	0.028419	0.13541	0.035374	0.52712	0.034702	0.13183	0.043153	0.39009	0.079143	0.42559	0.41659	0.046393	0.065571	0.033679	0.054623	0.033749	0.03356	0.033209
Meth__cg18462653__DEFB119	0.23599	0.036187	0.037125	0.052281	0.025102	0.024431	0.046625	0.10333	0.033613	0.055723	0.12514	0.5905	0.18436	0.036821	0.041398	0.023482	0.056662	0.025721	0.031905	0.035607	0.032816	0.045216	0.064413	0.10726	0.028521	0.068482	0.076265	0.12451	0.025269	0.037059	0.043585	0.022104	0.032137	0.050222	0.047137	0.063863	0.064277	0.12727
Meth__cg20633883__ABCC3	0.039214	0.6478	0.05335	0.057959	0.48501	0.53767	0.39237	0.23814	0.12989	0.61004	0.37305	0.035706	0.81961	0.16871	0.80178	0.045314	0.071731	0.041546	0.042918	0.055268	0.63164	0.046659	0.038777	0.082116	0.04712	0.049746	0.58084	0.1777	0.26476	0.040409	0.039287	0.79833	0.046934	0.038024	0.067866	0.055195	0.19019	0.55382
Meth__cg11285003__HCN1	0.076021	0.035795	0.90101	0.076644	0.058888	0.63537	0.91933	0.92069	0.052142	0.21373	0.92123	0.33388	0.18006	0.046172	0.075699	0.048528	0.072012	0.13654	0.11062	0.1132	0.14165	0.07781	0.049488	0.64376	0.043658	0.086165	0.84442	0.060172	0.24829	0.099205	0.13568	0.49354	0.057832	0.6014	0.24794	0.089569	0.038745	0.053639
Meth__cg10806140__SFRP4	0.071773	0.051965	0.56303	0.2146	0.10952	0.74305	0.18757	0.088304	0.03384	0.046082	0.061483	0.078085	0.41603	0.069054	0.054505	0.047105	0.09647	0.03763	0.15636	0.1187	0.14705	0.096287	0.15186	0.39904	0.080694	0.34241	0.51138	0.13471	0.05169	0.045838	0.50135	0.10394	0.038716	0.30978	0.070005	0.044571	0.043304	0.048901
Meth__cg10481417__CYP1A1	0.036043	0.033206	0.055877	0.051886	0.021262	0.034352	0.039017	0.036351	0.030628	0.035077	0.03526	0.043222	0.051497	0.029912	0.03059	0.033385	0.085169	0.21632	0.031908	0.042968	0.028898	0.038511	0.024123	0.089353	0.02625	0.13507	0.067885	0.042121	0.03174	0.025849	0.1778	0.027025	0.023921	0.022356	0.033819	0.03191	0.031272	0.030768
Meth__cg05881135__DMN	0.7199	0.055306	0.46046	0.35657	0.46588	0.17985	0.069277	0.051984	0.11277	0.046714	0.1424	0.046568	0.20233	0.11825	0.036545	0.039386	0.16007	0.040054	0.070515	0.10675	0.70498	0.07881	0.52124	0.12523	0.050573	0.098772	0.092907	0.057427	0.042509	0.062509	0.046994	0.065454	0.038394	0.07872	0.66442	0.10148	0.039779	0.044532
Meth__cg26984624__ANK1	0.72454	0.14228	0.94657	0.8964	0.59302	0.045531	0.67315	0.044042	0.043899	0.27614	0.67073	0.57932	0.6893	0.038511	0.56536	0.028233	0.12773	0.016962	0.81274	0.78704	0.64746	0.032421	0.85492	0.016895	0.66505	0.029362	0.57752	0.35599	0.02516	0.17414	0.022058	0.35087	0.6967	0.60568	0.47102	0.63726	0.63654	0.47847
Meth__cg22368262__C10orf35	0.039651	0.037429	0.062606	0.051952	0.043801	0.31666	0.057255	0.030565	0.041697	0.03719	0.065916	0.063094	0.079209	0.18977	0.043717	0.038946	0.059878	0.14659	0.043221	0.047038	0.050551	0.11875	0.053469	0.077159	0.08073	0.065163	0.076933	0.038881	0.051578	0.039051	0.040027	0.037651	0.067186	0.029615	0.11812	0.056295	0.054744	0.06348
Meth__cg02519806__SYNPO2	0.53982	0.16282	0.96108	0.66499	0.037736	0.60991	0.71002	0.93984	0.063374	0.63142	0.32638	0.47331	0.92784	0.082442	0.95156	0.044656	0.73382	0.051553	0.060759	0.060851	0.9594	0.072287	0.048992	0.091821	0.92238	0.088078	0.9348	0.14005	0.94436	0.28226	0.056475	0.94779	0.94626	0.93944	0.38679	0.060026	0.5148	0.49381
Meth__cg05656364__VAMP8	0.032756	0.02462	0.038742	0.03436	0.032309	0.87737	0.037741	0.020632	0.033704	0.027438	0.029886	0.021282	0.056348	0.038239	0.030676	0.25358	0.10565	0.75789	0.037273	0.030579	0.034231	0.85755	0.021661	0.16361	0.026642	0.047084	0.16447	0.058955	0.83174	0.02615	0.19971	0.029294	0.02433	0.02251	0.07315	0.03584	0.028255	0.03151
Meth__cg11161417__SPACA3	0.43819	0.050059	0.49989	0.74198	0.7493	0.066199	0.15774	0.10031	0.27516	0.078735	0.4521	0.22549	0.37659	0.18119	0.13956	0.082687	0.075898	0.040048	0.57146	0.51375	0.89417	0.056901	0.91535	0.10209	0.12348	0.065276	0.11639	0.087799	0.037772	0.05	0.029491	0.64354	0.040537	0.083333	0.03902	0.58537	0.10791	0.14323
Meth__cg00183916__HS3ST3B1	0.053927	0.094985	0.059831	0.039878	0.0247	0.48843	0.050812	0.08387	0.028503	0.040781	0.066198	0.064013	0.093779	0.041701	0.047571	0.051244	0.11703	0.030435	0.038865	0.07359	0.04075	0.055363	0.037548	0.87152	0.041271	0.072021	0.12568	0.082879	0.040157	0.037875	0.03989	0.062907	0.034071	0.066528	0.11842	0.03823	0.04814	0.051383
Meth__cg21918500__ZNF124	0.015757	0.076112	0.06386	0.017303	0.015232	0.021963	0.12719	0.49424	0.20007	0.026922	0.01869	0.021167	0.45404	0.24495	0.49806	0.017909	0.031135	0.28791	0.15979	0.32314	0.023455	0.018001	0.021494	0.065582	0.022681	0.050512	0.034516	0.090521	0.019941	0.053532	0.28761	0.024158	0.018904	0.018087	0.042003	0.025624	0.023926	0.02311
Meth__cg13573276__RDHE2	0.016523	0.014317	0.93772	0.020033	0.016051	0.41125	0.032561	0.88843	0.016928	0.022355	0.71951	0.93142	0.49314	0.11538	0.024764	0.080129	0.037636	0.17946	0.06535	0.02112	0.42463	0.43812	0.01845	0.036997	0.034766	0.028797	0.33441	0.025448	0.050405	0.018971	0.11309	0.17914	0.017795	0.039131	0.023443	0.021787	0.019681	0.016418
Meth__cg07211259__PDCD1LG2	0.81331	0.21872	0.059666	0.76218	0.80618	0.052284	0.85562	0.46059	0.70205	0.68948	0.75117	0.068915	0.20686	0.59066	0.2142	0.024139	0.1156	0.038091	0.73487	0.70226	0.89875	0.11557	0.82545	0.08559	0.75673	0.16885	0.81211	0.26967	0.14104	0.0576	0.051492	0.59326	0.30961	0.57979	0.20401	0.81391	0.69716	0.66784
Meth__cg03355526__ZNF454	0.94579	0.013699	0.79027	0.9811	0.14504	0.82948	0.97657	0.86052	0.090082	0.021637	0.97493	0.37806	0.54599	0.32749	0.14621	0.10185	0.067467	0.055715	0.79873	0.78306	0.97184	0.87261	0.98051	0.73509	0.29982	0.099072	0.83148	0.028877	0.02274	0.9259	0.27902	0.71781	0.39022	0.96722	0.062887	0.98031	0.64747	0.26118
Meth__cg26081162__C6orf141	0.068323	0.28075	0.083276	0.06182	0.059891	0.89109	0.07758	0.074452	0.065164	0.065237	0.11317	0.049904	0.4307	0.072964	0.87028	0.065632	0.16265	0.21837	0.047493	0.065039	0.060564	0.091435	0.059598	0.11812	0.063636	0.061656	0.31148	0.11833	0.29656	0.053	0.5221	0.057065	0.053581	0.44319	0.14848	0.068333	0.067889	0.069644
Meth__cg07378350__GDF5	0.54505	0.049725	0.94347	0.80505	0.11172	0.92972	0.79963	0.82574	0.27155	0.069669	0.36406	0.49491	0.61789	0.24268	0.26573	0.73576	0.42381	0.4	0.17077	0.14908	0.61453	0.086694	0.1899	0.83013	0.17538	0.093576	0.22653	0.069715	0.071293	0.070783	0.87844	0.76155	0.052065	0.61665	0.075387	0.07062	0.059329	0.12474
Meth__cg13051968__RNF144	0.032428	0.034477	0.023333	0.053532	0.015195	0.027415	0.030277	0.029107	0.024483	0.029002	0.024299	0.018172	0.053676	0.018065	0.025052	0.024998	0.050973	0.013759	0.017801	0.023655	0.024667	0.023646	0.016902	0.96124	0.024812	0.032827	0.03667	0.065718	0.033891	0.017081	0.64226	0.014694	0.020224	0.018375	0.04198	0.027564	0.024304	0.022903
Meth__cg18244915__ZNF569	0.037291	0.028817	0.034934	0.028736	0.038443	0.032177	0.040224	0.44539	0.037282	0.033999	0.04761	0.045455	0.06158	0.039294	0.034021	0.030218	0.035941	0.034577	0.02548	0.16333	0.035113	0.027221	0.031189	0.51257	0.047827	0.085978	0.10454	0.051203	0.037069	0.030303	0.028669	0.025959	0.021571	0.15373	0.12644	0.049212	0.29438	0.042314
Meth__cg11195662__C9orf65	0.33433	0.070837	0.86666	0.055792	0.059488	0.055207	0.12882	0.39299	0.0485	0.079631	0.062169	0.085007	0.47418	0.058764	0.085125	0.057154	0.2244	0.045499	0.47161	0.093895	0.084411	0.16951	0.074679	0.72766	0.055132	0.11834	0.86925	0.11722	0.82733	0.053091	0.066161	0.055667	0.057139	0.17029	0.076748	0.054304	0.25635	0.30596
Meth__cg15812873__SULT1A1	0.07856	0.069042	0.92125	0.26235	0.037515	0.63037	0.19664	0.40718	0.033968	0.036431	0.88408	0.080069	0.23832	0.0391	0.76217	0.024731	0.090532	0.034752	0.52741	0.41266	0.069379	0.54389	0.028935	0.61971	0.1655	0.07046	0.15973	0.034532	0.10808	0.031093	0.056955	0.1047	0.032165	0.040765	0.20961	0.040436	0.033749	0.049032
Meth__cg17127587__TMEM45A	0.24365	0.036802	0.038824	0.50888	0.085522	0.028363	0.092769	0.045072	0.28873	0.057946	0.072182	0.047516	0.058498	0.16195	0.037134	0.076754	0.051877	0.047515	0.037919	0.042197	0.07625	0.061099	0.027601	0.10576	0.047361	0.10851	0.12346	0.1132	0.028521	0.033562	0.043751	0.089307	0.03569	0.047508	0.073111	0.050581	0.20528	0.32962
Meth__cg00890257__DEGS2	0.036081	0.031748	0.8652	0.035831	0.025889	0.95042	0.040683	0.048854	0.025988	0.037979	0.95392	0.085079	0.34779	0.025783	0.047133	0.056367	0.11488	0.81643	0.03047	0.034024	0.044908	0.040714	0.02438	0.94248	0.034897	0.047244	0.09694	0.052733	0.039111	0.0368	0.050968	0.026805	0.02638	0.022949	0.1333	0.038124	0.029955	0.033008
Meth__cg13613748__VPS4B	0.042	0.10891	0.067403	0.056052	0.038523	0.043409	0.047545	0.049069	0.14877	0.049003	0.051594	0.10453	0.155	0.14644	0.051692	0.033385	0.052142	0.025036	0.034068	0.065067	0.090102	0.51053	0.054787	0.11667	0.05778	0.090241	0.087999	0.17986	0.028822	0.067434	0.040154	0.076864	0.035232	0.28366	0.080556	0.045852	0.034326	0.046472
Meth__cg05523047__VLDLR	0.022894	0.028249	0.036677	0.037835	0.029029	0.028878	0.44574	0.022602	0.038684	0.050307	0.023094	0.053002	0.042199	0.040736	0.021785	0.014076	0.03119	0.040005	0.013416	0.019893	0.061324	0.053481	0.082164	0.030108	0.03672	0.018238	0.060995	0.03216	0.01654	0.3009	0.17757	0.031283	0.0165	0.042339	0.05449	0.031066	0.035624	0.032538
Meth__cg09879797__WSB2	0.038556	0.92934	0.036174	0.045358	0.64327	0.93045	0.32492	0.067861	0.047871	0.67872	0.057092	0.054674	0.4432	0.067234	0.92432	0.091981	0.084538	0.91254	0.067697	0.052708	0.36056	0.91645	0.10719	0.06577	0.05293	0.17948	0.092605	0.80566	0.73981	0.042878	0.59038	0.038999	0.040688	0.042223	0.11726	0.059885	0.050187	0.91236
Meth__cg17793621__ATP10A	0.084717	0.097461	0.93887	0.94765	0.059434	0.80384	0.93564	0.34835	0.22148	0.092305	0.095668	0.028191	0.26242	0.1963	0.10122	0.078653	0.15849	0.045524	0.92545	0.91576	0.090471	0.10956	0.040004	0.25316	0.6293	0.084108	0.83827	0.10726	0.066525	0.36951	0.37068	0.050716	0.047073	0.040707	0.11748	0.06002	0.04993	0.13219
Meth__cg17408686__CHCHD6	0.46647	0.80929	0.96739	0.88966	0.45797	0.62587	0.62565	0.036358	0.43206	0.56197	0.28011	0.65442	0.90907	0.30916	0.12246	0.16034	0.056541	0.17368	0.38956	0.20204	0.96312	0.69212	0.070513	0.053061	0.018051	0.026837	0.043094	0.73806	0.019567	0.025251	0.034875	0.45604	0.6832	0.90791	0.53739	0.57549	0.25666	0.67015
Meth__cg22380033__GRB14	0.035862	0.039576	0.080242	0.064622	0.045235	0.55146	0.070526	0.048252	0.032063	0.046243	0.058667	0.032585	0.086236	0.040561	0.042389	0.039047	0.10392	0.037513	0.048543	0.038125	0.033498	0.047288	0.027328	0.22992	0.074756	0.076955	0.11182	0.099114	0.034956	0.023038	0.060208	0.072415	0.032389	0.081373	0.088884	0.062662	0.045703	0.051753
Meth__cg27158867__LRRC56	0.047228	0.048805	0.50374	0.10377	0.036558	0.94071	0.05533	0.052334	0.036589	0.038517	0.068693	0.2363	0.36504	0.038971	0.92635	0.95764	0.39286	0.88907	0.03508	0.065666	0.05001	0.94715	0.023398	0.90834	0.1065	0.068941	0.079418	0.085114	0.13804	0.038544	0.19846	0.043848	0.037956	0.037749	0.053788	0.037748	0.056607	0.041227
Meth__cg12356261__NES	0.054918	0.052309	0.75496	0.20091	0.15627	0.52144	0.1757	0.66815	0.26774	0.38804	0.1365	0.64485	0.75319	0.23699	0.72665	0.76091	0.10364	0.13266	0.039576	0.063755	0.041668	0.76753	0.045433	0.059235	0.038673	0.078858	0.083031	0.07495	0.049182	0.29523	0.59285	0.24599	0.046712	0.49895	0.074279	0.044908	0.060586	0.33501
Meth__cg23402444__PSD	0.1216	0.28562	0.9102	0.18096	0.076495	0.68656	0.40884	0.40936	0.12098	0.37189	0.89042	0.65568	0.61559	0.23234	0.23903	0.10557	0.12539	0.059991	0.67732	0.50237	0.04838	0.099786	0.090152	0.60407	0.072441	0.11821	0.84738	0.09948	0.043588	0.060279	0.074463	0.073634	0.056601	0.77832	0.080616	0.07112	0.050651	0.078985
Meth__cg04609859__HOXB4	0.93434	0.03755	0.044684	0.64059	0.036734	0.031238	0.82236	0.87354	0.48533	0.42034	0.32749	0.94638	0.73548	0.41116	0.11962	0.030202	0.074571	0.44629	0.89809	0.69944	0.30421	0.28431	0.94034	0.75829	0.63583	0.04459	0.48567	0.070417	0.29009	0.036709	0.21774	0.38674	0.043763	0.048776	0.72442	0.10772	0.47201	0.83944
Meth__cg17639046__HS3ST3B1	0.062075	0.053671	0.19465	0.063922	0.047387	0.56859	0.06445	0.6699	0.051716	0.067864	0.23336	0.20667	0.11081	0.061366	0.10126	0.10908	0.40616	0.060726	0.050236	0.073668	0.065299	0.075233	0.05223	0.79662	0.1184	0.53573	0.87496	0.089071	0.19884	0.11072	0.051497	0.063066	0.0543	0.21767	0.04127	0.06183	0.057832	0.052649
Meth__cg04488521__ZNF354C	0.93673	0.018679	0.1991	0.61411	0.027935	0.025427	0.98133	0.36332	0.74908	0.040777	0.021638	0.02473	0.83197	0.5575	0.026559	0.020877	0.057463	0.031532	0.94419	0.89313	0.74756	0.022107	0.078345	0.80257	0.64731	0.042921	0.17423	0.21913	0.017761	0.11875	0.090608	0.018441	0.017726	0.51646	0.080145	0.028283	0.38381	0.66692
Meth__cg26907768__SLC7A5	0.051804	0.049905	0.054895	0.36586	0.060578	0.061389	0.057526	0.033606	0.045869	0.065569	0.060312	0.064792	0.070066	0.054066	0.055556	0.047732	0.094931	0.048381	0.053314	0.049269	0.071215	0.066828	0.144	0.47399	0.37657	0.13578	0.31109	0.074901	0.13598	0.065241	0.062701	0.055322	0.061566	0.065696	0.28512	0.080159	0.34538	0.24252
Meth__cg03693601__SHCBP1	0.024451	0.011813	0.015312	0.014644	0.020828	0.013356	0.021213	0.016295	0.013352	0.01976	0.019898	0.014263	0.033929	0.015568	0.012816	0.014535	0.021418	0.01591	0.013953	0.018194	0.024513	0.023001	0.013304	0.027121	0.019158	0.028769	0.10436	0.036153	0.011679	0.017401	0.013628	0.013258	0.012227	0.0094229	0.12653	0.017399	0.01888	0.021801
Meth__cg25177452__PRP2	0.039336	0.037851	0.082297	0.028633	0.021762	0.50097	0.092711	0.04352	0.032162	0.041161	0.082245	0.058512	0.21157	0.038043	0.039497	0.030573	0.061644	0.032405	0.095496	0.037624	0.36439	0.041247	0.031641	0.45965	0.041334	0.052859	0.9656	0.079001	0.029491	0.027925	0.4984	0.31214	0.021802	0.54588	0.057478	0.036975	0.058686	0.069802
Meth__cg00690280__WFDC10B	0.72502	0.11359	0.68846	0.82416	0.84792	0.048012	0.72424	0.66582	0.8318	0.22644	0.11209	0.72885	0.80378	0.62682	0.21907	0.085552	0.11567	0.059601	0.50148	0.74715	0.84875	0.090815	0.82097	0.11733	0.6864	0.13112	0.45436	0.13587	0.25129	0.12862	0.077968	0.82131	0.07716	0.228	0.063195	0.8396	0.44008	0.7434
Meth__cg25174591__DNAH9	0.06566	0.050236	0.47908	0.85282	0.060041	0.65978	0.63207	0.91752	0.073012	0.081568	0.83707	0.87749	0.20548	0.079323	0.090336	0.80735	0.475	0.066482	0.57532	0.76854	0.072242	0.23773	0.10274	0.60373	0.069994	0.2533	0.84158	0.10816	0.092003	0.13996	0.27973	0.071319	0.06935	0.091379	0.27449	0.45916	0.07919	0.06407
Meth__cg21210758__EVC	0.056189	0.056478	0.063046	0.059256	0.04507	0.05409	0.60847	0.93102	0.057985	0.066623	0.075839	0.12746	0.13442	0.076594	0.057957	0.051002	0.13671	0.04983	0.94577	0.93983	0.050672	0.054238	0.058278	0.080592	0.069868	0.10948	0.090585	0.11532	0.066474	0.88315	0.056677	0.50906	0.040363	0.046189	0.050751	0.057681	0.064893	0.050958
Meth__cg08731300__FZD8	0.061285	0.058113	0.54051	0.069987	0.034523	0.049404	0.073748	0.13046	0.049011	0.044364	0.084406	0.035206	0.29394	0.054327	0.043145	0.070617	0.13103	0.03551	0.037791	0.089521	0.042288	0.06752	0.038402	0.087224	0.065231	0.066312	0.29888	0.070305	0.043791	0.040495	0.046058	0.048907	0.033055	0.029889	0.15604	0.036169	0.041464	0.056714
Meth__cg18950617__HMHA1	0.027136	0.023669	0.97508	0.19806	0.021698	0.97778	0.10911	0.18667	0.039775	0.023487	0.01401	0.40155	0.14209	0.029808	0.9332	0.019283	0.078187	0.015118	0.94762	0.91528	0.035284	0.97412	0.04075	0.024521	0.3227	0.037309	0.61709	0.071429	0.13463	0.34988	0.089225	0.4328	0.051238	0.75464	0.091697	0.031553	0.035547	0.018526
Meth__cg01419479__GLUL	0.047306	0.084796	0.62136	0.041779	0.019447	0.98975	0.051037	0.071178	0.046522	0.016292	0.040002	0.024779	0.15835	0.024123	0.9909	0.023351	0.12822	0.64267	0.015038	0.036137	0.024426	0.036295	0.014964	0.69764	0.027848	0.026479	0.066033	0.095384	0.12489	0.016248	0.038209	0.016228	0.016211	0.014958	0.10919	0.023053	0.022707	0.0236
Meth__cg24770649__KIAA1539	0.052142	0.056063	0.057661	0.37885	0.049624	0.047844	0.058857	0.04205	0.065546	0.058435	0.05259	0.066278	0.091285	0.076043	0.04949	0.0429	0.039567	0.052286	0.041668	0.041218	0.057471	0.056223	0.04835	0.059359	0.063115	0.07503	0.074984	0.070331	0.039794	0.06665	0.32276	0.046881	0.04818	0.051801	0.041515	0.058949	0.058283	0.081848
Meth__cg08343834__PMP22	0.08464	0.089417	0.83099	0.38859	0.47021	0.54362	0.12107	0.82086	0.11496	0.15478	0.52836	0.40228	0.72863	0.10486	0.72591	0.78516	0.13061	0.097708	0.18857	0.21744	0.11346	0.74188	0.095209	0.54875	0.1452	0.147	0.22438	0.095472	0.14707	0.64724	0.33634	0.40287	0.11717	0.25352	0.24518	0.13434	0.12557	0.12641
Meth__cg02631906__PRDX1	0.10878	0.098152	0.11916	0.20014	0.12655	0.080847	0.22771	0.12351	0.61613	0.15599	0.086235	0.23319	0.16496	0.53887	0.14734	0.070985	0.10829	0.091478	0.1159	0.15622	0.39702	0.109	0.12643	0.14512	0.15279	0.1106	0.075932	0.069483	0.056277	0.083625	0.1445	0.16402	0.048713	0.076299	0.22531	0.15461	0.19858	0.16272
