Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg08703595__FLJ22313	0.043194	0.028428	0.07191	0.037509	0.02582	0.027929	0.053071	0.046988	0.03318	0.040882	0.06537	0.03681	0.087428	0.024428	0.025186	0.057895	0.026614	0.073291	0.021354	0.046171	0.074592	0.037511	0.029316	0.022453	0.091542	0.039512	0.061798	0.14642	0.03446	0.020443	0.044116	0.030624	0.028238	0.021571	0.069578	0.034106	0.036217	0.039344
Meth__cg00886554__NMU	0.052061	0.045396	0.39432	0.054332	0.051336	0.81442	0.065873	0.038739	0.054273	0.059111	0.28759	0.077259	0.10469	0.040104	0.065725	0.053453	0.043094	0.13773	0.34715	0.052267	0.065622	0.057099	0.079849	0.033163	0.08396	0.06221	0.07137	0.13264	0.11228	0.03361	0.05819	0.36709	0.047193	0.048995	0.19651	0.047651	0.047111	0.051769
Meth__cg24599942__SLD5	0.074798	0.071317	0.2349	0.5758	0.19039	0.11383	0.099073	0.26894	0.10129	0.064052	0.51275	0.11334	0.10889	0.056661	0.086632	0.069798	0.14343	0.23481	0.056722	0.058158	0.15004	0.08457	0.093454	0.057338	0.090016	0.087992	0.78427	0.090851	0.11583	0.069656	0.35875	0.093046	0.27208	0.067509	0.1382	0.09727	0.20198	0.12807
Meth__cg08578641__DNAI1	0.066667	0.78667	0.82294	0.41375	0.39184	0.096504	0.9083	0.94813	0.92661	0.085099	0.041338	0.68698	0.30984	0.91229	0.60966	0.19897	0.047634	0.12706	0.043075	0.26494	0.16153	0.049274	0.064868	0.51796	0.070178	0.045331	0.11979	0.87333	0.34881	0.9037	0.039654	0.043371	0.52873	0.043851	0.14312	0.07942	0.059715	0.059129
Meth__cg11757293__KIFC2	0.065985	0.048686	0.14167	0.064535	0.038061	0.19645	0.066306	0.049099	0.050961	0.066566	0.059964	0.29314	0.1119	0.04527	0.051417	0.059098	0.31975	0.061008	0.3558	0.054903	0.063242	0.049325	0.64452	0.082732	0.157	0.060665	0.062052	0.067047	0.079928	0.14487	0.072757	0.50728	0.075954	0.043161	0.059933	0.41792	0.043247	0.048488
Meth__cg18403396__B3GAT2	0.04099	0.038908	0.50514	0.051796	0.054648	0.37479	0.064321	0.043169	0.043765	0.070101	0.17658	0.14858	0.097455	0.046083	0.049808	0.047576	0.049918	0.11796	0.043416	0.052235	0.074649	0.041311	0.042918	0.035421	0.39392	0.085016	0.12193	0.22925	0.078326	0.048388	0.042392	0.055731	0.043786	0.033545	0.10241	0.047599	0.048441	0.063313
Meth__cg13176979__HMGN3	0.074923	0.083766	0.8857	0.3415	0.14069	0.60626	0.13627	0.097706	0.83732	0.25852	0.15213	0.57352	0.33718	0.035826	0.61544	0.35248	0.27111	0.69867	0.81906	0.23297	0.19711	0.4769	0.36415	0.061188	0.3159	0.089257	0.13887	0.11114	0.11382	0.068275	0.47312	0.48731	0.17346	0.23624	0.29317	0.25092	0.1937	0.16356
Meth__cg16211684__PCDH21	0.46141	0.048922	0.89692	0.085944	0.47227	0.7716	0.85635	0.33816	0.045534	0.31408	0.47245	0.091314	0.55708	0.036361	0.21192	0.34478	0.28851	0.087428	0.046799	0.86134	0.63261	0.49591	0.17308	0.11571	0.74948	0.052731	0.074294	0.84334	0.11542	0.065482	0.049278	0.070164	0.038378	0.86032	0.33694	0.07526	0.72839	0.76307
Meth__cg23182299__LHX5	0.4884	0.027814	0.95812	0.69363	0.12578	0.62314	0.31577	0.9434	0.062945	0.093038	0.7225	0.96912	0.7467	0.053441	0.065467	0.34581	0.18509	0.083941	0.032818	0.73281	0.69994	0.075445	0.65984	0.55804	0.52632	0.53394	0.044965	0.51854	0.05029	0.052785	0.16814	0.072223	0.030045	0.5103	0.097485	0.81793	0.17291	0.22328
Meth__cg02276665__CTNNA1	0.10566	0.059767	0.13676	0.12031	0.08411	0.22233	0.1183	0.11619	0.17472	0.14842	0.16051	0.10586	0.2771	0.090247	0.19964	0.10114	0.24355	0.14976	0.30688	0.08866	0.11502	0.33255	0.88292	0.059949	0.10907	0.1164	0.12487	0.17356	0.17764	0.061276	0.084019	0.88913	0.065396	0.046468	0.1871	0.088487	0.12032	0.10024
Meth__cg16614500__TMEM80	0.078203	0.093408	0.90949	0.12939	0.067777	0.070142	0.11382	0.12094	0.097812	0.095421	0.10607	0.65042	0.20271	0.091408	0.10527	0.14918	0.084519	0.15691	0.079477	0.095185	0.10058	0.068143	0.098978	0.07785	0.092398	0.11784	0.09739	0.075691	0.14347	0.054513	0.074517	0.86523	0.070873	0.085268	0.24273	0.058533	0.15687	0.13225
Meth__cg04871004__ZNF337	0.023936	0.025707	0.039345	0.056707	0.017444	0.019789	0.026677	0.0288	0.021463	0.021879	0.032525	0.047766	0.15313	0.013163	0.023583	0.026249	0.023565	0.067599	0.011532	0.012779	0.024874	0.021285	0.035598	0.020613	0.086162	0.030905	0.067237	0.051813	0.03854	0.022598	0.019973	0.016562	0.021283	0.020201	0.047884	0.02767	0.036874	0.031974
Meth__cg27427207__ATP8A1	0.06031	0.050374	0.19572	0.067775	0.055593	0.34994	0.051177	0.70117	0.041174	0.082521	0.10491	0.056787	0.065743	0.051638	0.067884	0.048281	0.15706	0.081751	0.11499	0.052979	0.054302	0.045878	0.057281	0.029169	0.32973	0.055078	0.09548	0.088836	0.12502	0.053556	0.044235	0.4921	0.039381	0.054091	0.12882	0.060782	0.058055	0.047971
Meth__cg04757428__STMN3	0.045358	0.06466	0.07479	0.0863	0.028847	0.039663	0.06027	0.072764	0.034757	0.05152	0.062616	0.047457	0.53352	0.025022	0.044297	0.035856	0.051911	0.065134	0.037307	0.028146	0.069634	0.032963	0.21766	0.047729	0.45211	0.067093	0.061938	0.46333	0.078889	0.042291	0.053438	0.033787	0.030358	0.043496	0.097059	0.035624	0.045437	0.039256
Meth__cg25241845__NEURL2	0.024099	0.017922	0.030947	0.024367	0.014705	0.034822	0.030757	0.042284	0.020932	0.022679	0.03045	0.015889	0.059445	0.016951	0.023621	0.024167	0.023484	0.038084	0.018768	0.021921	0.028286	0.022788	0.036539	0.019019	0.1701	0.02797	0.036538	0.044193	0.043272	0.026398	0.022889	0.022957	0.015649	0.016226	0.039317	0.022781	0.027174	0.021935
Meth__cg24892510__ZNF415	0.026113	0.019092	0.035418	0.055574	0.021241	0.17575	0.47969	0.59034	0.018963	0.026456	0.20416	0.052939	0.18536	0.015857	0.014771	0.61771	0.018742	0.044806	0.033096	0.67349	0.28347	0.029628	0.031889	0.21771	0.22919	0.066562	0.063713	0.57598	0.046825	0.035333	0.11041	0.07153	0.014687	0.1631	0.13558	0.025077	0.080947	0.091618
Meth__cg23583739__KDELR3	0.050493	0.57089	0.057216	0.10046	0.056546	0.041348	0.69652	0.047301	0.049108	0.048226	0.044365	0.04484	0.15308	0.36345	0.052632	0.050599	0.044922	0.091523	0.036565	0.053559	0.057388	0.057027	0.062081	0.038658	0.15686	0.085541	0.049093	0.51243	0.25534	0.049352	0.033905	0.030807	0.035548	0.56431	0.11028	0.068311	0.19084	0.046658
Meth__cg12563178__PLXDC2	0.03097	0.038781	0.3689	0.062256	0.032078	0.29031	0.053132	0.0363	0.022132	0.037758	0.43075	0.18814	0.080297	0.018637	0.033249	0.026666	0.03807	0.080239	0.032229	0.045656	0.04179	0.043919	0.065531	0.029226	0.082279	0.042075	0.38458	0.109	0.077738	0.025067	0.029084	0.032999	0.022533	0.032939	0.11315	0.035745	0.030612	0.027128
Meth__cg08496601__EBP	0.54791	0.050886	0.049142	0.039136	0.49749	0.041248	0.043445	0.078387	0.60041	0.66296	0.038317	0.40338	0.32525	0.50664	0.55747	0.6544	0.038513	0.6153	0.36192	0.027871	0.0426	0.53016	0.55794	0.48862	0.13638	0.53119	0.47521	0.59961	0.58161	0.5343	0.035205	0.53911	0.040522	0.039178	0.074654	0.49139	0.45075	0.036404
Meth__cg08847636__ZNF442	0.042004	0.084032	0.2314	0.049902	0.029528	0.036807	0.050558	0.7684	0.030901	0.032665	0.23794	0.06067	0.13636	0.026741	0.035152	0.52282	0.035754	0.057785	0.31177	0.22371	0.57871	0.038969	0.045463	0.028204	0.642	0.050534	0.073446	0.40959	0.084871	0.046949	0.27031	0.23319	0.025897	0.60822	0.095905	0.043823	0.035053	0.22556
Meth__cg19042950__IGF2BP3	0.089881	0.022141	0.046508	0.074151	0.059886	0.038413	0.16812	0.07899	0.038621	0.15113	0.058	0.08216	0.19585	0.032514	0.055994	0.059848	0.051703	0.06561	0.030277	0.12979	0.21904	0.097343	0.03963	0.29401	0.12889	0.30437	0.12349	0.30128	0.029801	0.061299	0.041075	0.050845	0.088038	0.37884	0.39353	0.33779	0.045096	0.034156
Meth__cg04270835__SLC17A6	0.72735	0.047796	0.56461	0.17303	0.060458	0.11083	0.16228	0.86225	0.045765	0.076011	0.45342	0.51515	0.25741	0.050529	0.069718	0.057775	0.10143	0.21914	0.067877	0.052705	0.067169	0.52224	0.11435	0.080778	0.16529	0.088911	0.1276	0.47215	0.12971	0.051659	0.12286	0.04638	0.040433	0.13799	0.21193	0.10759	0.060938	0.053164
Meth__cg17178888__FLJ14166	0.037024	0.036153	0.95486	0.041336	0.032211	0.96278	0.90582	0.032903	0.032035	0.038652	0.042942	0.025061	0.12781	0.023874	0.039275	0.040603	0.043327	0.062198	0.61216	0.038137	0.04295	0.54887	0.044041	0.038531	0.0553	0.040034	0.077529	0.90166	0.10123	0.054822	0.038252	0.36566	0.028591	0.74384	0.060062	0.038496	0.12007	0.1259
Meth__cg14047667__F13A1	0.019153	0.018289	0.16601	0.027953	0.016628	0.048452	0.03649	0.035697	0.015407	0.050256	0.071919	0.052725	0.10155	0.055417	0.014705	0.069542	0.024666	0.039769	0.016635	0.015708	0.02318	0.025287	0.028302	0.019249	0.056633	0.052613	0.023065	0.033178	0.07489	0.028277	0.018286	0.024354	0.019049	0.18384	0.1199	0.025607	0.022635	0.029213
Meth__cg00351011__LASS4	0.040496	0.04971	0.077891	0.050211	0.051995	0.48613	0.055957	0.049472	0.23104	0.058807	0.039901	0.037597	0.081024	0.027347	0.24111	0.037445	0.043697	0.068708	0.13852	0.051858	0.048947	0.032635	0.046563	0.035575	0.069596	0.043052	0.090482	0.10399	0.065003	0.032737	0.18913	0.030974	0.038171	0.037511	0.066781	0.047535	0.051959	0.046566
Meth__cg25549230__ZNF272	0.015696	0.016043	0.015786	0.017263	0.011787	0.014427	0.020058	0.030383	0.010851	0.01716	0.016212	0.0080495	0.14125	0.01553	0.015455	0.021257	0.011754	0.021243	0.011229	0.012431	0.08096	0.015154	0.024742	0.010719	0.058044	0.015284	0.024166	0.026142	0.014051	0.015936	0.017668	0.014369	0.011211	0.015744	0.049371	0.020992	0.01735	0.017501
Meth__cg14659547__RETNLB	0.58939	0.021369	0.19371	0.70305	0.35293	0.096213	0.81046	0.52464	0.85031	0.70484	0.63172	0.74275	0.19347	0.68271	0.60807	0.7646	0.52676	0.05622	0.016501	0.29089	0.40545	0.030775	0.19112	0.5421	0.34283	0.36048	0.054889	0.59846	0.072526	0.44037	0.82077	0.048355	0.02612	0.04139	0.1591	0.045689	0.67817	0.59481
Meth__cg22634689__TMEM121	0.047993	0.048422	0.1059	0.053	0.035897	0.15265	0.056113	0.037551	0.066363	0.048806	0.047546	0.14067	0.3984	0.038014	0.085212	0.046477	0.051574	0.084257	0.06793	0.038905	0.052091	0.047979	0.080955	0.038518	0.8472	0.062278	0.10073	0.15833	0.073914	0.041322	0.077346	0.078039	0.043012	0.035061	0.086172	0.052528	0.046309	0.04486
Meth__cg06557358__LOC124842	0.45579	0.035784	0.19846	0.10074	0.02244	0.94238	0.38554	0.19327	0.028363	0.026057	0.29812	0.075581	0.16955	0.026685	0.047485	0.041673	0.068769	0.15523	0.032737	0.11648	0.054286	0.025894	0.071292	0.026393	0.82416	0.037031	0.054022	0.078981	0.050377	0.15934	0.055964	0.12572	0.028214	0.11396	0.06911	0.036371	0.030744	0.042363
Meth__cg21237418__RAB34	0.023467	0.94707	0.31359	0.96542	0.88582	0.018763	0.93829	0.024551	0.082526	0.95641	0.028467	0.43625	0.95236	0.96792	0.12134	0.97133	0.020995	0.059652	0.036948	0.82026	0.96915	0.9609	0.039639	0.42662	0.097682	0.95489	0.082457	0.94688	0.9371	0.019285	0.022629	0.01512	0.94437	0.9667	0.77845	0.52197	0.50792	0.93949
Meth__cg05989429__ABCA7	0.028341	0.024049	0.054237	0.033803	0.024764	0.027091	0.040592	0.0251	0.02482	0.031324	0.039541	0.22735	0.050788	0.021455	0.038305	0.037032	0.031928	0.064615	0.02415	0.024677	0.036897	0.03222	0.26593	0.025318	0.07023	0.034523	0.047371	0.073133	0.075622	0.032858	0.024222	0.023481	0.025057	0.023482	0.05632	0.040892	0.033772	0.034211
Meth__cg14197923__FGF5	0.033518	0.025858	0.49699	0.035935	0.031785	0.039112	0.036176	0.20717	0.057148	0.066651	0.28406	0.7424	0.10571	0.042783	0.037593	0.061168	0.085376	0.073391	0.021908	0.090884	0.049309	0.049639	0.040195	0.022668	0.044321	0.0318	0.079876	0.89636	0.11676	0.022866	0.028306	0.030323	0.024998	0.52023	0.059429	0.044522	0.049636	0.06958
Meth__cg07246225__ZFHX1B	0.12749	0.12073	0.34029	0.15954	0.10606	0.79853	0.14768	0.19675	0.16346	0.11047	0.27439	0.077033	0.21434	0.12215	0.1183	0.18122	0.16417	0.29107	0.37787	0.089435	0.11782	0.24227	0.1246	0.14182	0.48441	0.13112	0.16889	0.42958	0.19287	0.095445	0.0998	0.10639	0.08743	0.13962	0.33989	0.12643	0.14975	0.11606
Meth__cg22946150__SH3GL3	0.086865	0.020871	0.82806	0.021446	0.018458	0.73536	0.023693	0.014243	0.018294	0.024278	0.018685	0.062592	0.026526	0.020277	0.023315	0.016992	0.014395	0.049736	0.93565	0.01431	0.015285	0.015025	0.024747	0.01257	0.98014	0.021297	0.025903	0.040054	0.024955	0.011828	0.011337	0.015156	0.015997	0.027889	0.042291	0.011214	0.018878	0.023452
Meth__cg05449607__C6orf51	0.072853	0.61695	0.3499	0.31821	0.11803	0.06016	0.107	0.059633	0.16328	0.14952	0.40949	0.14816	0.18645	0.10553	0.13134	0.076008	0.061608	0.11046	0.058078	0.11269	0.11321	0.14685	0.28739	0.80719	0.079266	0.30216	0.088429	0.16366	0.52373	0.047437	0.055777	0.081676	0.062078	0.62034	0.11084	0.10081	0.079953	0.21605
Meth__cg08416046__IRS4	0.51233	0.063854	0.12831	0.068735	0.37831	0.67078	0.10843	0.5229	0.058938	0.63761	0.49901	0.069857	0.07507	0.045047	0.076183	0.52814	0.55541	0.19929	0.6489	0.69291	0.063113	0.49763	0.55113	0.51563	0.9036	0.054191	0.55923	0.38752	0.087172	0.54168	0.05836	0.28852	0.047295	0.29649	0.93077	0.56734	0.45224	0.052694
Meth__cg15414833__RPIB9	0.040988	0.019182	0.97407	0.042825	0.026439	0.30333	0.039943	0.030987	0.02516	0.044976	0.03571	0.058142	0.071494	0.017671	0.030554	0.041319	0.025597	0.11132	0.025216	0.019058	0.029127	0.026854	0.030849	0.029043	0.064018	0.062382	0.047317	0.094046	0.062248	0.031116	0.027334	0.029743	0.026734	0.01805	0.058625	0.065777	0.044699	0.052624
Meth__cg06088032__ZMYND10	0.043416	0.038898	0.05383	0.34941	0.035167	0.44439	0.06447	0.045413	0.042849	0.053399	0.5568	0.2318	0.7261	0.028758	0.04636	0.090374	0.050925	0.072866	0.027941	0.19912	0.050831	0.057026	0.33746	0.039957	0.1601	0.057446	0.153	0.59709	0.087309	0.026985	0.056568	0.53258	0.61381	0.14405	0.11054	0.040344	0.24359	0.46229
Meth__cg12559031__DLX4	0.063804	0.047144	0.090403	0.073393	0.029821	0.47001	0.062107	0.046201	0.038886	0.048759	0.10037	0.028062	0.051139	0.034672	0.045365	0.041007	0.23701	0.094423	0.10007	0.033401	0.069077	0.057592	0.078345	0.035906	0.089583	0.047465	0.071265	0.40484	0.069851	0.088846	0.30669	0.065146	0.035619	0.36688	0.026596	0.039656	0.039526	0.042181
Meth__cg15729869__BARHL1	0.30313	0.015262	0.95474	0.1169	0.0080385	0.23277	0.29095	0.29218	0.011313	0.010038	0.54646	0.021235	0.18952	0.22961	0.010886	0.0084604	0.034746	0.024116	0.13378	0.013885	0.1249	0.15597	0.39896	0.029218	0.93537	0.016265	0.015209	0.44814	0.016587	0.0094148	0.010205	0.01275	0.010671	0.087779	0.036905	0.017953	0.063543	0.012873
Meth__cg27376817__HSPB1	0.072587	0.072343	0.075099	0.065291	0.080398	0.37629	0.090882	0.092435	0.061617	0.09755	0.084639	0.21699	0.12994	0.039568	0.11911	0.38415	0.050719	0.16095	0.048507	0.041852	0.080436	0.07833	0.066313	0.047987	0.12043	0.094222	0.16496	0.11982	0.15315	0.071364	0.066453	0.083756	0.050389	0.08463	0.12162	0.10014	0.097419	0.087221
Meth__cg24448259__CPVL	0.61752	0.031732	0.84305	0.24758	0.048667	0.62953	0.46031	0.89881	0.042811	0.40053	0.061201	0.11241	0.85695	0.087791	0.090716	0.85326	0.041842	0.069727	0.12357	0.64145	0.61469	0.91052	0.34449	0.095063	0.51258	0.82935	0.17108	0.41738	0.060273	0.57759	0.073451	0.071853	0.039479	0.72876	0.057904	0.056028	0.41213	0.61918
Meth__cg17317962__ACTG1	0.042239	0.34403	0.052158	0.03212	0.035408	0.03289	0.042559	0.024157	0.024512	0.10237	0.02703	0.041556	0.15831	0.30816	0.03032	0.028697	0.024183	0.14418	0.024746	0.040006	0.031937	0.039771	0.033319	0.37222	0.053948	0.12764	0.23404	0.069112	0.4339	0.09315	0.032232	0.039437	0.28312	0.04186	0.067158	0.070314	0.49672	0.036308
Meth__cg22197033__CCDC42	0.043596	0.024418	0.25007	0.048034	0.035915	0.15445	0.04784	0.054023	0.031587	0.04387	0.081744	0.026057	0.094062	0.024066	0.04252	0.041168	0.030332	0.15124	0.030989	0.031415	0.072508	0.040239	0.044523	0.030517	0.10628	0.059208	0.069643	0.08023	0.056027	0.025184	0.025684	0.037432	0.022089	0.024339	0.060578	0.038839	0.04471	0.040346
Meth__cg08303146__KCNQ1	0.11048	0.048115	0.89534	0.21635	0.4735	0.96695	0.66768	0.28033	0.047283	0.04163	0.64482	0.0408	0.26745	0.046158	0.044247	0.034387	0.091319	0.17111	0.61866	0.41212	0.26686	0.58689	0.058562	0.30841	0.81257	0.043584	0.3912	0.56791	0.081664	0.10335	0.33842	0.31554	0.026257	0.32661	0.8941	0.095376	0.47495	0.48473
Meth__cg00707317__NMNAT2	0.44644	0.018608	0.047463	0.096154	0.033648	0.54513	0.65071	0.29211	0.022978	0.05353	0.31243	0.61645	0.93159	0.019721	0.023005	0.41447	0.041032	0.048409	0.23974	0.4339	0.31849	0.11132	0.021847	0.47681	0.087807	0.046111	0.14575	0.86271	0.045455	0.035586	0.066507	0.041901	0.023884	0.71955	0.11803	0.035838	0.033272	0.31151
Meth__cg03056007__FBXO25	0.041154	0.041588	0.045978	0.047163	0.032914	0.059979	0.039009	0.070386	0.058969	0.041441	0.042667	0.085986	0.15371	0.031871	0.053538	0.049345	0.044392	0.072241	0.035499	0.039018	0.047663	0.050936	0.047508	0.032774	0.1228	0.039146	0.10843	0.090835	0.082371	0.033466	0.035656	0.038533	0.032742	0.034309	0.12171	0.038342	0.034569	0.048576
Meth__cg01139966__GOLPH3L	0.049006	0.045782	0.056873	0.081815	0.033808	0.04945	0.053528	0.025857	0.038765	0.048907	0.079215	0.09336	0.082601	0.033249	0.043048	0.057823	0.054949	0.19809	0.57165	0.031517	0.044926	0.05513	0.049502	0.038112	0.14081	0.082718	0.12759	0.22085	0.062899	0.039365	0.073532	0.087817	0.035454	0.069502	0.16559	0.044485	0.05326	0.050784
Meth__cg06915165__GABARAPL1	0.027232	0.017913	0.037754	0.024779	0.017675	0.68357	0.039529	0.025389	0.019294	0.044635	0.025725	0.02044	0.067429	0.027889	0.025948	0.02732	0.021904	0.035686	0.02277	0.023327	0.038715	0.020765	0.042132	0.020066	0.064449	0.022932	0.053007	0.064158	0.025999	0.021199	0.020224	0.021578	0.022817	0.028286	0.18596	0.029631	0.020336	0.028873
Meth__cg15127324__CENTD1	0.049909	0.055794	0.0875	0.076859	0.18966	0.48188	0.068878	0.058833	0.043395	0.41301	0.16152	0.13384	0.084903	0.31899	0.051956	0.076421	0.078881	0.12532	0.058211	0.27107	0.091286	0.22617	0.40758	0.083503	0.11128	0.060659	0.11382	0.088028	0.098717	0.05965	0.46126	0.17082	0.047535	0.65527	0.078149	0.052108	0.15204	0.17453
Meth__cg00183916__HS3ST3B1	0.053927	0.094985	0.059831	0.039878	0.0247	0.48843	0.050812	0.08387	0.028503	0.040781	0.066198	0.064013	0.093779	0.029732	0.041701	0.047571	0.051244	0.11703	0.030435	0.038865	0.07359	0.04075	0.055363	0.037548	0.87152	0.041271	0.072021	0.12568	0.082879	0.040157	0.037875	0.03989	0.034071	0.066528	0.11842	0.03823	0.04814	0.051383
Meth__cg26436315__KLF15	0.043468	0.31476	0.97378	0.46019	0.68759	0.96047	0.96576	0.96741	0.055258	0.036713	0.96342	0.90364	0.93772	0.049143	0.051279	0.94488	0.36109	0.069871	0.13876	0.98146	0.96468	0.024162	0.96037	0.93972	0.5116	0.90776	0.043573	0.077836	0.12452	0.17161	0.34837	0.044737	0.076699	0.97715	0.076482	0.98067	0.44417	0.94861
Meth__cg07057831__EPIM	0.031351	0.03144	0.33189	0.034983	0.048666	0.037473	0.029283	0.094429	0.11122	0.03956	0.11106	0.89028	0.55967	0.063612	0.1215	0.2474	0.035271	0.10291	0.027678	0.054213	0.035852	0.075383	0.2077	0.032002	0.13788	0.050706	0.068547	0.092185	0.11332	0.025567	0.55264	0.035212	0.03146	0.34452	0.075224	0.037616	0.037883	0.036172
Meth__cg16208271__ENTPD6	0.02773	0.019701	0.1281	0.027965	0.021847	0.022367	0.028125	0.02513	0.021116	0.028976	0.027847	0.018419	0.80809	0.021005	0.019468	0.023867	0.020743	0.029417	0.014103	0.014581	0.026726	0.035728	0.036327	0.023727	0.049764	0.026286	0.045391	0.036224	0.028136	0.02209	0.015836	0.019491	0.014427	0.020914	0.024058	0.031577	0.043332	0.029108
Meth__cg22285621__SSH3	0.039159	0.028499	0.039177	0.036537	0.020836	0.02321	0.039028	0.10579	0.034427	0.080767	0.038882	0.017147	0.053977	0.02101	0.039607	0.049163	0.097743	0.05342	0.019301	0.0188	0.043172	0.030372	0.51161	0.030541	0.058379	0.042823	0.044639	0.080764	0.043118	0.02917	0.020306	0.027657	0.027442	0.027837	0.041035	0.02772	0.041882	0.031963
Meth__cg04431054__LOC133619	0.13014	0.42601	0.3947	0.32714	0.094925	0.71329	0.064116	0.37348	0.34151	0.077172	0.76823	0.63801	0.69016	0.07347	0.24335	0.23004	0.33535	0.3555	0.076923	0.14598	0.075239	0.10104	0.27064	0.14602	0.2078	0.095205	0.13518	0.17908	0.33367	0.44825	0.76506	0.31688	0.27573	0.28256	0.089081	0.068115	0.32013	0.17125
Meth__cg01204271__YBX2	0.049016	0.031265	0.062772	0.044086	0.033904	0.9004	0.085525	0.026387	0.057888	0.085634	0.044797	0.10231	0.070261	0.02413	0.057082	0.055036	0.033603	0.096017	0.18516	0.05338	0.034312	0.062911	0.033409	0.044734	0.98167	0.055402	0.10434	0.072435	0.069483	0.029286	0.033638	0.084415	0.03837	0.02925	0.081839	0.063916	0.054745	0.052374
Meth__cg13191049__DMN	0.97259	0.6425	0.052618	0.055603	0.98039	0.05648	0.96842	0.04782	0.070633	0.97407	0.063312	0.068574	0.1764	0.048419	0.053097	0.051755	0.045772	0.21918	0.077069	0.97866	0.88735	0.7998	0.069113	0.61663	0.94357	0.079309	0.87869	0.1555	0.12531	0.074122	0.05522	0.068552	0.065142	0.66641	0.96432	0.063514	0.072033	0.078935
Meth__cg03833068__HIST1H2BN	0.056039	0.05316	0.05749	0.054611	0.043961	0.050731	0.059953	0.058799	0.05074	0.061218	0.070776	0.057719	0.077487	0.044282	0.05728	0.058999	0.045505	0.15369	0.055256	0.040879	0.059232	0.062764	0.058662	0.064767	0.42265	0.055243	0.07445	0.081413	0.087225	0.051506	0.060674	0.054481	0.042249	0.052858	0.12306	0.061039	0.066523	0.058051
Meth__cg13516796__ALG1	0.038439	0.036179	0.05202	0.059161	0.027352	0.038872	0.054079	0.063369	0.069063	0.040916	0.040391	0.056423	0.1077	0.039986	0.051821	0.33044	0.038605	0.053128	0.045344	0.027272	0.029656	0.048844	0.028002	0.031935	0.075365	0.029482	0.048995	0.052177	0.051481	0.029731	0.043033	0.04244	0.032555	0.065336	0.062224	0.037478	0.043713	0.03759
Meth__cg08505473__PRIMA1	0.030739	0.024052	0.053712	0.030217	0.021201	0.61018	0.042298	0.053254	0.020727	0.031725	0.05038	0.047034	0.15308	0.022213	0.034062	0.033195	0.022741	0.086272	0.020067	0.027231	0.04349	0.057911	0.078338	0.017429	0.36198	0.030576	0.037741	0.078906	0.031149	0.024841	0.031882	0.024816	0.018761	0.11384	0.065845	0.030272	0.022443	0.02338
Meth__cg10636246__AIM2	0.90503	0.078349	0.055518	0.42648	0.80235	0.10706	0.29387	0.89499	0.40348	0.072034	0.48964	0.77098	0.18747	0.07601	0.41184	0.60802	0.85491	0.051833	0.12641	0.20325	0.21065	0.38265	0.12165	0.038783	0.41574	0.25737	0.094659	0.44243	0.10576	0.21646	0.86453	0.050966	0.095673	0.26087	0.488	0.08654	0.57979	0.78215
Meth__cg19410841__NKAP	0.46515	0.044852	0.050691	0.054322	0.31844	0.04348	0.064924	0.34964	0.54869	0.047334	0.053301	0.12015	0.079932	0.045393	0.4729	0.27866	0.48458	0.11704	0.039815	0.043149	0.042003	0.50578	0.048142	0.46254	0.078546	0.061918	0.32644	0.3929	0.081878	0.50533	0.046241	0.48076	0.045733	0.17151	0.15562	0.54824	0.39378	0.049674
Meth__cg20673481__KCNS3	0.044013	0.12203	0.67049	0.69443	0.26781	0.60413	0.29921	0.33818	0.099346	0.075504	0.77137	0.30226	0.25753	0.050909	0.096439	0.42348	0.11457	0.39106	0.080693	0.6683	0.54339	0.1447	0.16723	0.11002	0.66691	0.22924	0.08484	0.306	0.077185	0.087631	0.0571	0.40479	0.04829	0.16309	0.06493	0.058879	0.47063	0.59144
Meth__cg07141002__H1F0	0.069085	0.063198	0.12272	0.28667	0.068176	0.74185	0.19321	0.11178	0.78442	0.07772	0.4004	0.91041	0.82011	0.037489	0.7069	0.67905	0.25618	0.049072	0.036808	0.054973	0.077499	0.26212	0.92672	0.14414	0.1156	0.059791	0.40196	0.12487	0.34537	0.50288	0.91821	0.81068	0.046206	0.043365	0.17781	0.83895	0.064607	0.065383
Meth__cg14260918__ZNF673	0.45135	0.014321	0.045672	0.020833	0.17226	0.018916	0.024595	0.026454	0.41774	0.020341	0.022444	0.45031	0.50782	0.17075	0.33504	0.61641	0.022315	0.20714	0.014566	0.015089	0.022267	0.45836	0.076064	0.41283	0.043148	0.38314	0.30492	0.26981	0.075134	0.47927	0.016377	0.52735	0.02778	0.043871	0.043171	0.42155	0.12578	0.021251
