Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg26806924__PROCR	0.24564	0.03236	0.71153	0.83128	0.23269	0.49724	0.055518	0.36875	0.049159	0.083601	0.55505	0.60045	0.6279	0.053615	0.20501	0.11699	0.052395	0.04257	0.065139	0.088622	0.32232	0.077029	0.35987	0.070325	0.36627	0.056208	0.22513	0.06391	0.29257	0.041366	0.033557	0.50268	0.10444	0.44366	0.061734	0.55302	0.3594	0.33958
Meth__cg03361068__TRIM9	0.053205	0.025567	0.94624	0.34726	0.030048	0.022941	0.17252	0.025973	0.033151	0.039274	0.061642	0.036842	0.32895	0.029089	0.04464	0.026377	0.051163	0.025271	0.81623	0.38472	0.029857	0.051557	0.053914	0.82344	0.19485	0.062065	0.48978	0.039786	0.03363	0.019807	0.038796	0.087456	0.034286	0.031192	0.13742	0.02757	0.039998	0.041536
Meth__cg27581839__AMOT	0.54661	0.056427	0.23578	0.077821	0.18017	0.055763	0.21882	0.50527	0.072586	0.062519	0.065599	0.10607	0.094585	0.081513	0.11164	0.39542	0.16512	0.083702	0.78505	0.063987	0.54016	0.057	0.52701	0.83109	0.072167	0.16493	0.3588	0.13356	0.58847	0.071729	0.25963	0.39472	0.043049	0.43162	0.22093	0.61365	0.1876	0.05216
Meth__cg25729068__MTAC2D1	0.043736	0.042711	0.065976	0.040705	0.062532	0.45352	0.055631	0.10696	0.12297	0.04501	0.061615	0.084744	0.16591	0.11036	0.043988	0.086904	0.068333	0.045651	0.068149	0.042796	0.059658	0.075656	0.030313	0.24331	0.046327	0.063142	0.080898	0.0752	0.045063	0.035001	0.058481	0.17736	0.03951	0.058308	0.025587	0.047828	0.041266	0.21266
Meth__cg26702254__KCND2	0.053739	0.040306	0.52566	0.050663	0.038274	0.12732	0.043002	0.70078	0.042134	0.062133	0.071694	0.31949	0.13171	0.09052	0.056328	0.10403	0.10113	0.037865	0.05943	0.087997	0.05392	0.052024	0.044346	0.38315	0.06542	0.088767	0.069899	0.039133	0.059668	0.039231	0.07319	0.046278	0.050859	0.52019	0.057902	0.12431	0.053417	0.060935
Meth__cg17853587__NDST3	0.049418	0.04951	0.38191	0.14902	0.11258	0.089272	0.089234	0.059754	0.052538	0.052301	0.068285	0.14228	0.16231	0.062835	0.091229	0.084261	0.11755	0.15004	0.092503	0.076842	0.22902	0.041907	0.065156	0.13653	0.059035	0.10305	0.084718	0.098684	0.057066	0.055796	0.056286	0.14055	0.045441	0.56605	0.2547	0.077331	0.069909	0.060868
Meth__cg04017769__TACC1	0.034997	0.023923	0.025394	0.028951	0.024292	0.019902	0.4425	0.024894	0.022175	0.022461	0.55729	0.031072	0.064649	0.021965	0.022133	0.025914	0.068733	0.015144	0.033035	0.029069	0.018469	0.024423	0.52555	0.095989	0.025409	0.070515	0.048424	0.061958	0.14703	0.023607	0.028473	0.020398	0.019222	0.58186	0.093787	0.026091	0.029435	0.030509
Meth__cg21094154__TNFSF11	0.15516	0.12349	0.19919	0.25304	0.089754	0.1151	0.16357	0.63327	0.28932	0.16861	0.43652	0.65955	0.2884	0.24498	0.55016	0.70551	0.10674	0.1881	0.076174	0.17964	0.30939	0.23208	0.75188	0.16989	0.11537	0.14073	0.13738	0.12044	0.06226	0.82343	0.26914	0.23919	0.10255	0.20771	0.16105	0.37284	0.18948	0.10703
Meth__cg17119387__KIAA0664	0.027009	0.016508	0.47056	0.21746	0.027178	0.58758	0.038233	0.046207	0.97977	0.27616	0.026901	0.43526	0.90608	0.70171	0.25543	0.024471	0.04352	0.091924	0.11091	0.40901	0.040294	0.41006	0.46014	0.94028	0.25878	0.060549	0.15461	0.030133	0.022848	0.022337	0.86499	0.9111	0.023329	0.28112	0.038457	0.038299	0.028379	0.031082
Meth__cg10545682__TUFT1	0.027705	0.025012	0.026884	0.039087	0.027034	0.034422	0.035816	0.021202	0.025306	0.040228	0.11382	0.035806	0.058164	0.031508	0.035201	0.03661	0.25218	0.028145	0.026187	0.03398	0.031467	0.033598	0.025819	0.057545	0.033343	0.091027	0.062137	0.04402	0.49067	0.035652	0.031747	0.032084	0.026841	0.025837	0.057379	0.032383	0.031686	0.030802
Meth__cg27241190__RND1	0.046199	0.038826	0.048149	0.059522	0.031498	0.47618	0.042731	0.057056	0.119	0.04963	0.93492	0.0497	0.055346	0.099099	0.59172	0.0436	0.19753	0.042664	0.038331	0.046371	0.33746	0.044707	0.030575	0.06575	0.043901	0.046271	0.070108	0.054843	0.03683	0.043084	0.042987	0.038116	0.037641	0.085134	0.031717	0.041987	0.05387	0.043075
Meth__cg08093211__CSTF2	0.34739	0.033576	0.053863	0.055907	0.13548	0.036923	0.050624	0.23941	0.037116	0.17392	0.047886	0.046845	0.075512	0.048739	0.25905	0.29114	0.057271	0.047582	0.051204	0.037361	0.19042	0.035326	0.28182	0.18644	0.047909	0.10274	0.28787	0.09958	0.045534	0.038933	0.06138	0.058832	0.026581	0.26189	0.07643	0.45627	0.056524	0.039508
Meth__cg22619018__CSMD1	0.98003	0.079817	0.9538	0.20423	0.066417	0.96309	0.96017	0.080606	0.083746	0.4605	0.95798	0.13745	0.44131	0.097199	0.059949	0.57125	0.17925	0.022783	0.50299	0.56001	0.66068	0.17837	0.91696	0.83954	0.16573	0.38565	0.97032	0.069316	0.063107	0.093765	0.18178	0.58737	0.022703	0.52018	0.19493	0.39081	0.21346	0.29697
Meth__cg19970051__HBA1	0.52887	0.038643	0.23257	0.1297	0.33388	0.95412	0.54839	0.20303	0.045737	0.032471	0.55658	0.42618	0.45225	0.048537	0.4231	0.091629	0.097255	0.23547	0.57679	0.54385	0.43529	0.031743	0.55247	0.92627	0.33019	0.056413	0.53001	0.13483	0.033057	0.049667	0.07512	0.034211	0.025773	0.60321	0.041169	0.46695	0.13514	0.041661
Meth__cg00815440__UQCRFS1	0.021526	0.028603	0.019753	0.032759	0.020028	0.018796	0.028802	0.028833	0.018697	0.022669	0.034477	0.0173	0.041273	0.019908	0.023428	0.039478	0.038683	0.01442	0.022876	0.024725	0.018935	0.026309	0.013196	0.048749	0.026935	0.040215	0.04008	0.10048	0.028938	0.01812	0.021176	0.020069	0.015847	0.022831	0.045323	0.024642	0.023895	0.026839
Meth__cg01092561__PPP1R3B	0.019372	0.029426	0.02749	0.024251	0.021764	0.66467	0.034577	0.02303	0.014297	0.027148	0.024439	0.029179	0.039203	0.02098	0.039019	0.02046	0.10877	0.016595	0.022178	0.029634	0.024017	0.024847	0.019821	0.36332	0.034479	0.029693	0.045771	0.04036	0.031466	0.020678	0.026965	0.020862	0.027175	0.017746	0.025261	0.024417	0.019901	0.020171
Meth__cg03109316__ZNF80	0.79014	0.032029	0.77053	0.81772	0.3884	0.37761	0.63533	0.94863	0.86852	0.33488	0.89647	0.8656	0.098093	0.64841	0.74926	0.93805	0.078491	0.22611	0.16289	0.14337	0.91522	0.10745	0.93575	0.33508	0.057851	0.040985	0.16853	0.041155	0.31333	0.56294	0.04333	0.23592	0.040553	0.036595	0.10319	0.045468	0.2955	0.23653
Meth__cg11946769__NME6	0.037032	0.02268	0.033924	0.26304	0.028399	0.024424	0.046625	0.024322	0.035846	0.039951	0.029718	0.02212	0.076321	0.030296	0.028148	0.024345	0.031333	0.02433	0.029023	0.036604	0.034478	0.046079	0.1779	0.054402	0.13723	0.084401	0.047789	0.10466	0.025821	0.024307	0.39962	0.024339	0.029299	0.027989	0.06931	0.032559	0.026342	0.02396
Meth__cg20977864__HYDIN	0.11538	0.07327	0.23814	0.86456	0.081251	0.80547	0.12395	0.7787	0.086965	0.069919	0.094163	0.39925	0.54431	0.098663	0.089906	0.49966	0.25701	0.34404	0.90823	0.73029	0.57525	0.29834	0.15398	0.88733	0.17146	0.39311	0.15894	0.096766	0.23849	0.07616	0.067701	0.68178	0.053388	0.077878	0.58134	0.13499	0.17619	0.28323
Meth__cg09044743__PANK4	0.05407	0.046202	0.13045	0.69989	0.70409	0.085507	0.064025	0.12681	0.057755	0.069729	0.16758	0.14104	0.14295	0.081247	0.078209	0.07428	0.15611	0.047663	0.14571	0.30804	0.046167	0.20263	0.14578	0.073667	0.62169	0.08452	0.36285	0.1959	0.053698	0.042783	0.050547	0.096017	0.27602	0.043757	0.097832	0.095741	0.25782	0.087561
Meth__cg22677246__COTL1	0.033211	0.044129	0.036072	0.093081	0.027728	0.02895	0.089638	0.020769	0.032429	0.028618	0.040041	0.027845	0.047501	0.040059	0.029307	0.023517	0.078305	0.026868	0.05643	0.038519	0.32964	0.036125	0.12257	0.065879	0.042979	0.041946	0.067797	0.062944	0.029474	0.027741	0.024044	0.024959	0.016761	0.15405	0.069809	0.037888	0.025682	0.036523
Meth__cg00782174__SLC1A5	0.053666	0.059539	0.061472	0.065807	0.04988	0.040924	0.058212	0.06837	0.064785	0.054842	0.052813	0.084341	0.11642	0.054754	0.63839	0.04139	0.23966	0.050173	0.071012	0.067801	0.055433	0.099848	0.051222	0.078342	0.057069	0.1599	0.11992	0.11746	0.065059	0.076821	0.074498	0.071701	0.037569	0.042303	0.1344	0.069207	0.066775	0.065997
Meth__cg09231514__QIL1	0.41347	0.028816	0.94336	0.94405	0.024377	0.17749	0.33856	0.12778	0.24565	0.40542	0.45972	0.54338	0.15444	0.23134	0.070924	0.44236	0.095935	0.23105	0.65722	0.42214	0.036754	0.047595	0.097556	0.82458	0.42024	0.23451	0.75398	0.071843	0.047361	0.027166	0.045336	0.0306	0.03927	0.13034	0.087894	0.2632	0.045407	0.051906
Meth__cg23150219__C19orf26	0.045665	0.047177	0.043225	0.0463	0.037232	0.031148	0.045169	0.032942	0.042356	0.036326	0.069988	0.023804	0.08236	0.031234	0.029832	0.027525	0.066156	0.022183	0.042563	0.052596	0.038202	0.040444	0.023139	0.079524	0.034485	0.14666	0.096072	0.065321	0.025235	0.44111	0.02676	0.03307	0.025132	0.020576	0.097324	0.051719	0.036506	0.059701
Meth__cg07747970__LHX1	0.7622	0.029976	0.05113	0.29113	0.1294	0.79441	0.041637	0.72619	0.12003	0.037158	0.18214	0.062564	0.042196	0.11249	0.45971	0.044269	0.066502	0.52237	0.024847	0.043308	0.03585	0.035507	0.26484	0.69174	0.035447	0.30372	0.059364	0.096926	0.039181	0.024415	0.033663	0.024681	0.031624	0.035024	0.38939	0.63505	0.25127	0.28957
Meth__cg00733682__ZNF44	0.034708	0.041142	0.037476	0.025293	0.034012	0.025165	0.031101	0.033738	0.027812	0.04879	0.034925	0.021204	0.069255	0.030585	0.029239	0.020923	0.050497	0.024689	0.028363	0.026017	0.028901	0.035959	0.029031	0.51604	0.027715	0.053438	0.058285	0.05597	0.023891	0.16658	0.03019	0.029077	0.023933	0.020787	0.083531	0.044569	0.038002	0.044645
Meth__cg07293947__SFXN1	0.39563	0.13265	0.93385	0.57156	0.064983	0.19776	0.056538	0.18644	0.049481	0.050917	0.044179	0.40177	0.54961	0.078693	0.13145	0.034925	0.089854	0.040359	0.59835	0.27361	0.36529	0.056097	0.075205	0.56626	0.40193	0.070354	0.092017	0.11961	0.022717	0.033047	0.2341	0.76477	0.029669	0.15475	0.091582	0.040211	0.10336	0.11226
Meth__cg20824576__CD47	0.025122	0.020523	0.021782	0.028689	0.02406	0.021008	0.026828	0.02031	0.022793	0.026448	0.027452	0.0256	0.055457	0.02542	0.029421	0.021639	0.037107	0.018322	0.015804	0.024277	0.021935	0.030041	0.028496	0.048682	0.051363	0.049337	0.2351	0.060401	0.021463	0.019387	0.022806	0.028467	0.020098	0.01665	0.034042	0.032217	0.026341	0.026093
Meth__cg04502814__SEPP1	0.068303	0.034453	0.43436	0.038177	0.038233	0.6125	0.046296	0.87369	0.50453	0.048946	0.057913	0.10861	0.72348	0.32764	0.26449	0.18164	0.15899	0.074284	0.050389	0.047816	0.04781	0.50368	0.049934	0.5071	0.042484	0.045876	0.089701	0.069376	0.45658	0.88947	0.10437	0.0547	0.042602	0.063827	0.045363	0.05983	0.052462	0.067939
Meth__cg14711709__C16orf51	0.041717	0.14236	0.054743	0.046349	0.030765	0.042393	0.039289	0.063817	0.047593	0.043417	0.053778	0.035194	0.11289	0.047623	0.03742	0.026358	0.095471	0.040457	0.048269	0.033919	0.051241	0.04409	0.038893	0.15436	0.056802	0.087161	0.088032	0.056099	0.036806	0.036341	0.04549	0.03385	0.028232	0.037251	0.064943	0.03059	0.036751	0.04089
Meth__cg26875522__ZNF307	0.036313	0.044564	0.051819	0.044429	0.03471	0.035884	0.41028	0.035376	0.033385	0.046853	0.045558	0.021345	0.050174	0.038665	0.043028	0.03621	0.082961	0.039895	0.022923	0.041248	0.034479	0.052923	0.035448	0.057344	0.053274	0.075298	0.070628	0.086126	0.037206	0.036733	0.039856	0.041648	0.033828	0.03167	0.053166	0.044854	0.046332	0.045681
Meth__cg17471019__TMEM67	0.044442	0.049195	0.035628	0.034705	0.028531	0.032672	0.036737	0.018983	0.033461	0.033941	0.030898	0.0278	0.075816	0.037196	0.028642	0.031727	0.062266	0.029224	0.026931	0.031786	0.036577	0.03352	0.030624	0.069086	0.035752	0.0591	0.053568	0.11631	0.036583	0.33753	0.041514	0.030434	0.029268	0.028526	0.038909	0.03451	0.032811	0.03139
Meth__cg25422943__PCDH9	0.016131	0.009908	0.736	0.017173	0.0095055	0.014581	0.019383	0.023364	0.035735	0.016436	0.020553	0.032156	0.48914	0.032844	0.010032	0.027179	0.061178	0.11166	0.016133	0.022114	0.02695	0.022453	0.01523	0.037696	0.020502	0.035399	0.055983	0.019931	0.010713	0.010486	0.012568	0.012659	0.011217	0.96848	0.96896	0.013052	0.014405	0.014409
Meth__cg14037413__ZNF143	0.025515	0.019496	0.17515	0.024913	0.016058	0.018004	0.023268	0.15108	0.014803	0.025762	0.060538	0.015867	0.027936	0.022576	0.020684	0.017405	0.05745	0.019133	0.028699	0.031796	0.11619	0.041625	0.026567	0.028689	0.022955	0.025174	0.036702	0.018941	0.024436	0.025213	0.35178	0.013489	0.02919	0.02304	0.023007	0.021775	0.018749	0.01676
Meth__cg12878228__PRSS1	0.52339	0.026859	0.77786	0.75599	0.60257	0.047536	0.099067	0.75639	0.76359	0.05321	0.11174	0.35661	0.68287	0.59171	0.16955	0.42708	0.10566	0.026241	0.065838	0.14543	0.5768	0.04329	0.89766	0.36241	0.12768	0.020585	0.13028	0.030451	0.032823	0.075917	0.28627	0.79467	0.029722	0.052673	0.083997	0.8612	0.22806	0.25576
Meth__cg18490846__C17orf73	0.028151	0.031281	0.47601	0.13664	0.15169	0.32115	0.035699	0.46022	0.49084	0.30968	0.45751	0.070695	0.11874	0.32512	0.24413	0.75483	0.050086	0.047859	0.48186	0.24246	0.2062	0.6792	0.061462	0.20263	0.27494	0.049987	0.13027	0.08817	0.16251	0.050326	0.068589	0.39362	0.067448	0.033795	0.10971	0.31435	0.10976	0.071334
Meth__cg26646370__SHD	0.25214	0.049582	0.73811	0.071964	0.085796	0.81677	0.81113	0.75828	0.060539	0.061184	0.67144	0.85176	0.77946	0.058328	0.11261	0.050473	0.14182	0.06314	0.98452	0.79733	0.19413	0.12876	0.082058	0.98376	0.67964	0.14276	0.97244	0.094968	0.042015	0.38863	0.070986	0.17478	0.070718	0.99133	0.11585	0.8422	0.14931	0.088576
Meth__cg11005826__IGF2AS	0.12698	0.062355	0.63848	0.22124	0.079854	0.59868	0.15109	0.6061	0.089198	0.098934	0.84389	0.76533	0.74153	0.10114	0.20185	0.23364	0.17536	0.095636	0.69707	0.61976	0.16691	0.10685	0.25819	0.89915	0.88171	0.081839	0.73155	0.090395	0.072282	0.082935	0.096966	0.58137	0.090909	0.71136	0.16996	0.12167	0.10899	0.088751
Meth__cg00066816__IL12B	0.060987	0.047143	0.14915	0.52105	0.10585	0.5711	0.50049	0.08661	0.058991	0.058147	0.095852	0.58085	0.83323	0.068351	0.084994	0.11857	0.12041	0.86557	0.082321	0.16143	0.47991	0.88479	0.37083	0.27145	0.072914	0.11443	0.79863	0.083999	0.054437	0.061571	0.1298	0.35338	0.051495	0.88138	0.21251	0.23852	0.095459	0.047229
Meth__cg27493997__CRABP2	0.065803	0.78384	0.14119	0.1829	0.060297	0.65479	0.53323	0.05447	0.048193	0.076055	0.23681	0.090231	0.35135	0.05765	0.36234	0.071291	0.12126	0.098763	0.046387	0.061918	0.062666	0.93286	0.061029	0.09975	0.086985	0.12127	0.096971	0.68633	0.89263	0.086781	0.1555	0.43194	0.095396	0.27219	0.16882	0.052039	0.12791	0.52165
Meth__cg14833160__BAX	0.047694	0.035066	0.073237	0.47436	0.2788	0.12173	0.056618	0.074024	0.050979	0.042296	0.082776	0.191	0.29117	0.11928	0.20602	0.20504	0.14585	0.038242	0.14999	0.062622	0.04353	0.078313	0.044614	0.077563	0.18716	0.071218	0.10033	0.12736	0.044503	0.05328	0.051049	0.21688	0.12434	0.033332	0.096128	0.061676	0.05748	0.060105
Meth__cg23547073__ABCB6	0.18665	0.1761	0.22685	0.17618	0.4835	0.080683	0.70881	0.1859	0.15155	0.54572	0.17178	0.14439	0.58537	0.50398	0.10666	0.38479	0.30509	0.096768	0.51005	0.20361	0.10856	0.21023	0.11258	0.11623	0.13006	0.13636	0.5991	0.21839	0.11991	0.090123	0.18541	0.074732	0.098376	0.081487	0.18769	0.11606	0.10099	0.10406
Meth__cg01535453__ACADS	0.50289	0.96803	0.9678	0.92864	0.15151	0.97295	0.10014	0.04812	0.08931	0.21009	0.093761	0.071077	0.93647	0.36773	0.072031	0.050949	0.13158	0.048585	0.16734	0.12486	0.091584	0.11514	0.10465	0.58504	0.96465	0.097405	0.94702	0.93738	0.1287	0.076404	0.065188	0.090626	0.79693	0.034667	0.73624	0.062523	0.96573	0.96446
Meth__cg11431126__RHOU	0.059823	0.065972	0.70067	0.24437	0.30257	0.21293	0.27379	0.18569	0.10031	0.25235	0.051145	0.27437	0.44653	0.16773	0.25099	0.077599	0.41665	0.068421	0.14328	0.065532	0.7552	0.033382	0.18384	0.30963	0.22202	0.096617	0.15881	0.13359	0.090253	0.32439	0.064921	0.44302	0.18591	0.73021	0.14169	0.49471	0.55832	0.25312
Meth__cg04662594__EPB49	0.14413	0.057739	0.6964	0.72603	0.43097	0.20208	0.13383	0.42758	0.54008	0.54104	0.20677	0.91205	0.57936	0.51442	0.43806	0.83929	0.28194	0.029777	0.50257	0.29226	0.62977	0.36075	0.92844	0.51277	0.22274	0.069732	0.14622	0.10254	0.2259	0.084931	0.046752	0.15904	0.091194	0.56983	0.10303	0.16409	0.081246	0.060638
Meth__cg01424107__CDX2	0.69495	0.020252	0.94434	0.15582	0.83309	0.95519	0.92761	0.97417	0.034887	0.94898	0.036465	0.72232	0.92348	0.20854	0.27301	0.024095	0.10616	0.035731	0.94038	0.93956	0.94353	0.15121	0.92523	0.66438	0.93799	0.20965	0.88366	0.061114	0.12352	0.027699	0.3505	0.026878	0.20798	0.88992	0.26912	0.88144	0.37526	0.4089
Meth__cg05650171__PFDN2	0.14681	0.019972	0.051078	0.3404	0.044423	0.9392	0.035593	0.069729	0.03538	0.03233	0.15523	0.74829	0.052499	0.03396	0.18963	0.55892	0.024454	0.68593	0.039387	0.061155	0.10986	0.73958	0.67544	0.87246	0.040694	0.081198	0.12513	0.036346	0.043486	0.81955	0.32812	0.11947	0.021285	0.038284	0.056529	0.53056	0.073029	0.0442
Meth__cg12771281__SLC38A6	0.024421	0.029326	0.043443	0.033125	0.022667	0.028224	0.027688	0.023465	0.021583	0.025773	0.030546	0.021811	0.053817	0.02407	0.022124	0.025112	0.055389	0.019087	0.027765	0.032294	0.027276	0.030238	0.023282	0.05588	0.028723	0.048392	0.045888	0.037684	0.022387	0.019953	0.030057	0.023052	0.024121	0.021766	0.04459	0.029846	0.023908	0.030312
Meth__cg05608188__FLJ13576	0.049011	0.046001	0.073373	0.041305	0.037745	0.67962	0.08621	0.051422	0.48918	0.06259	0.039499	0.088041	0.15951	0.30205	0.051887	0.061314	0.079932	0.040814	0.028634	0.044267	0.049114	0.049134	0.038361	0.10199	0.054568	0.068033	0.074301	0.095548	0.051818	0.036818	0.048077	0.041781	0.063244	0.087862	0.16424	0.059526	0.055378	0.053614
Meth__cg06281795__CALB1	0.76569	0.0092009	0.64591	0.033737	0.018298	0.04549	0.037752	0.9592	0.039374	0.019118	0.5968	0.10261	0.23206	0.033689	0.028658	0.038598	0.14178	0.046067	0.01741	0.03117	0.34559	0.033066	0.020912	0.92702	0.030328	0.091336	0.90709	0.029489	0.046666	0.067549	0.046969	0.035403	0.023443	0.11464	0.15009	0.028603	0.050598	0.031739
Meth__cg07311845__TMLHE	0.39225	0.31204	0.11138	0.2329	0.18401	0.050605	0.34183	0.38515	0.1223	0.074254	0.1299	0.1907	0.12463	0.15699	0.10601	0.19568	0.16114	0.15725	0.10374	0.077408	0.56592	0.052756	0.4855	0.37351	0.21777	0.16866	0.30023	0.35403	0.10181	0.065377	0.096784	0.21024	0.085425	0.47885	0.35608	0.5639	0.60091	0.48397
Meth__cg18071006__ULBP3	0.42938	0.033973	0.12552	0.056695	0.04672	0.59113	0.93916	0.05336	0.081257	0.042996	0.050495	0.06459	0.093169	0.55218	0.04442	0.044536	0.078293	0.042345	0.037681	0.052162	0.058635	0.054396	0.036844	0.080813	0.04939	0.048646	0.50836	0.060881	0.033229	0.028428	0.035749	0.04643	0.028709	0.71697	0.079839	0.040315	0.45472	0.59214
Meth__cg18192417__NEBL	0.059726	0.055747	0.044661	0.066496	0.051143	0.93028	0.062361	0.045411	0.047361	0.055309	0.51717	0.064677	0.086862	0.051607	0.91904	0.47735	0.098443	0.086118	0.059268	0.07029	0.089467	0.875	0.12982	0.15801	0.052644	0.1532	0.14228	0.070676	0.40171	0.35529	0.92895	0.043894	0.046234	0.047439	0.10497	0.10197	0.059986	0.056796
Meth__cg16869108__VHL	0.86867	0.053014	0.20402	0.42578	0.44551	0.080841	0.45449	0.06545	0.22073	0.11731	0.063186	0.57124	0.089659	0.1861	0.23331	0.059154	0.13839	0.049396	0.0829	0.079033	0.048538	0.14385	0.83483	0.1351	0.43743	0.09105	0.092563	0.13697	0.033348	0.2288	0.37982	0.058014	0.068174	0.033182	0.036645	0.083549	0.044862	0.044704
Meth__cg08302713__GCLC	0.071148	0.10248	0.061854	0.076406	0.059943	0.058336	0.091388	0.70601	0.059218	0.059408	0.08721	0.053211	0.094703	0.060763	0.060746	0.068001	0.095365	0.052341	0.049228	0.086278	0.059082	0.080993	0.049065	0.099934	0.094611	0.060012	0.11792	0.090478	0.073056	0.055526	0.046762	0.052071	0.080023	0.055935	0.099128	0.064709	0.058586	0.074505
Meth__cg19839588__TRERF1	0.050921	0.79385	0.096716	0.061124	0.052029	0.050093	0.059396	0.041904	0.5855	0.055714	0.27534	0.81733	0.49626	0.50408	0.53876	0.04252	0.062485	0.049863	0.041433	0.054123	0.052865	0.055484	0.043087	0.080025	0.064037	0.11232	0.18519	0.66044	0.043879	0.057037	0.050249	0.043519	0.45275	0.044185	0.064127	0.057414	0.044897	0.057634
Meth__cg01519742__JAKMIP1	0.030357	0.023443	0.042944	0.02894	0.018709	0.72168	0.027624	0.55981	0.046186	0.036173	0.043988	0.29964	0.12275	0.047913	0.032528	0.050461	0.046013	0.20033	0.029004	0.044121	0.025803	0.031929	0.040976	0.95995	0.035035	0.049978	0.79604	0.081231	0.02874	0.58003	0.06178	0.029076	0.021227	0.03167	0.069697	0.034839	0.030228	0.034527
Meth__cg20008332__SOX11	0.87163	0.47999	0.88913	0.031618	0.75936	0.89222	0.86273	0.92186	0.030594	0.88169	0.064363	0.34575	0.11328	0.039014	0.034118	0.038924	0.12765	0.026574	0.81899	0.59649	0.85058	0.042957	0.065553	0.81723	0.035366	0.57894	0.86167	0.075014	0.82664	0.18372	0.40894	0.028538	0.029262	0.47643	0.68125	0.8609	0.73733	0.7312
Meth__cg04481779__IL20RA	0.047772	0.59967	0.86769	0.83159	0.045441	0.72447	0.30617	0.86055	0.42872	0.044924	0.31768	0.20234	0.099597	0.29987	0.80557	0.58344	0.24047	0.8754	0.82208	0.60266	0.87738	0.8317	0.24568	0.8149	0.040514	0.096527	0.34148	0.56377	0.38095	0.050281	0.837	0.080805	0.034776	0.6874	0.075503	0.10838	0.055176	0.21684
Meth__cg21380842__KCNJ6	0.28985	0.038801	0.94292	0.040672	0.041207	0.75003	0.07741	0.073338	0.033548	0.036657	0.81384	0.11187	0.70173	0.1246	0.036293	0.057026	0.064354	0.088415	0.14804	0.30472	0.076632	0.043735	0.155	0.56897	0.046875	0.060623	0.88979	0.1038	0.04791	0.053598	0.10662	0.09049	0.049197	0.12865	0.046688	0.056339	0.14145	0.19975
Meth__cg25268678__PLEKHG6	0.044433	0.98189	0.044993	0.048518	0.20049	0.9809	0.71768	0.027877	0.021103	0.056307	0.033201	0.028799	0.96789	0.40855	0.061124	0.60926	0.075501	0.96034	0.046462	0.072742	0.025338	0.97469	0.028614	0.96343	0.46122	0.092847	0.071415	0.067055	0.031544	0.020913	0.98761	0.027808	0.16121	0.41015	0.12861	0.04008	0.044755	0.77807
Meth__cg15057726__MCM2	0.064261	0.62491	0.13443	0.47995	0.16605	0.077996	0.064309	0.045923	0.042037	0.3097	0.066359	0.052845	0.63732	0.17893	0.10954	0.046954	0.091992	0.031028	0.041578	0.05989	0.076813	0.33622	0.12375	0.1103	0.51234	0.059662	0.086553	0.12619	0.034821	0.036003	0.034768	0.038436	0.033568	0.031635	0.1003	0.05828	0.12749	0.058292
Meth__cg15309006__LOC63928	0.57507	0.094617	0.9591	0.41898	0.045934	0.78244	0.41741	0.96667	0.12006	0.031713	0.96234	0.46776	0.26844	0.0903	0.50591	0.43373	0.31914	0.34487	0.65307	0.9536	0.13116	0.23784	0.049061	0.90237	0.13884	0.092423	0.89879	0.11321	0.059679	0.69948	0.22436	0.35886	0.030443	0.68632	0.19995	0.032908	0.17597	0.19843
Meth__cg16354207__UBE2F	0.042692	0.027505	0.60752	0.21541	0.070229	0.33189	0.68542	0.25816	0.096793	0.31094	0.11786	0.81371	0.33014	0.063751	0.054023	0.065152	0.07604	0.049301	0.12237	0.079233	0.054926	0.033593	0.077204	0.18685	0.051008	0.073965	0.67442	0.074223	0.031078	0.045918	0.046436	0.056082	0.042551	0.086218	0.066782	0.051713	0.19337	0.17451
Meth__cg11207564__CCL3L3	0.683	0.083652	0.33438	0.57937	0.5918	0.029621	0.39088	0.15402	0.3615	0.18582	0.14155	0.14307	0.20643	0.1758	0.10992	0.48695	0.036469	0.039814	0.26222	0.32697	0.77326	0.030731	0.75045	0.071772	0.21325	0.060282	0.23149	0.079416	0.060593	0.031548	0.050913	0.14409	0.067419	0.11219	0.071392	0.78362	0.3499	0.22456
Meth__cg19787037__SPAG11	0.51729	0.041323	0.34919	0.27925	0.26085	0.082943	0.14323	0.31379	0.22312	0.051229	0.10407	0.17216	0.14429	0.20481	0.11748	0.52253	0.15969	0.046171	0.13644	0.10974	0.20635	0.10353	0.82983	0.1125	0.23877	0.18286	0.077324	0.095168	0.038983	0.044999	0.042013	0.35012	0.058563	0.15894	0.16175	0.32212	0.40561	0.47356
