Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg19843429__OSBPL3	0.045508	0.034982	0.037428	0.49253	0.040724	0.032161	0.5657	0.0382	0.033012	0.028611	0.051974	0.04058	0.019838	0.21767	0.24488	0.039519	0.033226	0.034016	0.18982	0.029494	0.95866	0.95319	0.076406	0.03933	0.033716	0.07351	0.044205	0.056436	0.075967	0.068426	0.035642	0.026856	0.024848	0.036571	0.031691	0.026505	0.084487	0.036396	0.040813
Meth__cg20556988__CCL1	0.22301	0.10363	0.80332	0.86943	0.91506	0.12832	0.3516	0.15385	0.86421	0.87835	0.8092	0.28518	0.20489	0.52466	0.063582	0.79765	0.66566	0.82564	0.1375	0.087537	0.70304	0.56219	0.74951	0.62403	0.90467	0.10272	0.38444	0.10582	0.16156	0.2081	0.089774	0.079579	0.14031	0.84206	0.1263	0.67479	0.080253	0.45911	0.62481
Meth__cg19248557__HLA-DRA	0.59701	0.03331	0.93786	0.89374	0.10446	0.40012	0.91608	0.4198	0.84899	0.95143	0.060039	0.14542	0.69544	0.31691	0.040677	0.74251	0.64247	0.45493	0.12645	0.049267	0.95366	0.34577	0.46213	0.069152	0.14198	0.31598	0.66244	0.40072	0.87758	0.072282	0.36147	0.042025	0.059021	0.91783	0.038364	0.57496	0.035857	0.52603	0.61623
Meth__cg08647446__RASSF6	0.054738	0.052768	0.063457	0.065443	0.044591	0.42371	0.070194	0.22222	0.19928	0.17765	0.058943	0.11715	0.059194	0.14152	0.10475	0.15103	0.19159	0.055898	0.21156	0.10416	0.053854	0.061753	0.055942	0.17347	0.049703	0.11376	0.061621	0.086579	0.11746	0.092704	0.29037	0.057506	0.15623	0.05343	0.063334	0.042072	0.18683	0.057691	0.073341
Meth__cg09879797__WSB2	0.038556	0.92934	0.036174	0.045358	0.64327	0.93045	0.32492	0.56413	0.067861	0.047871	0.67872	0.057092	0.054674	0.4432	0.034777	0.067234	0.92432	0.091981	0.084538	0.91254	0.067697	0.052708	0.36056	0.91645	0.10719	0.06577	0.05293	0.17948	0.092605	0.80566	0.73981	0.042878	0.59038	0.038999	0.040688	0.042223	0.11726	0.050187	0.91236
Meth__cg04650786__OSTM1	0.052843	0.16852	0.073386	0.060003	0.045669	0.053189	0.056717	0.13066	0.17297	0.047883	0.057639	0.072707	0.053302	0.070786	0.04444	0.061833	0.052279	0.049901	0.063801	0.032272	0.073047	0.054062	0.073963	0.19922	0.04795	0.39271	0.061686	0.067985	0.076304	0.064768	0.036885	0.11319	0.14163	0.045922	0.043046	0.045976	0.090601	0.052411	0.078042
Meth__cg13810225__MYH9	0.054444	0.037924	0.051773	0.038088	0.032224	0.06383	0.03246	0.056031	0.029982	0.058996	0.055221	0.036708	0.095816	0.078821	0.031976	0.050696	0.033006	0.033458	0.088023	0.025774	0.033383	0.036174	0.036518	0.46749	0.030521	0.04542	0.041333	0.040306	0.05321	0.086158	0.032799	0.031787	0.036655	0.024496	0.027785	0.028072	0.11615	0.053376	0.035627
Meth__cg04633384__C18orf1	0.034943	0.047332	0.89408	0.10454	0.0679	0.52618	0.043626	0.14326	0.04692	0.02933	0.048117	0.060234	0.088864	0.62327	0.030256	0.032336	0.021319	0.051882	0.071999	0.027864	0.026565	0.10079	0.066355	0.043514	0.054157	0.8844	0.053259	0.050784	0.12473	0.097622	0.024288	0.28659	0.21613	0.040147	0.034232	0.074763	0.077613	0.040699	0.065052
Meth__cg23240961__LOC56901	0.022941	0.014545	0.033501	0.029349	0.018147	0.33059	0.024994	0.39739	0.020173	0.027999	0.032594	0.19276	0.069027	0.053687	0.01966	0.030716	0.94205	0.023305	0.04343	0.015639	0.018115	0.028276	0.021619	0.66553	0.016465	0.84071	0.025854	0.062181	0.099729	0.035251	0.026332	0.018211	0.021387	0.019035	0.01693	0.86595	0.045955	0.025901	0.022299
Meth__cg27088655__FBXL16	0.028589	0.033754	0.027652	0.029222	0.025296	0.019152	0.026291	0.021972	0.023433	0.018001	0.027296	0.47024	0.027449	0.046781	0.019932	0.025303	0.023543	0.027752	0.041058	0.021433	0.027215	0.022707	0.02379	0.026974	0.027665	0.62675	0.037493	0.048626	0.045557	0.034028	0.021595	0.025418	0.025082	0.034145	0.018485	0.022739	0.023629	0.020619	0.046748
Meth__cg12603043__EHD2	0.018397	0.014393	0.83869	0.79661	0.57101	0.015228	0.014747	0.025422	0.0087876	0.020765	0.022736	0.64376	0.025704	0.038102	0.026493	0.018247	0.020842	0.014009	0.10366	0.014781	0.014862	0.050648	0.030744	0.02961	0.036797	0.024044	0.5002	0.030667	0.036709	0.051305	0.015875	0.01688	0.015337	0.035983	0.02508	0.018127	0.02135	0.023302	0.018529
Meth__cg26822241__CYP2C9	0.89288	0.14968	0.15307	0.90293	0.23734	0.17096	0.86864	0.65481	0.75354	0.89844	0.49225	0.75684	0.69149	0.30614	0.099135	0.63903	0.35655	0.49862	0.076722	0.11783	0.24726	0.39137	0.85686	0.098555	0.9275	0.12447	0.38096	0.14966	0.31697	0.1387	0.47871	0.80308	0.09142	0.92626	0.065363	0.08209	0.16533	0.58843	0.74108
Meth__cg03190825__CYP4F11	0.033324	0.053288	0.045329	0.64044	0.1891	0.21891	0.047499	0.097349	0.46114	0.042333	0.44838	0.43715	0.024387	0.064611	0.03596	0.041737	0.092708	0.1223	0.053829	0.027457	0.18321	0.24464	0.40492	0.24086	0.30287	0.14223	0.5668	0.073298	0.12444	0.27776	0.034143	0.029805	0.030769	0.68884	0.025568	0.034776	0.052946	0.16346	0.063114
Meth__cg12251804__C10orf125	0.18873	0.1157	0.22523	0.94631	0.32377	0.040166	0.92978	0.03163	0.095258	0.053538	0.73198	0.055991	0.22647	0.95959	0.36292	0.073784	0.040043	0.53192	0.099178	0.18101	0.53789	0.70543	0.041072	0.12069	0.39248	0.94554	0.93336	0.58733	0.61241	0.047053	0.061282	0.091238	0.041114	0.028156	0.11053	0.03882	0.73466	0.6878	0.96891
Meth__cg01340005__SOX2	0.021458	0.014427	0.059582	0.028035	0.023693	0.90991	0.029604	0.38829	0.023274	0.020664	0.031615	0.023128	0.041721	0.089	0.021564	0.027265	0.036847	0.25878	0.038462	0.1237	0.014977	0.030026	0.037711	0.059487	0.016399	0.044706	0.024451	0.039803	0.048588	0.042602	0.018769	0.020482	0.015469	0.022386	0.023787	0.074096	0.052971	0.041217	0.021993
Meth__cg18170080__ESAM	0.040759	0.042778	0.67618	0.10035	0.12714	0.96562	0.15533	0.8463	0.1319	0.19672	0.080948	0.91862	0.34667	0.45576	0.15901	0.1473	0.63738	0.071434	0.24677	0.76765	0.092836	0.085793	0.17422	0.66435	0.2585	0.061798	0.061233	0.041974	0.094344	0.065096	0.057085	0.43922	0.2621	0.18842	0.05679	0.80284	0.11385	0.26901	0.080513
Meth__cg03954173__CD97	0.065684	0.052563	0.063439	0.13722	0.059275	0.69827	0.16486	0.61672	0.096537	0.057861	0.054415	0.053272	0.046366	0.071159	0.052377	0.067578	0.077826	0.055709	0.10979	0.049806	0.064723	0.13583	0.52152	0.21395	0.053053	0.30902	0.10463	0.081093	0.20022	0.093954	0.41693	0.062068	0.045283	0.049877	0.052836	0.05707	0.10225	0.13091	0.34917
Meth__cg15589354__KIAA0133	0.069491	0.055824	0.28986	0.13861	0.11305	0.18098	0.13592	0.4071	0.26174	0.10436	0.088921	0.043706	0.23593	0.13114	0.028846	0.086058	0.076634	0.063542	0.13614	0.086377	0.10056	0.10036	0.085051	0.12378	0.091181	0.53534	0.18391	0.20642	0.089328	0.1429	0.082258	0.036398	0.086526	0.39082	0.12493	0.075672	0.12804	0.068287	0.072417
Meth__cg02089348__TMEM129	0.069141	0.50542	0.14954	0.70448	0.68377	0.15485	0.48914	0.63673	0.041147	0.052837	0.53466	0.082397	0.90115	0.27296	0.73283	0.27095	0.034444	0.050987	0.076851	0.09855	0.46813	0.52612	0.47356	0.75269	0.80677	0.065149	0.23806	0.1132	0.078622	0.3318	0.022415	0.30965	0.040608	0.51066	0.30176	0.072755	0.15352	0.28323	0.080272
Meth__cg05882691__HIST1H3H	0.18797	0.14451	0.13882	0.16943	0.46288	0.1493	0.15854	0.21951	0.20064	0.15816	0.24261	0.78739	0.13964	0.23321	0.12172	0.18261	0.16214	0.16889	0.20065	0.21711	0.16361	0.19601	0.19008	0.17397	0.84158	0.34661	0.16025	0.27202	0.24114	0.2984	0.14023	0.1528	0.16557	0.19528	0.39443	0.88547	0.28469	0.2101	0.26521
Meth__cg16168311__APOA1BP	0.06511	0.022157	0.1571	0.14415	0.085667	0.073387	0.07233	0.1189	0.88964	0.076569	0.17188	0.07316	0.11225	0.22703	0.050888	0.074836	0.068097	0.093374	0.053693	0.023383	0.10088	0.13527	0.18989	0.16032	0.17885	0.064622	0.1014	0.061848	0.078878	0.066501	0.047527	0.027192	0.029414	0.067247	0.029952	0.03515	0.061897	0.041714	0.030127
Meth__cg14196790__SLC22A5	0.1112	0.13106	0.13751	0.15866	0.064201	0.095915	0.078147	0.55188	0.109	0.14183	0.12136	0.10332	0.19371	0.1719	0.065765	0.11314	0.13589	0.07929	0.11462	0.092421	0.075422	0.093894	0.073212	0.17899	0.080223	0.10576	0.10841	0.091135	0.12057	0.19242	0.056788	0.091961	0.40254	0.077778	0.05163	0.054521	0.36024	0.11691	0.084576
Meth__cg05010058__CEP68	0.057082	0.05255	0.061177	0.125	0.1255	0.056115	0.10013	0.11099	0.036648	0.11719	0.031761	0.058711	0.22586	0.11565	0.029193	0.11723	0.058513	0.044348	0.069241	0.049151	0.070782	0.068688	0.20678	0.048424	0.37175	0.13114	0.18085	0.1132	0.14944	0.09434	0.046338	0.042997	0.059317	0.68547	0.064824	0.060155	0.17411	0.13857	0.07395
Meth__cg01795122__EMP3	0.56532	0.56387	0.91658	0.84134	0.17067	0.021983	0.88119	0.014154	0.037107	0.060973	0.79146	0.9192	0.39332	0.89016	0.55078	0.31491	0.57514	0.022753	0.24216	0.017227	0.79435	0.89459	0.87882	0.025554	0.905	0.050387	0.87359	0.10945	0.93524	0.49253	0.034537	0.022414	0.028657	0.44071	0.24885	0.93105	0.073258	0.82713	0.92521
Meth__cg08528984__PRDM16	0.97909	0.028032	0.52851	0.06355	0.063284	0.98506	0.97389	0.043478	0.98457	0.40929	0.078194	0.98512	0.99051	0.41609	0.05357	0.45936	0.015973	0.021422	0.074211	0.50682	0.94892	0.98248	0.42383	0.080675	0.14888	0.97715	0.082156	0.033297	0.94272	0.32738	0.018602	0.067716	0.11462	0.020956	0.025113	0.91093	0.1794	0.2303	0.050433
Meth__cg19626078__KNDC1	0.054987	0.03652	0.081975	0.071466	0.045098	0.048651	0.065951	0.042194	0.093168	0.056661	0.0519	0.95812	0.61269	0.11925	0.038163	0.066328	0.12997	0.060097	0.073171	0.037598	0.05064	0.045738	0.045664	0.051663	0.085291	0.17112	0.086204	0.1744	0.95312	0.057941	0.085298	0.05056	0.040842	0.04886	0.043847	0.042937	0.064038	0.065576	0.081958
Meth__cg20357628__PHACTR3	0.9349	0.058864	0.97001	0.50054	0.15719	0.95907	0.87801	0.82071	0.90163	0.10616	0.25535	0.84338	0.31704	0.75298	0.21721	0.3417	0.26647	0.13507	0.13214	0.099705	0.96877	0.92536	0.86668	0.28655	0.79684	0.92704	0.56329	0.32814	0.9187	0.14264	0.063981	0.042294	0.083001	0.10396	0.14198	0.75052	0.16696	0.19773	0.10794
Meth__cg09558850__TFPI2	0.12293	0.22284	0.6713	0.43654	0.13255	0.89089	0.12485	0.55775	0.92975	0.065335	0.095058	0.88899	0.69737	0.85805	0.33175	0.11426	0.8721	0.68112	0.13795	0.89413	0.1204	0.1046	0.35783	0.25607	0.15769	0.20803	0.15285	0.15364	0.6469	0.11449	0.12292	0.62121	0.90725	0.78237	0.11469	0.94325	0.71286	0.18847	0.12928
Meth__cg22956956__TFRC	0.09802	0.084998	0.10657	0.082647	0.072566	0.34234	0.13269	0.3672	0.093546	0.10509	0.089306	0.1181	0.060689	0.099975	0.029671	0.085514	0.060066	0.056642	0.12338	0.10282	0.08278	0.096765	0.10592	0.157	0.056353	0.15682	0.10199	0.15049	0.082663	0.15081	0.12382	0.27512	0.090635	0.13608	0.071141	0.061352	0.095533	0.12536	0.097744
Meth__cg22991148__C21orf29	0.045399	0.027071	0.8777	0.044419	0.12027	0.42334	0.047781	0.27407	0.35434	0.060796	0.036676	0.28565	0.65782	0.84747	0.051747	0.049157	0.66623	0.48416	0.078905	0.030234	0.027654	0.053877	0.92177	0.90206	0.077627	0.2033	0.21647	0.11994	0.079675	0.063774	0.029261	0.045797	0.031569	0.2473	0.055985	0.88729	0.074194	0.1001	0.056929
Meth__cg16899442__C16orf25	0.082495	0.1244	0.3466	0.095671	0.055504	0.66883	0.10853	0.54034	0.49231	0.043255	0.12109	0.47081	0.81566	0.59193	0.44886	0.057555	0.48048	0.31335	0.20298	0.5165	0.429	0.15521	0.093301	0.77176	0.1138	0.4214	0.20077	0.079649	0.14596	0.14462	0.16291	0.1658	0.46916	0.25611	0.070856	0.25579	0.12196	0.30476	0.076523
Meth__cg03634997__GAS8	0.08815	0.038336	0.036308	0.043284	0.028418	0.028398	0.037967	0.041394	0.027177	0.045829	0.046971	0.053912	0.046277	0.053519	0.028	0.034528	0.037875	0.035404	0.036072	0.022448	0.034854	0.036903	0.057616	0.090816	0.021611	0.091564	0.026456	0.054462	0.097731	0.087788	0.62939	0.029843	0.035448	0.047866	0.027815	0.030522	0.062192	0.042775	0.053022
Meth__cg24022829__EIF2AK2	0.034446	0.040496	0.04257	0.032329	0.023174	0.029164	0.037218	0.022234	0.030927	0.022309	0.036434	0.031708	0.021254	0.075755	0.032784	0.040129	0.035226	0.031498	0.053026	0.025615	0.022603	0.030898	0.046149	0.034846	0.020118	0.068579	0.037231	0.033753	0.068525	0.096588	0.023905	0.026224	0.028242	0.02028	0.021955	0.02499	0.051923	0.033233	0.17931
Meth__cg04660617__RABL2B	0.047689	0.032493	0.14986	0.17024	0.039913	0.045899	0.0612	0.021894	0.054179	0.051672	0.054897	0.038178	0.039391	0.088393	0.042174	0.049297	0.041947	0.033709	0.095559	0.037852	0.094633	0.056745	0.042429	0.078272	0.036665	0.11235	0.055255	0.071209	0.16934	0.094261	0.038168	0.035263	0.048761	0.14549	0.048191	0.048473	0.068491	0.041711	0.048543
Meth__cg05288803__TIMP3	0.033484	0.038862	0.96994	0.062105	0.035861	0.41904	0.061508	0.26201	0.97751	0.035564	0.034168	0.03232	0.051835	0.48973	0.053644	0.034889	0.47739	0.045161	0.074344	0.027432	0.035411	0.034462	0.034811	0.032175	0.025189	0.49347	0.037474	0.04524	0.61278	0.064416	0.036358	0.087833	0.032911	0.12956	0.028002	0.32453	0.10113	0.033064	0.028199
Meth__cg00834796__JAKMIP2	0.11782	0.08133	0.11525	0.60835	0.16274	0.052793	0.14758	0.11275	0.23501	0.27857	0.11108	0.074826	0.042602	0.14269	0.052778	0.25722	0.10835	0.051934	0.18757	0.058279	0.078252	0.081812	0.29497	0.046137	0.27524	0.16433	0.16266	0.08658	0.16992	0.052296	0.027932	0.060415	0.06913	0.25003	0.034487	0.20255	0.091217	0.15599	0.21936
Meth__cg24625128__JAM3	0.8354	0.028649	0.87466	0.85155	0.03143	0.84042	0.85774	0.068145	0.87179	0.44317	0.87112	0.86533	0.78858	0.55181	0.48464	0.44638	0.082508	0.04239	0.23052	0.030831	0.86209	0.86793	0.87348	0.043217	0.051828	0.7901	0.84168	0.069298	0.82928	0.074876	0.046191	0.40546	0.037224	0.042003	0.67679	0.84962	0.81745	0.26688	0.041667
Meth__cg14679587__GLS2	0.05454	0.049068	0.084072	0.13271	0.043678	0.40479	0.309	0.6449	0.042036	0.070033	0.064646	0.90669	0.086657	0.097169	0.028278	0.053042	0.58478	0.49958	0.10749	0.095141	0.48915	0.058698	0.062371	0.83854	0.03993	0.45328	0.062739	0.13054	0.09496	0.063349	0.1135	0.073403	0.10281	0.044417	0.052281	0.31079	0.18777	0.056772	0.050358
Meth__cg01753595__COL5A1	0.039197	0.27693	0.12662	0.9083	0.59986	0.038977	0.073454	0.042436	0.63196	0.030202	0.33635	0.5571	0.56991	0.62044	0.069062	0.03851	0.45844	0.030729	0.16277	0.036916	0.42615	0.37879	0.23721	0.04894	0.43696	0.11277	0.54127	0.14463	0.52592	0.18589	0.0471	0.039679	0.046397	0.033323	0.29843	0.77359	0.060614	0.73849	0.66614
Meth__cg14839257__RPS6KA2	0.53649	0.086268	0.52985	0.035182	0.027106	0.64874	0.10497	0.32642	0.17957	0.024089	0.0255	0.31361	0.049644	0.82195	0.022812	0.035842	0.030686	0.03085	0.21339	0.030556	0.052938	0.03861	0.19603	0.051324	0.020715	0.82433	0.029217	0.097658	0.58247	0.066944	0.021634	0.04025	0.33707	0.5529	0.02413	0.80969	0.066288	0.29391	0.85471
Meth__cg08132931__ADD2	0.57405	0.041512	0.52487	0.39783	0.038083	0.61366	0.70325	0.039897	0.060746	0.038432	0.055316	0.076793	0.063322	0.61927	0.35167	0.046242	0.047636	0.041958	0.064777	0.062246	0.66354	0.55288	0.09088	0.075227	0.62142	0.39222	0.40567	0.10175	0.79733	0.065307	0.038033	0.03305	0.036807	0.67471	0.040585	0.27854	0.29422	0.62045	0.66157
Meth__cg04969808__WNT7A	0.82159	0.05208	0.065153	0.7245	0.55575	0.84841	0.84286	0.13265	0.05549	0.048102	0.056374	0.9426	0.14289	0.94404	0.039774	0.052643	0.045494	0.1465	0.11054	0.051441	0.94255	0.96018	0.67085	0.069702	0.97724	0.93291	0.047318	0.068518	0.96321	0.076387	0.051545	0.064404	0.072895	0.82903	0.067127	0.97139	0.56266	0.060763	0.053
Meth__cg02428100__KEAP1	0.04835	0.43853	0.93807	0.1788	0.48965	0.67315	0.59866	0.095702	0.044469	0.23254	0.42649	0.044638	0.046018	0.88602	0.8882	0.19276	0.97102	0.0439	0.078824	0.119	0.044907	0.043742	0.5206	0.28515	0.046048	0.13193	0.05744	0.10609	0.10462	0.12833	0.042573	0.035973	0.04815	0.85925	0.051838	0.031866	0.13065	0.056209	0.64758
Meth__cg10163825__C16orf25	0.046491	0.082308	0.92063	0.084318	0.037719	0.97072	0.072378	0.96814	0.91759	0.12447	0.090737	0.91888	0.96899	0.6019	0.44106	0.12425	0.79994	0.49011	0.30667	0.94158	0.57551	0.070051	0.044089	0.94714	0.12942	0.80063	0.3139	0.06418	0.10541	0.1375	0.26326	0.19038	0.45243	0.48138	0.24411	0.81978	0.086415	0.33991	0.052637
Meth__cg09440289__PTPRO	0.64518	0.37091	0.93681	0.58186	0.54239	0.26588	0.92695	0.061369	0.52304	0.08939	0.044748	0.56656	0.20039	0.92937	0.35141	0.36702	0.11433	0.047113	0.41172	0.036212	0.63787	0.84684	0.59009	0.040989	0.77853	0.89053	0.42152	0.42711	0.85914	0.060829	0.042883	0.28037	0.14054	0.80449	0.46395	0.94986	0.58127	0.53971	0.50401
Meth__cg15658426__MGC39633	0.078065	0.45644	0.3683	0.078228	0.12975	0.5391	0.19991	0.68972	0.27148	0.13557	0.083112	0.082249	0.76254	0.35263	0.062309	0.12186	0.24008	0.070868	0.22692	0.37106	0.18656	0.10484	0.26328	0.21433	0.1915	0.35432	0.079202	0.2717	0.17852	0.25695	0.12541	0.083546	0.27887	0.22438	0.13192	0.18446	0.18847	0.20568	0.17844
Meth__cg09160477__SUSD3	0.032897	0.028357	0.48009	0.48642	0.017672	0.8823	0.038454	0.94326	0.95701	0.024422	0.025198	0.023719	0.022013	0.59095	0.52411	0.030402	0.9569	0.81696	0.061001	0.39129	0.020256	0.097269	0.024846	0.17416	0.013959	0.038904	0.80113	0.041898	0.93914	0.035779	0.019485	0.059489	0.046865	0.015471	0.020875	0.022409	0.077215	0.16358	0.027982
Meth__cg01555431__AKAP12	0.85979	0.13082	0.90437	0.62169	0.062559	0.78183	0.8872	0.048574	0.29257	0.082846	0.092812	0.23604	0.066862	0.62416	0.20205	0.10368	0.062353	0.074953	0.25497	0.13808	0.88649	0.88202	0.78703	0.09297	0.84198	0.85168	0.85804	0.13139	0.85312	0.14228	0.071943	0.081843	0.085334	0.060199	0.095057	0.87831	0.44924	0.082408	0.092129
Meth__cg20416767__TCEAL8	0.49927	0.18475	0.047719	0.51099	0.31535	0.50779	0.94139	0.070626	0.42191	0.082282	0.31484	0.043932	0.057625	0.41425	0.10275	0.221	0.44346	0.50343	0.1325	0.032709	0.9489	0.75269	0.87409	0.35944	0.46182	0.072648	0.049107	0.20399	0.91328	0.15152	0.034258	0.036996	0.037791	0.35887	0.074733	0.18612	0.087214	0.39217	0.089598
Meth__cg25225238__GRM3	0.60765	0.071088	0.094964	0.58193	0.16772	0.12087	0.32116	0.052176	0.53629	0.45122	0.10699	0.70752	0.148	0.30114	0.61101	0.3757	0.082604	0.067422	0.067659	0.065458	0.15061	0.11333	0.24907	0.075851	0.33462	0.49947	0.34339	0.12112	0.3155	0.079736	0.077087	0.27349	0.20521	0.76859	0.062975	0.083049	0.12667	0.31582	0.41367
Meth__cg22349489__HIST1H2AH	0.064765	0.041357	0.071315	0.058152	0.042448	0.048157	0.064677	0.10227	0.097257	0.045074	0.6824	0.085934	0.10922	0.085277	0.037868	0.064086	0.066821	0.049436	0.10066	0.034432	0.056321	0.067273	0.060924	0.05886	0.063541	0.071964	0.098732	0.088602	0.14896	0.081864	0.039229	0.045806	0.054517	0.053705	0.045534	0.062163	0.18081	0.060286	0.071479
Meth__cg12534466__FLJ20551	0.053981	0.66251	0.067102	0.070952	0.054085	0.046844	0.051364	0.11236	0.052961	0.076325	0.058217	0.055355	0.071758	0.085578	0.048137	0.062044	0.052651	0.057773	0.12947	0.045243	0.047383	0.072308	0.068099	0.080551	0.035337	0.10349	0.064047	0.14468	0.071429	0.14278	0.044439	0.04318	0.074108	0.046505	0.050901	0.058598	0.093901	0.055964	0.063741
Meth__cg20595215__LMCD1	0.073024	0.075803	0.072827	0.069549	0.067597	0.62524	0.067081	0.092105	0.062952	0.076769	0.07819	0.063706	0.13546	0.322	0.053162	0.073904	0.80972	0.047838	0.11905	0.11171	0.070521	0.065876	0.11796	0.26409	0.057125	0.12834	0.085737	0.16958	0.17481	0.094455	0.068447	0.088005	0.1438	0.10083	0.053546	0.070475	0.18543	0.063342	0.092156
Meth__cg16119128__FLJ43339	0.025554	0.022325	0.038194	0.087059	0.031744	0.0552	0.033906	0.054244	0.041552	0.030565	0.038214	0.026345	0.057436	0.047801	0.24993	0.033284	0.029995	0.15301	0.038788	0.03247	0.023945	0.030259	0.037684	0.081074	0.02961	0.051074	0.033681	0.044119	0.063817	0.05742	0.027399	0.030164	0.03488	0.026872	0.031108	0.14879	0.070727	0.028676	0.032138
Meth__cg12167239__SLC25A1	0.034986	0.05488	0.041002	0.65455	0.032978	0.054008	0.035378	0.03782	0.1509	0.027802	0.042114	0.031796	0.079957	0.2599	0.023419	0.034052	0.029524	0.038	0.064036	0.084563	0.029622	0.035388	0.064519	0.81515	0.020454	0.057847	0.033865	0.055095	0.087082	0.080557	0.026309	0.022515	0.027257	0.044246	0.072102	0.027535	0.047164	0.024372	0.028811
Meth__cg00695416__CBR1	0.97515	0.032224	0.03106	0.97326	0.69761	0.019668	0.59368	0.049423	0.052036	0.24722	0.96918	0.035407	0.034823	0.95241	0.72741	0.37414	0.02853	0.027134	0.064554	0.028076	0.023331	0.032715	0.96054	0.6536	0.79007	0.058917	0.95474	0.064996	0.95596	0.038972	0.024338	0.040027	0.016676	0.041698	0.77073	0.10394	0.14209	0.95745	0.96392
Meth__cg06655089__IMPDH2	0.011987	0.0086509	0.013885	0.019197	0.0074556	0.0095796	0.017187	0.021347	0.0081825	0.012825	0.013378	0.011664	0.016564	0.028704	0.0071588	0.25016	0.011112	0.013469	0.018035	0.0062073	0.01501	0.015896	0.011997	0.014371	0.017357	0.022155	0.015625	0.044697	0.020604	0.0097782	0.010014	0.0084548	0.0062973	0.012402	0.010015	0.010558	0.034483	0.015242	0.0099966
Meth__cg14444710__PDPK1	0.097104	0.12975	0.13923	0.52085	0.83936	0.73166	0.59259	0.13668	0.15599	0.58001	0.49981	0.11185	0.77046	0.24686	0.8728	0.51025	0.14965	0.60188	0.32927	0.13143	0.45267	0.23045	0.76376	0.093172	0.20158	0.11489	0.62292	0.20181	0.21082	0.16931	0.082082	0.10087	0.07982	0.85307	0.15142	0.095643	0.22008	0.44782	0.54862
Meth__cg01288598__CD83	0.051129	0.3655	0.095154	0.10609	0.044789	0.046575	0.079275	0.1085	0.066256	0.049637	0.064826	0.064818	0.026919	0.28311	0.077964	0.13052	0.38137	0.06831	0.09081	0.069785	0.050612	0.053892	0.38511	0.081921	0.083412	0.093132	0.045176	0.048712	0.11183	0.17856	0.055012	0.044087	0.085932	0.12635	0.046643	0.047704	0.076151	0.059693	0.065338
Meth__cg18105315__MANEAL	0.4253	0.077494	0.03239	0.038383	0.031072	0.028902	0.044332	0.036255	0.14801	0.49049	0.041007	0.033188	0.040889	0.40022	0.49921	0.46315	0.057531	0.22655	0.069541	0.11497	0.027966	0.038252	0.030748	0.4701	0.043544	0.48079	0.037254	0.039547	0.053673	0.098297	0.28746	0.071387	0.71677	0.088101	0.026018	0.030159	0.064114	0.038735	0.039458
Meth__cg17054360__MTERF	0.020847	0.014271	0.42781	0.020475	0.016608	0.070937	0.018396	0.25125	0.020046	0.018429	0.017786	0.33448	0.028593	0.047742	0.011821	0.019785	0.023457	0.017455	0.036275	0.014608	0.023644	0.017813	0.032745	0.019636	0.01984	0.023378	0.025163	0.039672	0.02441	0.029094	0.02059	0.020755	0.029305	0.013238	0.022306	0.27109	0.049301	0.023358	0.022152
Meth__cg23372001__HIST1H4J	0.07394	0.061506	0.067885	0.089195	0.067439	0.67998	0.13044	0.12951	0.11626	0.054745	0.078807	0.10858	0.19767	0.1602	0.044326	0.060119	0.051986	0.053492	0.10289	0.085122	0.079502	0.071067	0.071272	0.067719	0.92992	0.344	0.083552	0.13142	0.125	0.097092	0.038924	0.054446	0.094381	0.95124	0.46777	0.71182	0.46957	0.10015	0.10993
Meth__cg05468303__DGCR6	0.049874	0.36945	0.82682	0.16823	0.083111	0.73025	0.081757	0.056791	0.13167	0.481	0.081883	0.037057	0.23862	0.30046	0.074132	0.38467	0.29121	0.10502	0.17558	0.26363	0.099421	0.067009	0.55459	0.10171	0.047361	0.57943	0.048959	0.074846	0.077299	0.20432	0.042269	0.042834	0.65241	0.091826	0.10824	0.048932	0.14376	0.048064	0.057202
Meth__cg07947016__KLK2	0.07508	0.030966	0.53067	0.83688	0.060993	0.06336	0.05659	0.1082	0.85223	0.054439	0.043308	0.094032	0.61186	0.36447	0.020204	0.077556	0.077409	0.31889	0.06187	0.037062	0.20093	0.11492	0.041704	0.067283	0.5169	0.10341	0.13156	0.051111	0.16134	0.052602	0.23495	0.045943	0.031652	0.70969	0.050198	0.66501	0.13055	0.049485	0.062241
Meth__cg15879316__CELSR1	0.10539	0.089754	0.10047	0.10928	0.083101	0.69252	0.092694	0.20636	0.18526	0.087917	0.11713	0.27262	0.23424	0.14988	0.18246	0.11255	0.32446	0.069384	0.10766	0.084913	0.071889	0.12348	0.1051	0.44505	0.057407	0.62214	0.1087	0.1246	0.22825	0.1801	0.072114	0.26598	0.098268	0.048142	0.064738	0.86101	0.080887	0.1242	0.10446
