Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg09400966__PROS1	0.033681	0.030397	0.042694	0.035427	0.022951	0.029371	0.043783	0.4684	0.03261	0.032691	0.030234	0.034005	0.054616	0.033914	0.031275	0.029693	0.094853	0.029389	0.031458	0.036843	0.15483	0.040395	0.023129	0.069102	0.035091	0.091394	0.5157	0.0662	0.029317	0.036885	0.025444	0.024916	0.03172	0.48734	0.084451	0.03201	0.031797	0.035117
Meth__cg15569340__RBP5	0.046771	0.038172	0.066909	0.24084	0.040318	0.18677	0.050056	0.054752	0.03849	0.056084	0.42897	0.10563	0.35169	0.0415	0.055596	0.052109	0.33956	0.48163	0.085969	0.048068	0.048006	0.059065	0.096405	0.49579	0.053217	0.1063	0.099971	0.0852	0.080575	0.39157	0.1586	0.034284	0.0409	0.13292	0.1317	0.052539	0.049555	0.063466
Meth__cg15948326__C11orf45	0.034961	0.015478	0.4701	0.016524	0.019576	0.64771	0.019323	0.013055	0.023218	0.01767	0.017257	0.035165	0.034362	0.013316	0.015058	0.023631	0.023281	0.062886	0.019133	0.021716	0.026802	0.022917	0.018942	0.50529	0.018879	0.024894	0.059541	0.026897	0.039816	0.014006	0.017688	0.20894	0.018538	0.8196	0.061411	0.020673	0.02459	0.10596
Meth__cg13140267__ASCC3L1	0.045793	0.091599	0.19276	0.47386	0.33027	0.045868	0.062572	0.066029	0.85331	0.24281	0.037307	0.14435	0.12038	0.72992	0.093098	0.078196	0.1791	0.03666	0.066271	0.31563	0.16393	0.14404	0.61299	0.076633	0.31996	0.12175	0.24131	0.29748	0.035998	0.031768	0.60727	0.77003	0.038139	0.042087	0.15734	0.12459	0.094467	0.094492
Meth__cg19180828__FLJ46380	0.049741	0.92858	0.43755	0.95132	0.80394	0.96168	0.092723	0.044039	0.45486	0.36523	0.05823	0.36831	0.89574	0.65138	0.96169	0.82739	0.54072	0.34464	0.036801	0.090389	0.93787	0.11748	0.048472	0.06227	0.93186	0.06575	0.38181	0.90359	0.029081	0.89508	0.8728	0.87229	0.94499	0.056115	0.081241	0.10574	0.3782	0.69026
Meth__cg05403071__SNAI1	0.041992	0.042779	0.030201	0.88168	0.032311	0.4221	0.030435	0.030388	0.031499	0.027128	0.24972	0.076998	0.036754	0.027366	0.02804	0.024743	0.06074	0.062235	0.052575	0.1923	0.030952	0.035273	0.10104	0.049697	0.048914	0.19566	0.59204	0.068755	0.030031	0.022175	0.028647	0.064856	0.03019	0.22147	0.10067	0.36275	0.035185	0.030692
Meth__cg09009259__MUM1	0.089656	0.088579	0.11034	0.54768	0.37528	0.59899	0.14257	0.07755	0.15366	0.73657	0.07571	0.10279	0.12334	0.41525	0.068684	0.57399	0.10777	0.045745	0.11536	0.11592	0.23542	0.11915	0.11119	0.32938	0.76844	0.13589	0.1767	0.67437	0.04148	0.052551	0.069639	0.12837	0.054752	0.046298	0.12687	0.14907	0.063381	0.22123
Meth__cg10187932__PARP11	0.1857	0.12629	0.14863	0.15937	0.085193	0.40452	0.25475	0.15525	0.11916	0.073108	0.8	0.22453	0.17871	0.13722	0.15892	0.13467	0.22308	0.23453	0.11061	0.17178	0.12647	0.32305	0.10961	0.21232	0.074738	0.35866	0.24112	0.20545	0.80402	0.15363	0.15746	0.17263	0.10458	0.10286	0.45346	0.20413	0.092885	0.10392
Meth__cg03290040__C22orf16	0.050099	0.17533	0.64578	0.5778	0.4212	0.78635	0.20792	0.068607	0.048567	0.17572	0.050638	0.055654	0.8053	0.040627	0.68047	0.034276	0.073835	0.4463	0.61869	0.73282	0.094015	0.6622	0.29408	0.075812	0.12271	0.11478	0.29831	0.11733	0.037115	0.026191	0.032429	0.19083	0.066015	0.58544	0.26596	0.062335	0.34036	0.093061
Meth__cg21665000__MYOCD	0.057805	0.040593	0.43693	0.23523	0.069044	0.72775	0.059786	0.89046	0.043741	0.038282	0.1466	0.084624	0.24142	0.050336	0.25234	0.21751	0.083966	0.030505	0.70264	0.76205	0.11942	0.17221	0.15821	0.46021	0.27781	0.045554	0.51723	0.063024	0.49786	0.045198	0.042083	0.51622	0.033194	0.14869	0.1546	0.055764	0.047802	0.047058
Meth__cg13802364__RCOR2	0.031285	0.030625	0.043304	0.10941	0.022889	0.49949	0.030208	0.060092	0.023989	0.029125	0.66691	0.10108	0.12291	0.024961	0.12217	0.033512	0.09256	0.025776	0.076266	0.048254	0.031653	0.06024	0.029918	0.53213	0.033446	0.066317	0.47796	0.03875	0.021674	0.028668	0.026489	0.026116	0.01879	0.072751	0.041962	0.029523	0.028394	0.029282
Meth__cg09150117__DLX5	0.68779	0.053469	0.62816	0.22526	0.045831	0.39481	0.51998	0.065156	0.052035	0.069495	0.072273	0.45838	0.23204	0.0552	0.078738	0.061508	0.080452	0.062153	0.11312	0.34455	0.19207	0.069856	0.099973	0.91684	0.14696	0.14158	0.7516	0.042313	0.06616	0.044719	0.10104	0.067338	0.071402	0.92856	0.14901	0.12048	0.17256	0.077564
Meth__cg02071305__VPS18	0.084486	0.065683	0.59119	0.32971	0.18407	0.68737	0.080694	0.23347	0.26751	0.15766	0.35339	0.74601	0.36763	0.21324	0.16549	0.093996	0.19113	0.10364	0.11258	0.19554	0.38589	0.5693	0.42278	0.27112	0.083451	0.088785	0.10745	0.14799	0.056451	0.12891	0.14015	0.29321	0.074974	0.069015	0.085536	0.22074	0.057622	0.051182
Meth__cg21700166__GPR68	0.30479	0.16829	0.94279	0.28845	0.065672	0.88507	0.34473	0.8568	0.073934	0.071393	0.58287	0.79356	0.91006	0.073249	0.20871	0.5801	0.04307	0.32393	0.72315	0.40589	0.068229	0.82618	0.2756	0.8177	0.28783	0.030349	0.66446	0.087872	0.026221	0.029519	0.51532	0.44867	0.075228	0.7689	0.24769	0.034598	0.25255	0.12499
Meth__cg06899976__PCDHB1	0.83963	0.055027	0.86094	0.55318	0.076194	0.61023	0.8731	0.90737	0.069839	0.076665	0.87171	0.090636	0.83681	0.066088	0.86764	0.1287	0.11219	0.052217	0.89091	0.60863	0.099168	0.077468	0.05566	0.5146	0.82309	0.079886	0.29215	0.10853	0.29814	0.7433	0.07304	0.052506	0.086142	0.35854	0.097599	0.069008	0.49645	0.53387
Meth__cg11021744__SLC6A1	0.75774	0.067222	0.90571	0.42081	0.064779	0.59549	0.92218	0.64898	0.074946	0.10163	0.078716	0.15673	0.88423	0.11372	0.071352	0.060705	0.16127	0.36633	0.92846	0.91598	0.27923	0.058191	0.10297	0.74586	0.10863	0.55556	0.80153	0.094862	0.16129	0.24661	0.39798	0.068331	0.086771	0.78724	0.12626	0.09912	0.62155	0.57498
Meth__cg24935900__RAB11FIP5	0.038853	0.12509	0.048596	0.26176	0.19187	0.043076	0.094744	0.082207	0.042554	0.14409	0.048883	0.090157	0.10622	0.071501	0.043114	0.039311	0.089675	0.036519	0.084173	0.085477	0.39798	0.046597	0.048117	0.099118	0.088152	0.098831	0.09776	0.18534	0.040524	0.045064	0.042035	0.45824	0.077235	0.10086	0.14953	0.090265	0.12478	0.096064
Meth__cg14460735__C1orf71	0.29198	0.11026	0.8292	0.10752	0.29763	0.176	0.24369	0.12651	0.33591	0.21093	0.10523	0.39223	0.16834	0.27987	0.13529	0.089624	0.14416	0.275	0.16635	0.14894	0.13967	0.10697	0.75925	0.55728	0.17783	0.18035	0.20441	0.23688	0.17728	0.15377	0.16407	0.32733	0.095586	0.085994	0.18129	0.34189	0.13408	0.32225
Meth__cg27465531__MBTPS2	0.62338	0.037569	0.10602	0.072932	0.348	0.069083	0.091827	0.099821	0.11937	0.063885	0.073781	0.2059	0.34877	0.12326	0.065227	0.11665	0.16203	0.52272	0.075313	0.094012	0.48568	0.051665	0.57696	0.14359	0.48656	0.21943	0.5113	0.36673	0.61528	0.10551	0.55434	0.10129	0.045782	0.028971	0.16814	0.51016	0.28131	0.074199
Meth__cg06302803__MATR3	0.054195	0.044747	0.053279	0.21651	0.046369	0.033425	0.036957	0.025469	0.085139	0.049919	0.042065	0.039434	0.060254	0.061166	0.58824	0.040284	0.14151	0.036298	0.038547	0.038726	0.17118	0.066003	0.035362	0.06247	0.57784	0.058733	0.11774	0.041605	0.031427	0.041577	0.029253	0.098534	0.035719	0.039446	0.070745	0.048413	0.049283	0.043711
Meth__cg15052901__SLC24A4	0.072873	0.034349	0.73819	0.48704	0.29894	0.50757	0.087888	0.30302	0.04832	0.17178	0.12892	0.40414	0.47391	0.073064	0.53921	0.25663	0.070837	0.045392	0.27128	0.29109	0.38445	0.80817	0.45581	0.22228	0.084124	0.047989	0.14789	0.049017	0.080927	0.68319	0.39645	0.043928	0.036381	0.049928	0.044111	0.56774	0.096762	0.14031
Meth__cg03853987__CHST10	0.097867	0.3835	0.10244	0.19364	0.085206	0.088215	0.47994	0.069777	0.10603	0.11241	0.12007	0.3089	0.52221	0.17298	0.082591	0.086417	0.21482	0.11118	0.097763	0.095915	0.17096	0.096463	0.21117	0.35382	0.17611	0.32694	0.87024	0.13355	0.085144	0.086732	0.62096	0.73127	0.13823	0.93939	0.22949	0.11347	0.15056	0.13262
Meth__cg08606356__CD44	0.064759	0.078604	0.056781	0.14406	0.11163	0.076701	0.48125	0.044598	0.16036	0.060769	0.063419	0.063729	0.06661	0.12437	0.080195	0.072371	0.11262	0.075218	0.054421	0.082753	0.069838	0.078544	0.068086	0.09876	0.084141	0.084433	0.78261	0.12637	0.069273	0.044063	0.069189	0.59499	0.054731	0.081189	0.057906	0.088751	0.077167	0.85507
Meth__cg01072821__UNQ9391	0.45114	0.037627	0.085406	0.057255	0.036846	0.028713	0.049521	0.74107	0.84816	0.05224	0.5627	0.19736	0.1317	0.69451	0.078212	0.10382	0.10046	0.02522	0.21995	0.44339	0.039353	0.050599	0.667	0.21163	0.055201	0.048427	0.069619	0.052971	0.033697	0.033735	0.026408	0.036548	0.069136	0.048738	0.10531	0.61233	0.19734	0.2312
Meth__cg13765303__BOC	0.18908	0.66342	0.82729	0.46888	0.10447	0.52647	0.041154	0.10624	0.026948	0.042215	0.032567	0.10798	0.73981	0.27451	0.13914	0.027634	0.14114	0.031947	0.66035	0.60592	0.60518	0.043661	0.20189	0.72006	0.16905	0.079043	0.73374	0.59023	0.064127	0.061277	0.062022	0.46626	0.57307	0.84681	0.05334	0.50918	0.43052	0.4159
Meth__cg18552413__DARC	0.39641	0.025968	0.14875	0.18826	0.075529	0.1914	0.039489	0.047051	0.19746	0.036696	0.071566	0.22553	0.56608	0.14085	0.12059	0.055925	0.03531	0.020933	0.18371	0.11811	0.026014	0.040045	0.17297	0.1319	0.044091	0.040609	0.079894	0.038542	0.023939	0.54605	0.61807	0.016684	0.045373	0.030888	0.031135	0.15681	0.13601	0.25059
Meth__cg13306164__HPCA	0.14776	0.013855	0.13392	0.030589	0.018024	0.013802	0.024071	0.010271	0.014372	0.022786	0.22034	0.029263	0.26293	0.013467	0.014971	0.014447	0.019162	0.023391	0.015942	0.019252	0.014804	0.020404	0.018947	0.75343	0.019003	0.018012	0.96583	0.028286	0.013591	0.022526	0.013513	0.011517	0.014806	0.10213	0.083964	0.017241	0.036247	0.14982
Meth__cg18399321__MGAT3	0.089438	0.043621	0.9456	0.043005	0.042128	0.4526	0.25456	0.032629	0.037523	0.04949	0.029739	0.032571	0.4759	0.038616	0.19337	0.039833	0.091743	0.026829	0.95294	0.81849	0.05062	0.032765	0.15061	0.79133	0.053375	0.077025	0.8807	0.062453	0.038265	0.040274	0.037575	0.040679	0.03331	0.15028	0.2357	0.053097	0.048293	0.044192
Meth__cg15536552__ACSL4	0.58576	0.12883	0.05219	0.30838	0.10203	0.043567	0.09896	0.52675	0.070551	0.070644	0.090308	0.16713	0.089483	0.12312	0.4903	0.51041	0.080075	0.10454	0.46416	0.73551	0.27396	0.081556	0.92567	0.20785	0.30613	0.17597	0.49943	0.161	0.51298	0.071661	0.32539	0.072481	0.056786	0.12227	0.13421	0.46056	0.374	0.12595
Meth__cg10968815__BPIL1	0.042782	0.15239	0.88585	0.042354	0.58781	0.47776	0.060403	0.94072	0.24637	0.62419	0.91559	0.86427	0.38667	0.25803	0.51861	0.8436	0.072921	0.027677	0.82153	0.86169	0.073571	0.60794	0.10656	0.21511	0.37804	0.070288	0.040748	0.40326	0.53099	0.2072	0.061979	0.76246	0.021948	0.029809	0.13162	0.059663	0.17477	0.089041
Meth__cg13636404__ZNF655	0.046827	0.20849	0.86439	0.83204	0.40883	0.036454	0.43078	0.069488	0.045536	0.23324	0.85229	0.88971	0.82904	0.21055	0.82788	0.043373	0.54346	0.032315	0.76007	0.5986	0.078944	0.054668	0.56918	0.07979	0.4322	0.076137	0.082989	0.35615	0.036387	0.032228	0.03538	0.04448	0.43586	0.84047	0.15449	0.8414	0.038817	0.038734
Meth__cg01798589__STAC	0.40775	0.055888	0.33598	0.73801	0.17076	0.1859	0.5078	0.18959	0.17414	0.25612	0.49614	0.3848	0.37017	0.10344	0.40438	0.098271	0.15934	0.19036	0.27297	0.26719	0.13715	0.17653	0.91251	0.07462	0.26199	0.092414	0.20794	0.090772	0.042413	0.39363	0.092184	0.46842	0.081425	0.10829	0.065069	0.12448	0.77931	0.38727
Meth__cg09706243__POLD4	0.23255	0.028337	0.39357	0.25996	0.03755	0.24247	0.042912	0.20877	0.086161	0.14757	0.081258	0.87203	0.22966	0.081263	0.093346	0.019477	0.053172	0.018952	0.30235	0.17321	0.33851	0.042303	0.32764	0.26631	0.25421	0.066354	0.68268	0.045061	0.040404	0.032972	0.025304	0.50775	0.021757	0.053127	0.071803	0.086742	0.026864	0.019635
Meth__cg07143898__SLIT1	0.8965	0.016454	0.12431	0.069338	0.030331	0.92839	0.9428	0.64839	0.030709	0.024027	0.52664	0.067108	0.80964	0.032867	0.0454	0.054324	0.057854	0.015193	0.1778	0.2218	0.036843	0.066399	0.039551	0.91316	0.037309	0.024811	0.95595	0.031985	0.059445	0.06458	0.02201	0.018989	0.019117	0.67541	0.060924	0.032645	0.048428	0.063217
Meth__cg03098643__FAT	0.10453	0.073615	0.11261	0.11527	0.055748	0.077117	0.10923	0.084216	0.064768	0.092288	0.10362	0.083648	0.11001	0.091744	0.47484	0.074371	0.12394	0.078482	0.10398	0.10087	0.13098	0.086336	0.068346	0.13437	0.078752	0.085846	0.14681	0.13906	0.083088	0.071788	0.074853	0.064286	0.06964	0.056633	0.84401	0.098434	0.077207	0.097672
Meth__cg15729869__BARHL1	0.30313	0.015262	0.95474	0.1169	0.0080385	0.23277	0.29095	0.29218	0.011313	0.010038	0.54646	0.021235	0.18952	0.010886	0.0084604	0.034746	0.024116	0.13378	0.013885	0.1249	0.15597	0.39896	0.029218	0.93537	0.016265	0.015209	0.44814	0.016587	0.0094148	0.010205	0.01275	0.010199	0.010671	0.087779	0.036905	0.017953	0.063543	0.012873
Meth__cg16984944__TBC1D23	0.42378	0.053673	0.060535	0.77786	0.1194	0.2151	0.11554	0.031075	0.10394	0.093546	0.044521	0.057758	0.21376	0.098178	0.051446	0.055627	0.064595	0.048184	0.052374	0.083297	0.86005	0.061862	0.11368	0.13481	0.25981	0.12523	0.10336	0.085865	0.045667	0.037258	0.64239	0.19438	0.24455	0.2191	0.20229	0.054968	0.30753	0.18019
Meth__cg01939681__GABRB2	0.48369	0.032509	0.85765	0.52874	0.042899	0.77759	0.89671	0.23043	0.034568	0.41661	0.82913	0.087012	0.37691	0.23489	0.53108	0.53037	0.13483	0.051219	0.88017	0.88301	0.15897	0.096201	0.081487	0.73444	0.19519	0.17787	0.89034	0.07947	0.35978	0.052992	0.082247	0.18242	0.036101	0.72727	0.62456	0.36707	0.12846	0.040364
Meth__cg02605634__WFDC10A	0.060182	0.047545	0.2121	0.67906	0.15634	0.17539	0.14257	0.32319	0.49013	0.23202	0.50355	0.26863	0.27054	0.33969	0.2108	0.38458	0.32938	0.17542	0.16363	0.089258	0.88283	0.20047	0.089305	0.13041	0.14552	0.15638	0.18431	0.10515	0.070575	0.90283	0.33283	0.15351	0.084002	0.3173	0.13596	0.30662	0.21873	0.14834
Meth__cg10588377__HTRA1	0.052268	0.043518	0.92195	0.062881	0.050154	0.45064	0.056788	0.25641	0.038864	0.037202	0.12332	0.062056	0.24663	0.066556	0.30295	0.038325	0.11379	0.024272	0.94799	0.72095	0.70109	0.21798	0.059144	0.43809	0.22203	0.04591	0.37497	0.070201	0.034145	0.030835	0.032104	0.11651	0.026987	0.65424	0.10873	0.059878	0.16176	0.20208
Meth__cg01405761__MGC34646	0.54594	0.014283	0.69218	0.025292	0.013815	0.23357	0.59516	0.26925	0.015937	0.017103	0.3788	0.6043	0.42727	0.016096	0.019143	0.57962	0.032729	0.014688	0.033805	0.11494	0.65877	0.031548	0.030573	0.23219	0.021092	0.025386	0.67182	0.02259	0.017007	0.023751	0.015093	0.010507	0.016527	0.2592	0.057914	0.055625	0.051028	0.020346
Meth__cg07639720__BNC1	0.70259	0.15118	0.86614	0.18854	0.50791	0.33556	0.86212	0.84776	0.44675	0.8318	0.60121	0.17163	0.45326	0.35651	0.14814	0.035921	0.075965	0.22299	0.49725	0.78595	0.42252	0.06153	0.57083	0.83083	0.60236	0.11994	0.29475	0.14946	0.19236	0.047625	0.039314	0.050582	0.13105	0.17807	0.39291	0.075212	0.24006	0.20858
Meth__cg11462865__KRT19	0.031823	0.028759	0.0391	0.035531	0.025583	0.95435	0.030781	0.047942	0.030868	0.032821	0.95755	0.93461	0.91919	0.034999	0.028127	0.24073	0.067626	0.94788	0.029236	0.038049	0.02726	0.94805	0.021297	0.057149	0.036481	0.064091	0.060013	0.081121	0.39781	0.027201	0.95817	0.024946	0.021475	0.021707	0.032526	0.037706	0.031244	0.033128
Meth__cg04613080__CNGA2	0.20487	0.17886	0.67015	0.66553	0.31069	0.036866	0.7406	0.095196	0.046271	0.064355	0.25565	0.31176	0.66937	0.11452	0.10808	0.049558	0.11153	0.12957	0.080781	0.081519	0.073769	0.043565	0.62961	0.13107	0.11193	0.087894	0.62233	0.14166	0.073978	0.045331	0.064363	0.25006	0.06333	0.064976	0.35079	0.5678	0.32198	0.41522
Meth__cg00453193__TES	0.016904	0.014603	0.020041	0.017928	0.016594	0.018931	0.017671	0.29523	0.016824	0.017919	0.021541	0.014339	0.053711	0.10733	0.014262	0.020978	0.031621	0.018334	0.018465	0.015761	0.22591	0.020034	0.019052	0.03732	0.018971	0.042083	0.029985	0.015994	0.020623	0.022067	0.020618	0.015582	0.020972	0.45683	0.91586	0.023615	0.017347	0.017998
Meth__cg18399703__EVA1	0.06938	0.030394	0.044513	0.065406	0.042095	0.156	0.13177	0.060707	0.03645	0.052304	0.040838	0.028012	0.053966	0.042128	0.038054	0.056791	0.078098	0.046528	0.036102	0.034088	0.79788	0.050287	0.0616	0.50194	0.043153	0.14241	0.11886	0.066466	0.063553	0.047422	0.33044	0.10251	0.035251	0.080335	0.081975	0.041728	0.04848	0.078775
Meth__cg00848728__DAB1	0.94101	0.017176	0.96972	0.96362	0.34531	0.56175	0.95829	0.71998	0.0096605	0.026253	0.90055	0.67059	0.87854	0.014218	0.018025	0.031821	0.024429	0.015436	0.83015	0.95484	0.72237	0.055309	0.92636	0.75462	0.027965	0.020141	0.94787	0.01169	0.1171	0.019876	0.024348	0.95724	0.020949	0.49843	0.054146	0.89796	0.027976	0.44588
Meth__cg25055477__NUDT3	0.05285	0.063188	0.40926	0.058579	0.05594	0.23398	0.05534	0.07903	0.1946	0.093822	0.15598	0.18038	0.36501	0.20237	0.24679	0.068915	0.11641	0.083605	0.078859	0.069241	0.062542	0.18894	0.068161	0.16783	0.083065	0.11603	0.11177	0.090919	0.17649	0.10176	0.11068	0.074839	0.039594	0.065307	0.13469	0.058126	0.13264	0.087155
Meth__cg19914607__SLC38A3	0.063957	0.36973	0.62095	0.34744	0.40292	0.80303	0.27385	0.92876	0.20083	0.12527	0.065338	0.61582	0.87968	0.26564	0.50357	0.085543	0.15626	0.17657	0.87032	0.62744	0.23301	0.16575	0.2621	0.52035	0.12127	0.22256	0.12744	0.19611	0.29456	0.10212	0.065826	0.34169	0.10523	0.62972	0.11129	0.10636	0.45889	0.69383
Meth__cg01794265__FAM105A	0.038804	0.096085	0.17493	0.08539	0.11229	0.11507	0.078544	0.059717	0.045064	0.04963	0.043336	0.27968	0.19068	0.051505	0.12434	0.045642	0.17495	0.20514	0.1071	0.047553	0.64015	0.037058	0.09288	0.11785	0.04973	0.10044	0.10324	0.13745	0.074545	0.043772	0.11545	0.088449	0.046097	0.10157	0.10482	0.055076	0.055208	0.04757
Meth__cg22189725__ADC	0.10135	0.06271	0.086119	0.079692	0.10778	0.052966	0.095324	0.0635	0.053596	0.073442	0.058901	0.17123	0.82982	0.060966	0.065118	0.046558	0.077304	0.086088	0.091183	0.10382	0.093117	0.09086	0.11401	0.15464	0.082623	0.1439	0.11425	0.083051	0.052977	0.048093	0.095546	0.069834	0.04358	0.06116	0.12584	0.10867	0.10769	0.097124
Meth__cg10305797__UNQ467	0.83815	0.081272	0.89444	0.90325	0.80811	0.095983	0.77086	0.82757	0.026652	0.74507	0.3895	0.85683	0.84607	0.040603	0.51905	0.46435	0.035297	0.02241	0.80646	0.84126	0.90815	0.16025	0.91508	0.10595	0.70273	0.10881	0.2242	0.25599	0.26242	0.23914	0.037441	0.74012	0.082409	0.69137	0.36993	0.85738	0.4162	0.70979
Meth__cg14307212__SLC12A6	0.1437	0.11224	0.10271	0.091001	0.1364	0.88744	0.091767	0.13333	0.82662	0.11609	0.70643	0.18432	0.28056	0.71794	0.12697	0.1187	0.16469	0.26249	0.10408	0.13716	0.20448	0.12159	0.070128	0.27409	0.15207	0.15793	0.1456	0.22229	0.13886	0.069254	0.12656	0.17593	0.10111	0.075918	0.12268	0.13587	0.14446	0.10516
Meth__cg19332710__RIMS4	0.74006	0.034187	0.74433	0.049781	0.02775	0.49673	0.96679	0.06083	0.040671	0.044698	0.51332	0.695	0.28658	0.041853	0.035401	0.034199	0.079339	0.05141	0.036059	0.042225	0.047289	0.037508	0.10914	0.95759	0.037031	0.036769	0.92272	0.038273	0.036553	0.03091	0.13884	0.026289	0.027085	0.12692	0.082286	0.047239	0.026632	0.032766
Meth__cg14939652__NPAS3	0.069499	0.060462	0.52276	0.039395	0.43446	0.16855	0.12046	0.074851	0.039393	0.16083	0.05386	0.068874	0.16019	0.049535	0.098383	0.028093	0.11567	0.030882	0.26869	0.085854	0.67127	0.054955	0.073921	0.088299	0.031655	0.059643	0.10412	0.18489	0.035065	0.035197	0.046275	0.060071	0.027761	0.16117	0.080392	0.33829	0.13561	0.12044
Meth__cg10043101__ATP1B2	0.029097	0.028879	0.045386	0.24599	0.031565	0.48115	0.04536	0.44079	0.02849	0.034531	0.16804	0.069803	0.45698	0.036423	0.17557	0.44389	0.053726	0.042165	0.25693	0.23704	0.041377	0.034998	0.031034	0.76933	0.041407	0.047976	0.46828	0.068745	0.037029	0.040172	0.052433	0.035548	0.0358	0.055322	0.088764	0.039085	0.095298	0.092384
Meth__cg00126034__WNT3	0.082697	0.039399	0.93124	0.58479	0.21136	0.939	0.12281	0.37127	0.043855	0.057898	0.93239	0.94261	0.77542	0.27751	0.94485	0.70339	0.065499	0.05005	0.22446	0.29778	0.059906	0.94665	0.096281	0.90253	0.86124	0.075897	0.86399	0.14778	0.040977	0.033501	0.76502	0.1352	0.028354	0.92769	0.07777	0.23885	0.43219	0.90118
Meth__cg16211684__PCDH21	0.46141	0.048922	0.89692	0.085944	0.47227	0.7716	0.85635	0.33816	0.045534	0.31408	0.47245	0.091314	0.55708	0.21192	0.34478	0.28851	0.087428	0.046799	0.86134	0.63261	0.49591	0.17308	0.11571	0.74948	0.052731	0.074294	0.84334	0.11542	0.065482	0.049278	0.070164	0.049278	0.038378	0.86032	0.33694	0.07526	0.72839	0.76307
Meth__cg04502814__SEPP1	0.068303	0.034453	0.43436	0.038177	0.038233	0.6125	0.046296	0.87369	0.50453	0.048946	0.057913	0.10861	0.72348	0.32764	0.26449	0.18164	0.15899	0.074284	0.050389	0.047816	0.04781	0.50368	0.049934	0.5071	0.042484	0.045876	0.089701	0.069376	0.45658	0.88947	0.10437	0.0547	0.042602	0.063827	0.045363	0.05983	0.052462	0.067939
Meth__cg07900766__SPAG16	0.88166	0.056724	0.077418	0.19163	0.049002	0.062219	0.07194	0.65852	0.84278	0.044503	0.053545	0.16198	0.25261	0.80949	0.074854	0.043707	0.083797	0.33036	0.84426	0.84185	0.050347	0.059393	0.044967	0.13106	0.0543	0.12415	0.08891	0.07287	0.048933	0.072134	0.061374	0.8055	0.03722	0.049005	0.15479	0.81238	0.39881	0.38079
Meth__cg25971347__FOXF1	0.67833	0.037432	0.69274	0.7081	0.096829	0.96781	0.95307	0.036278	0.23256	0.058082	0.054009	0.82019	0.77189	0.2666	0.075092	0.054463	0.06487	0.43271	0.97284	0.96086	0.66505	0.069983	0.91418	0.81899	0.92015	0.11375	0.94408	0.062371	0.026631	0.029412	0.18586	0.04089	0.060598	0.96403	0.8623	0.67481	0.40537	0.3157
Meth__cg19141563__PPM1E	0.046289	0.037314	0.056833	0.16987	0.028849	0.45797	0.041508	0.056011	0.032258	0.033539	0.053478	0.0422	0.12901	0.03994	0.034916	0.044916	0.1407	0.045642	0.56862	0.42583	0.031113	0.055893	0.31318	0.11649	0.058651	0.066464	0.51725	0.12538	0.030062	0.037121	0.032423	0.038261	0.033377	0.49711	0.11641	0.058699	0.035246	0.051135
Meth__cg15582789__SLC35D2	0.11078	0.61572	0.5331	0.21061	0.095183	0.10448	0.13917	0.23728	0.43785	0.22826	0.087674	0.51797	0.3454	0.51971	0.084568	0.062643	0.18319	0.21241	0.17391	0.12805	0.14038	0.25283	0.2527	0.48288	0.24048	0.3186	0.81351	0.16694	0.084739	0.065178	0.86347	0.86098	0.85461	0.89032	0.16536	0.15248	0.4305	0.86913
Meth__cg26415633__KLK1	0.30214	0.032941	0.74921	0.84452	0.56845	0.13461	0.20517	0.86227	0.038336	0.32002	0.31383	0.79195	0.64356	0.036506	0.43373	0.3614	0.051494	0.027902	0.55449	0.57178	0.15106	0.17863	0.83319	0.1106	0.2306	0.059011	0.20637	0.062562	0.37238	0.049292	0.070925	0.70783	0.093793	0.54378	0.23353	0.68988	0.13359	0.2081
Meth__cg12379775__LOC284739	0.038318	0.17606	0.69252	0.030781	0.026256	0.91262	0.029098	0.025901	0.016339	0.034562	0.76141	0.16723	0.37711	0.016394	0.82612	0.12017	0.040558	0.040036	0.11433	0.13197	0.026806	0.96605	0.024887	0.89495	0.019316	0.04239	0.089805	0.0345	0.02222	0.099072	0.52765	0.1637	0.021481	0.037212	0.065443	0.026538	0.022424	0.029065
Meth__cg15211677__WBP5	0.45542	0.19011	0.18929	0.78651	0.22845	0.074427	0.83179	0.32824	0.077169	0.070183	0.50791	0.33225	0.79147	0.077633	0.18857	0.22611	0.13559	0.17421	0.88133	0.86704	0.85698	0.09927	0.85508	0.2229	0.15594	0.1641	0.79668	0.27009	0.14588	0.17932	0.12219	0.77056	0.13707	0.23263	0.28316	0.91907	0.15518	0.50606
