Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17530977__GLI3	0.052272	0.041106	0.45957	0.048425	0.035995	0.047563	0.067987	0.19884	0.040311	0.056055	0.070301	0.19544	0.078968	0.032338	0.047572	0.15839	0.043372	0.096359	0.047764	0.068124	0.057342	0.050654	0.045225	0.055104	0.11944	0.052044	0.098724	0.14416	0.041753	0.039144	0.047207	0.046746	0.038589	0.027032	0.050289	0.0519	0.049908	0.045574
Meth__cg16063112__C10orf107	0.21821	0.57974	0.46984	0.93049	0.41467	0.046668	0.40617	0.12209	0.13071	0.080068	0.097218	0.55063	0.86118	0.94932	0.41583	0.41237	0.058147	0.19567	0.056335	0.064438	0.13656	0.90201	0.071095	0.64747	0.28627	0.8838	0.092461	0.81944	0.28476	0.057718	0.45253	0.6676	0.90696	0.94889	0.63759	0.082263	0.092073	0.59426
Meth__cg04543012__TFCP2	0.055556	0.55941	0.082686	0.066756	0.5058	0.044228	0.66306	0.049007	0.049809	0.82217	0.069782	0.039964	0.79522	0.46995	0.29501	0.042294	0.041877	0.097796	0.041207	0.83399	0.84444	0.079434	0.060277	0.052965	0.069326	0.22594	0.080071	0.089238	0.18701	0.043906	0.047447	0.051229	0.04341	0.045533	0.2268	0.048305	0.45878	0.80361
Meth__cg02528468__ATP11B	0.047581	0.081499	0.046152	0.21768	0.61569	0.042253	0.31367	0.047508	0.045569	0.07591	0.047215	0.021558	0.066048	0.49743	0.053686	0.040172	0.035449	0.092487	0.046483	0.050454	0.042733	0.66459	0.049894	0.043758	0.094901	0.052083	0.074088	0.17117	0.2377	0.046464	0.035576	0.034732	0.043795	0.038881	0.6315	0.044358	0.080511	0.15879
Meth__cg15128898__FLJ23577	0.030984	0.033079	0.44777	0.053702	0.023799	0.60245	0.036053	0.15686	0.028571	0.035631	0.88942	0.042669	0.82127	0.02108	0.29196	0.02984	0.036686	0.082477	0.055112	0.025008	0.043611	0.030206	0.6228	0.022316	0.071861	0.032178	0.05598	0.0445	0.092751	0.029163	0.03845	0.029916	0.026105	0.024997	0.12033	0.039754	0.025715	0.039388
Meth__cg07060572__MAML2	0.07611	0.043979	0.042543	0.15827	0.057164	0.034278	0.15987	0.054024	0.039454	0.053472	0.036762	0.049515	0.077854	0.047346	0.051011	0.044571	0.044474	0.067348	0.029326	0.074599	0.080755	0.61389	0.038486	0.050567	0.076118	0.073774	0.079022	0.093465	0.081549	0.035875	0.038987	0.053378	0.0403	0.48585	0.098814	0.053131	0.15881	0.077039
Meth__cg13346411__CCKBR	0.066818	0.14756	0.93932	0.15095	0.057127	0.73007	0.9136	0.62445	0.056807	0.078036	0.68153	0.17572	0.93559	0.090783	0.068286	0.17702	0.10921	0.21587	0.56685	0.93747	0.62304	0.35734	0.18976	0.062098	0.92842	0.1005	0.087456	0.93111	0.12328	0.083161	0.12615	0.29385	0.074848	0.61887	0.10122	0.095787	0.080483	0.089535
Meth__cg22243662__ATP6V1C2	0.040781	0.044757	0.64333	0.063401	0.0539	0.97076	0.063322	0.76644	0.048436	0.047619	0.96697	0.56563	0.69181	0.047146	0.034512	0.21121	0.10477	0.095438	0.40885	0.58983	0.32875	0.50977	0.068116	0.15341	0.9238	0.07969	0.17314	0.95607	0.067953	0.034934	0.16517	0.039233	0.034072	0.97103	0.060626	0.041293	0.04644	0.044161
Meth__cg09109450__FLJ21820	0.53372	0.4463	0.094201	0.58826	0.063468	0.84907	0.87219	0.06592	0.11646	0.074278	0.086483	0.052325	0.85664	0.76891	0.46894	0.53736	0.054398	0.25417	0.06716	0.079201	0.083822	0.07996	0.096935	0.19227	0.085733	0.45551	0.13653	0.14899	0.425	0.11496	0.064153	0.061125	0.65539	0.56798	0.071866	0.075027	0.72542	0.8516
Meth__cg01143454__C20orf141	0.066652	0.029496	0.031545	0.089608	0.045641	0.12984	0.087075	0.040895	0.041067	0.14698	0.044435	0.032523	0.048417	0.40971	0.043276	0.082435	0.024153	0.066499	0.036901	0.099003	0.12698	0.16071	0.048466	0.37609	0.09199	0.11102	0.067956	0.24896	0.085023	0.059621	0.041952	0.058305	0.045775	0.1355	0.22183	0.05396	0.24796	0.17852
Meth__cg02131399__LRP1	0.031678	0.033451	0.044336	0.050318	0.03647	0.092076	0.047951	0.27619	0.029531	0.04739	0.041897	0.057896	0.25622	0.023085	0.041204	0.047714	0.067364	0.055221	0.036021	0.029969	0.038781	0.043352	0.13514	0.030821	0.073629	0.034442	0.064463	0.12143	0.067229	0.032376	0.031543	0.036939	0.032315	0.083423	0.061597	0.041885	0.043013	0.033584
Meth__cg16929104__GDF15	0.073132	0.089252	0.94296	0.24301	0.21201	0.71202	0.25029	0.91744	0.67508	0.085135	0.34471	0.60129	0.12359	0.098706	0.63676	0.57834	0.94069	0.66578	0.6374	0.087285	0.070468	0.13244	0.81036	0.065642	0.13605	0.23204	0.079916	0.13956	0.15338	0.092354	0.13364	0.060709	0.076772	0.060519	0.11661	0.085255	0.14252	0.20913
Meth__cg11290225__KIFC2	0.048408	0.060785	0.12296	0.05349	0.043494	0.15557	0.062983	0.054476	0.040027	0.056977	0.062114	0.15846	0.070515	0.041566	0.059301	0.068292	0.090054	0.13942	0.25664	0.044343	0.058374	0.043531	0.43829	0.068917	0.084896	0.048852	0.054712	0.12934	0.075581	0.3163	0.050335	0.21842	0.054251	0.04105	0.10904	0.4664	0.045297	0.04944
Meth__cg04621255__ENDOG	0.024547	0.015013	0.15592	0.039876	0.020823	0.068315	0.024706	0.048823	0.018036	0.030894	0.040333	0.035875	0.026114	0.01905	0.018619	0.030178	0.027997	0.07452	0.015843	0.036385	0.022794	0.022561	0.52953	0.02431	0.5972	0.039684	0.062585	0.040323	0.040404	0.023459	0.020749	0.020782	0.022783	0.01969	0.04181	0.024582	0.020708	0.020654
Meth__cg25524350__PEG10	0.51777	0.042403	0.47165	0.17978	0.1224	0.036813	0.075727	0.042515	0.060528	0.23173	0.096096	0.096529	0.31987	0.053284	0.16438	0.050932	0.042845	0.25503	0.036886	0.48908	0.52541	0.81656	0.042919	0.21426	0.31735	0.29356	0.5731	0.38034	0.050183	0.050711	0.059484	0.039398	0.62421	0.74404	0.093882	0.068235	0.31204	0.32102
Meth__cg18059933__TP53INP1	0.035319	0.74035	0.92871	0.0281	0.56372	0.33702	0.71644	0.94674	0.95245	0.067587	0.69479	0.70108	0.88271	0.027217	0.52461	0.90745	0.94405	0.83107	0.6925	0.88761	0.75769	0.45242	0.88109	0.2478	0.81944	0.025842	0.15818	0.043233	0.60171	0.91948	0.93235	0.43145	0.14735	0.030288	0.03649	0.19379	0.088013	0.20493
Meth__cg14076161__PRB4	0.80054	0.034035	0.084805	0.89734	0.59496	0.44413	0.31871	0.49913	0.84462	0.05535	0.50081	0.088707	0.72004	0.68535	0.55778	0.060656	0.37077	0.077751	0.031414	0.50137	0.66576	0.89275	0.14231	0.91534	0.20053	0.46038	0.081729	0.40126	0.045195	0.3571	0.21757	0.025835	0.031676	0.058098	0.050277	0.68607	0.30579	0.17915
Meth__cg24326142__CSF1	0.066463	0.84886	0.92286	0.72702	0.89482	0.051728	0.5669	0.2406	0.098183	0.88856	0.064521	0.079725	0.2783	0.52627	0.14535	0.38078	0.040124	0.17625	0.074724	0.93323	0.53916	0.68358	0.067052	0.23019	0.11958	0.11275	0.10326	0.64692	0.55175	0.055472	0.049043	0.085661	0.17372	0.92237	0.094158	0.6451	0.58576	0.91109
Meth__cg15202954__VGCNL1	0.093219	0.3787	0.10201	0.95781	0.097981	0.67191	0.94787	0.057675	0.15616	0.11458	0.21149	0.11687	0.44592	0.95607	0.19531	0.068708	0.084924	0.51367	0.094101	0.93288	0.93658	0.24631	0.12817	0.12064	0.18383	0.82348	0.17466	0.87852	0.21743	0.085475	0.078324	0.12145	0.11472	0.83787	0.13167	0.17544	0.10514	0.10226
Meth__cg09045681__TCF19	0.24851	0.21336	0.8236	0.95437	0.86156	0.24607	0.84454	0.067063	0.9305	0.8799	0.095432	0.94513	0.64136	0.81622	0.89156	0.065584	0.047587	0.12895	0.04877	0.93211	0.9108	0.87905	0.082328	0.9096	0.057589	0.69016	0.079724	0.073402	0.34174	0.045522	0.037704	0.06237	0.11443	0.046234	0.18282	0.90576	0.41833	0.22328
Meth__cg10364513__RXRG	0.19848	0.042288	0.96685	0.21699	0.056336	0.95135	0.73901	0.98419	0.11845	0.051935	0.70508	0.19318	0.96354	0.060505	0.088997	0.61707	0.24076	0.27146	0.3159	0.4393	0.14545	0.96522	0.11603	0.034834	0.93203	0.54192	0.12531	0.54939	0.079117	0.22745	0.45531	0.42144	0.041838	0.94798	0.071121	0.062047	0.19249	0.55244
Meth__cg12167564__LYST	0.045143	0.058201	0.040452	0.098007	0.047974	0.046889	0.081313	0.062335	0.061942	0.07798	0.18165	0.036494	0.065041	0.031017	0.053462	0.040902	0.044808	0.12504	0.053181	0.15343	0.30498	0.82204	0.032118	0.79631	0.037688	0.098681	0.08502	0.065723	0.15786	0.070165	0.036761	0.070701	0.031753	0.12791	0.06722	0.31113	0.062944	0.12186
Meth__cg24623271__ZIC2	0.39781	0.07379	0.076501	0.547	0.4038	0.038425	0.060793	0.073735	0.34267	0.051221	0.48218	0.067866	0.055265	0.1482	0.34376	0.065779	0.064729	0.21311	0.034763	0.031868	0.10147	0.85147	0.20181	0.76292	0.074662	0.067899	0.52596	0.47668	0.33735	0.060592	0.054176	0.048562	0.26455	0.039312	0.085036	0.05833	0.72698	0.69912
Meth__cg18488855__NOVA1	0.06339	0.056992	0.90113	0.053722	0.051824	0.061959	0.099636	0.43562	0.070853	0.077903	0.82526	0.43678	0.72705	0.050849	0.063467	0.11291	0.3211	0.47277	0.31227	0.06741	0.071984	0.060007	0.062636	0.050644	0.8424	0.053243	0.11827	0.16932	0.15235	0.077239	0.062329	0.13268	0.13628	0.61527	0.15213	0.67093	0.058007	0.057722
Meth__cg15164103__MEST	0.10477	0.061122	0.079719	0.10935	0.067746	0.83768	0.32679	0.77847	0.089425	0.070967	0.7729	0.22371	0.18813	0.048666	0.080125	0.48316	0.093475	0.086716	0.73864	0.069605	0.075672	0.6032	0.80676	0.044821	0.39966	0.082264	0.074784	0.13324	0.084048	0.85847	0.074231	0.16068	0.062201	0.4498	0.49294	0.075451	0.06903	0.080966
Meth__cg21094154__TNFSF11	0.15516	0.12349	0.19919	0.25304	0.089754	0.1151	0.16357	0.63327	0.28932	0.16861	0.43652	0.65955	0.2884	0.20582	0.24498	0.55016	0.70551	0.10674	0.1881	0.076174	0.17964	0.30939	0.23208	0.75188	0.16989	0.11537	0.14073	0.13738	0.12044	0.06226	0.82343	0.26914	0.10255	0.20771	0.16105	0.37284	0.18948	0.10703
Meth__cg00720137__DYNLRB2	0.025833	0.011606	0.019363	0.017099	0.010657	0.97684	0.019254	0.92854	0.078261	0.022665	0.80475	0.97664	0.034758	0.01172	0.058313	0.021067	0.48787	0.0711	0.05748	0.012682	0.020849	0.02003	0.037023	0.012074	0.7536	0.021931	0.015696	0.028676	0.042629	0.46936	0.017417	0.024311	0.010835	0.012827	0.036759	0.01792	0.023206	0.021206
Meth__cg00888479__SLC24A3	0.047905	0.6701	0.46106	0.052238	0.027847	0.84312	0.064337	0.22164	0.032915	0.030045	0.2036	0.22225	0.31529	0.028527	0.05308	0.49204	0.44991	0.098598	0.027935	0.36284	0.053936	0.057049	0.53114	0.67015	0.83616	0.065135	0.060514	0.090071	0.48088	0.042361	0.13799	0.24269	0.15818	0.022385	0.064297	0.03751	0.034699	0.035579
Meth__cg04893119__PI15	0.77355	0.075998	0.14405	0.56548	0.096756	0.49656	0.14649	0.63203	0.33988	0.40414	0.093759	0.26595	0.216	0.13487	0.2891	0.44961	0.72807	0.20727	0.25308	0.088683	0.2787	0.82845	0.45765	0.26577	0.58963	0.12713	0.24729	0.10439	0.078378	0.50927	0.64908	0.14451	0.091483	0.058219	0.10187	0.087666	0.18581	0.10349
Meth__cg14228238__EVI1	0.96501	0.057692	0.048236	0.15586	0.12576	0.75694	0.57665	0.15229	0.051467	0.057634	0.090159	0.035809	0.14597	0.089418	0.061177	0.63447	0.31008	0.11412	0.044551	0.89107	0.95373	0.94737	0.061766	0.96526	0.10095	0.9461	0.12951	0.85247	0.097892	0.038896	0.041375	0.044801	0.036467	0.94558	0.63761	0.94141	0.94289	0.94888
Meth__cg24155668__MAPK13	0.018834	0.7477	0.027503	0.019135	0.020247	0.98148	0.35934	0.021728	0.014274	0.72009	0.97815	0.02728	0.46561	0.020898	0.45546	0.97948	0.053623	0.044731	0.73367	0.457	0.46086	0.021627	0.97775	0.019907	0.036002	0.020673	0.031047	0.030069	0.53018	0.14153	0.014241	0.59347	0.014104	0.56636	0.074846	0.015493	0.019929	0.015593
Meth__cg15652212__FLJ90586	0.40877	0.024128	0.43846	0.63754	0.47324	0.94852	0.92946	0.69859	0.95747	0.025454	0.92812	0.344	0.7967	0.037512	0.71411	0.45028	0.95008	0.88375	0.81921	0.29222	0.083311	0.41935	0.94584	0.018115	0.90709	0.81217	0.056336	0.82155	0.052418	0.94177	0.93814	0.94936	0.025132	0.039746	0.065898	0.034333	0.22361	0.88494
Meth__cg05824432__DCI	0.019346	0.016696	0.020649	0.3849	0.012316	0.01226	0.015821	0.013191	0.021814	0.013955	0.015063	0.012296	0.028283	0.020884	0.015266	0.022785	0.015018	0.023184	0.015114	0.014229	0.018289	0.016869	0.018468	0.027712	0.037641	0.33763	0.02521	0.037819	0.018713	0.015807	0.016297	0.013691	0.023528	0.014737	0.038246	0.015	0.31724	0.021634
Meth__cg22359217__FBXO4	0.040693	0.077998	0.036093	0.051488	0.032664	0.029586	0.043372	0.025736	0.02964	0.035576	0.025675	0.034313	0.53461	0.029232	0.030717	0.032951	0.033581	0.052093	0.01921	0.027812	0.035114	0.10316	0.04189	0.039672	0.033685	0.088709	0.04003	0.082317	0.11277	0.026033	0.033725	0.022711	0.029795	0.03685	0.073127	0.038719	0.041577	0.034887
Meth__cg12391174__FLJ20489	0.058824	0.045077	0.0641	0.040955	0.024516	0.053179	0.052226	0.048858	0.091958	0.047189	0.2153	0.051581	0.056482	0.026042	0.042544	0.035319	0.044056	0.094271	0.34236	0.030089	0.052848	0.034056	0.63961	0.033235	0.098196	0.049144	0.034527	0.072581	0.094804	0.0271	0.033095	0.25245	0.034023	0.032639	0.037954	0.038001	0.042603	0.037261
Meth__cg25507001__NME5	0.05473	0.05429	0.88765	0.89183	0.034109	0.32788	0.89313	0.90876	0.080675	0.39236	0.52458	0.89235	0.85673	0.075799	0.11091	0.43794	0.059944	0.14178	0.061062	0.55468	0.3751	0.050311	0.76126	0.089427	0.68478	0.83104	0.097833	0.8026	0.13633	0.032695	0.82648	0.13657	0.10716	0.70639	0.13074	0.058738	0.24708	0.21109
Meth__cg25829226__PLEKHQ1	0.073844	0.10168	0.16871	0.24663	0.071978	0.08285	0.16203	0.035937	0.14757	0.092152	0.06626	0.32158	0.18199	0.05512	0.14853	0.072804	0.059529	0.1558	0.057615	0.30405	0.20289	0.07843	0.057553	0.11719	0.11974	0.43922	0.073401	0.22315	0.1481	0.066185	0.044064	0.062304	0.065299	0.37671	0.14443	0.093265	0.11306	0.07588
Meth__cg11710000__FZD3	0.048597	0.038522	0.92243	0.1235	0.065586	0.50649	0.060391	0.32948	0.072893	0.056448	0.12784	0.12351	0.11342	0.042036	0.072792	0.43452	0.058706	0.1505	0.038755	0.045132	0.074286	0.28121	0.095468	0.041906	0.20046	0.092727	0.12962	0.15389	0.11766	0.035169	0.041233	0.19451	0.056485	0.047204	0.069631	0.054904	0.04653	0.055704
Meth__cg04237663__KCNV1	0.59131	0.67979	0.41407	0.38549	0.041758	0.67394	0.90249	0.92558	0.033694	0.72678	0.8313	0.68749	0.38854	0.80444	0.22154	0.53246	0.12251	0.072309	0.22971	0.059006	0.039588	0.076855	0.067861	0.05812	0.81845	0.040701	0.1356	0.73534	0.4905	0.40479	0.51562	0.50436	0.041082	0.74084	0.24696	0.58094	0.60091	0.60665
Meth__cg12728032__ELF5	0.099195	0.044628	0.25314	0.055069	0.11541	0.20075	0.091379	0.12335	0.06333	0.063429	0.1445	0.073974	0.39871	0.042031	0.054822	0.11003	0.69142	0.3814	0.085784	0.077253	0.081201	0.60534	0.57474	0.044368	0.35253	0.078688	0.39324	0.35557	0.065063	0.12293	0.1659	0.21163	0.048534	0.48637	0.083481	0.051311	0.15539	0.091433
Meth__cg26055770__PDZRN3	0.051328	0.037736	0.76957	0.078002	0.045217	0.13801	0.065651	0.11516	0.048576	0.058388	0.050937	0.057621	0.68753	0.039622	0.059192	0.047934	0.06751	0.071462	0.047348	0.058194	0.049463	0.046445	0.080299	0.037865	0.88841	0.061561	0.14589	0.093198	0.062322	0.042979	0.040936	0.09792	0.050283	0.045794	0.092095	0.056181	0.043058	0.052783
Meth__cg06722633__GRIK3	0.66819	0.056564	0.98007	0.054991	0.02749	0.9497	0.30441	0.97007	0.11314	0.023688	0.95237	0.97925	0.64135	0.5977	0.10463	0.30739	0.72838	0.040835	0.17133	0.96973	0.80682	0.027456	0.13344	0.11844	0.83429	0.95701	0.087006	0.86966	0.078788	0.16866	0.16415	0.74124	0.031328	0.86704	0.062468	0.282	0.052301	0.041516
Meth__cg05767404__C1orf150	0.84966	0.098382	0.20917	0.35406	0.07207	0.74786	0.79089	0.80124	0.067061	0.128	0.68034	0.28351	0.17456	0.058365	0.07492	0.57807	0.82755	0.098798	0.11981	0.19499	0.1906	0.81099	0.17515	0.18796	0.69308	0.18261	0.18226	0.2347	0.21511	0.37755	0.46587	0.22906	0.13131	0.20768	0.11888	0.14307	0.62321	0.71207
Meth__cg26297688__C12orf23	0.24554	0.08575	0.28767	0.92535	0.33339	0.057108	0.12632	0.16567	0.059943	0.21012	0.066399	0.73869	0.58399	0.42766	0.067494	0.15325	0.032231	0.21898	0.044241	0.60807	0.2658	0.37856	0.079978	0.7581	0.050777	0.11118	0.056944	0.10768	0.15003	0.035054	0.048915	0.10469	0.080329	0.10386	0.076651	0.21033	0.48874	0.81809
Meth__cg07641524__MSRB3	0.057904	0.061814	0.063998	0.083173	0.093922	0.042753	0.055779	0.033842	0.051493	0.050875	0.47111	0.21894	0.13888	0.69016	0.058461	0.057717	0.05829	0.11047	0.03909	0.53362	0.55521	0.49056	0.059458	0.048333	0.050582	0.046948	0.093114	0.12889	0.068396	0.041164	0.033002	0.02695	0.04236	0.56081	0.057738	0.070799	0.091372	0.074185
Meth__cg01795122__EMP3	0.56532	0.56387	0.91658	0.84134	0.17067	0.021983	0.88119	0.037107	0.060973	0.79146	0.9192	0.39332	0.89016	0.55078	0.31491	0.57514	0.022753	0.24216	0.017227	0.79435	0.89459	0.87882	0.025554	0.905	0.050387	0.87359	0.10945	0.93524	0.49253	0.034537	0.022414	0.028657	0.24885	0.93105	0.073258	0.54698	0.82713	0.92521
Meth__cg19669036__SNAP29	0.017918	0.019556	0.055653	0.021344	0.025859	0.037526	0.027585	0.10607	0.023765	0.025381	0.060621	0.11428	0.035795	0.017285	0.026732	0.042409	0.023086	0.039591	0.01627	0.01769	0.02	0.032797	0.030767	0.03905	0.17417	0.024745	0.031785	0.037789	0.029828	0.032908	0.029614	0.035527	0.04365	0.01912	0.019147	0.019043	0.041272	0.028602
Meth__cg13574590__CCND2	0.58654	0.031936	0.93727	0.044923	0.038517	0.79212	0.16141	0.42216	0.042911	0.092061	0.89119	0.65243	0.189	0.033305	0.071374	0.034004	0.12513	0.037727	0.051917	0.59996	0.39075	0.10857	0.099581	0.11589	0.5512	0.068262	0.17241	0.89899	0.049286	0.031945	0.14096	0.10678	0.042338	0.55266	0.15654	0.063639	0.11566	0.061507
Meth__cg07422345__CEBPA	0.045392	0.036282	0.19029	0.060622	0.037028	0.048003	0.069728	0.10616	0.041856	0.047873	0.061735	0.055501	0.15704	0.027141	0.050119	0.045551	0.054136	0.11058	0.081947	0.035998	0.095581	0.048362	0.070104	0.037286	0.35024	0.10097	0.047422	0.091598	0.072714	0.047538	0.053615	0.11646	0.030111	0.032239	0.15355	0.042589	0.035207	0.037893
Meth__cg13745870__SPATA12	0.11185	0.12979	0.13041	0.30764	0.80006	0.44681	0.42341	0.073248	0.33468	0.43019	0.47328	0.27233	0.19797	0.6529	0.30226	0.089232	0.09338	0.22647	0.1601	0.2851	0.24682	0.82787	0.13023	0.19693	0.11399	0.53236	0.15565	0.57084	0.29567	0.11626	0.12008	0.13499	0.15502	0.41859	0.45451	0.15131	0.59259	0.29884
Meth__cg21602160__AOC3	0.11882	0.10507	0.35813	0.52162	0.085511	0.34316	0.16892	0.82081	0.37593	0.18767	0.29037	0.78503	0.27364	0.12308	0.25571	0.20615	0.44181	0.16472	0.073569	0.12156	0.14726	0.69782	0.55568	0.21367	0.32335	0.31855	0.11785	0.24326	0.10149	0.12325	0.28906	0.13469	0.10513	0.14666	0.056917	0.14286	0.11211	0.092162
Meth__cg00466249__MGC15523	0.092023	0.065303	0.2403	0.071753	0.15167	0.76543	0.1075	0.35207	0.37706	0.20109	0.10238	0.63695	0.43023	0.050742	0.32491	0.36145	0.24243	0.083399	0.89086	0.044207	0.068353	0.41842	0.77008	0.20009	0.25636	0.06278	0.14313	0.10094	0.12175	0.32064	0.047963	0.23162	0.095648	0.53721	0.19014	0.32812	0.086398	0.070755
Meth__cg06636463__DDX1	0.039901	0.44741	0.3134	0.20114	0.090606	0.027528	0.17077	0.034142	0.41087	0.035186	0.033303	0.078075	0.091636	0.048214	0.31035	0.042932	0.03385	0.052536	0.024996	0.030734	0.050972	0.051985	0.044238	0.050582	0.045021	0.19873	0.38508	0.056035	0.10801	0.027408	0.025672	0.031826	0.054906	0.059077	0.11037	0.044864	0.034766	0.15627
Meth__cg22085335__KCNF1	0.032211	0.030268	0.41356	0.040613	0.032174	0.87547	0.04045	0.12298	0.033125	0.031099	0.045822	0.044732	0.12482	0.030769	0.03859	0.042101	0.04415	0.059556	0.26687	0.032109	0.042747	0.075277	0.040352	0.037885	0.29105	0.037592	0.056552	0.59915	0.040237	0.047174	0.045532	0.044404	0.041855	0.13647	0.051467	0.036041	0.041373	0.038447
Meth__cg14473924__PDZRN3	0.076038	0.058657	0.92225	0.1292	0.094421	0.26943	0.084705	0.55894	0.070942	0.077266	0.077316	0.1291	0.75711	0.069581	0.086017	0.066316	0.10065	0.16541	0.056951	0.048069	0.072927	0.081778	0.25325	0.058439	0.81335	0.080316	0.13307	0.16682	0.10178	0.063545	0.095356	0.36829	0.051891	0.068728	0.11575	0.076497	0.081906	0.10066
Meth__cg19224837__GSC	0.02	0.019276	0.1644	0.021441	0.015248	0.85176	0.02875	0.98193	0.023671	0.022954	0.027655	0.022564	0.082629	0.036612	0.020639	0.051783	0.024256	0.047767	0.058909	0.015927	0.022751	0.030956	0.02445	0.016712	0.95346	0.021332	0.038482	0.2785	0.073118	0.024932	0.026849	0.056662	0.021094	0.052714	0.11116	0.029034	0.025353	0.026633
Meth__cg25488206__RBM9	0.084582	0.09994	0.071466	0.064376	0.78919	0.037693	0.82889	0.035925	0.066058	0.28147	0.88381	0.066496	0.095462	0.053662	0.067146	0.055365	0.060377	0.062629	0.036458	0.74371	0.58167	0.92516	0.054122	0.8935	0.083587	0.080861	0.060621	0.93672	0.10394	0.058769	0.043314	0.062231	0.027162	0.19939	0.12041	0.75208	0.81659	0.66964
Meth__cg11373429__ICAM5	0.18049	0.15434	0.12744	0.25949	0.12652	0.09973	0.13318	0.16242	0.085228	0.13475	0.12623	0.12516	0.80139	0.73354	0.095706	0.88259	0.12868	0.23023	0.10426	0.77533	0.76884	0.53877	0.58669	0.49186	0.26576	0.63148	0.18095	0.81709	0.17316	0.31829	0.09907	0.14835	0.14127	0.87843	0.30461	0.25394	0.22885	0.12872
Meth__cg20134151__PPP1R14C	0.21995	0.39223	0.84474	0.93492	0.10634	0.81803	0.89595	0.025193	0.46482	0.10048	0.22771	0.71875	0.75696	0.086217	0.30992	0.12475	0.057275	0.12855	0.090696	0.93507	0.92317	0.93671	0.055468	0.9306	0.67879	0.95115	0.067027	0.89126	0.16682	0.038161	0.024421	0.11232	0.046231	0.85317	0.38457	0.92832	0.70876	0.46403
Meth__cg01519742__JAKMIP1	0.030357	0.023443	0.042944	0.02894	0.018709	0.72168	0.027624	0.55981	0.046186	0.036173	0.043988	0.29964	0.12275	0.98425	0.047913	0.032528	0.050461	0.046013	0.20033	0.029004	0.044121	0.025803	0.031929	0.040976	0.95995	0.035035	0.049978	0.79604	0.081231	0.02874	0.58003	0.06178	0.021227	0.03167	0.069697	0.034839	0.030228	0.034527
Meth__cg17421623__C3orf9	0.046675	0.25988	0.49356	0.79181	0.16974	0.035664	0.051555	0.040892	0.10701	0.14128	0.029248	0.041112	0.12045	0.28578	0.072706	0.12944	0.033606	0.051361	0.035977	0.069151	0.13808	0.087992	0.038673	0.23217	0.076021	0.32242	0.12019	0.053115	0.20803	0.03135	0.031522	0.051941	0.043513	0.03547	0.062239	0.67052	0.074472	0.11036
Meth__cg25483003__ENTPD2	0.027448	0.026395	0.25123	0.046992	0.030778	0.96981	0.048842	0.038498	0.043032	0.048717	0.041365	0.31006	0.59165	0.017567	0.061762	0.037064	0.60325	0.06407	0.96028	0.15813	0.095541	0.060063	0.97156	0.035769	0.92223	0.23298	0.073487	0.066875	0.079761	0.090844	0.019244	0.30212	0.021951	0.019893	0.05442	0.043149	0.025799	0.026923
Meth__cg22521310__SERTAD2	0.03815	0.35215	0.044081	0.054968	0.06626	0.046017	0.056414	0.26651	0.047316	0.041716	0.051703	0.034541	0.096767	0.033161	0.039549	0.10702	0.037617	0.055027	0.032353	0.067413	0.067709	0.92192	0.035329	0.11566	0.053394	0.047459	0.06023	0.52141	0.18903	0.049085	0.030265	0.041599	0.052569	0.038743	0.074493	0.047152	0.14327	0.64946
Meth__cg24890043__DKFZP566N034	0.092431	0.058868	0.97055	0.048925	0.039271	0.96179	0.16296	0.33527	0.032647	0.082522	0.9206	0.15115	0.91025	0.10019	0.10576	0.046373	0.15009	0.16936	0.22278	0.40879	0.13191	0.046191	0.10323	0.1955	0.58034	0.092111	0.1529	0.93699	0.052757	0.038223	0.028481	0.85991	0.037182	0.71141	0.06438	0.042894	0.044156	0.05735
Meth__cg05790038__TRPV3	0.04229	0.04342	0.85282	0.69794	0.75484	0.88919	0.048001	0.39288	0.027054	0.54063	0.92721	0.038285	0.83	0.10114	0.33545	0.6689	0.92306	0.11912	0.66583	0.1623	0.48809	0.9144	0.89785	0.049958	0.88273	0.33063	0.39126	0.83425	0.096214	0.46792	0.70298	0.64111	0.52504	0.033315	0.14625	0.045041	0.83354	0.81264
Meth__cg15853125__TIAM1	0.051712	0.053989	0.21156	0.36248	0.079582	0.94339	0.34799	0.040397	0.094911	0.098549	0.04384	0.79415	0.072272	0.041373	0.099794	0.24934	0.61031	0.079896	0.16646	0.28745	0.35604	0.057715	0.88871	0.045038	0.85046	0.13557	0.10424	0.087928	0.046448	0.28538	0.074151	0.19313	0.032794	0.35937	0.34163	0.04285	0.060667	0.065067
