Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg25705900__RNF144	0.06793	0.035627	0.45138	0.043002	0.042328	0.095482	0.057739	0.5283	0.24556	0.048481	0.055769	0.24247	0.071832	0.19151	0.034535	0.057135	0.042534	0.060634	0.070309	0.044347	0.067664	0.055307	0.10708	0.061631	0.060669	0.89481	0.055456	0.15813	0.15613	0.069711	0.050225	0.1147	0.57175	0.046934	0.035337	0.045032	0.10295	0.042402	0.04056
Meth__cg25999015__ZNF575	0.40155	0.057534	0.13112	0.51165	0.047996	0.1191	0.054925	0.41019	0.12637	0.14642	0.048811	0.10703	0.31144	0.34057	0.1412	0.12858	0.28122	0.15931	0.13289	0.041273	0.087676	0.093458	0.047048	0.062899	0.11258	0.38205	0.062744	0.057576	0.078441	0.18244	0.048097	0.044369	0.10255	0.052105	0.028171	0.04682	0.1693	0.059189	0.097953
Meth__cg04633384__C18orf1	0.034943	0.047332	0.89408	0.10454	0.0679	0.52618	0.043626	0.14326	0.04692	0.02933	0.048117	0.060234	0.088864	0.62327	0.030256	0.032336	0.021319	0.051882	0.071999	0.027864	0.026565	0.10079	0.066355	0.043514	0.054157	0.8844	0.053259	0.050784	0.12473	0.097622	0.024288	0.28659	0.21613	0.040147	0.034232	0.074763	0.077613	0.040699	0.065052
Meth__cg07629017__NPBWR1	0.21412	0.026729	0.94435	0.70462	0.20359	0.24813	0.25824	0.27726	0.92345	0.051172	0.082041	0.84587	0.60395	0.84297	0.16056	0.079695	0.72732	0.075414	0.54651	0.032906	0.35799	0.35577	0.59927	0.30228	0.9439	0.61655	0.28008	0.10044	0.4629	0.073766	0.23572	0.048801	0.043182	0.055567	0.050769	0.095186	0.1	0.65619	0.31899
Meth__cg11157872__FLJ11021	0.035275	0.041481	0.057392	0.033031	0.01987	0.029081	0.074201	0.084302	0.28429	0.08	0.02707	0.043691	0.16905	0.057971	0.021127	0.049115	0.045364	0.021998	0.056792	0.040918	0.027427	0.042498	0.022663	0.044503	0.035022	0.076711	0.022078	0.055925	0.038578	0.08694	0.045204	0.037446	0.045815	0.02158	0.029849	0.017188	0.15071	0.039228	0.033555
Meth__cg04676561__HIST1H1B	0.035154	0.027563	0.034891	0.025208	0.021397	0.58376	0.028695	0.086632	0.067159	0.025102	0.029739	0.057326	0.025297	0.20094	0.031928	0.0223	0.025122	0.027626	0.046262	0.6868	0.031796	0.027831	0.37945	0.03775	0.93032	0.67203	0.02995	0.068061	0.046363	0.060666	0.73727	0.023444	0.93407	0.020448	0.024812	0.26243	0.029156	0.032583	0.04034
Meth__cg00079563__ARFGAP3	0.49946	0.064006	0.94786	0.25071	0.26973	0.88165	0.13735	0.62679	0.17188	0.14859	0.22018	0.22652	0.37041	0.50483	0.25107	0.14752	0.055597	0.68015	0.061319	0.029406	0.64224	0.2641	0.74695	0.20047	0.66242	0.9059	0.35341	0.063893	0.070083	0.11326	0.02648	0.083741	0.38178	0.29954	0.030279	0.22017	0.30574	0.69528	0.88799
Meth__cg07214572__LHX9	0.11074	0.016044	0.32647	0.37053	0.088369	0.9041	0.58639	0.43347	0.96433	0.028251	0.04192	0.90993	0.024131	0.65435	0.021064	0.024459	0.83189	0.030244	0.036828	0.063651	0.23125	0.34794	0.79438	0.92551	0.85707	0.59701	0.4538	0.028063	0.56151	0.032519	0.036896	0.024328	0.042036	0.28307	0.025104	0.14604	0.12567	0.62927	0.32465
Meth__cg08695830__CYLN2	0.030961	0.027109	0.037631	0.038646	0.031609	0.12203	0.058511	0.26141	0.044287	0.019402	0.033091	0.039062	0.058698	0.057101	0.042174	0.028489	0.029191	0.073816	0.052105	0.024074	0.030422	0.044505	0.050131	0.032547	0.03678	0.067406	0.03472	0.040702	0.052682	0.036714	0.033206	0.031675	0.030989	0.032486	0.029345	0.047578	0.060333	0.039212	0.03354
Meth__cg16122592__MAGEB6	0.3911	0.038387	0.0826	0.82669	0.13282	0.42059	0.79629	0.35824	0.84436	0.75832	0.062588	0.80982	0.41088	0.1669	0.81456	0.46801	0.77423	0.83283	0.1043	0.089068	0.059851	0.44427	0.4303	0.043587	0.56048	0.10696	0.097366	0.049409	0.4508	0.10037	0.18556	0.69672	0.11077	0.33442	0.050109	0.27972	0.064217	0.4129	0.44396
Meth__cg08896945__CALCB	0.053901	0.04835	0.15917	0.20462	0.03918	0.67538	0.13948	0.43451	0.57538	0.042582	0.052428	0.41903	0.094656	0.53335	0.51117	0.047294	0.50711	0.14598	0.10142	0.051481	0.88885	0.90465	0.18829	0.13781	0.055919	0.85224	0.10886	0.057462	0.83774	0.14393	0.045033	0.051875	0.29802	0.034339	0.049971	0.12534	0.1326	0.47486	0.43772
Meth__cg09837943__ZIM2	0.66324	0.064601	0.25069	0.34218	0.87892	0.23367	0.6952	0.21734	0.53941	0.078779	0.087402	0.7686	0.73891	0.12215	0.11386	0.10136	0.78077	0.26018	0.11506	0.052262	0.083826	0.1392	0.8381	0.17949	0.70836	0.15335	0.073446	0.097	0.32727	0.096524	0.65414	0.13955	0.066224	0.040831	0.082815	0.66171	0.13566	0.083886	0.067368
Meth__cg18011401__CACNA1A	0.41824	0.12281	0.66107	0.22775	0.14641	0.59581	0.2772	0.14843	0.75298	0.11086	0.14315	0.41369	0.26497	0.2155	0.051759	0.14789	0.19966	0.17938	0.15257	0.24529	0.19523	0.5527	0.14151	0.084356	0.54354	0.33096	0.10239	0.17612	0.40921	0.26265	0.074167	0.073152	0.078882	0.077844	0.10889	0.28901	0.11699	0.12221	0.092852
Meth__cg13756879__IGF2	0.041981	0.026439	0.36774	0.044643	0.026202	0.62157	0.24536	0.25974	0.80555	0.033054	0.035355	0.76613	0.87634	0.39144	0.038892	0.031729	0.036356	0.037971	0.13813	0.07572	0.83533	0.7575	0.15088	0.04175	0.79324	0.90291	0.046713	0.041808	0.78247	0.054709	0.038643	0.025954	0.49396	0.030444	0.024335	0.21551	0.065348	0.031401	0.03039
Meth__cg15271616__RUSC2	0.13098	0.49391	0.059176	0.9521	0.29554	0.04772	0.72587	0.17638	0.024892	0.28476	0.087952	0.064239	0.17224	0.91622	0.97798	0.8458	0.054902	0.063948	0.075962	0.041457	0.94693	0.91038	0.046825	0.075623	0.53619	0.067387	0.96119	0.10173	0.9484	0.10792	0.054537	0.065008	0.5604	0.97325	0.47193	0.25968	0.14849	0.60355	0.94667
Meth__cg14134005__GATA4	0.46144	0.047574	0.9014	0.05294	0.05117	0.37031	0.20313	0.65525	0.81793	0.063857	0.05295	0.53359	0.76158	0.51107	0.069649	0.061477	0.5165	0.088596	0.13344	0.040127	0.79461	0.7255	0.88249	0.57968	0.81177	0.497	0.53518	0.11691	0.086361	0.077252	0.1456	0.10916	0.11022	0.26936	0.077058	0.48001	0.69886	0.45142	0.40278
Meth__cg05742308__SEMA3A	0.43098	0.047241	0.19499	0.25737	0.096191	0.37484	0.23782	0.1267	0.80309	0.078197	0.10867	0.2485	0.21209	0.45653	0.11346	0.092513	0.70008	0.06991	0.21693	0.079799	0.045238	0.1157	0.4342	0.072466	0.099952	0.13042	0.12872	0.25751	0.23517	0.092901	0.094757	0.077534	0.13054	0.6062	0.047863	0.12533	0.19681	0.19728	0.52289
Meth__cg16076328__TACSTD1	0.048157	0.032155	0.054132	0.047269	0.03079	0.97575	0.044638	0.92671	0.059391	0.053394	0.044347	0.16427	0.17513	0.047956	0.037936	0.040875	0.036856	0.048993	0.075729	0.24791	0.03592	0.044132	0.038281	0.98074	0.03466	0.53993	0.045314	0.044937	0.062829	0.080457	0.95715	0.032867	0.69085	0.036161	0.046324	0.022653	0.069187	0.040764	0.056111
Meth__cg10187932__PARP11	0.1857	0.12629	0.14863	0.15937	0.085193	0.40452	0.25475	0.37589	0.15525	0.11916	0.073108	0.8	0.22453	0.17871	0.098953	0.13722	0.15892	0.13467	0.22308	0.23453	0.11061	0.17178	0.12647	0.32305	0.10961	0.21232	0.074738	0.35866	0.24112	0.20545	0.80402	0.15363	0.15746	0.17263	0.10458	0.10286	0.45346	0.092885	0.10392
Meth__cg27495845__FCRLM2	0.5036	0.028987	0.40779	0.64864	0.77647	0.068506	0.18094	0.56306	0.56939	0.36124	0.076687	0.26636	0.43119	0.35158	0.023051	0.25728	0.2694	0.13469	0.13626	0.066583	0.43877	0.29772	0.92441	0.28949	0.94486	0.50068	0.34684	0.1279	0.14032	0.072702	0.33034	0.40404	0.50163	0.11512	0.036937	0.22983	0.14646	0.46677	0.23621
Meth__cg00707317__NMNAT2	0.44644	0.018608	0.047463	0.096154	0.033648	0.54513	0.65071	0.15773	0.29211	0.022978	0.05353	0.31243	0.61645	0.93159	0.019721	0.023005	0.41447	0.041032	0.048409	0.23974	0.4339	0.31849	0.11132	0.021847	0.47681	0.087807	0.046111	0.14575	0.86271	0.045455	0.035586	0.066507	0.041901	0.10839	0.023884	0.71955	0.11803	0.033272	0.31151
Meth__cg26240939__LOC57149	0.092752	0.11019	0.49467	0.18301	0.11714	0.78985	0.1298	0.61767	0.45372	0.38478	0.10776	0.1484	0.53717	0.30401	0.10705	0.28685	0.7491	0.61561	0.41639	0.70733	0.092926	0.08609	0.11299	0.694	0.30139	0.65211	0.13825	0.29624	0.15576	0.1511	0.69693	0.27541	0.64885	0.17173	0.099593	0.10719	0.18919	0.17127	0.17521
Meth__cg10061117__SORL1	0.016696	0.013689	0.74631	0.021845	0.02058	0.44619	0.021847	0.47707	0.023665	0.01197	0.018013	0.081166	0.15029	0.11838	0.018924	0.01507	0.08672	0.042547	0.2004	0.01206	0.052458	0.059021	0.17787	0.033392	0.018312	0.83941	0.011425	0.038462	0.053218	0.020979	0.024111	0.22595	0.029946	0.23923	0.014094	0.01447	0.022636	0.01898	0.031188
Meth__cg14613832__CYP26A1	0.053446	0.027923	0.31075	0.037602	0.033107	0.036531	0.049556	0.067252	0.051666	0.035088	0.049338	0.49982	0.062687	0.086816	0.027995	0.036205	0.42327	0.034547	0.080265	0.085811	0.030324	0.051326	0.040394	0.048852	0.027324	0.83291	0.041959	0.05522	0.052095	0.065909	0.03506	0.052348	0.043161	0.029412	0.031071	0.23434	0.051188	0.037301	0.042116
Meth__cg26259865__LOC124220	0.08778	0.19609	0.84624	0.2686	0.20966	0.76944	0.15015	0.9111	0.91834	0.36771	0.23837	0.90179	0.89881	0.93517	0.070721	0.2948	0.8774	0.96788	0.43917	0.59942	0.59354	0.4395	0.092397	0.94434	0.17945	0.47292	0.12388	0.13936	0.39456	0.13513	0.93989	0.65395	0.89592	0.077127	0.17036	0.089942	0.34374	0.33527	0.10217
Meth__cg24833176__PHF20L1	0.056632	0.031331	0.050556	0.035579	0.026688	0.032395	0.21507	0.056841	0.045173	0.029304	0.026917	0.036357	0.071692	0.049044	0.017662	0.033614	0.034558	0.066189	0.054255	0.027257	0.067832	0.063916	0.060381	0.033379	0.039843	0.2914	0.03997	0.051983	0.061505	0.046009	0.03019	0.039877	0.12588	0.031142	0.047417	0.033855	0.043981	0.051656	0.041531
Meth__cg03623878__MCF2L	0.019556	0.025632	0.03543	0.030514	0.019958	0.45834	0.031095	0.31723	0.13625	0.020123	0.031796	0.04279	0.089331	0.09388	0.016615	0.027527	0.20627	0.75725	0.038929	0.016696	0.020634	0.044224	0.037087	0.59501	0.017721	0.048839	0.033462	0.043776	0.062828	0.02081	0.23603	0.081245	0.02306	0.022266	0.018268	0.025015	0.10253	0.0278	0.044804
Meth__cg17398312__FRMPD4	0.9677	0.022062	0.94288	0.22951	0.046295	0.97629	0.96382	0.062421	0.92486	0.099241	0.026541	0.88594	0.97378	0.87181	0.034329	0.41697	0.19622	0.062622	0.27324	0.094964	0.65945	0.54956	0.66576	0.060434	0.97318	0.91684	0.31975	0.11577	0.94793	0.036491	0.024208	0.93941	0.28358	0.1833	0.04872	0.87711	0.060824	0.44059	0.076017
Meth__cg26952662__CTHRC1	0.6443	0.025066	0.034941	0.43541	0.27932	0.96249	0.66592	0.97792	0.54812	0.93907	0.028927	0.063012	0.032133	0.23814	0.018059	0.71088	0.75089	0.27105	0.12335	0.83048	0.021442	0.030216	0.13934	0.23937	0.17145	0.9253	0.026449	0.049293	0.064728	0.063666	0.026654	0.033391	0.95559	0.25214	0.022457	0.38626	0.93981	0.14203	0.94334
Meth__cg04515986__FTHL17	0.22471	0.074083	0.42984	0.7539	0.29543	0.12107	0.476	0.10836	0.66732	0.064315	0.070288	0.46355	0.33985	0.34989	0.27498	0.080234	0.58162	0.21457	0.12565	0.076205	0.078639	0.27108	0.11253	0.29667	0.30842	0.13478	0.10375	0.10141	0.21778	0.18017	0.071716	0.73861	0.065717	0.23057	0.14371	0.21998	0.14742	0.24675	0.22589
Meth__cg11015241__ATP10A	0.8912	0.094203	0.42937	0.50186	0.88716	0.25921	0.68524	0.1925	0.9275	0.081399	0.077586	0.84655	0.93807	0.17355	0.054649	0.15087	0.88458	0.89032	0.19666	0.26751	0.65833	0.52665	0.78165	0.14411	0.93221	0.8623	0.33277	0.070266	0.22716	0.081761	0.93265	0.038654	0.12731	0.072815	0.83696	0.94716	0.67263	0.21598	0.31637
Meth__cg20199629__SAMD14	0.043655	0.039597	0.45152	0.09677	0.032741	0.48238	0.057136	0.80482	0.11097	0.033905	0.03618	0.93426	0.32103	0.58247	0.035407	0.048079	0.93027	0.039611	0.11535	0.036253	0.041425	0.04426	0.040577	0.06657	0.051217	0.094324	0.057293	0.064407	0.10338	0.079663	0.050732	0.058307	0.04458	0.049765	0.04049	0.92764	0.1347	0.12616	0.044355
Meth__cg01610488__TRPA1	0.041199	0.03081	0.9613	0.59223	0.61699	0.96919	0.67171	0.69378	0.8952	0.040932	0.033815	0.08101	0.86478	0.47396	0.41511	0.041214	0.080871	0.65036	0.077756	0.72955	0.76094	0.46519	0.20376	0.20157	0.54063	0.94493	0.26999	0.089601	0.91695	0.066169	0.34267	0.04788	0.67104	0.052203	0.044871	0.70271	0.039784	0.89264	0.9252
Meth__cg18384643__MRPS33	0.033375	0.020036	0.059104	0.021999	0.019856	0.045077	0.035408	0.19699	0.59541	0.019186	0.026052	0.23121	0.043117	0.13629	0.024948	0.022126	0.035548	0.018835	0.057851	0.020108	0.022336	0.038596	0.034389	0.036993	0.019182	0.068361	0.036684	0.037403	0.078177	0.044137	0.023206	0.023308	0.031498	0.012937	0.032094	0.021187	0.12896	0.043347	0.039221
Meth__cg09226684__KLK10	0.57287	0.087975	0.20367	0.2924	0.10584	0.38722	0.10052	0.29986	0.17463	0.11063	0.10219	0.86567	0.72887	0.12721	0.13035	0.12949	0.12659	0.27874	0.10526	0.2206	0.095399	0.12513	0.63634	0.098083	0.36703	0.29566	0.11556	0.18784	0.56308	0.076601	0.11019	0.11508	0.09317	0.072982	0.11836	0.11587	0.11765	0.1027	0.086381
Meth__cg22175764__C20orf86	0.40022	0.027694	0.91259	0.028289	0.048103	0.92416	0.11149	0.77558	0.58438	0.049859	0.039855	0.89425	0.52991	0.90309	0.089096	0.17257	0.85601	0.047705	0.1058	0.87018	0.89513	0.76729	0.67729	0.08213	0.41797	0.85587	0.15292	0.10628	0.84138	0.21446	0.068578	0.14055	0.87005	0.090399	0.036811	0.86998	0.11322	0.071569	0.064405
Meth__cg13733733__LILRA3	0.44166	0.086809	0.82142	0.62473	0.15847	0.38345	0.15599	0.62936	0.82919	0.059313	0.36677	0.72235	0.58258	0.42836	0.067732	0.078657	0.57432	0.40417	0.09125	0.056174	0.6171	0.67299	0.17779	0.15724	0.6266	0.13165	0.095363	0.10737	0.25767	0.10675	0.071553	0.083805	0.068766	0.51643	0.064733	0.39908	0.22434	0.25434	0.21302
Meth__cg02104644__SYT7	0.091047	0.053017	0.16944	0.042296	0.04431	0.90859	0.099982	0.78885	0.5855	0.030261	0.26317	0.035846	0.74153	0.61506	0.046388	0.041405	0.36514	0.2077	0.075754	0.058131	0.078958	0.25716	0.031047	0.56458	0.050995	0.80424	0.068984	0.049462	0.14466	0.17046	0.038845	0.041624	0.91618	0.048662	0.026293	0.055244	0.097149	0.056814	0.055619
Meth__cg05436231__CD164L2	0.036745	0.033462	0.085137	0.97276	0.031019	0.97605	0.032285	0.9699	0.3342	0.02452	0.035896	0.032724	0.25671	0.058847	0.02565	0.028591	0.034449	0.97612	0.68014	0.59779	0.041168	0.028935	0.030263	0.92365	0.026628	0.92422	0.72805	0.047919	0.90624	0.11738	0.26959	0.47549	0.49218	0.025109	0.041022	0.025292	0.059684	0.9676	0.97134
Meth__cg13885201__ZNF23	0.045152	0.038361	0.071993	0.2904	0.48105	0.22122	0.93382	0.099089	0.033855	0.11076	0.47647	0.043307	0.029372	0.16509	0.61388	0.11688	0.11187	0.029635	0.32675	0.048935	0.40205	0.75912	0.059721	0.051707	0.547	0.83022	0.62193	0.046014	0.91397	0.077977	0.026391	0.039742	0.16126	0.32229	0.22343	0.92557	0.084265	0.070203	0.054132
Meth__cg21091629__FRAG1	0.022814	0.016036	0.019512	0.024762	0.021006	0.038032	0.024711	0.22358	0.030894	0.016467	0.024567	0.02394	0.025718	0.025535	0.022396	0.020328	0.021172	0.098538	0.02976	0.01714	0.018889	0.021424	0.03411	0.044318	0.021977	0.09323	0.024399	0.021114	0.027207	0.020181	0.0255	0.023872	0.24227	0.019285	0.020743	0.014646	0.034792	0.021099	0.01732
Meth__cg11392765__BAPX1	0.063061	0.072814	0.064392	0.076305	0.032074	0.068203	0.44535	0.2418	0.061138	0.053977	0.098732	0.099632	0.16285	0.15416	0.04498	0.045465	0.079381	0.074175	0.12019	0.05444	0.044394	0.070643	0.10589	0.06783	0.081169	0.094044	0.043368	0.1011	0.13982	0.1893	0.057981	0.040037	0.057455	0.033255	0.06524	0.048065	0.10543	0.067934	0.053761
Meth__cg23750142__CA8	0.043636	0.021208	0.67583	0.067162	0.022495	0.97523	0.028399	0.13738	0.017526	0.024456	0.022367	0.035808	0.25788	0.46697	0.016419	0.024615	0.068238	0.02709	0.070998	0.01527	0.040223	0.022687	0.064663	0.022496	0.019346	0.94357	0.047458	0.044242	0.080559	0.0463	0.031252	0.041847	0.4547	0.018292	0.020724	0.04981	0.087275	0.041101	0.025558
Meth__cg04452713__DST	0.12625	0.64237	0.53421	0.57753	0.82961	0.054087	0.6556	0.096432	0.04578	0.85954	0.086442	0.889	0.096876	0.72735	0.54049	0.61844	0.25062	0.079738	0.17166	0.049745	0.15486	0.56151	0.56603	0.41634	0.8512	0.15861	0.71058	0.20393	0.81098	0.51571	0.05891	0.063647	0.060396	0.89734	0.38762	0.80687	0.39889	0.63721	0.24449
Meth__cg23037133__OXGR1	0.076848	0.097075	0.57171	0.35559	0.080085	0.49557	0.10015	0.52023	0.39808	0.065863	0.067933	0.079471	0.29111	0.84642	0.075935	0.08382	0.87757	0.14008	0.15552	0.070799	0.071469	0.068774	0.20982	0.3135	0.061966	0.88937	0.075605	0.11918	0.095661	0.087628	0.07988	0.50485	0.13518	0.078424	0.077087	0.34081	0.11014	0.070217	0.74935
Meth__cg07028533__CNTNAP2	0.56168	0.042883	0.87799	0.050667	0.035908	0.058146	0.90435	0.8978	0.92816	0.041356	0.077205	0.91675	0.88374	0.6057	0.030712	0.044011	0.0661	0.69106	0.48192	0.48227	0.43996	0.34135	0.056935	0.078575	0.48228	0.81169	0.70705	0.67317	0.86597	0.080361	0.068885	0.096255	0.58741	0.042095	0.043801	0.61218	0.11084	0.049803	0.054635
Meth__cg20970875__ANKRD47	0.44426	0.03882	0.053766	0.89569	0.061573	0.87235	0.68366	0.056355	0.052179	0.23729	0.10682	0.84113	0.075314	0.46123	0.05964	0.21675	0.84623	0.19744	0.08891	0.059213	0.05142	0.058231	0.86515	0.048624	0.05954	0.068807	0.056113	0.084052	0.60474	0.083516	0.35161	0.078784	0.078402	0.044803	0.040444	0.44515	0.11389	0.28393	0.47627
Meth__cg18408326__CACNB2	0.27802	0.042508	0.76881	0.73495	0.48067	0.06669	0.4214	0.46751	0.63171	0.052307	0.18947	0.8285	0.53467	0.4228	0.10467	0.041377	0.14031	0.037956	0.054891	0.053872	0.36645	0.31295	0.62805	0.05959	0.19697	0.59874	0.36219	0.16047	0.30064	0.077633	0.046185	0.18884	0.071775	0.12502	0.045019	0.23727	0.060041	0.53668	0.52214
Meth__cg10364513__RXRG	0.19848	0.042288	0.96685	0.21699	0.056336	0.95135	0.73901	0.85937	0.98419	0.11845	0.051935	0.70508	0.19318	0.96354	0.060505	0.088997	0.61707	0.24076	0.27146	0.3159	0.4393	0.14545	0.96522	0.11603	0.034834	0.93203	0.54192	0.12531	0.54939	0.079117	0.22745	0.45531	0.42144	0.93674	0.041838	0.94798	0.071121	0.19249	0.55244
Meth__cg03359508__ANXA11	0.029616	0.027297	0.057275	0.02963	0.069556	0.026833	0.060383	0.036674	0.025178	0.036923	0.13883	0.037766	0.031848	0.065688	0.032016	0.040398	0.039388	0.02797	0.071343	0.029855	0.043555	0.04892	0.4555	0.33952	0.030468	0.043875	0.050195	0.054658	0.44155	0.033797	0.031259	0.032059	0.025776	0.049716	0.040412	0.028258	0.059622	0.035331	0.026496
Meth__cg19899621__ZNF561	0.051099	0.043934	0.060873	0.047067	0.033182	0.055526	0.048478	0.072734	0.059561	0.036652	0.042446	0.057603	0.023853	0.073476	0.053093	0.046327	0.040297	0.045283	0.068063	0.39035	0.035723	0.048173	0.045664	0.040656	0.048038	0.049972	0.046152	0.049718	0.062886	0.074152	0.046526	0.048833	0.042324	0.03719	0.045758	0.034326	0.099325	0.035408	0.047712
Meth__cg18869368__MAGEH1	0.46386	0.052479	0.51019	0.90801	0.063655	0.41904	0.090787	0.11954	0.17366	0.062756	0.3382	0.86655	0.415	0.49655	0.12529	0.078174	0.074251	0.39837	0.25285	0.11209	0.072887	0.08791	0.48039	0.18738	0.3953	0.78979	0.12046	0.12932	0.35276	0.077756	0.81638	0.13609	0.11341	0.091017	0.20218	0.10478	0.18382	0.069981	0.077616
Meth__cg08654655__IGSF4B	0.42373	0.025155	0.91636	0.22785	0.12984	0.53515	0.30986	0.4222	0.13638	0.23961	0.21764	0.1806	0.40395	0.44619	0.02782	0.23952	0.092237	0.13765	0.060916	0.026871	0.12204	0.1122	0.058995	0.085024	0.55476	0.13776	0.050765	0.11495	0.23079	0.050937	0.23017	0.24723	0.03488	0.030435	0.030429	0.14973	0.046091	0.20289	0.19258
Meth__cg05989054__GAMT	0.053622	0.096064	0.58049	0.094304	0.066947	0.938	0.092937	0.94733	0.97686	0.093064	0.056482	0.78996	0.8594	0.61074	0.036516	0.076389	0.71222	0.93312	0.26854	0.95589	0.74026	0.19151	0.058247	0.92898	0.14859	0.89647	0.14617	0.079221	0.061819	0.13506	0.49665	0.60321	0.95532	0.84564	0.11721	0.057638	0.1935	0.064756	0.054482
Meth__cg23922708__PARD6G	0.069539	0.09157	0.13307	0.071055	0.030874	0.061108	0.071551	0.056328	0.082239	0.041123	0.039393	0.11599	0.073643	0.10435	0.026385	0.07222	0.03969	0.090458	0.2202	0.068701	0.030753	0.106	0.31982	0.063343	0.03608	0.23489	0.14412	0.051005	0.10222	0.10107	0.04136	0.048616	0.14156	0.026106	0.032465	0.031887	0.096961	0.046708	0.074056
Meth__cg22402007__NTRK2	0.35442	0.050988	0.44433	0.72048	0.062401	0.65553	0.045311	0.1957	0.039298	0.036588	0.046151	0.46612	0.2158	0.50482	0.091457	0.046457	0.63302	0.060725	0.073082	0.04464	0.090861	0.051129	0.89364	0.15992	0.070673	0.54527	0.055212	0.10221	0.092345	0.11026	0.056302	0.049721	0.56301	0.056068	0.034052	0.88216	0.079516	0.20501	0.31002
Meth__cg13801381__CCND2	0.95494	0.021809	0.95351	0.23797	0.30785	0.91832	0.84623	0.26627	0.97748	0.19744	0.92101	0.94345	0.95689	0.8328	0.37329	0.18534	0.020195	0.10596	0.05529	0.35987	0.95307	0.95302	0.96494	0.056268	0.92176	0.67113	0.52659	0.082978	0.82781	0.23651	0.036321	0.71977	0.42657	0.024944	0.026197	0.71462	0.088041	0.44752	0.49159
Meth__cg21453309__FAM101A	0.090769	0.060378	0.97308	0.30996	0.038409	0.96534	0.09355	0.92355	0.97152	0.018628	0.027403	0.027897	0.96664	0.96352	0.028903	0.14106	0.73371	0.13855	0.26454	0.017103	0.65472	0.054785	0.52428	0.045945	0.1864	0.89497	0.36949	0.16631	0.038227	0.066486	0.45693	0.78679	0.92953	0.40562	0.081825	0.96192	0.32016	0.077465	0.058895
Meth__cg02588309__OSRF	0.49874	0.040982	0.83697	0.19496	0.063071	0.34164	0.097627	0.45019	0.081055	0.13588	0.071327	0.066118	0.12504	0.12206	0.046072	0.10902	0.062055	0.06958	0.06777	0.052811	0.12266	0.15012	0.51209	0.033153	0.070965	0.54084	0.088222	0.078463	0.18227	0.095683	0.033666	0.75949	0.065278	0.099203	0.060478	0.061227	0.17156	0.081895	0.076632
Meth__cg19332710__RIMS4	0.74006	0.034187	0.74433	0.049781	0.02775	0.49673	0.96679	0.46406	0.06083	0.040671	0.044698	0.51332	0.695	0.28658	0.046139	0.041853	0.035401	0.034199	0.079339	0.05141	0.036059	0.042225	0.047289	0.037508	0.10914	0.95759	0.037031	0.036769	0.92272	0.038273	0.036553	0.03091	0.13884	0.026289	0.027085	0.12692	0.082286	0.026632	0.032766
Meth__cg21263196__BCAM	0.052225	0.033282	0.097839	0.040947	0.030388	0.97145	0.036486	0.26636	0.04717	0.037091	0.034761	0.29923	0.085052	0.18892	0.027948	0.037667	0.042232	0.047721	0.11203	0.030499	0.024695	0.048217	0.031051	0.092336	0.023754	0.081051	0.038557	0.062406	0.045813	0.052566	0.040563	0.027345	0.52037	0.043583	0.022665	0.021553	0.080447	0.031985	0.043884
Meth__cg11462865__KRT19	0.031823	0.028759	0.0391	0.035531	0.025583	0.95435	0.030781	0.96471	0.047942	0.030868	0.032821	0.95755	0.93461	0.91919	0.023685	0.034999	0.028127	0.24073	0.067626	0.94788	0.029236	0.038049	0.02726	0.94805	0.021297	0.057149	0.036481	0.064091	0.060013	0.081121	0.39781	0.027201	0.95817	0.024946	0.021475	0.021707	0.032526	0.031244	0.033128
Meth__cg14662379__KIF1A	0.22526	0.12425	0.30397	0.12544	0.062919	0.75412	0.22475	0.088053	0.19899	0.087025	0.12559	0.44097	0.36766	0.2184	0.056097	0.11473	0.089953	0.14427	0.12082	0.079311	0.6462	0.54736	0.36069	0.15012	0.65552	0.80087	0.10729	0.10907	0.67025	0.16521	0.11813	0.083735	0.18752	0.072947	0.076254	0.30743	0.49068	0.14758	0.092349
Meth__cg00230502__CCDC60	0.19391	0.087622	0.76147	0.49768	0.79667	0.16703	0.66808	0.20512	0.76953	0.066473	0.063765	0.39227	0.55688	0.29992	0.03357	0.079347	0.096715	0.15764	0.12805	0.050639	0.21177	0.15081	0.75844	0.10199	0.80469	0.26889	0.10966	0.08415	0.46346	0.12832	0.078121	0.32898	0.072522	0.2305	0.06162	0.61563	0.1591	0.32229	0.69709
Meth__cg02417264__RAMP3	0.1142	0.035357	0.72565	0.8121	0.28958	0.91036	0.3484	0.72304	0.90897	0.29261	0.033947	0.90694	0.77753	0.58187	0.022997	0.25167	0.54688	0.60458	0.053509	0.018621	0.55863	0.35309	0.65164	0.80679	0.58327	0.40341	0.32347	0.087894	0.57302	0.038934	0.068299	0.060113	0.027618	0.022882	0.035129	0.045681	0.037564	0.14793	0.069913
