Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg09635067__RAB7L1	0.37195	0.088844	0.816	0.28203	0.092874	0.077472	0.35877	0.13386	0.29269	0.071825	0.096503	0.13018	0.21215	0.27087	0.23832	0.068717	0.21446	0.42165	0.38621	0.14646	0.16842	0.12962	0.33593	0.52889	0.29518	0.31518	0.76291	0.14356	0.046473	0.11134	0.065559	0.041937	0.12015	0.70944	0.076915	0.11142	0.10347	0.124
Meth__cg18003791__GABRA3	0.11417	0.11394	0.54092	0.34629	0.083447	0.059067	0.52851	0.14035	0.10054	0.30232	0.42466	0.27229	0.61745	0.1081	0.48497	0.10708	0.16676	0.27844	0.13357	0.10994	0.060066	0.076742	0.058182	0.78634	0.10704	0.10728	0.49972	0.18336	0.35732	0.065293	0.23483	0.095205	0.091262	0.070444	0.39829	0.047548	0.24855	0.45916
Meth__cg07664856__CNTN6	0.68339	0.055739	0.085308	0.62468	0.326	0.58946	0.62145	0.25368	0.77678	0.59124	0.68323	0.10242	0.30752	0.58104	0.23315	0.050333	0.48298	0.405	0.045226	0.075451	0.45653	0.053052	0.80065	0.23713	0.14578	0.19374	0.36995	0.12896	0.08796	0.79007	0.23849	0.056625	0.16611	0.12026	0.17569	0.12541	0.58624	0.29871
Meth__cg06428055__ELF4	0.57661	0.025155	0.025397	0.69954	0.54642	0.011146	0.031995	0.40963	0.96472	0.49193	0.024339	0.025005	0.03261	0.80519	0.46713	0.62134	0.13962	0.015785	0.019749	0.030405	0.57731	0.68889	0.56235	0.029853	0.040481	0.51687	0.50852	0.040263	0.92509	0.018224	0.64925	0.018523	0.015942	0.70956	0.071261	0.66081	0.48175	0.019253
Meth__cg10995380__TGFB1I1	0.078329	0.071068	0.62091	0.11611	0.18946	0.26531	0.56675	0.671	0.13663	0.083915	0.096771	0.39132	0.92751	0.081529	0.81328	0.086509	0.11502	0.066738	0.59345	0.44357	0.11405	0.14042	0.061599	0.14501	0.14373	0.075651	0.7769	0.10542	0.055965	0.05531	0.0739	0.16484	0.0591	0.21227	0.23889	0.085988	0.26861	0.090638
Meth__cg25808906__DGKG	0.90887	0.044096	0.22784	0.073445	0.04123	0.85536	0.77803	0.5288	0.05435	0.060456	0.20811	0.4117	0.15454	0.064124	0.066113	0.084417	0.088207	0.12142	0.85392	0.91359	0.22229	0.052145	0.90512	0.84297	0.17224	0.1874	0.71869	0.092653	0.066408	0.18893	0.29446	0.047358	0.047805	0.14023	0.19993	0.62394	0.080827	0.060333
Meth__cg04059714__C12orf38	0.067809	0.049529	0.067218	0.059249	0.0426	0.046205	0.070229	0.048	0.051696	0.054799	0.066382	0.050532	0.11791	0.063652	0.048436	0.053691	0.10384	0.04861	0.047319	0.053824	0.045134	0.054228	0.046143	0.074896	0.051675	0.12819	0.10333	0.057702	0.046731	0.048729	0.051738	0.042586	0.042936	0.042903	0.097194	0.057753	0.054287	0.058727
Meth__cg15359413__FIGNL1	0.045259	0.015616	0.032098	0.030137	0.02525	0.019899	0.02834	0.018357	0.024155	0.027527	0.027018	0.14841	0.028855	0.0179	0.032371	0.024441	0.042472	0.032192	0.04514	0.041855	0.022993	0.022801	0.018546	0.047811	0.030425	0.035176	0.058356	0.039088	0.022872	0.028304	0.022402	0.026551	0.018954	0.025351	0.051714	0.029607	0.032823	0.023866
Meth__cg07671949__ESR1	0.087171	0.10258	0.90063	0.11318	0.11469	0.69243	0.12777	0.88143	0.084904	0.098113	0.89562	0.32943	0.7984	0.12529	0.84228	0.90742	0.37754	0.3254	0.2919	0.11241	0.089628	0.67899	0.36104	0.77484	0.096199	0.25629	0.2133	0.14419	0.6613	0.69628	0.88281	0.82059	0.16406	0.8234	0.21826	0.078114	0.53734	0.35653
Meth__cg02611282__CREB5	0.30175	0.060912	0.21147	0.18208	0.1126	0.28222	0.1517	0.58887	0.094218	0.099298	0.19469	0.3658	0.45172	0.087266	0.18079	0.45498	0.087625	0.13833	0.22452	0.10819	0.20188	0.15055	0.08697	0.55852	0.15179	0.18905	0.16646	0.12054	0.26409	0.18589	0.14164	0.62849	0.082959	0.25208	0.28244	0.15096	0.10717	0.10962
Meth__cg04337944__FBLN1	0.040649	0.040529	0.04777	0.47582	0.38915	0.76717	0.40726	0.055831	0.030247	0.39731	0.034483	0.13111	0.45205	0.033847	0.13284	0.21879	0.06661	0.022355	0.93431	0.9404	0.24106	0.38676	0.61713	0.8064	0.25536	0.14295	0.32615	0.084925	0.337	0.29993	0.42906	0.4007	0.030726	0.93931	0.85326	0.068182	0.40702	0.28044
Meth__cg10839723__TBL1X	0.096876	0.058057	0.14766	0.086718	0.063946	0.078814	0.10957	0.09994	0.13351	0.076835	0.080464	0.12675	0.13259	0.11529	0.071043	0.11543	0.13226	0.072957	0.073507	0.12801	0.074558	0.063563	0.048994	0.22554	0.083523	0.23636	0.19449	0.12776	0.077036	0.08891	0.062443	0.085176	0.13239	0.12768	0.31275	0.088704	0.094812	0.10314
Meth__cg26756083__MMP16	0.075442	0.068217	0.58795	0.071437	0.057915	0.063984	0.067255	0.059425	0.058361	0.069688	0.52104	0.14607	0.2277	0.070196	0.073764	0.08274	0.17573	0.069949	0.065418	0.072203	0.062936	0.069125	0.054135	0.626	0.089178	0.18204	0.11323	0.1521	0.054638	0.056105	0.061743	0.061203	0.065154	0.45082	0.096171	0.070409	0.067604	0.061974
Meth__cg09413557__S100A6	0.030585	0.53436	0.03113	0.033124	0.14395	0.59541	0.039195	0.034683	0.96267	0.57648	0.16096	0.017639	0.63744	0.68515	0.10997	0.026498	0.058238	0.034959	0.66241	0.52445	0.22084	0.038679	0.023695	0.053248	0.033652	0.042419	0.47544	0.1352	0.029632	0.026279	0.023401	0.46684	0.02607	0.028008	0.031213	0.1551	0.27423	0.15056
Meth__cg09014354__NEUROD4	0.11231	0.1056	0.36167	0.094961	0.080422	0.18044	0.1043	0.34659	0.16174	0.11854	0.69338	0.73517	0.30586	0.13046	0.11733	0.25449	0.25237	0.21417	0.059172	0.12233	0.070987	0.13754	0.12479	0.69354	0.10052	0.14377	0.81176	0.085323	0.10218	0.12418	0.16022	0.085692	0.085543	0.090715	0.12095	0.06849	0.088059	0.076688
Meth__cg18488855__NOVA1	0.06339	0.056992	0.90113	0.053722	0.051824	0.061959	0.099636	0.43562	0.070853	0.077903	0.82526	0.43678	0.72705	0.063467	0.11291	0.3211	0.47277	0.31227	0.06741	0.071984	0.060007	0.062636	0.050644	0.8424	0.053243	0.11827	0.16932	0.15235	0.077239	0.062329	0.13268	0.045219	0.13628	0.61527	0.15213	0.67093	0.058007	0.057722
Meth__cg25512587__SLC2A6	0.13147	0.039099	0.10301	0.29774	0.047252	0.041994	0.043449	0.043572	0.053349	0.055183	0.05409	0.12982	0.076198	0.041035	0.052372	0.062637	0.042202	0.050149	0.049232	0.069879	0.067696	0.049817	0.050728	0.061393	0.31568	0.068675	0.55384	0.097735	0.042902	0.049722	0.046459	0.027813	0.057054	0.035932	0.086649	0.050615	0.045096	0.040766
Meth__cg15201635__SMPD3	0.024534	0.023603	0.054462	0.34856	0.30556	0.054589	0.030638	0.3368	0.048499	0.02772	0.92001	0.02049	0.42816	0.054767	0.029688	0.032948	0.3011	0.651	0.019153	0.029468	0.024723	0.038759	0.43187	0.040888	0.027655	0.056448	0.3454	0.040825	0.022572	0.033323	0.45441	0.020666	0.021096	0.021187	0.056621	0.42542	0.26722	0.32376
Meth__cg16469386__SLC38A1	0.040919	0.048465	0.070759	0.045597	0.091279	0.97402	0.055911	0.03123	0.024554	0.043529	0.12036	0.037905	0.092973	0.028542	0.72011	0.55127	0.048631	0.024696	0.031701	0.060849	0.027366	0.054347	0.024888	0.068926	0.1767	0.049251	0.061717	0.040667	0.026424	0.024708	0.02666	0.026866	0.023749	0.020841	0.072289	0.029766	0.030144	0.032211
Meth__cg09045681__TCF19	0.24851	0.21336	0.8236	0.95437	0.86156	0.24607	0.84454	0.067063	0.9305	0.8799	0.095432	0.94513	0.64136	0.89156	0.065584	0.047587	0.12895	0.04877	0.93211	0.9108	0.87905	0.082328	0.9096	0.057589	0.69016	0.079724	0.073402	0.34174	0.045522	0.037704	0.06237	0.87199	0.11443	0.046234	0.18282	0.90576	0.41833	0.22328
Meth__cg07638935__KAZALD1	0.027079	0.072231	0.083938	0.020903	0.062646	0.021029	0.034741	0.029924	0.024612	0.73687	0.027382	0.029045	0.64498	0.021053	0.077958	0.035573	0.05103	0.01467	0.01558	0.040113	0.016447	0.24056	0.02169	0.023585	0.027333	0.038466	0.034629	0.41761	0.017811	0.022079	0.034105	0.017542	0.018839	0.015289	0.074601	0.030149	0.027064	0.023617
Meth__cg24302095__GRB10	0.06489	0.051205	0.091787	0.047546	0.029591	0.63873	0.050778	0.080556	0.030749	0.043046	0.04297	0.02527	0.092839	0.045068	0.0607	0.038821	0.070095	0.035586	0.032112	0.055065	0.045298	0.075666	0.029679	0.11851	0.051284	0.12166	0.092344	0.086894	0.038223	0.029107	0.038236	0.031696	0.053623	0.038642	0.058417	0.057536	0.053679	0.0459
Meth__cg10052190__C16orf52	0.090678	0.11626	0.21067	0.31662	0.38117	0.059714	0.093738	0.15338	0.061086	0.057453	0.13333	0.071709	0.11242	0.084949	0.38376	0.070654	0.18003	0.049601	0.06101	0.11567	0.066729	0.095773	0.049606	0.39279	0.10838	0.11385	0.12775	0.078145	0.058783	0.066159	0.064681	0.061455	0.066892	0.047611	0.11632	0.056854	0.070824	0.067635
Meth__cg09826784__DGCR6L	0.047555	0.060911	0.088738	0.089421	0.040807	0.42741	0.067726	0.061648	0.032386	0.054619	0.058242	0.047266	0.072546	0.053002	0.043055	0.059446	0.12866	0.030096	0.030844	0.064326	0.050056	0.048168	0.034619	0.11669	0.047371	0.061892	0.20793	0.063047	0.036551	0.039434	0.042859	0.03699	0.030756	0.028549	0.07559	0.050495	0.051132	0.050218
Meth__cg23116589__ARMCX1	0.06181	0.11744	0.1163	0.77797	0.08122	0.40193	0.58747	0.59295	0.065413	0.26438	0.75366	0.32051	0.52945	0.050486	0.2515	0.19482	0.1929	0.17922	0.078137	0.099516	0.30524	0.085088	0.2789	0.14673	0.58496	0.092967	0.2956	0.12299	0.13113	0.18851	0.10407	0.66291	0.068038	0.31533	0.14828	0.36242	0.21833	0.72332
Meth__cg17489897__PTEN	0.054422	0.034684	0.072315	0.050493	0.052031	0.053895	0.073389	0.06319	0.031344	0.041981	0.063575	0.67427	0.11486	0.1354	0.10372	0.051571	0.15079	0.024098	0.032292	0.058704	0.073251	0.046439	0.046348	0.10717	0.10818	0.1312	0.19907	0.06115	0.042172	0.025838	0.045937	0.037413	0.028962	0.048416	0.11999	0.050159	0.042247	0.041701
Meth__cg26615830__MSX1	0.042028	0.045469	0.049282	0.052402	0.033653	0.038233	0.058088	0.045623	0.028677	0.044363	0.038357	0.036543	0.62197	0.043135	0.045225	0.034804	0.10361	0.037075	0.030962	0.054499	0.035269	0.041565	0.036953	0.93525	0.048269	0.067613	0.20884	0.061273	0.037394	0.027489	0.028693	0.038915	0.032375	0.032686	0.078542	0.040192	0.072512	0.05178
Meth__cg22571530__NFASC	0.61629	0.02595	0.89215	0.20876	0.081103	0.92251	0.60339	0.42722	0.048311	0.074413	0.034723	0.30418	0.93896	0.17182	0.035185	0.041405	0.064821	0.031273	0.70308	0.90835	0.026112	0.26861	0.061295	0.71989	0.13365	0.05318	0.90164	0.062632	0.042435	0.05824	0.056099	0.53416	0.065431	0.10246	0.65821	0.34809	0.67685	0.89437
Meth__cg22175764__C20orf86	0.40022	0.027694	0.91259	0.028289	0.048103	0.92416	0.11149	0.58438	0.049859	0.039855	0.89425	0.52991	0.90309	0.17257	0.85601	0.047705	0.1058	0.87018	0.89513	0.76729	0.67729	0.08213	0.41797	0.85587	0.15292	0.10628	0.84138	0.21446	0.068578	0.14055	0.87005	0.090399	0.036811	0.86998	0.11322	0.072346	0.071569	0.064405
Meth__cg14913925__DKFZp727G131	0.089112	0.063094	0.70237	0.25825	0.30663	0.061637	0.25035	0.11373	0.096056	0.065856	0.21571	0.29879	0.47305	0.065597	0.046516	0.043833	0.13111	0.063443	0.47521	0.28069	0.061428	0.060909	0.14504	0.83104	0.15073	0.10626	0.93213	0.17018	0.049904	0.25388	0.062083	0.065784	0.07103	0.45553	0.13228	0.11405	0.090224	0.19307
Meth__cg15648905__RPL12	0.046474	0.039255	0.042454	0.037562	0.031017	0.035603	0.041629	0.036	0.035359	0.10548	0.041691	0.076702	0.082529	0.044642	0.044077	0.034968	0.07372	0.043853	0.030045	0.038237	0.052982	0.068562	0.061146	0.054359	0.05353	0.080439	0.07875	0.062859	0.033138	0.031622	0.036596	0.035574	0.046979	0.054163	0.086837	0.068092	0.040416	0.034001
Meth__cg14951292__HMOX2	0.076695	0.050266	0.82708	0.60329	0.034155	0.6606	0.040776	0.207	0.072583	0.096613	0.043425	0.91105	0.63914	0.070819	0.35668	0.70137	0.31101	0.836	0.25534	0.08564	0.18092	0.66715	0.03782	0.81729	0.78936	0.27735	0.076686	0.047243	0.29313	0.52981	0.11927	0.59146	0.68052	0.068838	0.072353	0.033655	0.099825	0.035873
Meth__cg06349174__STIM1	0.019734	0.37041	0.029421	0.69131	0.31359	0.030983	0.19821	0.02791	0.35734	0.13535	0.021781	0.037322	0.04645	0.33389	0.022376	0.015461	0.049315	0.021909	0.72641	0.56527	0.043015	0.090729	0.1374	0.38558	0.049154	0.030979	0.050583	0.15333	0.020163	0.017402	0.021068	0.038658	0.01922	0.015442	0.043257	0.066351	0.055365	0.070419
Meth__cg03390211__PDIA2	0.025939	0.065343	0.034285	0.029571	0.056651	0.79942	0.03809	0.04664	0.028146	0.032053	0.70904	0.59669	0.96553	0.034561	0.96313	0.024532	0.087417	0.024399	0.68538	0.63808	0.070107	0.70651	0.10086	0.9597	0.038352	0.050376	0.94843	0.067874	0.045051	0.024012	0.045407	0.040236	0.033347	0.72223	0.050785	0.036085	0.032984	0.028289
Meth__cg11460029__EFNB3	0.062043	0.077885	0.56333	0.19695	0.050819	0.059333	0.13866	0.080485	0.065677	0.063973	0.38763	0.28884	0.24483	0.051331	0.22721	0.14212	0.11893	0.062975	0.037656	0.16927	0.0618	0.058377	0.20774	0.90936	0.12066	0.26146	0.59166	0.20951	0.37018	0.044504	0.055689	0.28384	0.080934	0.7317	0.074255	0.47077	0.11825	0.054301
Meth__cg20801056__MBP	0.047032	0.048703	0.086189	0.047615	0.039465	0.89191	0.047144	0.041823	0.19363	0.052472	0.060044	0.084946	0.11235	0.21148	0.055651	0.070786	0.063051	0.84529	0.043204	0.056857	0.037086	0.86703	0.043901	0.09874	0.075651	0.11152	0.10299	0.14205	0.054169	0.041839	0.24254	0.17574	0.050953	0.037992	0.11419	0.061685	0.048785	0.043952
Meth__cg07148914__GGTL3	0.046058	0.043745	0.60163	0.37765	0.03374	0.053362	0.051011	0.053189	0.049424	0.04464	0.046144	0.051187	0.13136	0.073965	0.039604	0.053115	0.067396	0.047163	0.044006	0.048525	0.053459	0.053659	0.040643	0.41573	0.055075	0.10002	0.085659	0.061943	0.047433	0.30185	0.050387	0.10494	0.040165	0.71886	0.19869	0.08702	0.047284	0.041746
Meth__cg01775414__PHF21B	0.052948	0.05621	0.072952	0.061885	0.06369	0.077325	0.053245	0.28392	0.048149	0.0656	0.26273	0.16291	0.13363	0.072046	0.050306	0.057866	0.10648	0.10545	0.045793	0.066779	0.047301	0.058301	0.054853	0.90577	0.060237	0.21474	0.16308	0.11059	0.068026	0.57774	0.059784	0.039784	0.041683	0.030759	0.12058	0.068139	0.068333	0.058943
Meth__cg10544564__IGSF4B	0.077088	0.037492	0.31229	0.12528	0.053794	0.17223	0.08641	0.20322	0.039306	0.079495	0.32974	0.47754	0.34033	0.052078	0.038437	0.034725	0.1337	0.05	0.084994	0.12495	0.060378	0.05783	0.33115	0.37942	0.11999	0.052083	0.28979	0.067923	0.030594	0.064113	0.074772	0.062747	0.036881	0.1097	0.19194	0.081361	0.054312	0.049478
Meth__cg09204187__FLJ14346	0.28527	0.33077	0.85601	0.79095	0.32857	0.051261	0.11141	0.043721	0.52666	0.56877	0.032864	0.78793	0.20076	0.5149	0.075583	0.058749	0.099806	0.23236	0.55673	0.33261	0.24761	0.59085	0.89659	0.06706	0.40741	0.11229	0.30048	0.49272	0.032698	0.039689	0.060331	0.74909	0.45811	0.036196	0.25966	0.62732	0.11231	0.042977
Meth__cg04721098__CACNG3	0.31984	0.05241	0.60112	0.090597	0.055241	0.17352	0.073183	0.10313	0.051514	0.064454	0.12175	0.8532	0.78384	0.042834	0.06599	0.080867	0.080342	0.092283	0.040435	0.058925	0.060922	0.1212	0.50635	0.17276	0.063939	0.10658	0.10568	0.18605	0.076538	0.072665	0.28551	0.071544	0.040301	0.0838	0.11235	0.1	0.068169	0.05497
Meth__cg24311382__CTGF	0.064429	0.058769	0.93835	0.089286	0.077676	0.053586	0.089881	0.039353	0.068766	0.093828	0.057492	0.087349	0.095762	0.064695	0.069608	0.039416	0.1878	0.053797	0.13355	0.083791	0.88036	0.063843	0.08913	0.11979	0.064545	0.33772	0.79925	0.14049	0.03803	0.043663	0.050034	0.063836	0.060988	0.055517	0.80555	0.072508	0.089574	0.066868
Meth__cg04232649__CCNG1	0.030878	0.03166	0.036149	0.038569	0.035192	0.027395	0.025653	0.031459	0.038412	0.0327	0.030727	0.019269	0.07768	0.47632	0.04529	0.0365	0.061074	0.033693	0.038016	0.020762	0.019814	0.02939	0.030588	0.091154	0.031838	0.04848	0.036647	0.055289	0.022821	0.034888	0.028703	0.023221	0.023849	0.020715	0.058486	0.032221	0.04028	0.03094
Meth__cg09390902__NSUN5C	0.043813	0.040605	0.047547	0.038871	0.036533	0.036351	0.041271	0.11992	0.22656	0.034378	0.053505	0.035144	0.071395	0.22001	0.037127	0.035398	0.065954	0.042761	0.037841	0.046655	0.036653	0.042167	0.037555	0.093416	0.043137	0.078439	0.086498	0.10941	0.035366	0.030009	0.032001	0.09123	0.031082	0.047404	0.14529	0.043781	0.039314	0.049259
Meth__cg26677448__PAX2	0.055217	0.034816	0.062923	0.059781	0.047982	0.050929	0.086744	0.84997	0.3288	0.044162	0.068906	0.037296	0.079432	0.251	0.064816	0.044314	0.1416	0.043939	0.69652	0.699	0.047306	0.034303	0.071982	0.8835	0.052369	0.032316	0.1243	0.078807	0.037268	0.43662	0.047349	0.033944	0.031878	0.23788	0.078388	0.057497	0.087003	0.042624
Meth__cg12315302__HIST1H4D	0.11961	0.8636	0.69353	0.089825	0.86715	0.88415	0.30182	0.84254	0.51423	0.82262	0.44584	0.098472	0.8251	0.58387	0.079524	0.065189	0.21655	0.096731	0.38634	0.1348	0.12772	0.094028	0.086672	0.76684	0.1398	0.20836	0.18153	0.81217	0.040789	0.073075	0.080482	0.86197	0.37973	0.58445	0.17404	0.090053	0.83985	0.80124
Meth__cg24762359__ATP12A	0.043633	0.045777	0.064687	0.053002	0.050961	0.79009	0.05965	0.065101	0.02265	0.051203	0.17341	0.087469	0.11009	0.047168	0.065885	0.17718	0.088496	0.067723	0.063903	0.045648	0.089839	0.07127	0.036964	0.71291	0.049236	0.11735	0.28779	0.07663	0.069001	0.088918	0.13563	0.095107	0.047	0.14606	0.10189	0.063937	0.044759	0.049915
Meth__cg10798171__ICA1	0.12069	0.20148	0.56682	0.26476	0.20939	0.56121	0.14064	0.1511	0.28012	0.2617	0.52717	0.52028	0.49772	0.29473	0.18041	0.4088	0.20277	0.22455	0.14369	0.12283	0.15133	0.69271	0.60317	0.3972	0.12813	0.17059	0.12587	0.22277	0.16491	0.093974	0.46381	0.080284	0.089257	0.060194	0.25408	0.11647	0.11336	0.10264
Meth__cg18799866__SLC9A7	0.58096	0.035449	0.048425	0.047203	0.36135	0.027403	0.050901	0.035611	0.29861	0.017432	0.96996	0.53136	0.3449	0.22732	0.51996	0.032104	0.34706	0.030995	0.017329	0.042731	0.54051	0.29026	0.53182	0.090909	0.038588	0.21771	0.40973	0.42979	0.57316	0.02896	0.63887	0.051683	0.037908	0.054901	0.029277	0.45779	0.14227	0.028815
Meth__cg07628086__AP2B1	0.018948	0.014903	0.026197	0.27208	0.015384	0.01439	0.016094	0.49377	0.019378	0.01997	0.014922	0.02972	0.028859	0.023413	0.022023	0.01271	0.036569	0.013904	0.016668	0.027325	0.019415	0.020627	0.015788	0.040665	0.012568	0.036465	0.041232	0.059559	0.017827	0.014701	0.013588	0.014869	0.011716	0.014567	0.070681	0.029309	0.022091	0.01254
Meth__cg03251079__HMGA2	0.059704	0.055416	0.067319	0.074422	0.092084	0.031937	0.13408	0.076706	0.028394	0.12953	0.073584	0.031207	0.057162	0.048948	0.029305	0.53774	0.13104	0.027699	0.06579	0.076972	0.3318	0.062087	0.085797	0.066028	0.050484	0.30502	0.18525	0.12955	0.032143	0.035335	0.03877	0.04151	0.034578	0.41945	0.065609	0.05024	0.10635	0.049635
Meth__cg00410419__COMMD6	0.049339	0.041656	0.053594	0.046582	0.041186	0.034297	0.046848	0.054294	0.07873	0.064257	0.041759	0.045806	0.081503	0.059082	0.03901	0.062139	0.44287	0.038032	0.041872	0.057739	0.053107	0.050645	0.05131	0.082154	0.052999	0.0862	0.19008	0.07796	0.048444	0.041521	0.054604	0.051866	0.03482	0.062906	0.063541	0.040079	0.044728	0.042405
Meth__cg18923230__RPL10	0.62399	0.023554	0.021328	0.043631	0.4585	0.017375	0.031611	0.66507	0.020616	0.64124	0.016674	0.014774	0.053254	0.025451	0.4007	0.47075	0.061184	0.03202	0.022993	0.022406	0.47886	0.51913	0.44733	0.046198	0.021166	0.03701	0.21221	0.037277	0.52014	0.012045	0.41304	0.023544	0.016771	0.12012	0.054411	0.63482	0.37616	0.025374
Meth__cg01282432__C14orf101	0.051578	0.30675	0.06106	0.045428	0.042615	0.045188	0.059891	0.043121	0.064859	0.059386	0.070124	0.051073	0.10559	0.059213	0.052001	0.043125	0.16959	0.07498	0.03746	0.050137	0.070506	0.057524	0.042261	0.10014	0.065865	0.14221	0.099787	0.46126	0.052832	0.043806	0.066094	0.037687	0.056055	0.047725	0.06808	0.054134	0.05699	0.060683
Meth__cg06713098__IGFBP3	0.03977	0.033595	0.97696	0.05374	0.028293	0.027732	0.036967	0.077203	0.024286	0.26698	0.89944	0.02949	0.064432	0.033609	0.046272	0.039446	0.077294	0.023696	0.67903	0.23574	0.087494	0.038864	0.031567	0.60492	0.66867	0.069609	0.62856	0.092188	0.050971	0.028929	0.60954	0.025836	0.035426	0.67649	0.53862	0.033439	0.037138	0.03299
Meth__cg09879099__ONECUT2	0.047346	0.056047	0.059725	0.040808	0.040585	0.043551	0.19145	0.17484	0.039513	0.04429	0.05067	0.055696	0.11764	0.045531	0.053679	0.046819	0.081474	0.18959	0.036017	0.05508	0.48012	0.052991	0.2437	0.082553	0.050957	0.078906	0.077869	0.059126	0.044723	0.042967	0.049087	0.037066	0.0396	0.045624	0.056159	0.047155	0.044893	0.048525
Meth__cg23898073__GFRA1	0.052894	0.043609	0.39249	0.045422	0.028975	0.030014	0.17886	0.47622	0.040035	0.039882	0.8304	0.18774	0.33802	0.04248	0.55305	0.037497	0.12057	0.11619	0.02667	0.05444	0.16311	0.05781	0.13802	0.90047	0.044413	0.072127	0.67327	0.069246	0.046046	0.055439	0.09066	0.039047	0.040196	0.37933	0.11516	0.43836	0.033958	0.042983
Meth__cg06552050__CSDA	0.05494	0.065932	0.058434	0.068601	0.037632	0.028291	0.045922	0.086582	0.038626	0.036521	0.059775	0.04951	0.070591	0.044231	0.037894	0.045208	0.070154	0.026247	0.03222	0.048117	0.035113	0.038751	0.030472	0.078904	0.051819	0.062393	0.46478	0.084492	0.029871	0.025926	0.027746	0.02596	0.02737	0.034851	0.11123	0.035914	0.03258	0.039895
Meth__cg13643585__HOXB9	0.45248	0.06034	0.59893	0.40711	0.2422	0.64284	0.97177	0.84788	0.47194	0.031136	0.44323	0.029641	0.96749	0.40258	0.30071	0.016819	0.20054	0.028898	0.60532	0.073793	0.57866	0.03422	0.091928	0.44476	0.039391	0.13717	0.9585	0.18374	0.13547	0.04988	0.028194	0.27918	0.027023	0.9439	0.072229	0.14803	0.67099	0.19259
Meth__cg01835489__KRT8	0.06704	0.15679	0.129	0.09875	0.092514	0.63088	0.16077	0.22344	0.19476	0.24175	0.29513	0.35596	0.30668	0.25224	0.15735	0.6907	0.30785	0.78666	0.30041	0.21642	0.28519	0.79819	0.11809	0.6179	0.099801	0.23408	0.17175	0.12744	0.55015	0.79709	0.27538	0.10078	0.21452	0.11894	0.074353	0.067795	0.087853	0.06684
Meth__cg06668300__MAL	0.9292	0.458	0.9638	0.65462	0.08941	0.76125	0.49711	0.23086	0.046718	0.12633	0.92218	0.028258	0.88582	0.040751	0.59393	0.078421	0.12633	0.065698	0.78186	0.67536	0.50744	0.036734	0.76665	0.86028	0.4297	0.11388	0.86439	0.2253	0.43638	0.063553	0.18597	0.055057	0.032156	0.93752	0.49274	0.45933	0.36258	0.68764
Meth__cg01078871__FBXO33	0.034617	0.033508	0.056697	0.038933	0.028123	0.038728	0.043256	0.023113	0.042907	0.038166	0.046	0.041702	0.059354	0.03878	0.048318	0.035968	0.057524	0.032175	0.039587	0.03581	0.037111	0.65315	0.049001	0.1082	0.048866	0.051143	0.11672	0.083449	0.038565	0.042185	0.039987	0.028098	0.038916	0.031953	0.083307	0.043884	0.046543	0.043165
Meth__cg19714749__TPK1	0.079348	0.046687	0.080053	0.063873	0.047116	0.039443	0.05967	0.068775	0.046834	0.043817	0.089121	0.044267	0.063865	0.043225	0.059336	0.17976	0.074398	0.48596	0.038592	0.081085	0.04561	0.048308	0.035497	0.084911	0.051063	0.03997	0.14749	0.063881	0.050696	0.030843	0.039216	0.030635	0.034548	0.04372	0.060873	0.037955	0.041662	0.046921
Meth__cg25681177__GAPDHS	0.86922	0.035781	0.60927	0.7624	0.67321	0.073626	0.66002	0.54981	0.022437	0.75298	0.25316	0.59743	0.50738	0.026871	0.46011	0.39201	0.055809	0.020322	0.7453	0.36131	0.93176	0.56633	0.45383	0.44287	0.67222	0.041747	0.38954	0.052058	0.045291	0.088317	0.050538	0.69349	0.18733	0.3732	0.092973	0.080932	0.38612	0.34061
Meth__cg18676803__MYNN	0.053143	0.029407	0.073542	0.03658	0.025103	0.032864	0.058164	0.062945	0.058105	0.039768	0.042478	0.028549	0.084237	0.054474	0.048683	0.024687	0.088538	0.031348	0.037362	0.056869	0.056441	0.04601	0.028057	0.075927	0.052462	0.26714	0.062511	0.056202	0.027618	0.021113	0.032738	0.037832	0.032205	0.026059	0.094997	0.071109	0.050869	0.039494
Meth__cg14465910__GTPBP2	0.021655	0.016976	0.026564	0.029702	0.019387	0.028503	0.022218	0.61463	0.025358	0.033725	0.023551	0.022971	0.034341	0.031327	0.02241	0.025271	0.035797	0.01666	0.028061	0.02803	0.022687	0.030212	0.024357	0.055735	0.023345	0.035909	0.045191	0.035676	0.024502	0.022472	0.019463	0.019217	0.018506	0.022587	0.016455	0.021848	0.023711	0.032253
