Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg00297600__UNC5D	0.72702	0.060237	0.3032	0.57631	0.11579	0.050434	0.22151	0.39359	0.14484	0.083493	0.1738	0.72172	0.29756	0.30926	0.46926	0.085266	0.43668	0.1033	0.44154	0.074699	0.093264	0.15118	0.86948	0.10039	0.73269	0.16797	0.082288	0.25187	0.59551	0.19595	0.12311	0.54848	0.14501	0.15182	0.55537	0.65194	0.57143	0.26251	0.29273
Meth__cg03361068__TRIM9	0.053205	0.025567	0.94624	0.34726	0.030048	0.022941	0.17252	0.11683	0.025973	0.033151	0.039274	0.061642	0.036842	0.32895	0.48727	0.029089	0.04464	0.026377	0.051163	0.025271	0.81623	0.38472	0.029857	0.051557	0.053914	0.82344	0.19485	0.062065	0.48978	0.039786	0.03363	0.019807	0.038796	0.087456	0.034286	0.031192	0.13742	0.039998	0.041536
Meth__cg03152785__KCNC4	0.04304	0.037012	0.046306	0.058954	0.046604	0.50725	0.054009	0.055123	0.023426	0.043034	0.054585	0.043078	0.037782	0.08966	0.043233	0.054094	0.050167	0.031723	0.061184	0.12467	0.042673	0.069384	0.045254	0.04042	0.037864	0.41179	0.056354	0.071485	0.15102	0.10506	0.035129	0.040406	0.041927	0.042552	0.042551	0.04256	0.16506	0.050827	0.058002
Meth__cg04882894__IGSF1	0.069861	0.041123	0.49345	0.67445	0.039205	0.3192	0.1683	0.098308	0.59207	0.032517	0.033714	0.39274	0.38147	0.27779	0.049963	0.042039	0.065547	0.049108	0.079297	0.048766	0.032194	0.045942	0.064528	0.29295	0.11579	0.63593	0.071958	0.037319	0.31987	0.069841	0.063239	0.074865	0.059369	0.61427	0.052584	0.047491	0.20942	0.070167	0.27724
Meth__cg25645462__GPR56	0.032315	0.11772	0.59517	0.18713	0.40248	0.85809	0.31494	0.92104	0.0323	0.040305	0.16354	0.74852	0.08323	0.15472	0.22874	0.042951	0.038279	0.89919	0.068697	0.74923	0.22163	0.33405	0.16063	0.87041	0.048384	0.84016	0.063938	0.10196	0.24329	0.053503	0.8668	0.031441	0.87854	0.048841	0.43746	0.040724	0.13328	0.14001	0.2284
Meth__cg07850604__INSM2	0.30374	0.042459	0.044131	0.037172	0.36843	0.031894	0.45441	0.10324	0.028696	0.052325	0.04551	0.067819	0.043812	0.094032	0.028305	0.042239	0.030937	0.038991	0.080029	0.055758	0.46057	0.29286	0.22142	0.037121	0.88066	0.8441	0.040543	0.065477	0.10341	0.059125	0.027579	0.02783	0.69495	0.028538	0.026447	0.39975	0.065059	0.096814	0.05586
Meth__cg10468369__DDX19B	0.036243	0.036599	0.039977	0.027903	0.026789	0.039084	0.044229	0.049522	0.036742	0.029917	0.035603	0.035201	0.047193	0.092461	0.53254	0.031266	0.03549	0.034607	0.10231	0.040268	0.030507	0.031807	0.03945	0.047953	0.075585	0.21183	0.031585	0.070864	0.060775	0.099273	0.034386	0.027048	0.097572	0.16669	0.13241	0.36449	0.06906	0.029329	0.068186
Meth__cg05927017__BCL2	0.038913	0.14424	0.84461	0.038001	0.027964	0.70592	0.035381	0.81453	0.2235	0.052501	0.029322	0.058171	0.16514	0.17608	0.038999	0.060481	0.49038	0.35395	0.14828	0.19028	0.032972	0.032799	0.035414	0.89464	0.032288	0.48174	0.037637	0.056026	0.086837	0.13467	0.039283	0.032025	0.14138	0.068674	0.030441	0.039959	0.086834	0.034933	0.028387
Meth__cg00888479__SLC24A3	0.047905	0.6701	0.46106	0.052238	0.027847	0.84312	0.064337	0.65533	0.22164	0.032915	0.030045	0.2036	0.22225	0.31529	0.028527	0.05308	0.49204	0.44991	0.098598	0.027935	0.36284	0.053936	0.057049	0.53114	0.67015	0.83616	0.065135	0.060514	0.090071	0.48088	0.042361	0.13799	0.24269	0.035333	0.15818	0.022385	0.064297	0.034699	0.035579
Meth__cg19070873__C14orf132	0.070841	0.070288	0.089785	0.077072	0.06808	0.11377	0.081274	0.036969	0.43701	0.34891	0.064803	0.072161	0.090052	0.18175	0.097313	0.32759	0.075678	0.065004	0.29358	0.078394	0.057915	0.077106	0.063985	0.057711	0.072208	0.76111	0.073846	0.10624	0.11491	0.073849	0.058398	0.062044	0.07269	0.090874	0.061993	0.077016	0.11308	0.065245	0.071564
Meth__cg10752753__SLC45A2	0.14382	0.036478	0.30999	0.64687	0.16736	0.31378	0.28759	0.10123	0.79763	0.29775	0.050542	0.35934	0.39769	0.30225	0.6359	0.21933	0.13068	0.40741	0.18293	0.08857	0.22614	0.30382	0.58352	0.29413	0.24695	0.14586	0.31683	0.045851	0.21541	0.09555	0.096698	0.21606	0.052255	0.64754	0.064455	0.061805	0.10957	0.42217	0.13545
Meth__cg23662675__PRKCBP1	0.036656	0.032102	0.042902	0.025951	0.025864	0.030463	0.041555	0.0431	0.022514	0.032288	0.036959	0.043287	0.028458	0.086982	0.029444	0.046528	0.035076	0.043522	0.097782	0.046993	0.58805	0.70246	0.033048	0.030733	0.022281	0.058661	0.040142	0.057677	0.095249	0.058762	0.039613	0.039297	0.037199	0.030182	0.028992	0.02048	0.054315	0.030444	0.032799
Meth__cg12981137__MGMT	0.024641	0.037714	0.032852	0.027454	0.025071	0.019556	0.029808	0.62425	0.041721	0.01794	0.023002	0.020019	0.016298	0.94843	0.023608	0.020718	0.02456	0.022048	0.034492	0.27282	0.022352	0.044979	0.026673	0.046961	0.01459	0.92519	0.96303	0.057816	0.59988	0.043376	0.021301	0.02036	0.78166	0.014912	0.016925	0.023179	0.062451	0.023758	0.0229
Meth__cg14520892__POLA	0.61299	0.20017	0.059127	0.04567	0.43403	0.039164	0.060876	0.046583	0.09978	0.065072	0.6517	0.052943	0.76963	0.39867	0.25105	0.0624	0.040861	0.081196	0.48999	0.49548	0.048336	0.065157	0.4987	0.03175	0.48743	0.29449	0.46358	0.39449	0.38125	0.55582	0.59827	0.066901	0.57106	0.043553	0.027663	0.016481	0.051443	0.36996	0.046401
Meth__cg27063525__C6orf68	0.24935	0.030828	0.24797	0.13063	0.17902	0.17537	0.059468	0.019967	0.8269	0.43482	0.032202	0.026187	0.20318	0.42353	0.5794	0.23887	0.29831	0.045253	0.22928	0.031143	0.032122	0.04441	0.33187	0.35559	0.30927	0.063423	0.28732	0.29524	0.19716	0.074367	0.26941	0.041795	0.35652	0.14915	0.035216	0.23347	0.046525	0.16298	0.041027
Meth__cg16640096__COL4A3	0.14684	0.069385	0.061233	0.10097	0.36884	0.43705	0.055224	0.070294	0.036075	0.064906	0.066964	0.5151	0.079188	0.56269	0.068087	0.067692	0.40666	0.061612	0.098941	0.05165	0.058756	0.053351	0.54922	0.11486	0.22681	0.099414	0.075146	0.10237	0.6612	0.062192	0.05917	0.062171	0.14375	0.75925	0.086575	0.50515	0.78331	0.13105	0.56668
Meth__cg20555507__TRPM3	0.3123	0.057425	0.079696	0.5755	0.11361	0.09597	0.24156	0.09502	0.90883	0.15849	0.071641	0.33544	0.24684	0.12987	0.063584	0.12943	0.089307	0.080128	0.075572	0.073314	0.091964	0.078435	0.13803	0.059293	0.57994	0.16434	0.088767	0.10473	0.51356	0.065849	0.080493	0.23866	0.068712	0.31991	0.081546	0.081314	0.20378	0.083586	0.068346
Meth__cg08268099__OLFM1	0.96476	0.044572	0.97653	0.97416	0.95793	0.73638	0.3297	0.9207	0.66605	0.041722	0.9515	0.54783	0.52823	0.94993	0.049595	0.05705	0.8194	0.9319	0.11733	0.074352	0.97256	0.9648	0.92614	0.95548	0.97769	0.063968	0.91011	0.2654	0.31922	0.10252	0.047404	0.080053	0.062455	0.057533	0.075899	0.96159	0.67758	0.88771	0.92629
Meth__cg26898336__TEKT3	0.95308	0.029224	0.98433	0.98266	0.063814	0.80519	0.70378	0.97048	0.93645	0.87932	0.032748	0.036919	0.050669	0.97683	0.07038	0.77527	0.98284	0.046784	0.026234	0.61164	0.94231	0.6148	0.96858	0.034358	0.041113	0.76068	0.97951	0.074457	0.43679	0.041603	0.038823	0.46811	0.11441	0.14293	0.035606	0.49031	0.040784	0.9792	0.976
Meth__cg25920792__HTRA1	0.47861	0.029454	0.70178	0.054438	0.036575	0.94643	0.3193	0.45119	0.076946	0.034936	0.46625	0.19486	0.040667	0.3523	0.04154	0.029451	0.03756	0.034176	0.073817	0.023032	0.62411	0.74867	0.031875	0.041323	0.092172	0.4945	0.047085	0.14176	0.87606	0.074107	0.033887	0.034518	0.040834	0.029868	0.026957	0.62071	0.076914	0.050881	0.22298
Meth__cg03048535__FOXN4	0.47653	0.016046	0.030902	0.084568	0.020525	0.55537	0.025569	0.10535	0.12348	0.020458	0.36646	0.092137	0.034238	0.058625	0.018991	0.024617	0.015113	0.016464	0.03744	0.050018	0.061908	0.44063	0.048859	0.021315	0.023103	0.61631	0.026222	0.30958	0.84469	0.023863	0.020705	0.024031	0.017881	0.20251	0.022987	0.2262	0.032879	0.029493	0.021766
Meth__cg05856931__MSI2	0.051401	0.058806	0.052893	0.14914	0.096039	0.048027	0.071874	0.080131	0.085704	0.065729	0.096363	0.050301	0.34125	0.33781	0.038109	0.081483	0.045821	0.042263	0.14543	0.041531	0.052797	0.063335	0.51366	0.041352	0.062268	0.20229	0.052619	0.083685	0.11136	0.086252	0.042086	0.060907	0.12883	0.94016	0.074556	0.19416	0.12853	0.045098	0.052498
Meth__cg05316065__MLZE	0.059014	0.03928	0.054755	0.34097	0.348	0.87752	0.16273	0.53712	0.048959	0.09708	0.21504	0.042594	0.016913	0.06867	0.19512	0.10639	0.031956	0.90005	0.12953	0.32574	0.61014	0.59327	0.89234	0.88427	0.042415	0.73654	0.32956	0.068568	0.79044	0.10849	0.1218	0.051078	0.079384	0.055807	0.027037	0.03868	0.22572	0.081116	0.11294
Meth__cg12858460__EOMES	0.58499	0.065293	0.53091	0.072857	0.090619	0.056546	0.88393	0.058137	0.10847	0.052943	0.5063	0.19194	0.11798	0.12651	0.9062	0.11369	0.052632	0.05367	0.10912	0.43241	0.32198	0.4839	0.53928	0.061381	0.5664	0.8722	0.051759	0.67342	0.57015	0.16429	0.088974	0.050012	0.057154	0.052164	0.58967	0.87869	0.52327	0.58818	0.88564
Meth__cg01610488__TRPA1	0.041199	0.03081	0.9613	0.59223	0.61699	0.96919	0.67171	0.69378	0.8952	0.040932	0.033815	0.08101	0.86478	0.47396	0.41511	0.041214	0.080871	0.65036	0.077756	0.72955	0.76094	0.46519	0.20376	0.20157	0.54063	0.94493	0.26999	0.089601	0.91695	0.066169	0.34267	0.04788	0.67104	0.052203	0.044871	0.70271	0.039784	0.89264	0.9252
Meth__cg08077673__MEST	0.95817	0.048213	0.29431	0.20735	0.042728	0.94893	0.52411	0.95749	0.54511	0.32929	0.043627	0.95779	0.53477	0.4909	0.029607	0.26222	0.96253	0.066265	0.8485	0.80857	0.037336	0.051716	0.57478	0.93992	0.070173	0.45657	0.062344	0.069981	0.094008	0.056973	0.92465	0.95445	0.12636	0.51584	0.033123	0.93502	0.92845	0.038431	0.043868
Meth__cg16860694__FXYD5	0.091837	0.087354	0.076852	0.2703	0.097803	0.052311	0.86754	0.23529	0.088104	0.073469	0.58	0.13297	0.077137	0.1796	0.052139	0.073075	0.076844	0.064496	0.10416	0.074277	0.93611	0.71756	0.084208	0.058029	0.089744	0.091954	0.099721	0.15686	0.15701	0.14025	0.076111	0.084548	0.082624	0.10668	0.07282	0.97517	0.25504	0.098568	0.64359
Meth__cg00836605__JAZF1	0.038985	0.045558	0.050788	0.040145	0.041691	0.44862	0.040222	0.0361	0.037648	0.030584	0.035733	0.040211	0.050998	0.13468	0.15585	0.033171	0.040751	0.03166	0.060982	0.028074	0.0271	0.03555	0.062696	0.038784	0.071282	0.061717	0.039383	0.077246	0.080957	0.048558	0.02523	0.026068	0.033543	0.066356	0.025536	0.030998	0.058554	0.032996	0.034162
Meth__cg16400825__ITPR3	0.029998	0.018026	0.029028	0.017761	0.021142	0.95234	0.022086	0.033114	0.022664	0.020748	0.024655	0.026341	0.011361	0.036249	0.017162	0.021046	0.020941	0.02038	0.049288	0.028833	0.022556	0.030854	0.023076	0.066507	0.025813	0.05128	0.02189	0.040588	0.039096	0.032066	0.096257	0.019009	0.018166	0.030769	0.022465	0.019802	0.060191	0.024209	0.021039
Meth__cg10887392__CTDSP1	0.037832	0.037813	0.05425	0.036939	0.023682	0.4297	0.048985	0.068934	0.047415	0.035923	0.034578	0.046652	0.073385	0.11389	0.041065	0.033625	0.11667	0.036695	0.055457	0.047652	0.028077	0.052945	0.36257	0.14524	0.030858	0.051064	0.032566	0.10706	0.07048	0.054746	0.031199	0.038387	0.053219	0.025801	0.025938	0.032175	0.16558	0.029	0.036478
Meth__cg10878998__CYB5A	0.034182	0.01563	0.079174	0.047892	0.020655	0.046271	0.028704	0.094945	0.071782	0.048379	0.074559	0.081347	0.22247	0.16319	0.059311	0.044415	0.080036	0.56404	0.13058	0.01289	0.039948	0.038046	0.09859	0.24642	0.01599	0.039758	0.037588	0.043598	0.062642	0.04783	0.052544	0.032525	0.027757	0.092914	0.015403	0.032309	0.049761	0.045102	0.045148
Meth__cg00050312__PRKCA	0.028097	0.026335	0.038466	0.032752	0.022563	0.017088	0.054169	0.040089	0.032495	0.054865	0.02704	0.032714	0.030851	0.041956	0.11339	0.052831	0.035035	0.035211	0.11514	0.02094	0.030118	0.043769	0.031691	0.034114	0.025516	0.052639	0.028	0.035893	0.67863	0.045687	0.018743	0.023689	0.031059	0.016448	0.019169	0.024301	0.061506	0.018902	0.019815
Meth__cg18440048__ZNF70	0.096413	0.10368	0.085372	0.61933	0.51992	0.26813	0.7141	0.12069	0.05119	0.20076	0.34421	0.10454	0.12711	0.19761	0.9214	0.15679	0.1113	0.2259	0.11583	0.3606	0.054847	0.080605	0.25344	0.30056	0.11965	0.1684	0.62182	0.069584	0.11203	0.123	0.054975	0.068174	0.074399	0.775	0.11516	0.36607	0.21398	0.065231	0.06397
Meth__cg09405612__GLI3	0.044715	0.0161	0.32935	0.025546	0.030979	0.026733	0.043004	0.12684	0.056904	0.034946	0.037476	0.051442	0.069297	0.056563	0.016283	0.025315	0.078192	0.027012	0.0441	0.036503	0.035829	0.060066	0.038588	0.030945	0.026135	0.049297	0.048784	0.074487	0.055344	0.039741	0.026781	0.040152	0.037397	0.024466	0.020394	0.025962	0.096175	0.030932	0.036272
Meth__cg01465641__ITSN1	0.036383	0.027629	0.041077	0.037789	0.03132	0.035549	0.036016	0.21602	0.036133	0.046019	0.032365	0.044932	0.089381	0.045528	0.052649	0.03666	0.030544	0.026927	0.078206	0.037976	0.03021	0.057734	0.036758	0.032513	0.037675	0.08645	0.063149	0.079306	0.21186	0.045133	0.033584	0.026261	0.028808	0.037868	0.02541	0.025285	0.070899	0.054145	0.053854
Meth__cg25174591__DNAH9	0.06566	0.050236	0.47908	0.85282	0.060041	0.65978	0.63207	0.23177	0.91752	0.073012	0.081568	0.83707	0.87749	0.20548	0.46861	0.079323	0.090336	0.80735	0.475	0.066482	0.57532	0.76854	0.072242	0.23773	0.10274	0.60373	0.069994	0.2533	0.84158	0.10816	0.092003	0.13996	0.27973	0.071319	0.06935	0.091379	0.27449	0.07919	0.06407
Meth__cg10731022__EIF4EBP3	0.036839	0.032045	0.9566	0.17039	0.029405	0.91162	0.036821	0.55797	0.041378	0.040551	0.25068	0.024428	0.48815	0.11712	0.02636	0.041889	0.050084	0.029006	0.074761	0.045532	0.69781	0.09431	0.02793	0.5847	0.042942	0.89012	0.44535	0.051986	0.46029	0.042882	0.027785	0.041765	0.8965	0.27968	0.49488	0.039097	0.77376	0.90477	0.91439
Meth__cg05898102__PCDHB10	0.087634	0.019017	0.1307	0.36453	0.036148	0.13926	0.076855	0.083905	0.42496	0.20254	0.036783	0.0363	0.14586	0.09125	0.14923	0.15148	0.39512	0.034811	0.11395	0.049024	0.038049	0.22219	0.064186	0.67845	0.34984	0.067959	0.053056	0.052137	0.13614	0.030311	0.18043	0.29184	0.036606	0.34844	0.02663	0.054175	0.049109	0.069337	0.031455
Meth__cg02283643__SULF1	0.25368	0.069429	0.10526	0.49212	0.53942	0.21488	0.31529	0.22381	0.80124	0.55643	0.062449	0.46246	0.090182	0.16534	0.15813	0.45737	0.62216	0.055702	0.13797	0.40963	0.11025	0.17895	0.514	0.33695	0.61671	0.1801	0.19341	0.15837	0.34305	0.062803	0.061692	0.37549	0.078684	0.503	0.074007	0.23036	0.10671	0.111	0.11644
Meth__cg14696348__MC1R	0.047648	0.089092	0.97473	0.71196	0.1274	0.036569	0.04325	0.025845	0.049651	0.05608	0.047858	0.035193	0.66583	0.20369	0.058627	0.087566	0.19321	0.041352	0.61386	0.027895	0.026014	0.039102	0.15788	0.046856	0.041978	0.073609	0.50391	0.065985	0.43933	0.19223	0.03612	0.041752	0.33196	0.95478	0.035606	0.96612	0.96105	0.03974	0.52808
Meth__cg19803984__SNRPN	0.91735	0.035401	0.27351	0.94727	0.044967	0.28995	0.9018	0.17237	0.85965	0.87738	0.06949	0.71909	0.47013	0.1563	0.85265	0.77396	0.31977	0.36252	0.084808	0.044217	0.067084	0.12952	0.18273	0.073982	0.44604	0.18882	0.8846	0.062084	0.76663	0.050456	0.069516	0.052778	0.071532	0.085922	0.065363	0.088879	0.21584	0.10863	0.1844
Meth__cg04553559__ZNF703	0.056536	0.74446	0.072296	0.053085	0.23165	0.04509	0.059192	0.052756	0.17841	0.04618	0.049085	0.67224	0.19923	0.80816	0.15413	0.045387	0.16303	0.052036	0.11888	0.041536	0.062578	0.042908	0.056477	0.066391	0.038849	0.054876	0.053329	0.11805	0.093788	0.37439	0.051761	0.035976	0.046562	0.036508	0.68451	0.35401	0.07635	0.051648	0.051406
Meth__cg02001410__MAP1B	0.037696	0.082072	0.041116	0.078145	0.050345	0.72623	0.58228	0.045782	0.035758	0.037149	0.048823	0.088122	0.059339	0.11104	0.032831	0.064909	0.042621	0.03564	0.059994	0.021729	0.066711	0.037495	0.24821	0.058587	0.2586	0.058333	0.056102	0.058331	0.09318	0.097072	0.033602	0.079896	0.025985	0.026723	0.027952	0.75909	0.15725	0.26097	0.10096
Meth__cg00513467__KLHL9	0.10652	0.061969	0.077325	0.11533	0.071286	0.060559	0.08204	0.15468	0.08023	0.065372	0.066062	0.063381	0.089901	0.10493	0.044362	0.075504	0.062686	0.077352	0.11599	0.063809	0.078778	0.079178	0.10135	0.061812	0.051561	0.57889	0.088019	0.15085	0.19628	0.058726	0.06986	0.050793	0.083452	0.071205	0.065652	0.054267	0.13298	0.077366	0.062193
Meth__cg25167643__PTPRZ1	0.42579	0.023721	0.97719	0.036077	0.038648	0.9717	0.049006	0.24638	0.51684	0.024411	0.40961	0.11793	0.29993	0.95423	0.092718	0.02288	0.050973	0.067288	0.13872	0.14126	0.96905	0.83698	0.32023	0.049245	0.05998	0.23539	0.45591	0.14051	0.95403	0.026042	0.046826	0.034178	0.033877	0.032037	0.035896	0.87612	0.60659	0.045447	0.039756
Meth__cg21935083__RAD50	0.095773	0.13287	0.14342	0.47921	0.25744	0.322	0.091299	0.21888	0.31104	0.57495	0.22373	0.097786	0.37391	0.72344	0.27439	0.63493	0.10387	0.093076	0.17711	0.095626	0.22002	0.23928	0.2171	0.53653	0.10235	0.59348	0.22388	0.083751	0.19164	0.16622	0.040612	0.067621	0.30345	0.85178	0.16784	0.25875	0.44068	0.12169	0.11833
Meth__cg14166009__HKR1	0.095361	0.34495	0.93104	0.099768	0.066724	0.9424	0.16747	0.92938	0.96234	0.53119	0.22867	0.13539	0.43737	0.59846	0.066569	0.45573	0.06789	0.69719	0.12856	0.36033	0.94013	0.33168	0.079024	0.11461	0.14215	0.89951	0.445	0.27628	0.087438	0.072596	0.14466	0.10048	0.61053	0.39191	0.13579	0.10133	0.4946	0.64182	0.7991
Meth__cg24331162__SYT8	0.045889	0.038049	0.059668	0.077081	0.064811	0.61615	0.31642	0.6325	0.064069	0.045162	0.043464	0.60283	0.031124	0.087455	0.040318	0.056105	0.044537	0.62752	0.073361	0.10327	0.090892	0.34659	0.82155	0.79067	0.04158	0.12354	0.49	0.07621	0.21668	0.062221	0.78691	0.030592	0.36943	0.044153	0.034008	0.032806	0.095152	0.45795	0.41911
Meth__cg04452713__DST	0.12625	0.64237	0.53421	0.57753	0.82961	0.054087	0.6556	0.096432	0.04578	0.85954	0.086442	0.889	0.096876	0.72735	0.54049	0.61844	0.25062	0.079738	0.17166	0.049745	0.15486	0.56151	0.56603	0.41634	0.8512	0.15861	0.71058	0.20393	0.81098	0.51571	0.05891	0.063647	0.060396	0.89734	0.38762	0.80687	0.39889	0.63721	0.24449
Meth__cg03243946__LDHB	0.81874	0.065801	0.94358	0.78427	0.7515	0.083307	0.94948	0.30628	0.07513	0.12782	0.71975	0.06265	0.10425	0.51188	0.66662	0.13069	0.47424	0.049203	0.082998	0.093932	0.86189	0.81477	0.94008	0.082992	0.11502	0.094371	0.063979	0.58266	0.92888	0.065379	0.048668	0.036139	0.060998	0.95878	0.073364	0.18964	0.48413	0.86306	0.89466
Meth__cg02204046__MYCN	0.59686	0.039731	0.21698	0.043936	0.03514	0.90006	0.042943	0.55099	0.027354	0.032909	0.04692	0.19654	0.084374	0.444	0.03391	0.037513	0.070415	0.22004	0.21934	0.37671	0.41306	0.43284	0.23378	0.05704	0.033341	0.82328	0.037578	0.083631	0.12497	0.099693	0.1324	0.14908	0.12421	0.03666	0.053066	0.20705	0.092355	0.07907	0.040711
Meth__cg17820591__ENO3	0.037336	0.047582	0.02671	0.93073	0.18471	0.82896	0.60145	0.13757	0.19235	0.88357	0.61821	0.037449	0.70846	0.67003	0.074064	0.69922	0.37155	0.38927	0.14899	0.16928	0.040144	0.12936	0.043608	0.56653	0.16072	0.052136	0.38372	0.062842	0.060721	0.26935	0.038499	0.022662	0.035885	0.31819	0.027113	0.16579	0.11215	0.039128	0.40675
Meth__cg15776355__C1R	0.07188	0.035123	0.1744	0.098706	0.059747	0.14523	0.10086	0.15506	0.37406	0.45816	0.13391	0.07092	0.14896	0.14499	0.075976	0.29908	0.051124	0.12344	0.080504	0.042668	0.10939	0.09224	0.14738	0.11891	0.21072	0.059638	0.060635	0.12063	0.07824	0.072245	0.049387	0.048183	0.063304	0.050442	0.052189	0.073282	0.45	0.029763	0.037238
Meth__cg15042080__TMEM74	0.055874	0.019964	0.42269	0.54222	0.025011	0.14988	0.96617	0.069164	0.21573	0.036867	0.036118	0.030738	0.044597	0.51547	0.02471	0.2377	0.025106	0.040891	0.19869	0.10478	0.77336	0.92443	0.42915	0.034591	0.023478	0.60025	0.42789	0.73373	0.95757	0.023204	0.035729	0.026023	0.06113	0.030945	0.020107	0.96661	0.066939	0.068177	0.39499
Meth__cg10882227__APLP2	0.19679	0.11386	0.096515	0.11003	0.16196	0.75082	0.18379	0.44395	0.083016	0.082367	0.14122	0.086329	0.089792	0.21009	0.085934	0.060347	0.084328	0.17043	0.31595	0.20603	0.28121	0.19887	0.18945	0.24449	0.1247	0.093072	0.12879	0.13084	0.33695	0.14731	0.10875	0.052542	0.18019	0.090217	0.068086	0.097776	0.10929	0.1389	0.15854
Meth__cg02848777__TLL2	0.050466	0.042937	0.057434	0.047587	0.050234	0.036611	0.04998	0.059953	0.076239	0.045355	0.045551	0.049861	0.062591	0.065243	0.027284	0.040042	0.051301	0.0489	0.12158	0.049976	0.04237	0.058777	0.034154	0.04737	0.024556	0.87833	0.049025	0.11701	0.20071	0.074523	0.042461	0.037132	0.027554	0.035744	0.035341	0.036851	0.069791	0.042303	0.060899
Meth__cg22325823__RAB37	0.075957	0.093464	0.13065	0.087387	0.075529	0.11383	0.15919	0.16724	0.30468	0.051852	0.085725	0.18705	0.40726	0.31453	0.035302	0.069061	0.041353	0.1028	0.1274	0.062796	0.0622	0.12184	0.11289	0.032859	0.68931	0.17544	0.042417	0.082756	0.13217	0.10735	0.03444	0.15916	0.10568	0.086235	0.042831	0.097666	0.12633	0.097337	0.047311
Meth__cg09750385__GUCY1A3	0.13835	0.22376	0.62676	0.058744	0.46705	0.8829	0.61242	0.14362	0.2794	0.071745	0.069813	0.064397	0.042508	0.14599	0.030582	0.11778	0.81482	0.064734	0.12972	0.71697	0.26773	0.20204	0.43582	0.057453	0.039751	0.81012	0.27402	0.12049	0.17388	0.17489	0.058747	0.070383	0.10062	0.093524	0.048472	0.74264	0.50112	0.312	0.12201
Meth__cg00625653__WNT7A	0.20692	0.06036	0.057155	0.082062	0.084276	0.92426	0.8153	0.26865	0.067063	0.048123	0.058341	0.79133	0.15815	0.59889	0.17368	0.15319	0.16001	0.43792	0.33547	0.044293	0.93229	0.91801	0.19116	0.060126	0.90169	0.8812	0.053166	0.073243	0.8925	0.095917	0.053788	0.071274	0.1917	0.067111	0.055229	0.67762	0.10939	0.050317	0.056159
Meth__cg08250444__EFNA1	0.034524	0.031093	0.03397	0.031325	0.024754	0.033912	0.032918	0.058015	0.024741	0.037883	0.041749	0.027633	0.033106	0.07748	0.016876	0.031551	0.03366	0.030028	0.091665	0.28558	0.024771	0.034869	0.039355	0.035618	0.023801	0.14234	0.040606	0.072453	0.063635	0.10045	0.034472	0.025688	0.028777	0.031215	0.026018	0.024207	0.055129	0.028882	0.03124
Meth__cg24146183__JMJD2D	0.027103	0.016529	0.022192	0.020077	0.026508	0.022029	0.0267	0.028127	0.038286	0.016394	0.028317	0.013841	0.018368	0.019469	0.026437	0.016452	0.012123	0.014867	0.031603	0.018375	0.021361	0.02426	0.030684	0.015397	0.024886	0.03148	0.023596	0.013865	0.022463	0.018681	0.029659	0.030902	0.17219	0.019517	0.022347	0.018312	0.018174	0.021137	0.022867
Meth__cg05879919__ANKRD9	0.027925	0.016739	0.078247	0.45174	0.029401	0.65329	0.025578	0.070782	0.034033	0.020642	0.024505	0.038308	0.026994	0.063719	0.020594	0.022626	0.048863	0.020446	0.039657	0.025239	0.019791	0.044693	0.032874	0.042928	0.021863	0.034246	0.098135	0.035752	0.085416	0.033353	0.024581	0.016543	0.020004	0.011929	0.020085	0.017491	0.024556	0.091766	0.026642
Meth__cg10523820__ZDHHC24	0.028958	0.027194	0.91565	0.9221	0.83763	0.57602	0.37487	0.82633	0.93366	0.06812	0.8886	0.14325	0.59381	0.37977	0.03125	0.069575	0.46828	0.47156	0.083163	0.015097	0.83287	0.90597	0.049538	0.37597	0.035439	0.16551	0.68681	0.04107	0.61436	0.15481	0.03758	0.03415	0.03047	0.38671	0.038926	0.28915	0.15661	0.58013	0.78753
Meth__cg07113600__KLF12	0.043766	0.042694	0.061267	0.03907	0.033096	0.033438	0.038407	0.037021	0.03042	0.051578	0.053299	0.057156	0.046677	0.073524	0.034832	0.054346	0.049115	0.060873	0.096342	0.063065	0.068184	0.052799	0.04778	0.054691	0.032323	0.11875	0.054296	0.072688	0.094291	0.059781	0.043689	0.033169	0.050744	0.046809	0.037589	0.10059	0.075202	0.51734	0.72377
Meth__cg13084429__VWA2	0.065969	0.066077	0.86142	0.098901	0.060597	0.90433	0.093978	0.84203	0.3681	0.084917	0.078803	0.30751	0.09552	0.36827	0.074335	0.081617	0.62306	0.080465	0.09725	0.18899	0.045272	0.070183	0.10272	0.20035	0.056229	0.88151	0.067477	0.097299	0.15017	0.11047	0.088647	0.10833	0.14915	0.19733	0.048411	0.7156	0.15128	0.048228	0.078123
