Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg03522063__EMX2	0.54447	0.064638	0.080529	0.26854	0.13603	0.57436	0.78243	0.062228	0.80786	0.072793	0.76457	0.54108	0.88006	0.76057	0.3452	0.17301	0.14053	0.082627	0.17218	0.22876	0.76254	0.77701	0.72829	0.074129	0.62998	0.52252	0.79213	0.12959	0.69263	0.1192	0.061477	0.090794	0.57327	0.063179	0.052478	0.54651	0.29668	0.55597	0.51921
Meth__cg21144270__STK25	0.47839	0.41828	0.26329	0.47474	0.029971	0.73184	0.10241	0.98045	0.036276	0.30878	0.028001	0.046637	0.23249	0.67774	0.038927	0.23523	0.19537	0.094801	0.056708	0.59726	0.76257	0.4735	0.039779	0.50112	0.35155	0.96123	0.64701	0.038566	0.059304	0.28555	0.028661	0.64258	0.55952	0.031213	0.022501	0.029769	0.028557	0.031961	0.028785
Meth__cg05655556__PSMD2	0.035216	0.020781	0.6779	0.02286	0.040361	0.67511	0.066694	0.048007	0.015707	0.035528	0.026307	0.028017	0.026397	0.068919	0.021416	0.039495	0.027331	0.034055	0.046803	0.23696	0.018182	0.027427	0.053099	0.034824	0.040163	0.044703	0.035487	0.055613	0.055383	0.034268	0.027349	0.028213	0.04013	0.03038	0.024643	0.12958	0.02911	0.044776	0.098772
Meth__cg12970008__OSBPL5	0.036376	0.044514	0.073551	0.044855	0.0517	0.031476	0.053166	0.019807	0.49715	0.034379	0.063881	0.034852	0.060766	0.073247	0.044954	0.025862	0.03672	0.040669	0.066441	0.032408	0.043979	0.06234	0.06897	0.031545	0.031214	0.079022	0.057989	0.061572	0.065576	0.17615	0.031334	0.034388	0.029676	0.023747	0.036945	0.026576	0.060234	0.037937	0.031738
Meth__cg21974766__NBLA04196	0.017838	0.016033	0.034708	0.012181	0.017434	0.42253	0.013997	0.71486	0.45506	0.02135	0.019188	0.017168	0.04442	0.054119	0.011315	0.019413	0.029045	0.028446	0.048346	0.026239	0.010582	0.01427	0.013795	0.035293	0.015854	0.51548	0.027604	0.019706	0.052013	0.038869	0.019493	0.084212	0.10607	0.039031	0.016776	0.018064	0.054153	0.016971	0.020322
Meth__cg10801213__SLC7A3	0.32946	0.01362	0.58487	0.88977	0.48952	0.55393	0.85983	0.10015	0.92535	0.49838	0.77307	0.40021	0.10289	0.58087	0.28654	0.42226	0.25694	0.047514	0.040841	0.034477	0.44551	0.83402	0.029422	0.096578	0.94387	0.088526	0.73964	0.020505	0.21773	0.090292	0.038684	0.022675	0.029746	0.83157	0.021526	0.026809	0.12644	0.46814	0.85682
Meth__cg05532892__PSMA1	0.073339	0.038919	0.29033	0.062619	0.098337	0.072607	0.064387	0.50358	0.14073	0.035317	0.067546	0.053778	0.63849	0.24412	0.47488	0.064068	0.16488	0.73468	0.4682	0.075452	0.22794	0.062145	0.53899	0.056581	0.21455	0.10786	0.048806	0.12963	0.80102	0.11784	0.058773	0.035404	0.067024	0.059428	0.073218	0.11724	0.2249	0.051609	0.059595
Meth__cg27056119__SERPINB1	0.045184	0.047177	0.099059	0.18503	0.036501	0.9559	0.040091	0.13375	0.03408	0.027389	0.060345	0.060593	0.09375	0.074679	0.38964	0.053833	0.10683	0.025763	0.081206	0.035173	0.041477	0.035714	0.034163	0.068836	0.03764	0.13652	0.045704	0.072669	0.15313	0.11461	0.63305	0.069832	0.038933	0.5687	0.023645	0.049313	0.4196	0.05115	0.92887
Meth__cg15202954__VGCNL1	0.093219	0.3787	0.10201	0.95781	0.097981	0.67191	0.94787	0.14511	0.057675	0.15616	0.11458	0.21149	0.11687	0.44592	0.95607	0.19531	0.068708	0.084924	0.51367	0.094101	0.93288	0.93658	0.24631	0.12817	0.12064	0.18383	0.82348	0.17466	0.87852	0.21743	0.085475	0.078324	0.12145	0.79869	0.11472	0.83787	0.13167	0.10514	0.10226
Meth__cg25559625__EDN1	0.048993	0.038161	0.063303	0.050755	0.05068	0.040625	0.043986	0.061092	0.049567	0.037423	0.042372	0.063881	0.049369	0.10085	0.03044	0.037802	0.038949	0.036715	0.084762	0.032744	0.035875	0.047795	0.87846	0.046533	0.053687	0.08092	0.045074	0.10014	0.1033	0.056018	0.071986	0.037518	0.039515	0.047236	0.034587	0.063981	0.14133	0.049543	0.060168
Meth__cg00419564__S100A6	0.04492	0.5113	0.08289	0.080963	0.20871	0.58613	0.066202	0.036343	0.071459	0.92205	0.65521	0.17574	0.064917	0.58331	0.54911	0.69017	0.12709	0.048364	0.17592	0.049893	0.74888	0.54231	0.40383	0.068657	0.03668	0.082412	0.053672	0.11069	0.39203	0.16775	0.069532	0.059571	0.057208	0.51427	0.037158	0.041721	0.060747	0.14581	0.14331
Meth__cg24352530__ABCG2	0.51529	0.067602	0.11241	0.18039	0.14824	0.90169	0.070671	0.09168	0.47557	0.058433	0.078023	0.65805	0.18186	0.44588	0.58028	0.27506	0.61561	0.32285	0.076175	0.62351	0.054611	0.073019	0.93637	0.074449	0.75303	0.087879	0.075161	0.082992	0.41387	0.13552	0.039153	0.051912	0.041208	0.63058	0.078351	0.92084	0.19924	0.39206	0.6796
Meth__cg12718440__C10orf83	0.070428	0.071226	0.11376	0.073556	0.067195	0.62415	0.077099	0.3878	0.046395	0.062352	0.052858	0.08284	0.046733	0.84986	0.035864	0.078865	0.066446	0.077535	0.1394	0.13775	0.060195	0.051243	0.2451	0.10024	0.045365	0.22888	0.06506	0.082797	0.11169	0.092462	0.052143	0.066639	0.067189	0.13466	0.061298	0.049862	0.1027	0.056531	0.062512
Meth__cg04215480__ZNF573	0.054355	0.043259	0.043642	0.052871	0.035328	0.047421	0.058763	0.03459	0.30417	0.045955	0.047174	0.049631	0.040304	0.089556	0.051665	0.053052	0.044622	0.049069	0.093018	0.061787	0.046898	0.047946	0.048212	0.049031	0.04714	0.33192	0.050363	0.083553	0.08218	0.095555	0.053842	0.04632	0.04906	0.039217	0.038881	0.03947	0.049541	0.055293	0.049833
Meth__cg11390468__IFT57	0.401	0.53604	0.096333	0.92269	0.089311	0.058763	0.59994	0.25	0.082902	0.91498	0.0759	0.057234	0.083131	0.23275	0.04103	0.7273	0.075385	0.11597	0.11125	0.062515	0.098968	0.090021	0.08793	0.084204	0.094261	0.10363	0.1935	0.090457	0.86972	0.21241	0.041672	0.075542	0.083084	0.59922	0.06295	0.088105	0.12747	0.1936	0.12681
Meth__cg05019001__AR	0.56703	0.041695	0.10426	0.047653	0.18276	0.033377	0.041115	0.18622	0.97755	0.30033	0.076123	0.97909	0.94776	0.045564	0.028564	0.25521	0.95135	0.72618	0.20724	0.037655	0.063451	0.057139	0.5413	0.11167	0.46397	0.94506	0.049561	0.076792	0.35048	0.063699	0.16346	0.15068	0.22566	0.026869	0.033389	0.86384	0.09068	0.15553	0.048337
Meth__cg03552103__SEPT10	0.19324	0.84035	0.5695	0.5877	0.075817	0.91321	0.036643	0.031637	0.14472	0.97211	0.052188	0.31619	0.4356	0.20264	0.87319	0.86063	0.88896	0.045623	0.086957	0.79919	0.92565	0.43812	0.058484	0.40225	0.95679	0.06967	0.19362	0.060767	0.93609	0.59974	0.96732	0.030502	0.10248	0.017169	0.03119	0.025976	0.11514	0.82763	0.94455
Meth__cg19038228__FLJ90834	0.022967	0.019611	0.48422	0.03179	0.029668	0.091097	0.078106	0.19278	0.026344	0.022708	0.019723	0.048829	0.059524	0.077897	0.022897	0.019477	0.024453	0.028823	0.043766	0.028209	0.044399	0.039976	0.12027	0.035666	0.018364	0.26353	0.018659	0.032489	0.072423	0.02433	0.025086	0.14232	0.025251	0.038882	0.026985	0.035801	0.046443	0.032692	0.041344
Meth__cg00297584__FLJ42957	0.068555	0.050934	0.5641	0.68024	0.35158	0.066487	0.061862	0.58059	0.4674	0.084554	0.086549	0.057106	0.16307	0.62407	0.030699	0.087054	0.075134	0.31746	0.1702	0.063205	0.060088	0.054098	0.14686	0.063236	0.28942	0.070898	0.42892	0.11635	0.87938	0.06476	0.05001	0.13507	0.085444	0.14108	0.11279	0.13774	0.057907	0.62389	0.41665
Meth__cg22192762__PLXNC1	0.043478	0.028309	0.1047	0.03585	0.036575	0.64811	0.043908	0.05347	0.030136	0.032028	0.039848	0.5518	0.029255	0.063191	0.039376	0.043981	0.04526	0.034378	0.070491	0.032208	0.046669	0.036304	0.045478	0.045063	0.061444	0.94025	0.037584	0.065522	0.91218	0.09355	0.0407	0.042269	0.069677	0.034289	0.035353	0.15436	0.047872	0.044733	0.045842
Meth__cg02654291__C9orf64	0.093588	0.20108	0.95046	0.83311	0.21853	0.93407	0.091411	0.29717	0.10623	0.9677	0.11295	0.71293	0.89524	0.70121	0.90116	0.91848	0.95689	0.24201	0.15421	0.65923	0.093917	0.10316	0.80577	0.47601	0.226	0.14715	0.1465	0.16315	0.17897	0.18215	0.060419	0.56857	0.63157	0.94394	0.08077	0.060522	0.58816	0.098453	0.1171
Meth__cg03064241__RNF34	0.047467	0.026046	0.050757	0.041224	0.020418	0.032077	0.034442	0.026326	0.038965	0.029919	0.036237	0.039234	0.022588	0.054627	0.45998	0.045495	0.03288	0.02775	0.078908	0.029161	0.02799	0.039593	0.022631	0.051147	0.021769	0.045211	0.02786	0.038382	0.071999	0.053221	0.030237	0.027356	0.032176	0.024915	0.02807	0.028578	0.035193	0.034364	0.03322
Meth__cg07017374__FLT3	0.038732	0.083311	0.71756	0.060403	0.047054	0.97612	0.064323	0.90699	0.056919	0.063262	0.076683	0.96014	0.82494	0.64938	0.15263	0.069241	0.10864	0.13835	0.085498	0.78864	0.77244	0.23776	0.2561	0.076083	0.77401	0.91193	0.46411	0.10883	0.34125	0.13342	0.14959	0.50336	0.18898	0.045968	0.040797	0.28135	0.91824	0.066198	0.07724
Meth__cg08820801__FBXO17	0.93584	0.80773	0.06298	0.97276	0.033358	0.016496	0.79433	0.42238	0.01796	0.13021	0.56912	0.031096	0.064203	0.95169	0.21527	0.22527	0.019565	0.014604	0.43192	0.014157	0.058838	0.82559	0.21231	0.023953	0.93175	0.031208	0.72689	0.078879	0.89326	0.85478	0.02684	0.019343	0.022066	0.95985	0.84976	0.016953	0.048014	0.79033	0.95731
Meth__cg23750142__CA8	0.043636	0.021208	0.67583	0.067162	0.022495	0.97523	0.028399	0.13738	0.017526	0.024456	0.022367	0.035808	0.25788	0.46697	0.016419	0.024615	0.068238	0.02709	0.070998	0.01527	0.040223	0.022687	0.064663	0.022496	0.019346	0.94357	0.047458	0.044242	0.080559	0.0463	0.031252	0.041847	0.4547	0.018292	0.020724	0.04981	0.087275	0.041101	0.025558
Meth__cg15948326__C11orf45	0.034961	0.015478	0.4701	0.016524	0.019576	0.64771	0.019323	0.045674	0.013055	0.023218	0.01767	0.017257	0.035165	0.034362	0.01485	0.013316	0.015058	0.023631	0.023281	0.062886	0.019133	0.021716	0.026802	0.022917	0.018942	0.50529	0.018879	0.024894	0.059541	0.026897	0.039816	0.014006	0.017688	0.20894	0.018538	0.8196	0.061411	0.02459	0.10596
Meth__cg13864937__FAM111B	0.022713	0.01778	0.030188	0.025661	0.024048	0.023379	0.022844	0.095155	0.016659	0.017852	0.026849	0.024413	0.019106	0.029474	0.018901	0.021423	0.019215	0.020881	0.037695	0.050682	0.022364	0.037119	0.022665	0.025871	0.019465	0.033803	0.021114	0.034906	0.025226	0.050146	0.020258	0.34954	0.023311	0.026333	0.026676	0.02252	0.095137	0.031398	0.030884
Meth__cg13968061__APCS	0.69767	0.07089	0.83099	0.3748	0.088005	0.8993	0.25308	0.75813	0.54043	0.54907	0.11093	0.52141	0.10637	0.8145	0.065113	0.42995	0.61399	0.64494	0.32397	0.1454	0.072019	0.10541	0.46025	0.13304	0.40566	0.79296	0.26879	0.11099	0.16054	0.15882	0.097908	0.8811	0.8898	0.16021	0.31601	0.43118	0.22025	0.33903	0.39273
Meth__cg21201572__AGR2	0.087938	0.051537	0.61013	0.065894	0.11165	0.85673	0.10081	0.545	0.29263	0.054959	0.11769	0.2657	0.079256	0.11427	0.034188	0.085174	0.13194	0.59621	0.10874	0.72625	0.10519	0.082409	0.65132	0.86306	0.04482	0.15998	0.077594	0.21651	0.1035	0.13683	0.27791	0.10468	0.79252	0.073901	0.057961	0.045562	0.18669	0.067327	0.070375
Meth__cg20966551__MAST1	0.0205	0.012731	0.036948	0.055402	0.024377	0.022154	0.017946	0.022958	0.019712	0.015193	0.020213	0.33144	0.050468	0.046877	0.0093897	0.019891	0.020493	0.025624	0.058667	0.04087	0.020325	0.020188	0.018818	0.027696	0.01671	0.081034	0.029252	0.057973	0.036219	0.066887	0.015544	0.023503	0.015859	0.020437	0.022722	0.02093	0.12964	0.040179	0.023598
Meth__cg04228573__MAP2K6	0.052144	0.041262	0.08969	0.47792	0.042699	0.06896	0.09235	0.12409	0.055952	0.095065	0.047522	0.064589	0.058724	0.3598	0.04032	0.089003	0.072105	0.05008	0.16862	0.055357	0.034434	0.045145	0.4882	0.047376	0.05469	0.10108	0.22403	0.1018	0.70387	0.068372	0.037179	0.056192	0.09255	0.075929	0.046314	0.079682	0.13505	0.053261	0.048084
Meth__cg14115004__STARD3	0.050054	0.04096	0.076866	0.040905	0.048347	0.073536	0.072703	0.12071	0.080619	0.07661	0.10624	0.45794	0.0672	0.045031	0.034286	0.091119	0.072905	0.043983	0.098184	0.085339	0.07184	0.10862	0.07968	0.066128	0.058609	0.12772	0.050562	0.10731	0.10176	0.034116	0.05853	0.051734	0.065984	0.071886	0.048835	0.051702	0.14157	0.094062	0.065916
Meth__cg03602500__FLJ00060	0.11584	0.05722	0.11318	0.072757	0.062924	0.12062	0.094706	0.28687	0.40187	0.04751	0.071063	0.41951	0.6293	0.27524	0.035201	0.048066	0.098106	0.2786	0.16778	0.0477	0.067395	0.11796	0.079068	0.065254	0.84499	0.23515	0.060248	0.10756	0.11128	0.069715	0.066575	0.079573	0.070224	0.050231	0.043165	0.13724	0.10147	0.059836	0.06868
Meth__cg05434957__ICA1	0.035827	0.026184	0.034448	0.04373	0.02496	0.040651	0.04235	0.078332	0.0215	0.018912	0.029876	0.11704	0.030555	0.055044	0.032148	0.035894	0.030231	0.030502	0.082857	0.40494	0.018253	0.036237	0.027936	0.03367	0.036628	0.063144	0.037111	0.043478	0.065366	0.06217	0.032726	0.028683	0.44152	0.026206	0.023464	0.02192	0.05312	0.027833	0.040962
Meth__cg27105123__EPS8L1	0.079082	0.075669	0.072073	0.12635	0.31401	0.21162	0.16603	0.10554	0.088651	0.085681	0.086475	0.23354	0.07665	0.11025	0.12256	0.10215	0.082024	0.078121	0.068357	0.065123	0.16574	0.34384	0.78064	0.12306	0.078936	0.13519	0.35503	0.089682	0.21085	0.12836	0.10593	0.063355	0.054517	0.24018	0.051404	0.057191	0.10549	0.11896	0.091702
Meth__cg01860753__RASSF5	0.1632	0.12248	0.18771	0.1831	0.087403	0.13263	0.1837	0.29093	0.14556	0.87357	0.20926	0.22644	0.22554	0.24363	0.12884	0.82285	0.17805	0.21542	0.15097	0.18531	0.11562	0.1396	0.19491	0.16867	0.15421	0.23562	0.19891	0.15523	0.1592	0.20138	0.19111	0.18933	0.2532	0.16298	0.18726	0.1799	0.1879	0.14272	0.17472
Meth__cg17731079__CDC42EP3	0.033182	0.021298	0.043035	0.023899	0.019794	0.018836	0.028647	0.023486	0.0159	0.021809	0.027485	0.042759	0.021365	0.056974	0.029462	0.028957	0.022802	0.020397	0.048384	0.016726	0.03347	0.3007	0.02032	0.024224	0.016615	0.067419	0.0362	0.041781	0.047294	0.069638	0.024051	0.017698	0.020616	0.029149	0.021504	0.019727	0.06494	0.030931	0.028161
Meth__cg04280480__PPARA	0.072396	0.16059	0.09332	0.16131	0.031032	0.037632	0.39253	0.038135	0.1055	0.055901	0.03377	0.080602	0.035783	0.068855	0.019563	0.035448	0.036945	0.05133	0.090192	0.021912	0.026337	0.074867	0.028168	0.063174	0.11463	0.080328	0.76936	0.028444	0.86933	0.068991	0.029113	0.021686	0.021127	0.025026	0.017336	0.023378	0.085417	0.030553	0.041038
Meth__cg11237883__MDH2	0.023221	0.01617	0.032794	0.020159	0.023274	0.024347	0.027132	0.066876	0.030184	0.024326	0.017142	0.017443	0.069334	0.044871	0.017542	0.024891	0.032659	0.028179	0.07561	0.020405	0.016488	0.024567	0.019965	0.016422	0.021779	0.030663	0.02031	0.029877	0.042003	0.021458	0.032166	0.020619	0.019989	0.020864	0.02068	0.030243	0.076019	0.025165	0.023023
Meth__cg21966410__AR	0.56933	0.032125	0.30088	0.039161	0.23654	0.034815	0.03352	0.058603	0.82621	0.43431	0.046639	0.92674	0.93937	0.048535	0.025605	0.40183	0.93539	0.6363	0.35405	0.029977	0.047704	0.039575	0.53367	0.2869	0.82955	0.69698	0.047297	0.30636	0.36496	0.054207	0.53563	0.056747	0.55628	0.027654	0.023951	0.94602	0.049418	0.33454	0.060654
Meth__cg06350796__CXorf41	0.41504	0.060745	0.28505	0.56677	0.19445	0.87894	0.089041	0.43609	0.42747	0.2262	0.27958	0.89186	0.21922	0.83882	0.86986	0.16069	0.17859	0.27536	0.19729	0.082434	0.069664	0.062753	0.40446	0.17616	0.32717	0.13628	0.12613	0.12654	0.28358	0.11192	0.13734	0.85256	0.1144	0.37469	0.068477	0.31904	0.58218	0.26221	0.43725
Meth__cg07786760__DCHS2	0.060983	0.054161	0.63384	0.16325	0.048502	0.45717	0.49165	0.30828	0.066727	0.054095	0.084527	0.43474	0.086855	0.15357	0.041286	0.048398	0.81128	0.077607	0.13658	0.068507	0.28272	0.14137	0.17744	0.052245	0.045326	0.58927	0.046301	0.06714	0.48554	0.082771	0.072993	0.061593	0.14399	0.071124	0.035627	0.29048	0.081841	0.067548	0.075595
Meth__cg06276653__C8ORFK32	0.8494	0.0515	0.094418	0.89647	0.04093	0.079771	0.49104	0.2077	0.70741	0.035667	0.096887	0.88454	0.66948	0.13993	0.033301	0.078235	0.71585	0.46372	0.0821	0.037597	0.040236	0.042983	0.83714	0.046921	0.89878	0.12648	0.054398	0.076528	0.32567	0.091195	0.42556	0.31164	0.047428	0.052351	0.036792	0.6451	0.06813	0.27985	0.12771
Meth__cg10878307__ATAD4	0.046624	0.041079	0.54091	0.03762	0.038588	0.7577	0.043432	0.92739	0.21978	0.089769	0.039549	0.80037	0.32463	0.28473	0.029045	0.091713	0.46694	0.63814	0.10781	0.31145	0.036613	0.04696	0.049713	0.72719	0.028723	0.67566	0.038806	0.080973	0.05687	0.077839	0.84493	0.51846	0.80588	0.029428	0.040622	0.036481	0.087647	0.039028	0.038377
Meth__cg06341721__DAZAP1	0.066857	0.079944	0.063925	0.074414	0.07214	0.50269	0.06893	0.19549	0.054686	0.08064	0.067751	0.076068	0.091881	0.1237	0.046042	0.077067	0.11543	0.33203	0.11513	0.65658	0.052052	0.095559	0.070165	0.10858	0.06275	0.16833	0.070785	0.13399	0.13612	0.11312	0.056168	0.052059	0.20513	0.078785	0.0638	0.056882	0.14806	0.075306	0.079975
Meth__cg13332925__DKFZp451M2119	0.0326	0.025575	0.020567	0.033151	0.55266	0.028838	0.034656	0.033415	0.029039	0.023799	0.034238	0.02602	0.037151	0.52361	0.63628	0.031155	0.028155	0.026429	0.071435	0.027443	0.9343	0.94636	0.02866	0.027364	0.023787	0.089595	0.0409	0.048574	0.16669	0.05525	0.021159	0.024082	0.022973	0.14995	0.028104	0.022809	0.32809	0.038052	0.1042
Meth__cg23478284__PTPN13	0.033331	0.032125	0.043066	0.046718	0.03367	0.43815	0.046293	0.080349	0.031672	0.037566	0.045013	0.034556	0.034514	0.18796	0.033931	0.047503	0.11928	0.039739	0.10485	0.036535	0.023906	0.040796	0.0357	0.032207	0.035962	0.12309	0.041769	0.10051	0.076353	0.067738	0.032498	0.042067	0.039684	0.035417	0.031046	0.040041	0.066781	0.041304	0.038859
Meth__cg15357945__PRG2	0.12219	0.035874	0.58889	0.097261	0.28883	0.048279	0.083054	0.087558	0.18664	0.09019	0.11543	0.089928	0.45461	0.12962	0.02192	0.068259	0.10195	0.30391	0.12841	0.043511	0.062647	0.12746	0.63045	0.065085	0.32235	0.15197	0.085994	0.054183	0.21283	0.076101	0.055269	0.27729	0.074179	0.085242	0.053379	0.081976	0.11866	0.086388	0.11485
Meth__cg17885062__NRCAM	0.077158	0.077352	0.102	0.08911	0.043418	0.59962	0.094943	0.19624	0.05732	0.047059	0.066307	0.32177	0.12341	0.1184	0.047282	0.082469	0.066146	0.067609	0.11622	0.15131	0.042779	0.081375	0.057819	0.10642	0.10372	0.86007	0.081781	0.089497	0.84702	0.10739	0.056841	0.047968	0.050222	0.044062	0.053315	0.3611	0.19058	0.076681	0.11147
Meth__cg10098216__NDUFB8	0.056813	0.062806	0.11048	0.065212	0.056311	0.036064	0.079188	0.28439	0.43782	0.061104	0.054321	0.070185	0.078919	0.11714	0.056452	0.047676	0.06254	0.041988	0.12718	0.040255	0.55975	0.41995	0.055473	0.071653	0.040504	0.065304	0.055896	0.14433	0.096441	0.10369	0.064054	0.049183	0.046182	0.038602	0.071718	0.08683	0.070934	0.048113	0.089959
Meth__cg20203395__MGC33648	0.25079	0.8173	0.16091	0.74611	0.083219	0.94487	0.11522	0.40057	0.16348	0.94786	0.10516	0.093608	0.3571	0.89998	0.12738	0.84761	0.16156	0.062059	0.15722	0.10113	0.16709	0.10312	0.095903	0.07848	0.27674	0.59332	0.75326	0.18916	0.29532	0.5085	0.093226	0.11553	0.09405	0.093549	0.075547	0.12276	0.10219	0.16814	0.28271
Meth__cg11158729__CNNM4	0.021793	0.014997	0.018909	0.017454	0.017747	0.11579	0.019464	0.26058	0.017962	0.021162	0.022858	0.021948	0.028816	0.034094	0.016432	0.021918	0.034918	0.032897	0.030851	0.014827	0.013823	0.020762	0.016495	0.043911	0.015106	0.52496	0.019097	0.026069	0.043265	0.020955	0.028079	0.021849	0.028166	0.014329	0.018651	0.018147	0.033283	0.022615	0.027622
Meth__cg00995327__CHST2	0.67175	0.04784	0.84857	0.75502	0.49822	0.046874	0.9651	0.063889	0.086184	0.057507	0.93258	0.10316	0.03836	0.75204	0.97026	0.4142	0.054506	0.055154	0.082666	0.046193	0.97083	0.95221	0.38206	0.051815	0.056393	0.47195	0.95258	0.57525	0.91096	0.092729	0.057507	0.5015	0.056366	0.96329	0.070247	0.8264	0.91942	0.77903	0.8426
Meth__cg23410627__CH25H	0.16686	0.050078	0.90113	0.33952	0.3956	0.62966	0.47918	0.68389	0.3827	0.053508	0.058414	0.55094	0.84985	0.79756	0.04502	0.092927	0.88582	0.055145	0.25632	0.86562	0.22197	0.17741	0.42226	0.5326	0.17147	0.40902	0.21704	0.092065	0.50919	0.16451	0.19503	0.045523	0.50972	0.33364	0.037071	0.77874	0.27431	0.27841	0.76518
Meth__cg26805528__CRAT	0.17412	0.30632	0.94979	0.12195	0.65056	0.11697	0.30845	0.13225	0.9238	0.17688	0.85046	0.17715	0.89726	0.72172	0.13021	0.19306	0.19769	0.15953	0.46852	0.1696	0.96417	0.90691	0.2819	0.1911	0.14388	0.15479	0.52306	0.2635	0.15289	0.38261	0.14945	0.18663	0.96599	0.12397	0.24792	0.14099	0.3851	0.16409	0.17465
Meth__cg07160163__SYK	0.028546	0.44521	0.39231	0.040283	0.037514	0.88107	0.062463	0.79451	0.084334	0.03164	0.064848	0.59895	0.096186	0.046453	0.040498	0.041803	0.028983	0.1386	0.060597	0.033209	0.025822	0.03286	0.2368	0.049264	0.03287	0.83051	0.028272	0.048763	0.1385	0.17771	0.033415	0.30087	0.044803	0.068081	0.029294	0.039067	0.21236	0.07595	0.045057
Meth__cg05026186__ABLIM3	0.26514	0.041586	0.88055	0.93409	0.18386	0.7628	0.15079	0.16598	0.073214	0.059853	0.081984	0.50392	0.67252	0.094288	0.043851	0.41203	0.059586	0.5684	0.098056	0.062321	0.58621	0.79569	0.62488	0.33878	0.56499	0.71307	0.1379	0.38458	0.27359	0.080117	0.050209	0.46483	0.079916	0.42483	0.16866	0.092955	0.052907	0.24695	0.10794
Meth__cg15177917__DAND5	0.072618	0.053579	0.16823	0.32468	0.053425	0.31521	0.044261	0.33783	0.44975	0.032182	0.0674	0.56129	0.2634	0.14517	0.053194	0.032433	0.13683	0.12792	0.082768	0.048202	0.099958	0.14777	0.33144	0.050752	0.49528	0.26877	0.26071	0.06127	0.50388	0.091019	0.33094	0.32304	0.03917	0.15379	0.043829	0.11892	0.050053	0.078483	0.25338
Meth__cg22577136__IKBKE	0.019782	0.034592	0.037693	0.40888	0.036697	0.027823	0.73997	0.072395	0.023012	0.022158	0.051267	0.016903	0.036364	0.06985	0.43549	0.025008	0.028536	0.028216	0.049925	0.020139	0.92664	0.96164	0.036356	0.16312	0.016803	0.045346	0.96036	0.2612	0.037261	0.033233	0.021881	0.019478	0.022637	0.086216	0.022049	0.95864	0.051363	0.022731	0.022486
Meth__cg18345369__PRSS22	0.032726	0.034802	0.038384	0.032551	0.027661	0.6492	0.036381	0.9728	0.030451	0.024067	0.034181	0.052854	0.021631	0.054597	0.028297	0.028594	0.028853	0.11819	0.064471	0.10441	0.033502	0.040577	0.042888	0.93275	0.035459	0.94603	0.037314	0.046265	0.12171	0.025288	0.10469	0.039087	0.10953	0.021735	0.041775	0.020294	0.047668	0.030151	0.034786
Meth__cg14944362__PDYN	0.52131	0.051197	0.58031	0.7848	0.56997	0.085092	0.29786	0.44355	0.5295	0.05408	0.54058	0.48242	0.45676	0.55692	0.051408	0.066734	0.53226	0.74576	0.10689	0.045704	0.20691	0.20253	0.34956	0.097846	0.46232	0.11009	0.23747	0.068511	0.36102	0.051414	0.33542	0.31969	0.05396	0.66086	0.055463	0.23521	0.071976	0.18156	0.29701
Meth__cg10994858__MINPP1	0.077718	0.08607	0.14119	0.065555	0.074067	0.050273	0.078571	0.15188	0.043322	0.060639	0.080124	0.10515	0.48039	0.092807	0.039476	0.11063	0.53488	0.054613	0.11666	0.07801	0.0738	0.067756	0.085871	0.061671	0.059251	0.084259	0.063475	0.082677	0.11279	0.096238	0.077532	0.039048	0.066378	0.054018	0.076071	0.069295	0.67205	0.057195	0.042825
Meth__cg06812844__TRPM2	0.085813	0.042062	0.9471	0.8969	0.67133	0.36274	0.19353	0.21494	0.86407	0.062407	0.91971	0.58295	0.64529	0.66667	0.046568	0.047086	0.52956	0.50677	0.21672	0.045547	0.047483	0.05077	0.77645	0.5101	0.82492	0.13783	0.63134	0.086588	0.11569	0.073354	0.253	0.056106	0.077585	0.57151	0.10511	0.49514	0.12346	0.58717	0.33322
Meth__cg10818284__SYP	0.50985	0.20024	0.069814	0.050857	0.46588	0.04046	0.053348	0.051909	0.055122	0.71837	0.042888	0.03558	0.3574	0.2994	0.65783	0.65696	0.59306	0.04362	0.48787	0.047255	0.035651	0.053096	0.48198	0.089649	0.41783	0.13697	0.49511	0.50231	0.48436	0.5947	0.13308	0.04527	0.3084	0.039062	0.054174	0.066675	0.074025	0.46837	0.051512
Meth__cg12701101__DKFZp434N062	0.056583	0.37827	0.055595	0.048264	0.047404	0.048787	0.077891	0.071391	0.046961	0.047016	0.059364	0.052324	0.064117	0.063682	0.22728	0.042986	0.069656	0.042142	0.090977	0.039136	0.58641	0.49672	0.26835	0.05194	0.037489	0.094735	0.057568	0.10236	0.099187	0.12739	0.048107	0.046445	0.042927	0.39867	0.045571	0.043371	0.068347	0.043811	0.4977
